I_BG,I_S,I_D,V_BG,V_S,V_D
-2.428e-12,-1.278e-12,6.89588e-12,-3.0,0.0,0.1
-2.992e-12,-1.244e-12,6.86838e-12,-2.9,0.0,0.1
-2.44e-12,-9.66e-13,6.95304e-12,-2.8,0.0,0.1
-2.608e-12,-7.98e-13,6.87795e-12,-2.7,0.0,0.1
-2.634e-12,-9.36e-13,6.88521e-12,-2.6,0.0,0.1
-2.256e-12,-1.07e-12,6.89935e-12,-2.5,0.0,0.1
-2.192e-12,-1.018e-12,6.8723e-12,-2.4,0.0,0.1
-2.286e-12,-4.24e-13,6.86947e-12,-2.3,0.0,0.1
-2.45e-12,-2.3e-13,6.88061e-12,-2.2,0.0,0.1
-2.384e-12,-4.46e-13,6.85566e-12,-2.1,0.0,0.1
-2.946e-12,-2.94e-13,6.86343e-12,-2.0,0.0,0.1
-2.614e-12,-8.96e-13,6.94628e-12,-1.9,0.0,0.1
-2.636e-12,-5.18e-13,6.97859e-12,-1.8,0.0,0.1
-2.652e-12,-1.216e-12,6.90773e-12,-1.7,0.0,0.1
-2.528e-12,-9.4e-13,6.91461e-12,-1.6,0.0,0.1
-2.088e-12,-1.45e-12,6.93513e-12,-1.5,0.0,0.1
-2.014e-12,-1.486e-12,6.95371e-12,-1.4,0.0,0.1
-2.472e-12,-5.78e-13,6.90496e-12,-1.3,0.0,0.1
-2.67e-12,-5.68e-13,6.93476e-12,-1.2,0.0,0.1
-2.47e-12,-5.04e-13,6.92801e-12,-1.1,0.0,0.1
-2.638e-12,-7.84e-13,6.94386e-12,-1.0,0.0,0.1
-2.488e-12,-7.54e-13,6.97322e-12,-0.9,0.0,0.1
-2.006e-12,-1.33e-12,6.97255e-12,-0.8,0.0,0.1
-2.13e-12,-1.082e-12,7.04321e-12,-0.7,0.0,0.1
-2.38e-12,-8.68e-13,7.00652e-12,-0.6,0.0,0.1
-2.968e-12,-3.2e-13,7.04615e-12,-0.5,0.0,0.1
-2.578e-12,-1.018e-12,7.01871e-12,-0.4,0.0,0.1
-2.208e-12,-7.1e-13,6.98415e-12,-0.3,0.0,0.1
-2.154e-12,-1.502e-12,7.03792e-12,-0.2,0.0,0.1
-2.286e-12,-1.51e-12,7.15874e-12,-0.1,0.0,0.1
-2.786e-12,-1.764e-12,7.32418e-12,0.0,0.0,0.1
-2.914e-12,-2.616e-12,7.81904e-12,0.1,0.0,0.1
-2.346e-12,-4.172e-12,9.46682e-12,0.2,0.0,0.1
-2.578e-12,-6.12e-12,1.22865e-11,0.3,0.0,0.1
-1.97e-12,-1.8474e-11,2.23475e-11,0.4,0.0,0.1
-2.488e-12,-3.8078e-11,4.00698e-11,0.5,0.0,0.1
-2.238e-12,-7.2816e-11,6.96041e-11,0.6,0.0,0.1
-2.33e-12,-1.16164e-10,1.17122e-10,0.7,0.0,0.1
-2.266e-12,-2.06164e-10,2.01188e-10,0.8,0.0,0.1
-1.944e-12,-3.25974e-10,3.29768e-10,0.9,0.0,0.1
-2.604e-12,-4.99566e-10,4.9327e-10,1.0,0.0,0.1
-2.356e-12,-7.27124e-10,7.34412e-10,1.1,0.0,0.1
-2.242e-12,-9.71342e-10,9.74158e-10,1.2,0.0,0.1
-1.93e-12,-1.2105e-09,1.18966e-09,1.3,0.0,0.1
-2.258e-12,-1.60316e-09,1.59184e-09,1.4,0.0,0.1
-2.164e-12,-2.109e-09,2.111e-09,1.5,0.0,0.1
-2.22e-12,-2.67314e-09,2.66242e-09,1.6,0.0,0.1
-2.124e-12,-3.29666e-09,3.2564e-09,1.7,0.0,0.1
-2.31e-12,-3.9773e-09,3.96524e-09,1.8,0.0,0.1
-2.146e-12,-4.82516e-09,4.81166e-09,1.9,0.0,0.1
-2.392e-12,-5.7822e-09,5.78324e-09,2.0,0.0,0.1
-2.134e-12,-6.88556e-09,6.80634e-09,2.1,0.0,0.1
-2.486e-12,-8.01624e-09,7.9692e-09,2.2,0.0,0.1
-2.698e-12,-9.36066e-09,9.29592e-09,2.3,0.0,0.1
-2.116e-12,-1.089584e-08,1.087796e-08,2.4,0.0,0.1
-2.368e-12,-1.2192e-08,1.2097e-08,2.5,0.0,0.1
-2.112e-12,-1.41546e-08,1.3988e-08,2.6,0.0,0.1
-2.396e-12,-1.63446e-08,1.61659e-08,2.7,0.0,0.1
-2.554e-12,-1.86795e-08,1.84659e-08,2.8,0.0,0.1
-2.488e-12,-2.12926e-08,2.1122e-08,2.9,0.0,0.1
-1.964e-12,-2.42972e-08,2.40686e-08,3.0,0.0,0.1
-2.254e-12,-2.75663e-08,2.7216e-08,3.1,0.0,0.1
-2.104e-12,-3.11732e-08,3.09302e-08,3.2,0.0,0.1
-1.808e-12,-3.52329e-08,3.49365e-08,3.3,0.0,0.1
-2.16e-12,-3.95676e-08,3.9149e-08,3.4,0.0,0.1
-2.566e-12,-4.42298e-08,4.38423e-08,3.5,0.0,0.1
-2.316e-12,-4.93392e-08,4.89587e-08,3.6,0.0,0.1
-2.02e-12,-5.50581e-08,5.45786e-08,3.7,0.0,0.1
-1.968e-12,-6.1059e-08,6.05972e-08,3.8,0.0,0.1
-2.41e-12,-6.73918e-08,6.69845e-08,3.9,0.0,0.1
-2.232e-12,-7.41436e-08,7.38397e-08,4.0,0.0,0.1
-1.948e-12,-8.13276e-08,8.07586e-08,4.1,0.0,0.1
-2.348e-12,-8.88806e-08,8.84887e-08,4.2,0.0,0.1
-2.086e-12,-9.672e-08,9.63025e-08,4.3,0.0,0.1
-2.306e-12,-1.050125e-07,1.046449e-07,4.4,0.0,0.1
-1.744e-12,-1.1351e-07,1.1364e-07,4.5,0.0,0.1
-2.494e-12,-1.2311e-07,1.228e-07,4.6,0.0,0.1
-1.846e-12,-1.3238e-07,1.324e-07,4.7,0.0,0.1
-2.394e-12,-1.4195e-07,1.4211e-07,4.8,0.0,0.1
-2.024e-12,-1.52e-07,1.5198e-07,4.9,0.0,0.1
-2.172e-12,-1.6195e-07,1.6207e-07,5.0,0.0,0.1
-2.352e-12,-1.7225e-07,1.7187e-07,5.1,0.0,0.1
-2.068e-12,-1.8283e-07,1.8272e-07,5.2,0.0,0.1
-2.25e-12,-1.9337e-07,1.9325e-07,5.3,0.0,0.1
-2.038e-12,-2.0423e-07,2.0422e-07,5.4,0.0,0.1
-2.246e-12,-2.1575e-07,2.1525e-07,5.5,0.0,0.1
-1.536e-12,-2.2691e-07,2.2664e-07,5.6,0.0,0.1
-2.474e-12,-2.3833e-07,2.3843e-07,5.7,0.0,0.1
-2.3e-12,-2.4981e-07,2.4961e-07,5.8,0.0,0.1
-1.738e-12,-2.6181e-07,2.6154e-07,5.9,0.0,0.1
-2.532e-12,-2.7357e-07,2.7308e-07,6.0,0.0,0.1
-1.966e-12,-2.8497e-07,2.8492e-07,6.1,0.0,0.1
-2.06e-12,-2.9711e-07,2.9722e-07,6.2,0.0,0.1
-2.316e-12,-3.0922e-07,3.0882e-07,6.3,0.0,0.1
-2.222e-12,-3.2131e-07,3.2108e-07,6.4,0.0,0.1
-2.174e-12,-3.3386e-07,3.3363e-07,6.5,0.0,0.1
-1.822e-12,-3.4569e-07,3.4597e-07,6.6,0.0,0.1
-2.078e-12,-3.5867e-07,3.5875e-07,6.7,0.0,0.1
-2.268e-12,-3.7113e-07,3.7053e-07,6.8,0.0,0.1
-1.958e-12,-3.8377e-07,3.8372e-07,6.9,0.0,0.1
-2.286e-12,-3.9656e-07,3.9656e-07,7.0,0.0,0.1
-1.336e-12,-4.0899e-07,4.0891e-07,7.1,0.0,0.1
-2.234e-12,-4.2259e-07,4.2196e-07,7.2,0.0,0.1
-1.99e-12,-4.3507e-07,4.3472e-07,7.3,0.0,0.1
-2.046e-12,-4.4818e-07,4.4854e-07,7.4,0.0,0.1
-2.262e-12,-4.6134e-07,4.6126e-07,7.5,0.0,0.1
-1.746e-12,-4.7492e-07,4.747e-07,7.6,0.0,0.1
-2.356e-12,-4.8862e-07,4.8825e-07,7.7,0.0,0.1
-1.674e-12,-5.0163e-07,5.0179e-07,7.8,0.0,0.1
-2.046e-12,-5.1524e-07,5.1559e-07,7.9,0.0,0.1
-2.104e-12,-5.2883e-07,5.2864e-07,8.0,0.0,0.1
-2.024e-12,-5.2854e-07,5.2856e-07,8.0,0.0,0.1
-2.42e-12,-5.1167e-07,5.1107e-07,7.9,0.0,0.1
-2.064e-12,-4.9564e-07,4.9536e-07,7.8,0.0,0.1
-1.996e-12,-4.7915e-07,4.7908e-07,7.7,0.0,0.1
-2.294e-12,-4.6285e-07,4.6326e-07,7.6,0.0,0.1
-2.116e-12,-4.4791e-07,4.4733e-07,7.5,0.0,0.1
-2.278e-12,-4.3196e-07,4.3161e-07,7.4,0.0,0.1
-1.986e-12,-4.1662e-07,4.1683e-07,7.3,0.0,0.1
-2.498e-12,-4.0137e-07,4.0127e-07,7.2,0.0,0.1
-2.196e-12,-3.8631e-07,3.8631e-07,7.1,0.0,0.1
-2.69e-12,-3.72e-07,3.7144e-07,7.0,0.0,0.1
-2.388e-12,-3.565e-07,3.5662e-07,6.9,0.0,0.1
-2.27e-12,-3.4197e-07,3.4233e-07,6.8,0.0,0.1
-2.532e-12,-3.2735e-07,3.273e-07,6.7,0.0,0.1
-2.332e-12,-3.1289e-07,3.1276e-07,6.6,0.0,0.1
-2.674e-12,-2.9853e-07,2.9845e-07,6.5,0.0,0.1
-2.25e-12,-2.8386e-07,2.8415e-07,6.4,0.0,0.1
-2.418e-12,-2.7011e-07,2.7009e-07,6.3,0.0,0.1
-2.846e-12,-2.5598e-07,2.5581e-07,6.2,0.0,0.1
