I_BG,I_S,I_D,V_BG,V_S,V_D
-1.38e-12,-5.12544e-08,5.09953e-08,2.55,0.0,0.1
-7.62e-13,-5.45037e-08,5.43704e-08,2.6,0.0,0.1
-8.62e-13,-5.80101e-08,5.77064e-08,2.65,0.0,0.1
-4.9e-13,-6.15659e-08,6.13012e-08,2.7,0.0,0.1
-1.248e-12,-6.55711e-08,6.53068e-08,2.75,0.0,0.1
-1.264e-12,-6.95556e-08,6.93442e-08,2.8,0.0,0.1
-4.08e-13,-7.35634e-08,7.32475e-08,2.85,0.0,0.1
-5e-13,-7.78554e-08,7.75122e-08,2.9,0.0,0.1
-1.166e-12,-8.22999e-08,8.19502e-08,2.95,0.0,0.1
-1.356e-12,-8.67567e-08,8.65519e-08,3.0,0.0,0.1
-8.02e-13,-9.17164e-08,9.12798e-08,3.05,0.0,0.1
-6.48e-13,-9.66124e-08,9.63736e-08,3.1,0.0,0.1
-7.44e-13,-1.01686e-07,1.013299e-07,3.15,0.0,0.1
-1.728e-12,-1.068671e-07,1.064495e-07,3.2,0.0,0.1
-8.36e-13,-1.1205e-07,1.11577e-07,3.25,0.0,0.1
-7.62e-13,-1.1739e-07,1.1732e-07,3.3,0.0,0.1
-5.28e-13,-1.2338e-07,1.2339e-07,3.35,0.0,0.1
-1.272e-12,-1.3e-07,1.2979e-07,3.4,0.0,0.1
-1.16e-12,-1.362e-07,1.3628e-07,3.45,0.0,0.1
-8.08e-13,-1.4263e-07,1.4266e-07,3.5,0.0,0.1
-5.4e-13,-1.4946e-07,1.4949e-07,3.55,0.0,0.1
-6.64e-13,-1.5612e-07,1.5615e-07,3.6,0.0,0.1
-1.138e-12,-1.632e-07,1.6319e-07,3.65,0.0,0.1
-1.494e-12,-1.7046e-07,1.7018e-07,3.7,0.0,0.1
-5.86e-13,-1.7764e-07,1.7747e-07,3.75,0.0,0.1
-6.06e-13,-1.8494e-07,1.8485e-07,3.8,0.0,0.1
-6.1e-13,-1.9221e-07,1.9227e-07,3.85,0.0,0.1
-8.54e-13,-2.0035e-07,1.9997e-07,3.9,0.0,0.1
-1.382e-12,-2.0768e-07,2.0741e-07,3.95,0.0,0.1
-7.32e-13,-2.1559e-07,2.1535e-07,4.0,0.0,0.1
-1.058e-12,-2.2341e-07,2.2315e-07,4.05,0.0,0.1
-8.46e-13,-2.3118e-07,2.3097e-07,4.1,0.0,0.1
-6.06e-13,-2.3912e-07,2.3942e-07,4.15,0.0,0.1
-1.232e-12,-2.4743e-07,2.4709e-07,4.2,0.0,0.1
-1.26e-12,-2.5585e-07,2.5581e-07,4.25,0.0,0.1
-1.348e-12,-2.6446e-07,2.6389e-07,4.3,0.0,0.1
-9.12e-13,-2.7258e-07,2.7249e-07,4.35,0.0,0.1
-1.56e-13,-2.8155e-07,2.8165e-07,4.4,0.0,0.1
-1.082e-12,-2.9071e-07,2.9048e-07,4.45,0.0,0.1
-9.02e-13,-2.9919e-07,2.9922e-07,4.5,0.0,0.1
-1.51e-12,-3.0828e-07,3.078e-07,4.55,0.0,0.1
-8.5e-13,-3.1687e-07,3.1658e-07,4.6,0.0,0.1
-5.58e-13,-3.2622e-07,3.2626e-07,4.65,0.0,0.1
-4.32e-13,-3.3509e-07,3.3511e-07,4.7,0.0,0.1
-8.06e-13,-3.4429e-07,3.4438e-07,4.75,0.0,0.1
-1.212e-12,-3.5433e-07,3.5381e-07,4.8,0.0,0.1
-1.346e-12,-3.6377e-07,3.6324e-07,4.85,0.0,0.1
-5.66e-13,-3.7338e-07,3.7354e-07,4.9,0.0,0.1
-4.1e-13,-3.8264e-07,3.8294e-07,4.95,0.0,0.1
-1.108e-12,-3.9247e-07,3.926e-07,5.0,0.0,0.1
-1.102e-12,-4.0257e-07,4.0255e-07,5.05,0.0,0.1
-1.186e-12,-4.1273e-07,4.1224e-07,5.1,0.0,0.1
-6.86e-13,-4.226e-07,4.2254e-07,5.15,0.0,0.1
-7.66e-13,-4.3286e-07,4.3288e-07,5.2,0.0,0.1
-1.02e-12,-4.428e-07,4.43e-07,5.25,0.0,0.1
-7.16e-13,-4.5323e-07,4.5347e-07,5.3,0.0,0.1
-1.396e-12,-4.6347e-07,4.6331e-07,5.35,0.0,0.1
-7.26e-13,-4.7393e-07,4.7365e-07,5.4,0.0,0.1
-1.294e-12,-4.8459e-07,4.8429e-07,5.45,0.0,0.1
-9.98e-13,-4.9463e-07,4.9444e-07,5.5,0.0,0.1
-5.28e-13,-5.056e-07,5.0597e-07,5.55,0.0,0.1
-1.256e-12,-5.1654e-07,5.1615e-07,5.6,0.0,0.1
-1.082e-12,-5.2698e-07,5.2688e-07,5.65,0.0,0.1
-1.178e-12,-5.3846e-07,5.3775e-07,5.7,0.0,0.1
-1.14e-12,-5.486e-07,5.4821e-07,5.75,0.0,0.1
1.82e-13,-5.5977e-07,5.6012e-07,5.8,0.0,0.1
-8.88e-13,-5.7081e-07,5.708e-07,5.85,0.0,0.1
-9.06e-13,-5.8187e-07,5.8196e-07,5.9,0.0,0.1
-1.29e-12,-5.9369e-07,5.9332e-07,5.95,0.0,0.1
-1.3e-12,-6.0459e-07,6.0423e-07,6.0,0.0,0.1
-8.08e-13,-6.0452e-07,6.0378e-07,6.0,0.0,0.1
-9.8e-13,-5.8839e-07,5.8786e-07,5.95,0.0,0.1
3.4e-14,-5.736e-07,5.7354e-07,5.9,0.0,0.1
-6.1e-13,-5.5865e-07,5.5856e-07,5.85,0.0,0.1
-1.022e-12,-5.436e-07,5.4393e-07,5.8,0.0,0.1
-1.434e-12,-5.2927e-07,5.2908e-07,5.75,0.0,0.1
-9.24e-13,-5.1478e-07,5.1419e-07,5.7,0.0,0.1
-4.1e-13,-5.0041e-07,5.0054e-07,5.65,0.0,0.1
-7.22e-13,-4.8618e-07,4.8629e-07,5.6,0.0,0.1
-7.78e-13,-4.7216e-07,4.7243e-07,5.55,0.0,0.1
-1.204e-12,-4.5887e-07,4.5907e-07,5.5,0.0,0.1
-1.334e-12,-4.4518e-07,4.4472e-07,5.45,0.0,0.1
-6.12e-13,-4.316e-07,4.317e-07,5.4,0.0,0.1
-7.7e-13,-4.1824e-07,4.1813e-07,5.35,0.0,0.1
-5.4e-13,-4.0474e-07,4.0502e-07,5.3,0.0,0.1
-9.78e-13,-3.9175e-07,3.9215e-07,5.25,0.0,0.1
-1.444e-12,-3.7853e-07,3.7851e-07,5.2,0.0,0.1
-1.268e-12,-3.6564e-07,3.6551e-07,5.15,0.0,0.1
-1.332e-12,-3.5302e-07,3.5266e-07,5.1,0.0,0.1
-1.028e-12,-3.403e-07,3.4029e-07,5.05,0.0,0.1
-7.62e-13,-3.2798e-07,3.2798e-07,5.0,0.0,0.1
-1.202e-12,-3.1541e-07,3.1515e-07,4.95,0.0,0.1
-1.122e-12,-3.0303e-07,3.0298e-07,4.9,0.0,0.1
-1.24e-12,-2.9127e-07,2.9119e-07,4.85,0.0,0.1
-1.266e-12,-2.791e-07,2.7907e-07,4.8,0.0,0.1
-7.26e-13,-2.6758e-07,2.6764e-07,4.75,0.0,0.1
-9.26e-13,-2.5563e-07,2.5539e-07,4.7,0.0,0.1
-1.07e-12,-2.4385e-07,2.4372e-07,4.65,0.0,0.1
-1.258e-12,-2.328e-07,2.3264e-07,4.6,0.0,0.1
-1.096e-12,-2.2182e-07,2.2148e-07,4.55,0.0,0.1
-4.58e-13,-2.1051e-07,2.1047e-07,4.5,0.0,0.1
-1.014e-12,-1.9948e-07,1.9974e-07,4.45,0.0,0.1
-8e-13,-1.8868e-07,1.8887e-07,4.4,0.0,0.1
-9.82e-13,-1.7874e-07,1.7867e-07,4.35,0.0,0.1
-1.57e-12,-1.6857e-07,1.6876e-07,4.3,0.0,0.1
-9.18e-13,-1.5884e-07,1.5896e-07,4.25,0.0,0.1
-1.204e-12,-1.4943e-07,1.4947e-07,4.2,0.0,0.1
-7.16e-13,-1.4011e-07,1.4042e-07,4.15,0.0,0.1
-1.016e-12,-1.3145e-07,1.3167e-07,4.1,0.0,0.1
-1.336e-12,-1.2301e-07,1.2298e-07,4.05,0.0,0.1
-6.32e-13,-1.1464e-07,1.1493e-07,4.0,0.0,0.1
-8.4e-13,-1.0684e-07,1.0704e-07,3.95,0.0,0.1
-8.92e-13,-9.98319e-08,9.99369e-08,3.9,0.0,0.1
-1.356e-12,-9.29403e-08,9.30905e-08,3.85,0.0,0.1
-9.22e-13,-8.62868e-08,8.62795e-08,3.8,0.0,0.1
-9.86e-13,-7.98628e-08,8.00251e-08,3.75,0.0,0.1
-1.174e-12,-7.38816e-08,7.40526e-08,3.7,0.0,0.1
-1.354e-12,-6.84099e-08,6.84604e-08,3.65,0.0,0.1
-9.14e-13,-6.32403e-08,6.32787e-08,3.6,0.0,0.1
-1.054e-12,-5.82024e-08,5.82721e-08,3.55,0.0,0.1
-9.12e-13,-5.34197e-08,5.34903e-08,3.5,0.0,0.1
-9.16e-13,-4.92156e-08,4.92567e-08,3.45,0.0,0.1
-1.638e-12,-4.50976e-08,4.51976e-08,3.4,0.0,0.1
-1.386e-12,-4.13864e-08,4.1447e-08,3.35,0.0,0.1
-6.1e-13,-3.79003e-08,3.78715e-08,3.3,0.0,0.1
-9.6e-13,-3.46775e-08,3.47076e-08,3.25,0.0,0.1
-1.664e-12,-3.15349e-08,3.14927e-08,3.2,0.0,0.1
-1.336e-12,-2.86268e-08,2.87363e-08,3.15,0.0,0.1
-8.08e-13,-2.60748e-08,2.60481e-08,3.1,0.0,0.1
-7.32e-13,-2.35429e-08,2.35934e-08,3.05,0.0,0.1
-1.232e-12,-2.13976e-08,2.14439e-08,3.0,0.0,0.1
-1.28e-12,-1.91676e-08,1.91776e-08,2.95,0.0,0.1
-8.42e-13,-1.71949e-08,1.72813e-08,2.9,0.0,0.1
-7.1e-13,-1.55415e-08,1.55096e-08,2.85,0.0,0.1
-9.32e-13,-1.38234e-08,1.3799e-08,2.8,0.0,0.1
-1.572e-12,-1.23336e-08,1.23197e-08,2.75,0.0,0.1
-1.054e-12,-1.08794e-08,1.08673e-08,2.7,0.0,0.1
-4.56e-13,-9.52754e-09,9.57134e-09,2.65,0.0,0.1
-1.694e-12,-8.38384e-09,8.4721e-09,2.6,0.0,0.1
-8.38e-13,-7.39148e-09,7.3686e-09,2.55,0.0,0.1
-1.292e-12,-6.42058e-09,6.37272e-09,2.5,0.0,0.1
-1.708e-12,-5.48248e-09,5.49108e-09,2.45,0.0,0.1
-1.26e-12,-4.6522e-09,4.65344e-09,2.4,0.0,0.1
-1.096e-12,-3.95738e-09,3.95962e-09,2.35,0.0,0.1
-1.778e-12,-3.32566e-09,3.34878e-09,2.3,0.0,0.1
-1.114e-12,-2.73812e-09,2.76626e-09,2.25,0.0,0.1
-8.14e-13,-2.20698e-09,2.25722e-09,2.2,0.0,0.1
-1.508e-12,-1.84782e-09,1.87694e-09,2.15,0.0,0.1
-9.04e-13,-1.4692e-09,1.4529e-09,2.1,0.0,0.1
-1.042e-12,-1.17596e-09,1.16432e-09,2.05,0.0,0.1
-1.092e-12,-9.2337e-10,9.23792e-10,2.0,0.0,0.1
-1.744e-12,-7.16292e-10,7.0572e-10,1.95,0.0,0.1
-1.186e-12,-5.64038e-10,5.69494e-10,1.9,0.0,0.1
-1.116e-12,-4.15358e-10,4.18166e-10,1.85,0.0,0.1
-1.548e-12,-3.27718e-10,3.30386e-10,1.8,0.0,0.1
-1.18e-12,-2.4256e-10,2.44056e-10,1.75,0.0,0.1
-9.44e-13,-1.60128e-10,1.68278e-10,1.7,0.0,0.1
-1.32e-12,-1.14464e-10,1.15136e-10,1.65,0.0,0.1
-1.296e-12,-7.696e-11,8.48966e-11,1.6,0.0,0.1
-1.16e-12,-5.1594e-11,5.61626e-11,1.55,0.0,0.1
-1.334e-12,-3.0828e-11,3.91568e-11,1.5,0.0,0.1
-1.388e-12,-2.092e-11,2.47613e-11,1.45,0.0,0.1
-1.524e-12,-1.185e-11,1.65509e-11,1.4,0.0,0.1
-5.82e-13,-8.054e-12,1.20216e-11,1.35,0.0,0.1
-1.526e-12,-5.368e-12,9.135e-12,1.3,0.0,0.1
-1.376e-12,-3.666e-12,8.0202e-12,1.25,0.0,0.1
-1.016e-12,-3.366e-12,7.2168e-12,1.2,0.0,0.1
-1.228e-12,-3.462e-12,6.9946e-12,1.15,0.0,0.1
-1.072e-12,-3.652e-12,6.8838e-12,1.1,0.0,0.1
-8.94e-13,-3.064e-12,6.8565e-12,1.05,0.0,0.1
-1.666e-12,-2.488e-12,6.8599e-12,1.0,0.0,0.1
-2.144e-12,-2.294e-12,6.7441e-12,0.95,0.0,0.1
-6.94e-13,-3.8e-12,6.9319e-12,0.9,0.0,0.1
-1.348e-12,-2.786e-12,6.8494e-12,0.85,0.0,0.1
-1.256e-12,-3.63e-12,6.7829e-12,0.8,0.0,0.1
-1.072e-12,-1.938e-12,6.845e-12,0.75,0.0,0.1
-1.65e-12,-3.488e-12,6.812e-12,0.7,0.0,0.1
-1.108e-12,-2.896e-12,6.8859e-12,0.65,0.0,0.1
-1.72e-12,-3.114e-12,6.845e-12,0.6,0.0,0.1
-1.394e-12,-2.842e-12,6.7948e-12,0.55,0.0,0.1
-1.398e-12,-2.876e-12,6.845e-12,0.5,0.0,0.1
-9.58e-13,-3.13e-12,6.7772e-12,0.45,0.0,0.1
-1.452e-12,-3.342e-12,6.7726e-12,0.4,0.0,0.1
-1.072e-12,-2.874e-12,6.7897e-12,0.35,0.0,0.1
-5.46e-13,-2.458e-12,6.7326e-12,0.3,0.0,0.1
-1.268e-12,-2.9e-12,6.7862e-12,0.25,0.0,0.1
-1.038e-12,-2.496e-12,6.7863e-12,0.2,0.0,0.1
-1.336e-12,-3.328e-12,6.8248e-12,0.15,0.0,0.1
-1.694e-12,-3.428e-12,6.7914e-12,0.1,0.0,0.1
-1.216e-12,-2.51e-12,6.7993e-12,0.05,0.0,0.1
-1.378e-12,-3.146e-12,6.8643e-12,0.0,0.0,0.1
-1.654e-12,-2.804e-12,6.806e-12,-0.05,0.0,0.1
-1.1e-12,-3.448e-12,6.6967e-12,-0.1,0.0,0.1
-1.214e-12,-2.67e-12,6.8382e-12,-0.15,0.0,0.1
-1.278e-12,-3.876e-12,6.7868e-12,-0.2,0.0,0.1
-1.174e-12,-2.018e-12,6.7745e-12,-0.25,0.0,0.1
-1.38e-12,-3.146e-12,6.7679e-12,-0.3,0.0,0.1
-1.41e-12,-2.604e-12,6.8228e-12,-0.35,0.0,0.1
-7.38e-13,-2.826e-12,6.7966e-12,-0.4,0.0,0.1
-1.584e-12,-2.672e-12,6.7519e-12,-0.45,0.0,0.1
-1.198e-12,-3.668e-12,6.7823e-12,-0.5,0.0,0.1
-1.434e-12,-2.846e-12,6.847e-12,-0.55,0.0,0.1
-1.334e-12,-3.746e-12,6.8148e-12,-0.6,0.0,0.1
-2.01e-12,-3.348e-12,6.7982e-12,-0.65,0.0,0.1
-1.194e-12,-2.798e-12,6.8062e-12,-0.7,0.0,0.1
-1.432e-12,-2.876e-12,6.8252e-12,-0.75,0.0,0.1
-5.96e-13,-2.916e-12,6.8284e-12,-0.8,0.0,0.1
-1.264e-12,-2.45e-12,6.8625e-12,-0.85,0.0,0.1
-7.82e-13,-2.898e-12,6.8326e-12,-0.9,0.0,0.1
-1.082e-12,-3.738e-12,6.7828e-12,-0.95,0.0,0.1
-6.52e-13,-2.67e-12,6.8689e-12,-1.0,0.0,0.1
-1.352e-12,-2.938e-12,6.736e-12,-1.05,0.0,0.1
-1.71e-12,-2.922e-12,6.8095e-12,-1.1,0.0,0.1
-1.608e-12,-2.558e-12,6.773e-12,-1.15,0.0,0.1
-7.5e-13,-3.282e-12,6.7665e-12,-1.2,0.0,0.1
-1.308e-12,-2.68e-12,6.8096e-12,-1.25,0.0,0.1
-1.144e-12,-2.224e-12,6.865e-12,-1.3,0.0,0.1
-1.226e-12,-3.462e-12,6.7824e-12,-1.35,0.0,0.1
-9e-13,-2.636e-12,6.8531e-12,-1.4,0.0,0.1
-2.234e-12,-3.222e-12,6.8589e-12,-1.45,0.0,0.1
-1.716e-12,-2.678e-12,6.8164e-12,-1.5,0.0,0.1
-1.264e-12,-3.354e-12,6.8967e-12,-1.55,0.0,0.1
-1.406e-12,-2.862e-12,6.8552e-12,-1.6,0.0,0.1
-1.128e-12,-2.53e-12,6.8487e-12,-1.65,0.0,0.1
-1.082e-12,-2.474e-12,6.9058e-12,-1.7,0.0,0.1
-1.342e-12,-3.09e-12,6.9098e-12,-1.75,0.0,0.1
-4.64e-13,-2.746e-12,6.8708e-12,-1.8,0.0,0.1
-1.48e-12,-2.716e-12,6.8355e-12,-1.85,0.0,0.1
-9.74e-13,-3.45e-12,6.8376e-12,-1.9,0.0,0.1
-1.362e-12,-2.776e-12,6.809e-12,-1.95,0.0,0.1
-8.06e-13,-2.218e-12,6.8337e-12,-2.0,0.0,0.1
