VAR2 SMU1 Vg (V),SMU2 Current Measurement (A),SMU1 Current Measurement (A),SMU3 Current Measurement (A),SMU2 Voltage Output (V)
10.0,1.8052e-05,6.3e-13,-1.8051e-05,7.25
10.0,1.8133e-05,3.54e-13,-1.8138e-05,7.375
10.0,1.8217e-05,-2.72e-13,-1.822e-05,7.5
10.0,1.8301e-05,-2.222e-12,-1.8307e-05,7.625
10.0,1.8366e-05,-1.686e-12,-1.8361e-05,7.75
10.0,1.8439e-05,-1.894e-12,-1.8439e-05,7.875
10.0,1.85e-05,8.34e-13,-1.8501e-05,8.0
10.0,1.8575e-05,-2e-12,-1.8573e-05,8.125
10.0,1.864e-05,-3.146e-12,-1.8634e-05,8.25
10.0,1.8696e-05,-1.816e-12,-1.8705e-05,8.375
10.0,1.8753e-05,-1.308e-12,-1.8762e-05,8.5
10.0,1.8818e-05,-4.04e-13,-1.8818e-05,8.625
10.0,1.8873e-05,4.84e-13,-1.8872e-05,8.75
10.0,1.8926e-05,-9.8e-14,-1.893e-05,8.875
10.0,1.897e-05,-5.8e-13,-1.8969e-05,9.0
10.0,1.903e-05,-9.26e-13,-1.9038e-05,9.125
10.0,1.9082e-05,-2.416e-12,-1.9094e-05,9.25
10.0,1.9129e-05,-6.9e-13,-1.9138e-05,9.375
10.0,1.9184e-05,2.032e-12,-1.919e-05,9.5
10.0,1.9236e-05,-1.148e-12,-1.9229e-05,9.625
10.0,1.9277e-05,1.398e-12,-1.9284e-05,9.75
10.0,1.9317e-05,4.28e-13,-1.9316e-05,9.875
10.0,1.9365e-05,1.94e-12,-1.9366e-05,10.0
10.0,1.936e-05,5.12e-13,-1.9365e-05,10.0
10.0,1.9323e-05,1.68e-13,-1.9324e-05,9.875
10.0,1.9283e-05,1.796e-12,-1.928e-05,9.75
10.0,1.9241e-05,-5.7e-13,-1.9243e-05,9.625
10.0,1.9197e-05,1.552e-12,-1.9202e-05,9.5
10.0,1.9156e-05,2.924e-12,-1.9166e-05,9.375
10.0,1.9114e-05,8.96e-13,-1.911e-05,9.25
10.0,1.9065e-05,-1.346e-12,-1.9059e-05,9.125
10.0,1.901e-05,-8.04e-13,-1.901e-05,9.0
10.0,1.8951e-05,2.378e-12,-1.8958e-05,8.875
10.0,1.8905e-05,6.8e-13,-1.8896e-05,8.75
10.0,1.8839e-05,-2.036e-12,-1.8837e-05,8.625
10.0,1.8778e-05,-1.488e-12,-1.8783e-05,8.5
10.0,1.8719e-05,5.6e-13,-1.872e-05,8.375
10.0,1.8657e-05,8.54e-13,-1.865e-05,8.25
10.0,1.8586e-05,1.022e-12,-1.8593e-05,8.125
10.0,1.8529e-05,1.118e-12,-1.852e-05,8.0
10.0,1.8453e-05,1.224e-12,-1.845e-05,7.875
10.0,1.8378e-05,7.2e-13,-1.8386e-05,7.75
10.0,1.8313e-05,1.22e-12,-1.8309e-05,7.625
10.0,1.8223e-05,5.64e-13,-1.8231e-05,7.5
10.0,1.8145e-05,-1.852e-12,-1.8136e-05,7.375
10.0,1.805e-05,-6.84e-13,-1.8057e-05,7.25
10.0,1.797e-05,-1.992e-12,-1.7973e-05,7.125
10.0,1.7865e-05,-8.06e-13,-1.7871e-05,7.0
10.0,1.7768e-05,3.66e-13,-1.7761e-05,6.875
10.0,1.7668e-05,9.34e-13,-1.7672e-05,6.75
10.0,1.7555e-05,9.52e-13,-1.7563e-05,6.625
10.0,1.7447e-05,1.236e-12,-1.7446e-05,6.5
10.0,1.7325e-05,-6.4e-13,-1.7323e-05,6.375
10.0,1.7206e-05,-5.08e-13,-1.72e-05,6.25
10.0,1.7076e-05,1.482e-12,-1.7076e-05,6.125
10.0,1.6936e-05,1.206e-12,-1.6936e-05,6.0
10.0,1.6795e-05,-1.86e-13,-1.6798e-05,5.875
10.0,1.6651e-05,-2.9e-13,-1.6647e-05,5.75
10.0,1.6494e-05,4.24e-13,-1.6493e-05,5.625
10.0,1.6326e-05,8.28e-13,-1.6336e-05,5.5
10.0,1.6168e-05,-2.82e-13,-1.6163e-05,5.375
10.0,1.5998e-05,3.6e-13,-1.5994e-05,5.25
10.0,1.5812e-05,1.008e-12,-1.5809e-05,5.125
10.0,1.5623e-05,5.9e-13,-1.5615e-05,5.0
10.0,1.5416e-05,1.294e-12,-1.5419e-05,4.875
10.0,1.5217e-05,1.35e-12,-1.5218e-05,4.75
10.0,1.4999e-05,3.46e-13,-1.4995e-05,4.625
10.0,1.478e-05,1.8e-14,-1.4778e-05,4.5
10.0,1.4553e-05,7.04e-13,-1.4544e-05,4.375
10.0,1.4307e-05,9.42e-13,-1.4304e-05,4.25
10.0,1.4059e-05,1.048e-12,-1.4059e-05,4.125
10.0,1.3806e-05,2.06e-13,-1.3807e-05,4.0
10.0,1.3538e-05,-6.04e-13,-1.3537e-05,3.875
10.0,1.326e-05,1.434e-12,-1.3262e-05,3.75
10.0,1.2974e-05,1.356e-12,-1.298e-05,3.625
10.0,1.2684e-05,2.54e-12,-1.2683e-05,3.5
10.0,1.2378e-05,4.12e-13,-1.2381e-05,3.375
10.0,1.2066e-05,-5.64e-13,-1.2066e-05,3.25
10.0,1.174e-05,-6.2e-13,-1.174e-05,3.125
10.0,1.1398e-05,-1.454e-12,-1.1405e-05,3.0
10.0,1.106e-05,1.28e-12,-1.106e-05,2.875
10.0,1.0701e-05,-2.34e-13,-1.0702e-05,2.75
10.0,1.0333e-05,-1.812e-12,-1.0332e-05,2.625
10.0,9.9568e-06,4e-13,-9.9564e-06,2.5
10.0,9.5674e-06,-1.226e-12,-9.5678e-06,2.375
10.0,9.1696e-06,7.4e-14,-9.1674e-06,2.25
10.0,8.7604e-06,1.118e-12,-8.7603e-06,2.125
10.0,8.3373e-06,9.22e-13,-8.3368e-06,2.0
10.0,7.904e-06,3.52e-13,-7.9044e-06,1.875
10.0,7.4605e-06,8.4e-13,-7.4584e-06,1.75
10.0,7.0024e-06,1.24e-13,-7.003e-06,1.625
10.0,6.5364e-06,2.72e-13,-6.5358e-06,1.5
10.0,6.0598e-06,7.4e-13,-6.0603e-06,1.375
10.0,5.5684e-06,1.4e-13,-5.569e-06,1.25
10.0,5.066e-06,-1.24e-13,-5.065e-06,1.125
10.0,4.5511e-06,2.66e-13,-4.5513e-06,1.0
10.0,4.0251e-06,3.62e-13,-4.0253e-06,0.875
10.0,3.4896e-06,4.52e-13,-3.4885e-06,0.75
10.0,2.938e-06,-3.74e-13,-2.9382e-06,0.625
10.0,2.3749e-06,7.26e-13,-2.3752e-06,0.5
10.0,1.7986e-06,-2.06e-13,-1.7994e-06,0.375
10.0,1.2106e-06,5.3e-13,-1.2109e-06,0.25
10.0,6.1079e-07,-1.54e-13,-6.1052e-07,0.125
10.0,1.7389e-09,8.4e-14,-1.94184e-09,0.0
9.5,1.59304e-09,-3.08e-13,-1.55032e-09,0.0
9.5,5.5263e-07,2.44e-13,-5.5264e-07,0.125
9.5,1.0947e-06,-2.34e-13,-1.09446e-06,0.25
9.5,1.6241e-06,7.58e-13,-1.6238e-06,0.375
9.5,2.1414e-06,5.86e-13,-2.142e-06,0.5
9.5,2.6463e-06,-4.1e-13,-2.6458e-06,0.625
9.5,3.1381e-06,-1.188e-12,-3.1399e-06,0.75
9.5,3.6164e-06,-1.53e-12,-3.6175e-06,0.875
9.5,4.0848e-06,-1.052e-12,-4.0846e-06,1.0
9.5,4.5421e-06,2.66e-13,-4.5402e-06,1.125
9.5,4.9853e-06,-7.4e-14,-4.9865e-06,1.25
9.5,5.4184e-06,-1.026e-12,-5.4204e-06,1.375
9.5,5.8374e-06,-2.064e-12,-5.8401e-06,1.5
9.5,6.2498e-06,-1.97e-12,-6.2481e-06,1.625
9.5,6.6458e-06,1.58e-13,-6.6466e-06,1.75
9.5,7.035e-06,6.04e-13,-7.0344e-06,1.875
9.5,7.4107e-06,3.7e-13,-7.4118e-06,2.0
9.5,7.7781e-06,-1.292e-12,-7.7779e-06,2.125
9.5,8.1281e-06,-1.39e-12,-8.1296e-06,2.25
9.5,8.4708e-06,7.6e-14,-8.4735e-06,2.375
9.5,8.8036e-06,2.242e-12,-8.8033e-06,2.5
9.5,9.125e-06,2.06e-13,-9.1256e-06,2.625
9.5,9.4376e-06,-4.96e-13,-9.4393e-06,2.75
9.5,9.7415e-06,4.2e-14,-9.7369e-06,2.875
9.5,1.00268e-05,-6.06e-13,-1.0034e-05,3.0
9.5,1.03117e-05,-2.74e-13,-1.03105e-05,3.125
9.5,1.05852e-05,-2.72e-13,-1.05843e-05,3.25
9.5,1.08459e-05,1.7e-13,-1.08464e-05,3.375
9.5,1.10961e-05,-4.6e-14,-1.10973e-05,3.5
9.5,1.1341e-05,3.36e-13,-1.13405e-05,3.625
9.5,1.1574e-05,1.724e-12,-1.15754e-05,3.75
9.5,1.1798e-05,-9.42e-13,-1.1801e-05,3.875
9.5,1.2017e-05,-9.14e-13,-1.202e-05,4.0
9.5,1.2224e-05,-2.21e-12,-1.2227e-05,4.125
9.5,1.2427e-05,-1.534e-12,-1.2429e-05,4.25
9.5,1.2619e-05,-2.98e-13,-1.2613e-05,4.375
9.5,1.2801e-05,8.96e-13,-1.2797e-05,4.5
9.5,1.2975e-05,-8.16e-13,-1.2977e-05,4.625
9.5,1.3143e-05,1.84e-13,-1.3144e-05,4.75
9.5,1.3302e-05,-3.3e-13,-1.3298e-05,4.875
9.5,1.3452e-05,1.566e-12,-1.3451e-05,5.0
9.5,1.3604e-05,1.744e-12,-1.3603e-05,5.125
9.5,1.374e-05,-1.12e-13,-1.3743e-05,5.25
9.5,1.3871e-05,6.42e-13,-1.3881e-05,5.375
9.5,1.4001e-05,-1.878e-12,-1.4005e-05,5.5
9.5,1.4128e-05,-1.888e-12,-1.4123e-05,5.625
9.5,1.4236e-05,-6.82e-13,-1.4235e-05,5.75
9.5,1.4344e-05,1.35e-12,-1.4343e-05,5.875
9.5,1.4443e-05,2.378e-12,-1.4455e-05,6.0
9.5,1.4546e-05,-1.05e-12,-1.4549e-05,6.125
9.5,1.4636e-05,5.34e-13,-1.4637e-05,6.25
9.5,1.4729e-05,-1.52e-13,-1.4727e-05,6.375
9.5,1.481e-05,-1.508e-12,-1.481e-05,6.5
9.5,1.4893e-05,4.82e-13,-1.4899e-05,6.625
9.5,1.4967e-05,-1.112e-12,-1.4973e-05,6.75
9.5,1.5047e-05,1.056e-12,-1.5051e-05,6.875
9.5,1.512e-05,7.08e-13,-1.5121e-05,7.0
9.5,1.5184e-05,1.376e-12,-1.519e-05,7.125
9.5,1.5247e-05,-5.46e-13,-1.5262e-05,7.25
9.5,1.5316e-05,-1.254e-12,-1.5316e-05,7.375
9.5,1.5368e-05,-4.4e-14,-1.5372e-05,7.5
9.5,1.5433e-05,-5.72e-13,-1.5433e-05,7.625
9.5,1.5489e-05,-2.148e-12,-1.5489e-05,7.75
9.5,1.5532e-05,-1.802e-12,-1.5537e-05,7.875
9.5,1.5582e-05,-1.238e-12,-1.5588e-05,8.0
9.5,1.5638e-05,4.02e-13,-1.5639e-05,8.125
9.5,1.5676e-05,1.68e-13,-1.5684e-05,8.25
9.5,1.5716e-05,-1.418e-12,-1.5728e-05,8.375
9.5,1.5769e-05,-8.72e-13,-1.5783e-05,8.5
9.5,1.5822e-05,1.138e-12,-1.5818e-05,8.625
9.5,1.5865e-05,-5.48e-13,-1.587e-05,8.75
9.5,1.5906e-05,4.6e-14,-1.5907e-05,8.875
9.5,1.5947e-05,-1.498e-12,-1.5956e-05,9.0
9.5,1.5987e-05,6.2e-14,-1.5989e-05,9.125
9.5,1.6027e-05,-2.62e-13,-1.6029e-05,9.25
9.5,1.6061e-05,1.082e-12,-1.6077e-05,9.375
9.5,1.6109e-05,-5.08e-13,-1.6112e-05,9.5
9.5,1.6136e-05,-6.26e-13,-1.6148e-05,9.625
9.5,1.6184e-05,2.98e-13,-1.6182e-05,9.75
9.5,1.6211e-05,1.266e-12,-1.6213e-05,9.875
9.5,1.6248e-05,6.28e-13,-1.6247e-05,10.0
9.5,1.6251e-05,-2.24e-13,-1.626e-05,10.0
9.5,1.6224e-05,-6.82e-13,-1.6226e-05,9.875
9.5,1.62e-05,8.5e-13,-1.6199e-05,9.75
9.5,1.6163e-05,5.68e-13,-1.6172e-05,9.625
9.5,1.6141e-05,-8.2e-14,-1.6144e-05,9.5
9.5,1.6108e-05,-4.06e-13,-1.6107e-05,9.375
9.5,1.6077e-05,3.8e-13,-1.6079e-05,9.25
9.5,1.6041e-05,-3.28e-13,-1.6047e-05,9.125
9.5,1.6018e-05,1.02e-13,-1.6013e-05,9.0
9.5,1.598e-05,9.56e-13,-1.5975e-05,8.875
9.5,1.594e-05,6.06e-13,-1.5939e-05,8.75
9.5,1.5895e-05,-4.1e-13,-1.5902e-05,8.625
9.5,1.5852e-05,-1.64e-13,-1.5859e-05,8.5
9.5,1.5819e-05,-4e-14,-1.5813e-05,8.375
9.5,1.5771e-05,7.34e-13,-1.5769e-05,8.25
9.5,1.5711e-05,-1.08e-13,-1.5718e-05,8.125
9.5,1.5676e-05,8.8e-14,-1.5673e-05,8.0
9.5,1.5623e-05,5.14e-13,-1.5629e-05,7.875
9.5,1.5571e-05,-3.02e-13,-1.5572e-05,7.75
9.5,1.5519e-05,-4.54e-13,-1.5519e-05,7.625
9.5,1.5463e-05,7.16e-13,-1.5456e-05,7.5
9.5,1.5398e-05,2.8e-13,-1.5397e-05,7.375
9.5,1.5334e-05,7e-14,-1.5342e-05,7.25
9.5,1.5272e-05,-4.3e-13,-1.527e-05,7.125
9.5,1.5208e-05,5.28e-13,-1.5204e-05,7.0
9.5,1.5137e-05,2.74e-13,-1.5132e-05,6.875
9.5,1.5057e-05,3.72e-13,-1.5062e-05,6.75
9.5,1.4981e-05,6.36e-13,-1.4977e-05,6.625
9.5,1.4897e-05,2.4e-13,-1.4891e-05,6.5
9.5,1.4815e-05,-1.8e-14,-1.4809e-05,6.375
9.5,1.4721e-05,3.02e-13,-1.472e-05,6.25
9.5,1.4622e-05,5.1e-13,-1.4629e-05,6.125
9.5,1.4523e-05,1.54e-13,-1.452e-05,6.0
9.5,1.4424e-05,5.94e-13,-1.4418e-05,5.875
9.5,1.431e-05,-2.68e-13,-1.4309e-05,5.75
9.5,1.4191e-05,2.98e-13,-1.4194e-05,5.625
9.5,1.4062e-05,9.9e-13,-1.4064e-05,5.5
9.5,1.3939e-05,6.98e-13,-1.3942e-05,5.375
9.5,1.381e-05,-2.4e-14,-1.3805e-05,5.25
9.5,1.3667e-05,4.14e-13,-1.3658e-05,5.125
9.5,1.3517e-05,1.28e-13,-1.3516e-05,5.0
9.5,1.3359e-05,4.06e-13,-1.3362e-05,4.875
9.5,1.3197e-05,7.76e-13,-1.3197e-05,4.75
9.5,1.3028e-05,5.06e-13,-1.3024e-05,4.625
9.5,1.2848e-05,-1.54e-13,-1.2847e-05,4.5
9.5,1.2665e-05,-3.24e-13,-1.2666e-05,4.375
9.5,1.2471e-05,1.236e-12,-1.2473e-05,4.25
9.5,1.2274e-05,8.04e-13,-1.2268e-05,4.125
9.5,1.2061e-05,5.56e-13,-1.2056e-05,4.0
9.5,1.1842e-05,-2.4e-14,-1.1843e-05,3.875
9.5,1.1618e-05,-2.08e-13,-1.1616e-05,3.75
9.5,1.1376e-05,4.44e-13,-1.1383e-05,3.625
9.5,1.1131e-05,-2e-13,-1.1135e-05,3.5
9.5,1.0875e-05,4.92e-13,-1.0877e-05,3.375
9.5,1.0613e-05,-2.04e-13,-1.0616e-05,3.25
9.5,1.0339e-05,6.9e-13,-1.0343e-05,3.125
9.5,1.0056e-05,6.86e-13,-1.0057e-05,3.0
9.5,9.7658e-06,8.4e-14,-9.7666e-06,2.875
9.5,9.4614e-06,-1.9e-13,-9.4601e-06,2.75
9.5,9.1484e-06,3.24e-13,-9.1486e-06,2.625
9.5,8.8259e-06,3.98e-13,-8.8239e-06,2.5
9.5,8.4906e-06,-3.18e-13,-8.4906e-06,2.375
9.5,8.1447e-06,6.92e-13,-8.1433e-06,2.25
9.5,7.7905e-06,-3.84e-13,-7.7921e-06,2.125
9.5,7.4266e-06,1.436e-12,-7.4256e-06,2.0
9.5,7.0479e-06,-4.6e-13,-7.0459e-06,1.875
9.5,6.6577e-06,3.98e-13,-6.6583e-06,1.75
9.5,6.2567e-06,1.562e-12,-6.2575e-06,1.625
9.5,5.8483e-06,1.25e-12,-5.8484e-06,1.5
9.5,5.4287e-06,3.86e-13,-5.4286e-06,1.375
9.5,4.9935e-06,1.446e-12,-4.9918e-06,1.25
9.5,4.5468e-06,6.42e-13,-4.5468e-06,1.125
9.5,4.0883e-06,1.062e-12,-4.0899e-06,1.0
9.5,3.6197e-06,4.86e-13,-3.6201e-06,0.875
9.5,3.1402e-06,1.28e-12,-3.1417e-06,0.75
9.5,2.648e-06,1.288e-12,-2.648e-06,0.625
9.5,2.1431e-06,1.482e-12,-2.1433e-06,0.5
9.5,1.6258e-06,1.48e-12,-1.6251e-06,0.375
9.5,1.0949e-06,-8.6e-13,-1.096e-06,0.25
9.5,5.5353e-07,-5.56e-13,-5.5349e-07,0.125
9.5,1.95362e-09,2.85e-12,-1.50634e-09,0.0
9.0,1.65434e-09,-2.42e-13,-1.54224e-09,0.0
9.0,4.9933e-07,-1.66e-13,-4.9962e-07,0.125
9.0,9.8765e-07,-1.336e-12,-9.8835e-07,0.25
9.0,1.4649e-06,8.7e-13,-1.4656e-06,0.375
9.0,1.9286e-06,-1.206e-12,-1.9299e-06,0.5
9.0,2.3807e-06,-1.12e-13,-2.3817e-06,0.625
9.0,2.8219e-06,9.86e-13,-2.8216e-06,0.75
9.0,3.2473e-06,-1.176e-12,-3.2478e-06,0.875
9.0,3.666e-06,-1.28e-12,-3.6647e-06,1.0
9.0,4.0692e-06,8.8e-14,-4.0706e-06,1.125
9.0,4.4635e-06,-6.3e-13,-4.464e-06,1.25
9.0,4.8459e-06,5.1e-13,-4.8476e-06,1.375
9.0,5.2136e-06,-2.56e-13,-5.2139e-06,1.5
9.0,5.5736e-06,-6.42e-13,-5.5724e-06,1.625
9.0,5.9225e-06,-8.6e-14,-5.9235e-06,1.75
9.0,6.2585e-06,-9.68e-13,-6.2599e-06,1.875
9.0,6.5869e-06,-7.1e-13,-6.5872e-06,2.0
9.0,6.9021e-06,-6.14e-13,-6.9062e-06,2.125
9.0,7.2089e-06,-6.56e-13,-7.2065e-06,2.25
9.0,7.5031e-06,1.936e-12,-7.5028e-06,2.375
9.0,7.7873e-06,4.4e-14,-7.7876e-06,2.5
9.0,8.064e-06,1.052e-12,-8.0644e-06,2.625
9.0,8.3305e-06,-1.232e-12,-8.3291e-06,2.75
9.0,8.5872e-06,-2.78e-13,-8.5846e-06,2.875
9.0,8.8249e-06,-5e-13,-8.8285e-06,3.0
9.0,9.0664e-06,1.214e-12,-9.0668e-06,3.125
9.0,9.2946e-06,-1.78e-13,-9.2947e-06,3.25
9.0,9.5134e-06,-6.2e-13,-9.5169e-06,3.375
9.0,9.724e-06,-2.98e-13,-9.7239e-06,3.5
9.0,9.9188e-06,-1.68e-13,-9.9233e-06,3.625
9.0,1.01142e-05,-4.38e-13,-1.01137e-05,3.75
9.0,1.02975e-05,-4.42e-13,-1.03011e-05,3.875
9.0,1.04714e-05,1.9e-13,-1.04709e-05,4.0
9.0,1.06363e-05,-7.2e-14,-1.06428e-05,4.125
9.0,1.07975e-05,-2.24e-13,-1.07979e-05,4.25
9.0,1.09478e-05,5.82e-13,-1.09498e-05,4.375
9.0,1.10919e-05,1.03e-12,-1.10939e-05,4.5
9.0,1.1234e-05,1.054e-12,-1.12332e-05,4.625
9.0,1.1363e-05,2.004e-12,-1.1364e-05,4.75
9.0,1.1492e-05,-1.324e-12,-1.14985e-05,4.875
9.0,1.1606e-05,3.8e-14,-1.16079e-05,5.0
9.0,1.1723e-05,-3.24e-13,-1.1727e-05,5.125
9.0,1.183e-05,4.4e-14,-1.1833e-05,5.25
9.0,1.193e-05,-3.86e-13,-1.1929e-05,5.375
9.0,1.2026e-05,1.44e-12,-1.2028e-05,5.5
9.0,1.212e-05,1.436e-12,-1.2121e-05,5.625
9.0,1.2204e-05,-2.76e-13,-1.2197e-05,5.75
9.0,1.2288e-05,6.9e-13,-1.2286e-05,5.875
9.0,1.2363e-05,2.86e-13,-1.2362e-05,6.0
9.0,1.2433e-05,7.68e-13,-1.2437e-05,6.125
9.0,1.2509e-05,-1.03e-12,-1.2507e-05,6.25
9.0,1.2572e-05,-6.24e-13,-1.2579e-05,6.375
9.0,1.263e-05,3.26e-13,-1.2634e-05,6.5
9.0,1.269e-05,-4.18e-13,-1.2698e-05,6.625
9.0,1.2743e-05,-4.34e-13,-1.2745e-05,6.75
9.0,1.2798e-05,-1.988e-12,-1.2807e-05,6.875
9.0,1.2851e-05,-7.42e-13,-1.2857e-05,7.0
9.0,1.2902e-05,1.8e-13,-1.2906e-05,7.125
9.0,1.2948e-05,-1.316e-12,-1.2951e-05,7.25
9.0,1.2989e-05,4.72e-13,-1.2998e-05,7.375
9.0,1.3034e-05,3.36e-13,-1.3033e-05,7.5
9.0,1.3076e-05,-6.08e-13,-1.3079e-05,7.625
9.0,1.3116e-05,-1.088e-12,-1.3118e-05,7.75
9.0,1.3154e-05,1.724e-12,-1.3153e-05,7.875
9.0,1.3187e-05,1.2e-14,-1.3185e-05,8.0
9.0,1.323e-05,-2.342e-12,-1.3231e-05,8.125
9.0,1.3262e-05,9.1e-13,-1.3259e-05,8.25
9.0,1.329e-05,-2.266e-12,-1.3297e-05,8.375
9.0,1.3327e-05,-1.78e-13,-1.3326e-05,8.5
9.0,1.3357e-05,1.678e-12,-1.3366e-05,8.625
9.0,1.3385e-05,1.616e-12,-1.3389e-05,8.75
9.0,1.3419e-05,9.8e-13,-1.3415e-05,8.875
9.0,1.3448e-05,-1.2e-13,-1.3447e-05,9.0
9.0,1.3476e-05,3.58e-13,-1.3476e-05,9.125
9.0,1.3504e-05,-4.94e-13,-1.3505e-05,9.25
9.0,1.3533e-05,-4.84e-13,-1.3536e-05,9.375
9.0,1.3565e-05,4.18e-13,-1.3568e-05,9.5
9.0,1.3589e-05,-8.48e-13,-1.3594e-05,9.625
9.0,1.361e-05,-1.084e-12,-1.3617e-05,9.75
9.0,1.3644e-05,-1.15e-12,-1.3645e-05,9.875
9.0,1.3662e-05,-2.474e-12,-1.3674e-05,10.0
9.0,1.3669e-05,1.074e-12,-1.3679e-05,10.0
9.0,1.3654e-05,-5.12e-13,-1.3651e-05,9.875
9.0,1.364e-05,-1.478e-12,-1.364e-05,9.75
9.0,1.3617e-05,-7.68e-13,-1.3621e-05,9.625
9.0,1.3591e-05,1.104e-12,-1.3597e-05,9.5
9.0,1.3568e-05,-2.1e-13,-1.3572e-05,9.375
9.0,1.3542e-05,-5.64e-13,-1.3546e-05,9.25
9.0,1.3517e-05,-6.46e-13,-1.3523e-05,9.125
9.0,1.3497e-05,9.72e-13,-1.3497e-05,9.0
9.0,1.347e-05,1.226e-12,-1.3463e-05,8.875
9.0,1.3432e-05,-5.56e-13,-1.3438e-05,8.75
9.0,1.3409e-05,1.29e-12,-1.34e-05,8.625
9.0,1.3379e-05,1.61e-12,-1.3377e-05,8.5
9.0,1.3347e-05,-4.74e-13,-1.3337e-05,8.375
9.0,1.3303e-05,5.6e-14,-1.3311e-05,8.25
9.0,1.3283e-05,9.6e-13,-1.328e-05,8.125
9.0,1.3246e-05,-6.16e-13,-1.3247e-05,8.0
9.0,1.321e-05,-1.042e-12,-1.3215e-05,7.875
9.0,1.3172e-05,-6.24e-13,-1.3171e-05,7.75
9.0,1.3138e-05,-6.8e-13,-1.3139e-05,7.625
9.0,1.3095e-05,5.38e-13,-1.3095e-05,7.5
9.0,1.3055e-05,2.06e-13,-1.3047e-05,7.375
9.0,1.3003e-05,-8.08e-13,-1.3005e-05,7.25
9.0,1.2955e-05,1.424e-12,-1.2962e-05,7.125
