VAR2 SMU1 Vg (V),SMU2 Current Measurement (A),SMU1 Current Measurement (A),SMU3 Current Measurement (A),SMU2 Voltage Output (V)
10.0,1.6247e-05,-2.058e-12,-1.6246e-05,9.125
10.0,1.6283e-05,4.18e-13,-1.6286e-05,9.25
10.0,1.6315e-05,-1.02e-12,-1.6323e-05,9.375
10.0,1.6348e-05,3.42e-13,-1.6359e-05,9.5
10.0,1.6384e-05,-2.056e-12,-1.6382e-05,9.625
10.0,1.6418e-05,1.29e-12,-1.6421e-05,9.75
10.0,1.6447e-05,-6.68e-13,-1.6454e-05,9.875
10.0,1.6476e-05,1.146e-12,-1.6488e-05,10.0
10.0,1.6478e-05,-8.52e-13,-1.6488e-05,10.0
10.0,1.6465e-05,-1.6e-14,-1.6465e-05,9.875
10.0,1.6445e-05,9.96e-13,-1.6444e-05,9.75
10.0,1.6414e-05,-9.18e-13,-1.641e-05,9.625
10.0,1.6386e-05,1e-14,-1.639e-05,9.5
10.0,1.6361e-05,1.314e-12,-1.6366e-05,9.375
10.0,1.6322e-05,-8.4e-14,-1.6325e-05,9.25
10.0,1.6295e-05,-8.14e-13,-1.6295e-05,9.125
10.0,1.6264e-05,-1.068e-12,-1.6255e-05,9.0
10.0,1.6232e-05,-1.48e-13,-1.6217e-05,8.875
10.0,1.6189e-05,-1.038e-12,-1.6197e-05,8.75
10.0,1.6142e-05,8.66e-13,-1.6155e-05,8.625
10.0,1.6106e-05,1.94e-13,-1.6109e-05,8.5
10.0,1.6074e-05,-7.4e-13,-1.607e-05,8.375
10.0,1.6018e-05,1.05e-12,-1.6023e-05,8.25
10.0,1.5972e-05,-3.06e-13,-1.5975e-05,8.125
10.0,1.593e-05,1.602e-12,-1.592e-05,8.0
10.0,1.5884e-05,3.94e-13,-1.5877e-05,7.875
10.0,1.5826e-05,-7.3e-13,-1.5822e-05,7.75
10.0,1.5771e-05,1.76e-13,-1.5766e-05,7.625
10.0,1.5707e-05,8.2e-13,-1.5715e-05,7.5
10.0,1.5654e-05,6.26e-13,-1.5654e-05,7.375
10.0,1.5588e-05,1.808e-12,-1.5589e-05,7.25
10.0,1.552e-05,6.2e-13,-1.552e-05,7.125
10.0,1.5451e-05,1.4e-13,-1.5455e-05,7.0
10.0,1.5381e-05,-5.32e-13,-1.5377e-05,6.875
10.0,1.5295e-05,1.126e-12,-1.5298e-05,6.75
10.0,1.5223e-05,-5.76e-13,-1.5219e-05,6.625
10.0,1.5131e-05,-7.98e-13,-1.5128e-05,6.5
10.0,1.5037e-05,4.2e-14,-1.5044e-05,6.375
10.0,1.4946e-05,1.244e-12,-1.4943e-05,6.25
10.0,1.4845e-05,1.4e-14,-1.4847e-05,6.125
10.0,1.4735e-05,3.16e-13,-1.4745e-05,6.0
10.0,1.4631e-05,2.86e-13,-1.4628e-05,5.875
10.0,1.4517e-05,3.7e-13,-1.4516e-05,5.75
10.0,1.4397e-05,3.2e-14,-1.4393e-05,5.625
10.0,1.4264e-05,2e-13,-1.4269e-05,5.5
10.0,1.4131e-05,4.22e-13,-1.4134e-05,5.375
10.0,1.4e-05,1.44e-13,-1.4001e-05,5.25
10.0,1.3852e-05,-3.94e-13,-1.3849e-05,5.125
10.0,1.3693e-05,5.16e-13,-1.3697e-05,5.0
10.0,1.3538e-05,8.5e-13,-1.3532e-05,4.875
10.0,1.3371e-05,1.108e-12,-1.337e-05,4.75
10.0,1.3193e-05,-4.9e-13,-1.3197e-05,4.625
10.0,1.3012e-05,1.406e-12,-1.3006e-05,4.5
10.0,1.2822e-05,1.18e-12,-1.2819e-05,4.375
10.0,1.2624e-05,1.496e-12,-1.2623e-05,4.25
10.0,1.2418e-05,2.482e-12,-1.242e-05,4.125
10.0,1.2208e-05,-2.02e-13,-1.2204e-05,4.0
10.0,1.1983e-05,-1.56e-13,-1.1979e-05,3.875
10.0,1.1756e-05,1.106e-12,-1.1749e-05,3.75
10.0,1.1508e-05,-1.02e-13,-1.1508e-05,3.625
10.0,1.1262e-05,4.82e-13,-1.1258e-05,3.5
10.0,1.1006e-05,1.52e-12,-1.1005e-05,3.375
10.0,1.0734e-05,-1.78e-13,-1.0734e-05,3.25
10.0,1.0458e-05,-1.4e-13,-1.0461e-05,3.125
10.0,1.0171e-05,2.508e-12,-1.0168e-05,3.0
10.0,9.873e-06,7.44e-13,-9.8721e-06,2.875
10.0,9.5633e-06,8.22e-13,-9.5626e-06,2.75
10.0,9.244e-06,-7.82e-13,-9.2449e-06,2.625
10.0,8.9166e-06,3.96e-13,-8.9152e-06,2.5
10.0,8.5753e-06,3.48e-13,-8.5724e-06,2.375
10.0,8.2251e-06,9.8e-14,-8.2241e-06,2.25
10.0,7.8689e-06,1.218e-12,-7.8681e-06,2.125
10.0,7.4981e-06,-4.5e-13,-7.4957e-06,2.0
10.0,7.1153e-06,5.5e-13,-7.115e-06,1.875
10.0,6.7226e-06,8.94e-13,-6.7225e-06,1.75
10.0,6.3179e-06,1.104e-12,-6.3164e-06,1.625
10.0,5.9027e-06,5.94e-13,-5.9022e-06,1.5
10.0,5.477e-06,-3.6e-14,-5.4784e-06,1.375
10.0,5.0393e-06,-9.34e-13,-5.0381e-06,1.25
10.0,4.5873e-06,-2.4e-14,-4.589e-06,1.125
10.0,4.1262e-06,7.1e-13,-4.126e-06,1.0
10.0,3.6528e-06,1.37e-12,-3.6525e-06,0.875
10.0,3.1697e-06,1.434e-12,-3.1689e-06,0.75
10.0,2.6715e-06,2.52e-13,-2.6723e-06,0.625
10.0,2.1614e-06,-3.14e-13,-2.1621e-06,0.5
10.0,1.6395e-06,1.46e-13,-1.6404e-06,0.375
10.0,1.1056e-06,7.82e-13,-1.1051e-06,0.25
10.0,5.5779e-07,-8.16e-13,-5.5724e-07,0.125
10.0,1.51362e-09,-3.22e-13,-1.74886e-09,0.0
9.5,1.68252e-09,-1.524e-12,-1.5816e-09,0.0
9.5,4.9793e-07,-1e-13,-4.9853e-07,0.125
9.5,9.8517e-07,1.38e-12,-9.8602e-07,0.25
9.5,1.4604e-06,5.78e-13,-1.4607e-06,0.375
9.5,1.9222e-06,1.084e-12,-1.9229e-06,0.5
9.5,2.372e-06,-1.104e-12,-2.3719e-06,0.625
9.5,2.8098e-06,-8.28e-13,-2.8101e-06,0.75
9.5,3.2335e-06,1.566e-12,-3.2337e-06,0.875
9.5,3.6477e-06,2.614e-12,-3.6464e-06,1.0
9.5,4.0501e-06,1.752e-12,-4.0506e-06,1.125
9.5,4.4408e-06,1.516e-12,-4.4419e-06,1.25
9.5,4.8204e-06,1.13e-12,-4.8203e-06,1.375
9.5,5.1852e-06,2e-15,-5.1845e-06,1.5
9.5,5.5409e-06,1.78e-12,-5.5396e-06,1.625
9.5,5.885e-06,-1.67e-12,-5.8858e-06,1.75
9.5,6.2202e-06,-2.088e-12,-6.2231e-06,1.875
9.5,6.5434e-06,-5.6e-14,-6.5452e-06,2.0
9.5,6.8557e-06,7.02e-13,-6.8593e-06,2.125
9.5,7.1606e-06,-6.96e-13,-7.1595e-06,2.25
9.5,7.452e-06,-4.1e-13,-7.4499e-06,2.375
9.5,7.7343e-06,3.32e-13,-7.7331e-06,2.5
9.5,8.0055e-06,-3.8e-13,-8.0071e-06,2.625
9.5,8.2647e-06,1.522e-12,-8.2688e-06,2.75
9.5,8.5179e-06,7.1e-13,-8.5215e-06,2.875
9.5,8.7562e-06,-1.62e-13,-8.7622e-06,3.0
9.5,8.9948e-06,-1.282e-12,-8.9944e-06,3.125
9.5,9.2158e-06,6e-15,-9.2163e-06,3.25
9.5,9.4311e-06,1.22e-13,-9.4341e-06,3.375
9.5,9.6371e-06,1.044e-12,-9.6412e-06,3.5
9.5,9.8353e-06,-7.4e-13,-9.8363e-06,3.625
9.5,1.00266e-05,2.78e-13,-1.00229e-05,3.75
9.5,1.02073e-05,7.58e-13,-1.02112e-05,3.875
9.5,1.0381e-05,-1.072e-12,-1.03844e-05,4.0
9.5,1.05469e-05,-1.926e-12,-1.05485e-05,4.125
9.5,1.07013e-05,-2.604e-12,-1.07072e-05,4.25
9.5,1.08587e-05,-2.25e-12,-1.08578e-05,4.375
9.5,1.1003e-05,-5.94e-13,-1.10007e-05,4.5
9.5,1.11346e-05,8.2e-13,-1.1138e-05,4.625
9.5,1.1267e-05,2.332e-12,-1.12719e-05,4.75
9.5,1.1394e-05,-1.342e-12,-1.1397e-05,4.875
9.5,1.1514e-05,1.2e-13,-1.15147e-05,5.0
9.5,1.1622e-05,-5.22e-13,-1.16253e-05,5.125
9.5,1.173e-05,-1.102e-12,-1.1744e-05,5.25
9.5,1.183e-05,-9.04e-13,-1.1841e-05,5.375
9.5,1.1928e-05,-1.798e-12,-1.1931e-05,5.5
9.5,1.2018e-05,-3.8e-13,-1.2017e-05,5.625
9.5,1.2107e-05,3.94e-13,-1.2107e-05,5.75
9.5,1.2185e-05,-1.858e-12,-1.219e-05,5.875
9.5,1.2266e-05,-2.774e-12,-1.2266e-05,6.0
9.5,1.2336e-05,-5.18e-13,-1.2335e-05,6.125
9.5,1.2409e-05,-2.74e-13,-1.2406e-05,6.25
9.5,1.2471e-05,-8.7e-13,-1.2475e-05,6.375
9.5,1.253e-05,8.52e-13,-1.253e-05,6.5
9.5,1.2586e-05,4.62e-13,-1.2584e-05,6.625
9.5,1.2642e-05,-1.738e-12,-1.2649e-05,6.75
9.5,1.2695e-05,-7.82e-13,-1.2702e-05,6.875
9.5,1.2752e-05,-7.38e-13,-1.2749e-05,7.0
9.5,1.2795e-05,-4.1e-13,-1.2797e-05,7.125
9.5,1.2841e-05,-1.4e-14,-1.2841e-05,7.25
9.5,1.2885e-05,-2.782e-12,-1.2889e-05,7.375
9.5,1.2932e-05,-1.56e-12,-1.2937e-05,7.5
9.5,1.2973e-05,-6.66e-13,-1.2962e-05,7.625
9.5,1.3004e-05,-4.88e-13,-1.3016e-05,7.75
9.5,1.3036e-05,1.168e-12,-1.3039e-05,7.875
9.5,1.3074e-05,1.102e-12,-1.3081e-05,8.0
9.5,1.3111e-05,-1.436e-12,-1.312e-05,8.125
9.5,1.3144e-05,-1.402e-12,-1.3152e-05,8.25
9.5,1.3183e-05,6.88e-13,-1.3194e-05,8.375
9.5,1.3214e-05,1.978e-12,-1.3218e-05,8.5
9.5,1.3249e-05,-1.92e-13,-1.3246e-05,8.625
9.5,1.3276e-05,-3.432e-12,-1.3279e-05,8.75
9.5,1.3299e-05,-8.16e-13,-1.3316e-05,8.875
9.5,1.3346e-05,-6.82e-13,-1.3345e-05,9.0
9.5,1.337e-05,-1.62e-12,-1.3378e-05,9.125
9.5,1.3398e-05,-1.72e-12,-1.34e-05,9.25
9.5,1.3428e-05,-1.16e-13,-1.3424e-05,9.375
9.5,1.3452e-05,-4.88e-13,-1.346e-05,9.5
9.5,1.348e-05,-6.12e-13,-1.349e-05,9.625
9.5,1.3502e-05,7.84e-13,-1.3517e-05,9.75
9.5,1.3529e-05,1.5e-13,-1.3537e-05,9.875
9.5,1.3556e-05,-2.188e-12,-1.3559e-05,10.0
9.5,1.3562e-05,-1.38e-13,-1.3564e-05,10.0
9.5,1.3552e-05,6.06e-13,-1.3547e-05,9.875
9.5,1.3533e-05,-1.528e-12,-1.3535e-05,9.75
9.5,1.3519e-05,-1.332e-12,-1.3522e-05,9.625
9.5,1.3502e-05,-6e-15,-1.3505e-05,9.5
9.5,1.3478e-05,8.46e-13,-1.3483e-05,9.375
9.5,1.3462e-05,-1.836e-12,-1.3461e-05,9.25
9.5,1.3446e-05,-4.48e-13,-1.3446e-05,9.125
9.5,1.3419e-05,1.52e-12,-1.3416e-05,9.0
9.5,1.3396e-05,1.962e-12,-1.3399e-05,8.875
9.5,1.3375e-05,-4.54e-13,-1.3372e-05,8.75
9.5,1.3346e-05,-1.4e-14,-1.3357e-05,8.625
9.5,1.3336e-05,9.8e-13,-1.3331e-05,8.5
9.5,1.3299e-05,-4.5e-13,-1.329e-05,8.375
9.5,1.3269e-05,-6.2e-14,-1.3271e-05,8.25
9.5,1.3244e-05,1.4e-13,-1.3231e-05,8.125
9.5,1.32e-05,-4.6e-13,-1.3207e-05,8.0
9.5,1.3174e-05,6.3e-13,-1.3172e-05,7.875
9.5,1.3144e-05,-1.668e-12,-1.3146e-05,7.75
9.5,1.3106e-05,1.248e-12,-1.31e-05,7.625
9.5,1.3069e-05,2.2e-12,-1.307e-05,7.5
9.5,1.3024e-05,-1.254e-12,-1.3031e-05,7.375
9.5,1.2981e-05,1.17e-12,-1.2988e-05,7.25
9.5,1.2941e-05,6.32e-13,-1.2943e-05,7.125
9.5,1.2891e-05,2.362e-12,-1.2884e-05,7.0
9.5,1.2847e-05,3.08e-13,-1.2838e-05,6.875
9.5,1.2786e-05,-5.38e-13,-1.2788e-05,6.75
9.5,1.273e-05,1e-14,-1.2732e-05,6.625
9.5,1.2678e-05,1.412e-12,-1.2675e-05,6.5
9.5,1.2604e-05,0.0,-1.2615e-05,6.375
9.5,1.2546e-05,1.24e-12,-1.2553e-05,6.25
9.5,1.2479e-05,8.28e-13,-1.2479e-05,6.125
9.5,1.2408e-05,-1.244e-12,-1.2406e-05,6.0
9.5,1.2329e-05,5.84e-13,-1.233e-05,5.875
9.5,1.2248e-05,2.134e-12,-1.2245e-05,5.75
9.5,1.2162e-05,-7.16e-13,-1.2158e-05,5.625
9.5,1.2067e-05,3.12e-13,-1.2065e-05,5.5
9.5,1.1967e-05,-3.32e-13,-1.1963e-05,5.375
9.5,1.1864e-05,6.54e-13,-1.1867e-05,5.25
9.5,1.176e-05,8.22e-13,-1.1761e-05,5.125
9.5,1.1645e-05,3.92e-13,-1.1643e-05,5.0
9.5,1.1524e-05,1.874e-12,-1.152e-05,4.875
9.5,1.1399e-05,4.6e-14,-1.1402e-05,4.75
9.5,1.1262e-05,1.8e-14,-1.1268e-05,4.625
9.5,1.1128e-05,6.5e-13,-1.1128e-05,4.5
9.5,1.098e-05,-1.12e-13,-1.0981e-05,4.375
9.5,1.0823e-05,4.28e-13,-1.0827e-05,4.25
9.5,1.0662e-05,7.42e-13,-1.0667e-05,4.125
9.5,1.0499e-05,4.08e-13,-1.0493e-05,4.0
9.5,1.032e-05,8.48e-13,-1.032e-05,3.875
9.5,1.0136e-05,7.16e-13,-1.0138e-05,3.75
9.5,9.9404e-06,1.074e-12,-9.942e-06,3.625
9.5,9.7398e-06,-1.816e-12,-9.7376e-06,3.5
9.5,9.5278e-06,-9.4e-14,-9.5306e-06,3.375
9.5,9.3091e-06,2.032e-12,-9.3119e-06,3.25
9.5,9.0842e-06,-1.118e-12,-9.0833e-06,3.125
9.5,8.8475e-06,-5.3e-13,-8.8478e-06,3.0
9.5,8.6025e-06,-4.28e-13,-8.5998e-06,2.875
9.5,8.3477e-06,4.54e-13,-8.3467e-06,2.75
9.5,8.0803e-06,5.56e-13,-8.0782e-06,2.625
9.5,7.8067e-06,2.016e-12,-7.8035e-06,2.5
9.5,7.5151e-06,9e-14,-7.515e-06,2.375
9.5,7.2195e-06,7.58e-13,-7.2188e-06,2.25
9.5,6.9154e-06,9.72e-13,-6.9153e-06,2.125
9.5,6.6008e-06,9.4e-14,-6.6e-06,2.0
9.5,6.2754e-06,3.4e-14,-6.2717e-06,1.875
9.5,5.9348e-06,2.6e-14,-5.9355e-06,1.75
9.5,5.5853e-06,1.08e-13,-5.5868e-06,1.625
9.5,5.2247e-06,-2.42e-13,-5.226e-06,1.5
9.5,4.8555e-06,1.3e-13,-4.8555e-06,1.375
9.5,4.4727e-06,4.2e-13,-4.4718e-06,1.25
9.5,4.0798e-06,4.72e-13,-4.0777e-06,1.125
9.5,3.6724e-06,1e-12,-3.6717e-06,1.0
9.5,3.255e-06,1.78e-13,-3.2561e-06,0.875
9.5,2.8286e-06,-2.34e-13,-2.8289e-06,0.75
9.5,2.3862e-06,4.04e-13,-2.3869e-06,0.625
9.5,1.9343e-06,8.98e-13,-1.9331e-06,0.5
9.5,1.4682e-06,6.14e-13,-1.4685e-06,0.375
9.5,9.9006e-07,3.42e-13,-9.8937e-07,0.25
9.5,5.0039e-07,-9e-14,-5.0095e-07,0.125
9.5,1.48488e-09,-3.72e-13,-1.38136e-09,0.0
9.0,1.4983e-09,-4.62e-13,-1.32456e-09,0.0
9.0,4.4543e-07,-2.438e-12,-4.4585e-07,0.125
9.0,8.795e-07,-9.5e-13,-8.8054e-07,0.25
9.0,1.3024e-06,2.12e-13,-1.3029e-06,0.375
9.0,1.7121e-06,-1.856e-12,-1.7128e-06,0.5
9.0,2.111e-06,6e-14,-2.1104e-06,0.625
9.0,2.4966e-06,-1.22e-13,-2.4964e-06,0.75
9.0,2.8686e-06,-1.9e-13,-2.8684e-06,0.875
9.0,3.2306e-06,-7e-13,-3.2327e-06,1.0
9.0,3.5819e-06,-2.14e-13,-3.5829e-06,1.125
9.0,3.9227e-06,1.286e-12,-3.9233e-06,1.25
9.0,4.2523e-06,-4.62e-13,-4.2504e-06,1.375
9.0,4.5668e-06,-6e-14,-4.5683e-06,1.5
9.0,4.8746e-06,6.08e-13,-4.8739e-06,1.625
9.0,5.1695e-06,-2.2e-13,-5.1695e-06,1.75
9.0,5.4545e-06,-1.064e-12,-5.456e-06,1.875
9.0,5.7287e-06,-1.474e-12,-5.7281e-06,2.0
9.0,5.9967e-06,-6.12e-13,-5.9962e-06,2.125
9.0,6.2483e-06,-1.274e-12,-6.2508e-06,2.25
9.0,6.4947e-06,-5e-13,-6.4947e-06,2.375
9.0,6.7277e-06,-1.616e-12,-6.7313e-06,2.5
9.0,6.9533e-06,-5.72e-13,-6.9544e-06,2.625
9.0,7.1677e-06,-1.014e-12,-7.1709e-06,2.75
9.0,7.3765e-06,-7.82e-13,-7.3768e-06,2.875
9.0,7.5719e-06,-1.254e-12,-7.5755e-06,3.0
9.0,7.7633e-06,-4.3e-13,-7.7668e-06,3.125
9.0,7.942e-06,4.1e-13,-7.9476e-06,3.25
9.0,8.1205e-06,-4.3e-13,-8.1222e-06,3.375
9.0,8.2845e-06,2.76e-13,-8.285e-06,3.5
9.0,8.4419e-06,-1.14e-13,-8.4417e-06,3.625
9.0,8.5894e-06,-8.16e-13,-8.5934e-06,3.75
9.0,8.7328e-06,5.18e-13,-8.7336e-06,3.875
9.0,8.8683e-06,-6.44e-13,-8.8652e-06,4.0
9.0,8.9958e-06,-2.2e-13,-9e-06,4.125
9.0,9.1155e-06,-6.14e-13,-9.1169e-06,4.25
9.0,9.23e-06,-2.6e-13,-9.2337e-06,4.375
9.0,9.3415e-06,-4.34e-13,-9.3445e-06,4.5
9.0,9.4432e-06,-3.56e-13,-9.4462e-06,4.625
9.0,9.5402e-06,-2.26e-13,-9.55e-06,4.75
9.0,9.632e-06,-6.2e-13,-9.6359e-06,4.875
9.0,9.7204e-06,-8.76e-13,-9.7244e-06,5.0
9.0,9.7988e-06,-9.8e-14,-9.8037e-06,5.125
9.0,9.8807e-06,1.6e-13,-9.8778e-06,5.25
9.0,9.946e-06,-1.5e-13,-9.9526e-06,5.375
9.0,1.00166e-05,-3.86e-13,-1.00191e-05,5.5
9.0,1.00838e-05,-1.226e-12,-1.00863e-05,5.625
9.0,1.01438e-05,-5.64e-13,-1.01487e-05,5.75
9.0,1.0194e-05,-8.44e-13,-1.02019e-05,5.875
9.0,1.02536e-05,-7.38e-13,-1.02554e-05,6.0
9.0,1.03061e-05,-1.02e-13,-1.03071e-05,6.125
9.0,1.03497e-05,-6.48e-13,-1.03518e-05,6.25
9.0,1.03935e-05,-3.88e-13,-1.03977e-05,6.375
9.0,1.04401e-05,-3.74e-13,-1.04428e-05,6.5
9.0,1.04795e-05,-3.32e-13,-1.04878e-05,6.625
9.0,1.05215e-05,-2.72e-13,-1.05187e-05,6.75
9.0,1.05521e-05,-2.8e-13,-1.05531e-05,6.875
9.0,1.05872e-05,-4.14e-13,-1.05886e-05,7.0
9.0,1.06233e-05,-6.74e-13,-1.06259e-05,7.125
9.0,1.06511e-05,-8.92e-13,-1.06527e-05,7.25
9.0,1.06838e-05,-8.32e-13,-1.06896e-05,7.375
9.0,1.07132e-05,-3.6e-14,-1.07145e-05,7.5
9.0,1.07439e-05,-4.62e-13,-1.0741e-05,7.625
9.0,1.07721e-05,9e-14,-1.07701e-05,7.75
9.0,1.07919e-05,-8.18e-13,-1.0793e-05,7.875
9.0,1.0822e-05,-3.28e-13,-1.0823e-05,8.0
9.0,1.08423e-05,6.68e-13,-1.08441e-05,8.125
9.0,1.08674e-05,-1.376e-12,-1.08708e-05,8.25
9.0,1.08913e-05,-8.2e-13,-1.08956e-05,8.375
9.0,1.09111e-05,-6.66e-13,-1.09182e-05,8.5
9.0,1.09353e-05,-1.496e-12,-1.09382e-05,8.625
9.0,1.09553e-05,-2.474e-12,-1.09597e-05,8.75
9.0,1.09766e-05,-4.78e-13,-1.09854e-05,8.875
9.0,1.10032e-05,-9.74e-13,-1.10059e-05,9.0
9.0,1.10242e-05,-2.028e-12,-1.10256e-05,9.125
9.0,1.1039e-05,-1.546e-12,-1.10485e-05,9.25
9.0,1.10581e-05,-1.75e-12,-1.10714e-05,9.375
9.0,1.10876e-05,3.04e-13,-1.1095e-05,9.5
9.0,1.11092e-05,-4.16e-13,-1.11155e-05,9.625
9.0,1.1128e-05,1.18e-13,-1.11323e-05,9.75
9.0,1.1161e-05,-1.602e-12,-1.11574e-05,9.875
9.0,1.1169e-05,-1.2e-12,-1.11787e-05,10.0
9.0,1.118e-05,2e-15,-1.11841e-05,10.0
9.0,1.1167e-05,-7.78e-13,-1.11683e-05,9.875
9.0,1.1163e-05,-1.82e-13,-1.11631e-05,9.75
9.0,1.1146e-05,-6.52e-13,-1.11526e-05,9.625
9.0,1.1138e-05,-3.1e-13,-1.11409e-05,9.5
9.0,1.1118e-05,7.24e-13,-1.11249e-05,9.375
9.0,1.1108e-05,1.072e-12,-1.11068e-05,9.25
9.0,1.1093e-05,-1.172e-12,-1.10946e-05,9.125
9.0,1.1081e-05,-4.64e-13,-1.10802e-05,9.0
9.0,1.1064e-05,1.646e-12,-1.10624e-05,8.875
9.0,1.1048e-05,4.04e-13,-1.10461e-05,8.75
9.0,1.1036e-05,5.18e-13,-1.10327e-05,8.625
9.0,1.1009e-05,5.2e-13,-1.10045e-05,8.5
9.0,1.0993e-05,-1.254e-12,-1.09929e-05,8.375
9.0,1.097e-05,8.54e-13,-1.09726e-05,8.25
9.0,1.0957e-05,-4.88e-13,-1.0952e-05,8.125
9.0,1.0934e-05,-1.37e-12,-1.09334e-05,8.0
9.0,1.0915e-05,-6.96e-13,-1.09133e-05,7.875
9.0,1.089e-05,1.51e-12,-1.0885e-05,7.75
9.0,1.0865e-05,-7.6e-13,-1.08627e-05,7.625
9.0,1.0842e-05,-1.85e-12,-1.08406e-05,7.5
9.0,1.0805e-05,1.226e-12,-1.08125e-05,7.375
9.0,1.0787e-05,-9.98e-13,-1.078e-05,7.25
