VAR2 SMU1 Vg (V),SMU2 Current Measurement (A),SMU1 Current Measurement (A),SMU3 Current Measurement (A),SMU2 Voltage Output (V)
9.0,1.8807e-05,-3.1e-13,-1.8818e-05,8.375
9.0,1.8769e-05,-1.078e-12,-1.8769e-05,8.25
9.0,1.8712e-05,-2.08e-13,-1.8724e-05,8.125
9.0,1.8677e-05,1.156e-12,-1.8676e-05,8.0
9.0,1.8635e-05,1.13e-12,-1.8626e-05,7.875
9.0,1.8581e-05,1.734e-12,-1.8582e-05,7.75
9.0,1.8526e-05,-2.12e-12,-1.8528e-05,7.625
9.0,1.8474e-05,4.18e-13,-1.8474e-05,7.5
9.0,1.8424e-05,4.2e-13,-1.8416e-05,7.375
9.0,1.8359e-05,3.34e-13,-1.8358e-05,7.25
9.0,1.8295e-05,2.2e-13,-1.8296e-05,7.125
9.0,1.8227e-05,-8e-14,-1.8224e-05,7.0
9.0,1.8154e-05,5.2e-14,-1.8161e-05,6.875
9.0,1.8088e-05,3.86e-13,-1.8085e-05,6.75
9.0,1.8005e-05,3.2e-14,-1.801e-05,6.625
9.0,1.7932e-05,6e-13,-1.7926e-05,6.5
9.0,1.7844e-05,-8.5e-13,-1.7834e-05,6.375
9.0,1.7751e-05,-9.96e-13,-1.7756e-05,6.25
9.0,1.7672e-05,1.054e-12,-1.7663e-05,6.125
9.0,1.7566e-05,-6.68e-13,-1.7557e-05,6.0
9.0,1.746e-05,-9.68e-13,-1.7452e-05,5.875
9.0,1.7344e-05,-5.76e-13,-1.735e-05,5.75
9.0,1.7229e-05,3.92e-13,-1.7227e-05,5.625
9.0,1.7104e-05,1.996e-12,-1.7105e-05,5.5
9.0,1.6972e-05,1.424e-12,-1.6978e-05,5.375
9.0,1.6836e-05,-1.05e-12,-1.6833e-05,5.25
9.0,1.6691e-05,-9.58e-13,-1.6686e-05,5.125
9.0,1.6537e-05,5.06e-13,-1.6531e-05,5.0
9.0,1.6378e-05,8.16e-13,-1.637e-05,4.875
9.0,1.6193e-05,-1.02e-13,-1.6193e-05,4.75
9.0,1.6021e-05,1.46e-13,-1.6012e-05,4.625
9.0,1.5827e-05,2.78e-13,-1.5826e-05,4.5
9.0,1.5623e-05,-5.72e-13,-1.5619e-05,4.375
9.0,1.5407e-05,9.2e-14,-1.5403e-05,4.25
9.0,1.5182e-05,3.28e-13,-1.5183e-05,4.125
9.0,1.4953e-05,-2.64e-13,-1.4949e-05,4.0
9.0,1.4706e-05,-3.86e-13,-1.4706e-05,3.875
9.0,1.4452e-05,9.98e-13,-1.4449e-05,3.75
9.0,1.4176e-05,-3.2e-13,-1.4178e-05,3.625
9.0,1.3894e-05,1.35e-12,-1.3895e-05,3.5
9.0,1.3605e-05,3.64e-13,-1.3602e-05,3.375
9.0,1.3298e-05,5.98e-13,-1.3298e-05,3.25
9.0,1.2973e-05,9.64e-13,-1.2975e-05,3.125
9.0,1.2642e-05,-2.94e-13,-1.2641e-05,3.0
9.0,1.2295e-05,2.28e-13,-1.2297e-05,2.875
9.0,1.1932e-05,3.34e-13,-1.1933e-05,2.75
9.0,1.1556e-05,-5e-14,-1.1556e-05,2.625
9.0,1.1168e-05,1.276e-12,-1.1168e-05,2.5
9.0,1.0761e-05,9.62e-13,-1.0758e-05,2.375
9.0,1.0344e-05,-4.62e-13,-1.0342e-05,2.25
9.0,9.9114e-06,4.88e-13,-9.9087e-06,2.125
9.0,9.4596e-06,2.02e-13,-9.4576e-06,2.0
9.0,8.9904e-06,4.48e-13,-8.9918e-06,1.875
9.0,8.512e-06,2.46e-13,-8.5112e-06,1.75
9.0,8.01e-06,6.88e-13,-8.0125e-06,1.625
9.0,7.4987e-06,1.278e-12,-7.4979e-06,1.5
9.0,6.9689e-06,1.004e-12,-6.9707e-06,1.375
9.0,6.4242e-06,6.02e-13,-6.4219e-06,1.25
9.0,5.86e-06,4.76e-13,-5.8575e-06,1.125
9.0,5.2775e-06,1.542e-12,-5.2769e-06,1.0
9.0,4.679e-06,-1.216e-12,-4.6787e-06,0.875
9.0,4.0659e-06,-1.06e-13,-4.0665e-06,0.75
9.0,3.4325e-06,-2.22e-13,-3.4334e-06,0.625
9.0,2.7827e-06,1.524e-12,-2.7828e-06,0.5
9.0,2.1134e-06,2.97e-12,-2.1132e-06,0.375
9.0,1.4265e-06,8.52e-13,-1.4259e-06,0.25
9.0,7.2126e-07,6.12e-13,-7.2158e-07,0.125
9.0,2.05398e-09,-7.14e-13,-2.11484e-09,0.0
8.5,1.8332e-09,9.6e-14,-2.06498e-09,0.0
8.5,6.4398e-07,1.446e-12,-6.4374e-07,0.125
8.5,1.2705e-06,-9.06e-13,-1.271e-06,0.25
8.5,1.8807e-06,9.68e-13,-1.8807e-06,0.375
8.5,2.4723e-06,1.76e-12,-2.4723e-06,0.5
8.5,3.0468e-06,2.78e-13,-3.0487e-06,0.625
8.5,3.6036e-06,1.19e-12,-3.6043e-06,0.75
8.5,4.1402e-06,1.46e-13,-4.1416e-06,0.875
8.5,4.6634e-06,5.46e-13,-4.6638e-06,1.0
8.5,5.17e-06,8.22e-13,-5.1688e-06,1.125
8.5,5.6598e-06,-1.212e-12,-5.6588e-06,1.25
8.5,6.1323e-06,-1.962e-12,-6.1331e-06,1.375
8.5,6.5874e-06,-4e-14,-6.588e-06,1.5
8.5,7.0256e-06,-1.88e-12,-7.0287e-06,1.625
8.5,7.4538e-06,-8.02e-13,-7.4542e-06,1.75
8.5,7.8619e-06,-7.92e-13,-7.8653e-06,1.875
8.5,8.2594e-06,-9.72e-13,-8.2595e-06,2.0
8.5,8.6379e-06,-1.336e-12,-8.6405e-06,2.125
8.5,9.0016e-06,-1.434e-12,-9.0044e-06,2.25
8.5,9.3544e-06,-1.162e-12,-9.3574e-06,2.375
8.5,9.6905e-06,2.32e-13,-9.6908e-06,2.5
8.5,1.00099e-05,-1.464e-12,-1.00123e-05,2.625
8.5,1.03203e-05,9.88e-13,-1.03215e-05,2.75
8.5,1.06196e-05,-3.126e-12,-1.06172e-05,2.875
8.5,1.09008e-05,-2.2e-12,-1.08975e-05,3.0
8.5,1.1172e-05,-3.2e-14,-1.11732e-05,3.125
8.5,1.1435e-05,-5.64e-13,-1.14302e-05,3.25
8.5,1.1678e-05,-3.84e-13,-1.16786e-05,3.375
8.5,1.1906e-05,-2.72e-13,-1.1909e-05,3.5
8.5,1.2132e-05,3.8e-14,-1.2129e-05,3.625
8.5,1.2337e-05,2e-15,-1.2342e-05,3.75
8.5,1.2538e-05,-1.276e-12,-1.2544e-05,3.875
8.5,1.2731e-05,-1.572e-12,-1.273e-05,4.0
8.5,1.2913e-05,-2.652e-12,-1.2916e-05,4.125
8.5,1.3072e-05,-2.356e-12,-1.3075e-05,4.25
8.5,1.3235e-05,1.3e-13,-1.3241e-05,4.375
8.5,1.3387e-05,-3.24e-13,-1.339e-05,4.5
8.5,1.3527e-05,-4.6e-14,-1.3536e-05,4.625
8.5,1.3667e-05,1.212e-12,-1.3667e-05,4.75
8.5,1.3797e-05,4.12e-13,-1.3792e-05,4.875
8.5,1.3914e-05,-3.8e-13,-1.3918e-05,5.0
8.5,1.4027e-05,-1.338e-12,-1.4028e-05,5.125
8.5,1.4132e-05,7.4e-14,-1.4134e-05,5.25
8.5,1.4231e-05,1.34e-13,-1.4228e-05,5.375
8.5,1.4319e-05,-1.01e-12,-1.4318e-05,5.5
8.5,1.44e-05,-9.6e-13,-1.4407e-05,5.625
8.5,1.4483e-05,-2.26e-13,-1.4495e-05,5.75
8.5,1.4568e-05,-4.3e-13,-1.4565e-05,5.875
8.5,1.463e-05,-4.62e-13,-1.4635e-05,6.0
8.5,1.47e-05,-8.16e-13,-1.4713e-05,6.125
8.5,1.477e-05,2.68e-13,-1.477e-05,6.25
8.5,1.4831e-05,-2.86e-13,-1.4833e-05,6.375
8.5,1.4887e-05,-6.7e-13,-1.4892e-05,6.5
8.5,1.4938e-05,-7.06e-13,-1.4945e-05,6.625
8.5,1.4991e-05,-2.7e-13,-1.4994e-05,6.75
8.5,1.5043e-05,-1.084e-12,-1.5045e-05,6.875
8.5,1.5095e-05,-1.52e-13,-1.5096e-05,7.0
8.5,1.5136e-05,-9.16e-13,-1.5147e-05,7.125
8.5,1.5186e-05,-4.12e-13,-1.5183e-05,7.25
8.5,1.5224e-05,-5.92e-13,-1.5227e-05,7.375
8.5,1.526e-05,-5.28e-13,-1.5268e-05,7.5
8.5,1.5299e-05,-1.066e-12,-1.5303e-05,7.625
8.5,1.5334e-05,-1.042e-12,-1.534e-05,7.75
8.5,1.5379e-05,-9.66e-13,-1.5379e-05,7.875
8.5,1.5402e-05,5.44e-13,-1.542e-05,8.0
8.5,1.5442e-05,-6.28e-13,-1.5448e-05,8.125
8.5,1.5476e-05,-8.42e-13,-1.5485e-05,8.25
8.5,1.5508e-05,-1.14e-12,-1.551e-05,8.375
8.5,1.5541e-05,2.12e-13,-1.5538e-05,8.5
8.5,1.5574e-05,-2.92e-13,-1.5572e-05,8.625
8.5,1.5595e-05,-4.86e-13,-1.5602e-05,8.75
8.5,1.5635e-05,-7.62e-13,-1.5639e-05,8.875
8.5,1.567e-05,-4.58e-13,-1.5668e-05,9.0
8.5,1.5697e-05,-1.022e-12,-1.5706e-05,9.125
8.5,1.5727e-05,-6.06e-13,-1.5726e-05,9.25
8.5,1.5754e-05,-7.68e-13,-1.5762e-05,9.375
8.5,1.5787e-05,-3.28e-13,-1.5785e-05,9.5
8.5,1.581e-05,-8.26e-13,-1.5817e-05,9.625
8.5,1.5841e-05,-8.48e-13,-1.5851e-05,9.75
8.5,1.5868e-05,-6.92e-13,-1.5874e-05,9.875
8.5,1.5906e-05,-8.28e-13,-1.5897e-05,10.0
8.5,1.5913e-05,1.16e-13,-1.5913e-05,10.0
8.5,1.5883e-05,1.38e-13,-1.5891e-05,9.875
8.5,1.5878e-05,-1.44e-13,-1.5878e-05,9.75
8.5,1.5853e-05,-2.76e-13,-1.5858e-05,9.625
8.5,1.5834e-05,-3.86e-13,-1.5827e-05,9.5
8.5,1.5809e-05,1.44e-13,-1.5818e-05,9.375
8.5,1.5787e-05,5.84e-13,-1.5793e-05,9.25
8.5,1.5773e-05,1.24e-13,-1.5774e-05,9.125
8.5,1.575e-05,-3.72e-13,-1.5757e-05,9.0
8.5,1.5721e-05,7.6e-14,-1.5731e-05,8.875
8.5,1.5699e-05,5.3e-13,-1.5701e-05,8.75
8.5,1.5671e-05,4.16e-13,-1.5671e-05,8.625
8.5,1.5637e-05,3.8e-14,-1.564e-05,8.5
8.5,1.5617e-05,-8.6e-14,-1.5618e-05,8.375
8.5,1.5582e-05,5.2e-14,-1.5579e-05,8.25
8.5,1.5555e-05,7.82e-13,-1.5549e-05,8.125
8.5,1.5521e-05,1.012e-12,-1.5524e-05,8.0
8.5,1.5487e-05,-3.6e-13,-1.5495e-05,7.875
8.5,1.5453e-05,1.2e-13,-1.5454e-05,7.75
8.5,1.5415e-05,6.64e-13,-1.5419e-05,7.625
8.5,1.5371e-05,9.08e-13,-1.5375e-05,7.5
8.5,1.5336e-05,-7.62e-13,-1.533e-05,7.375
8.5,1.5295e-05,-4.6e-13,-1.5286e-05,7.25
8.5,1.5249e-05,-2.86e-13,-1.525e-05,7.125
8.5,1.5207e-05,5.4e-14,-1.5207e-05,7.0
8.5,1.5159e-05,2.42e-13,-1.5156e-05,6.875
8.5,1.5107e-05,-7.4e-14,-1.511e-05,6.75
8.5,1.5062e-05,-4.8e-14,-1.506e-05,6.625
8.5,1.5006e-05,2.08e-13,-1.5002e-05,6.5
8.5,1.4948e-05,-3.2e-13,-1.4939e-05,6.375
8.5,1.4889e-05,-4.9e-13,-1.4885e-05,6.25
8.5,1.4819e-05,6.88e-13,-1.4812e-05,6.125
8.5,1.4744e-05,3.98e-13,-1.4742e-05,6.0
8.5,1.4672e-05,-8.36e-13,-1.4678e-05,5.875
8.5,1.4598e-05,-1.2e-13,-1.4598e-05,5.75
8.5,1.4512e-05,5.5e-13,-1.4513e-05,5.625
8.5,1.4423e-05,1.4e-13,-1.4425e-05,5.5
8.5,1.4332e-05,-5e-14,-1.4334e-05,5.375
8.5,1.4228e-05,-2e-14,-1.423e-05,5.25
8.5,1.4126e-05,7.58e-13,-1.4125e-05,5.125
8.5,1.4011e-05,1.084e-12,-1.4009e-05,5.0
8.5,1.3893e-05,-2.018e-12,-1.389e-05,4.875
8.5,1.3767e-05,1.66e-13,-1.3754e-05,4.75
8.5,1.363e-05,1.2e-12,-1.3619e-05,4.625
8.5,1.3476e-05,-1.7e-13,-1.3479e-05,4.5
8.5,1.3332e-05,4.4e-14,-1.3326e-05,4.375
8.5,1.3162e-05,-7.14e-13,-1.3169e-05,4.25
8.5,1.3001e-05,-3.44e-13,-1.3001e-05,4.125
8.5,1.2817e-05,-2.48e-13,-1.2816e-05,4.0
8.5,1.2625e-05,-7.32e-13,-1.2625e-05,3.875
8.5,1.2422e-05,5.76e-13,-1.2422e-05,3.75
8.5,1.2213e-05,9.98e-13,-1.221e-05,3.625
8.5,1.199e-05,-1.96e-13,-1.1988e-05,3.5
8.5,1.1756e-05,4.32e-13,-1.1756e-05,3.375
8.5,1.1505e-05,5.44e-13,-1.1503e-05,3.25
8.5,1.1246e-05,6.98e-13,-1.1249e-05,3.125
8.5,1.0971e-05,-4.72e-13,-1.0977e-05,3.0
8.5,1.0685e-05,8.08e-13,-1.0688e-05,2.875
8.5,1.0388e-05,4.92e-13,-1.0389e-05,2.75
8.5,1.0078e-05,-1.14e-13,-1.0081e-05,2.625
8.5,9.7553e-06,-3.7e-13,-9.7533e-06,2.5
8.5,9.4156e-06,4.64e-13,-9.4125e-06,2.375
8.5,9.0587e-06,-4.84e-13,-9.0578e-06,2.25
8.5,8.6924e-06,2.8e-14,-8.6929e-06,2.125
8.5,8.3045e-06,5.84e-13,-8.3077e-06,2.0
8.5,7.9094e-06,4.4e-13,-7.9113e-06,1.875
8.5,7.4988e-06,3e-13,-7.4958e-06,1.75
8.5,7.0691e-06,3.04e-13,-7.0676e-06,1.625
8.5,6.6249e-06,5.6e-14,-6.6237e-06,1.5
8.5,6.1676e-06,5.58e-13,-6.1678e-06,1.375
8.5,5.6918e-06,-4.34e-13,-5.6917e-06,1.25
8.5,5.1988e-06,-5.66e-13,-5.199e-06,1.125
8.5,4.69e-06,1.72e-13,-4.6884e-06,1.0
8.5,4.1624e-06,4.92e-13,-4.1638e-06,0.875
8.5,3.6238e-06,-2.4e-13,-3.6232e-06,0.75
8.5,3.0623e-06,-1.2e-13,-3.064e-06,0.625
8.5,2.486e-06,-8.82e-13,-2.4858e-06,0.5
8.5,1.89e-06,-2.52e-13,-1.891e-06,0.375
8.5,1.2774e-06,-1.94e-13,-1.2774e-06,0.25
8.5,6.4684e-07,1.304e-12,-6.4623e-07,0.125
8.5,1.87012e-09,8.22e-13,-2.12468e-09,0.0
8.0,1.8267e-09,-4.9e-13,-1.64908e-09,0.0
8.0,5.7094e-07,-8.28e-13,-5.7162e-07,0.125
8.0,1.12679e-06,-1.14e-13,-1.12648e-06,0.25
8.0,1.6656e-06,3.8e-14,-1.6661e-06,0.375
8.0,2.1869e-06,4.28e-13,-2.186e-06,0.5
8.0,2.69e-06,-3.8e-13,-2.6895e-06,0.625
8.0,3.175e-06,2.32e-13,-3.1752e-06,0.75
8.0,3.6432e-06,4e-13,-3.6437e-06,0.875
8.0,4.0951e-06,5.6e-14,-4.097e-06,1.0
8.0,4.5338e-06,3.42e-13,-4.5352e-06,1.125
8.0,4.9548e-06,4e-13,-4.9536e-06,1.25
8.0,5.3606e-06,1.094e-12,-5.3611e-06,1.375
8.0,5.7483e-06,6.46e-13,-5.7495e-06,1.5
8.0,6.1222e-06,-1.132e-12,-6.1219e-06,1.625
8.0,6.4799e-06,-8.84e-13,-6.4825e-06,1.75
8.0,6.8244e-06,-7.52e-13,-6.8246e-06,1.875
8.0,7.1534e-06,2.74e-13,-7.1535e-06,2.0
8.0,7.4728e-06,-4.68e-13,-7.4721e-06,2.125
8.0,7.7707e-06,-2.04e-13,-7.7769e-06,2.25
8.0,8.0646e-06,-8.48e-13,-8.0647e-06,2.375
8.0,8.3391e-06,-2.54e-13,-8.3373e-06,2.5
8.0,8.6005e-06,-8.7e-13,-8.6024e-06,2.625
8.0,8.8505e-06,3e-13,-8.8511e-06,2.75
8.0,9.0885e-06,5.2e-14,-9.0871e-06,2.875
8.0,9.3123e-06,-4.18e-13,-9.3112e-06,3.0
8.0,9.5224e-06,-7.08e-13,-9.5282e-06,3.125
8.0,9.7227e-06,-1.056e-12,-9.725e-06,3.25
8.0,9.9117e-06,-1.218e-12,-9.918e-06,3.375
8.0,1.00923e-05,-6.66e-13,-1.00978e-05,3.5
8.0,1.02695e-05,-1.8e-14,-1.02698e-05,3.625
8.0,1.04276e-05,-7.72e-13,-1.04279e-05,3.75
8.0,1.05769e-05,-5.88e-13,-1.05747e-05,3.875
8.0,1.0717e-05,-6.44e-13,-1.07245e-05,4.0
8.0,1.08477e-05,-9.86e-13,-1.08509e-05,4.125
8.0,1.09726e-05,-1.6e-14,-1.09803e-05,4.25
8.0,1.10973e-05,5.6e-14,-1.1095e-05,4.375
8.0,1.1206e-05,-5.56e-13,-1.12057e-05,4.5
8.0,1.1305e-05,-4.4e-14,-1.13094e-05,4.625
8.0,1.14e-05,-5.82e-13,-1.1406e-05,4.75
8.0,1.1494e-05,-8.46e-13,-1.14908e-05,4.875
8.0,1.1571e-05,-1.9e-12,-1.15749e-05,5.0
8.0,1.1645e-05,-4.3e-13,-1.16457e-05,5.125
8.0,1.1721e-05,-5e-13,-1.1729e-05,5.25
8.0,1.1788e-05,-1.104e-12,-1.1791e-05,5.375
8.0,1.1852e-05,-4.76e-13,-1.1857e-05,5.5
8.0,1.191e-05,-9.6e-13,-1.1917e-05,5.625
8.0,1.1963e-05,-4.4e-13,-1.1964e-05,5.75
8.0,1.202e-05,-5.12e-13,-1.2025e-05,5.875
8.0,1.2068e-05,7.6e-14,-1.2069e-05,6.0
8.0,1.2115e-05,-1.454e-12,-1.2118e-05,6.125
8.0,1.2158e-05,-7e-13,-1.2159e-05,6.25
8.0,1.2199e-05,-1.118e-12,-1.2202e-05,6.375
8.0,1.2243e-05,-4.18e-13,-1.2237e-05,6.5
8.0,1.2282e-05,-8e-15,-1.2279e-05,6.625
8.0,1.2305e-05,-1.78e-13,-1.2319e-05,6.75
8.0,1.235e-05,-1.06e-12,-1.2342e-05,6.875
8.0,1.2374e-05,-1.116e-12,-1.2376e-05,7.0
8.0,1.2408e-05,-9.92e-13,-1.2413e-05,7.125
8.0,1.2439e-05,-1.14e-12,-1.2442e-05,7.25
8.0,1.2466e-05,-1.312e-12,-1.2468e-05,7.375
8.0,1.2493e-05,-6.14e-13,-1.2498e-05,7.5
8.0,1.2524e-05,-9.6e-14,-1.2529e-05,7.625
8.0,1.255e-05,-3.08e-13,-1.2553e-05,7.75
8.0,1.2574e-05,5.44e-13,-1.2574e-05,7.875
8.0,1.2603e-05,-1.364e-12,-1.2606e-05,8.0
8.0,1.2624e-05,-2.148e-12,-1.2627e-05,8.125
8.0,1.2649e-05,7.18e-13,-1.2652e-05,8.25
8.0,1.2674e-05,-1.48e-13,-1.268e-05,8.375
8.0,1.2695e-05,-1.008e-12,-1.2705e-05,8.5
8.0,1.272e-05,-1.442e-12,-1.2719e-05,8.625
8.0,1.2748e-05,5.92e-13,-1.2746e-05,8.75
8.0,1.2769e-05,-1.732e-12,-1.2769e-05,8.875
8.0,1.2789e-05,-1.298e-12,-1.2794e-05,9.0
8.0,1.2809e-05,1.94e-12,-1.2812e-05,9.125
8.0,1.2832e-05,-3.14e-13,-1.2838e-05,9.25
8.0,1.2855e-05,2.02e-13,-1.2859e-05,9.375
8.0,1.2872e-05,-7.76e-13,-1.2882e-05,9.5
8.0,1.2899e-05,-1.42e-13,-1.2905e-05,9.625
8.0,1.2913e-05,7.52e-13,-1.2921e-05,9.75
8.0,1.2935e-05,-9.6e-13,-1.2941e-05,9.875
8.0,1.2957e-05,-1.334e-12,-1.2963e-05,10.0
8.0,1.2962e-05,5.8e-14,-1.2965e-05,10.0
8.0,1.2948e-05,-2.63e-12,-1.295e-05,9.875
8.0,1.2941e-05,-7.16e-13,-1.2944e-05,9.75
8.0,1.2927e-05,3.6e-13,-1.2926e-05,9.625
8.0,1.2912e-05,7.76e-13,-1.2913e-05,9.5
8.0,1.2897e-05,-3.7e-13,-1.2896e-05,9.375
8.0,1.2881e-05,1.094e-12,-1.2879e-05,9.25
8.0,1.2866e-05,-4.18e-13,-1.2864e-05,9.125
8.0,1.2852e-05,-7.84e-13,-1.2854e-05,9.0
8.0,1.2833e-05,4.3e-13,-1.2836e-05,8.875
8.0,1.2825e-05,-7.64e-13,-1.2821e-05,8.75
8.0,1.2807e-05,-1.318e-12,-1.2806e-05,8.625
8.0,1.2778e-05,1.106e-12,-1.2775e-05,8.5
8.0,1.2768e-05,1.282e-12,-1.2761e-05,8.375
8.0,1.2738e-05,-1.92e-13,-1.2738e-05,8.25
8.0,1.2721e-05,3.34e-13,-1.2724e-05,8.125
8.0,1.2697e-05,7.58e-13,-1.2695e-05,8.0
8.0,1.2672e-05,2.7e-13,-1.2672e-05,7.875
8.0,1.2641e-05,-4.04e-13,-1.2648e-05,7.75
8.0,1.2617e-05,-9e-14,-1.2622e-05,7.625
8.0,1.2601e-05,1.36e-13,-1.2602e-05,7.5
8.0,1.2574e-05,-3.72e-13,-1.2572e-05,7.375
8.0,1.2548e-05,-4.36e-13,-1.2553e-05,7.25
8.0,1.2518e-05,4.92e-13,-1.2521e-05,7.125
8.0,1.2487e-05,-6.06e-13,-1.2493e-05,7.0
8.0,1.2456e-05,7.32e-13,-1.2451e-05,6.875
8.0,1.2422e-05,2.14e-13,-1.2421e-05,6.75
8.0,1.2392e-05,-1.26e-13,-1.2396e-05,6.625
8.0,1.2351e-05,-7.54e-13,-1.2353e-05,6.5
8.0,1.2308e-05,7.34e-13,-1.2314e-05,6.375
8.0,1.2277e-05,1.572e-12,-1.227e-05,6.25
8.0,1.223e-05,7.7e-13,-1.2232e-05,6.125
8.0,1.2187e-05,1.64e-13,-1.2183e-05,6.0
8.0,1.213e-05,1.84e-13,-1.2132e-05,5.875
8.0,1.2075e-05,-3.06e-13,-1.2078e-05,5.75
8.0,1.202e-05,6.46e-13,-1.2023e-05,5.625
8.0,1.1962e-05,8.4e-13,-1.1963e-05,5.5
8.0,1.1896e-05,6.2e-14,-1.1898e-05,5.375
8.0,1.1829e-05,1.5e-13,-1.1834e-05,5.25
8.0,1.1761e-05,-3.18e-13,-1.1758e-05,5.125
8.0,1.1673e-05,2.5e-13,-1.1679e-05,5.0
8.0,1.1601e-05,5.76e-13,-1.1591e-05,4.875
8.0,1.1507e-05,-6.22e-13,-1.1505e-05,4.75
8.0,1.1406e-05,-4.62e-13,-1.1404e-05,4.625
8.0,1.1303e-05,8.22e-13,-1.1303e-05,4.5
8.0,1.119e-05,-6e-13,-1.1193e-05,4.375
8.0,1.1073e-05,-8.76e-13,-1.1074e-05,4.25
8.0,1.095e-05,-1.056e-12,-1.0945e-05,4.125
8.0,1.0819e-05,1.26e-12,-1.0814e-05,4.0
8.0,1.0674e-05,-2.24e-13,-1.0674e-05,3.875
8.0,1.0525e-05,-2.684e-12,-1.0525e-05,3.75
8.0,1.0362e-05,-5.02e-13,-1.0357e-05,3.625
8.0,1.0183e-05,-1.66e-13,-1.0183e-05,3.5
8.0,1.0002e-05,1.66e-13,-9.9995e-06,3.375
8.0,9.8081e-06,-2.34e-13,-9.8081e-06,3.25
8.0,9.6034e-06,1.87e-12,-9.6052e-06,3.125
8.0,9.3881e-06,-5.32e-13,-9.3872e-06,3.0
8.0,9.1614e-06,-2.044e-12,-9.1592e-06,2.875
8.0,8.9202e-06,4.54e-13,-8.9193e-06,2.75
8.0,8.6674e-06,-2.6e-13,-8.67e-06,2.625
8.0,8.4065e-06,-5.14e-13,-8.4013e-06,2.5
8.0,8.1231e-06,2e-13,-8.1237e-06,2.375
8.0,7.8339e-06,3.96e-13,-7.8325e-06,2.25
8.0,7.5294e-06,-1.8e-13,-7.5287e-06,2.125
8.0,7.2079e-06,-4e-15,-7.2101e-06,2.0
8.0,6.8764e-06,-3.5e-13,-6.8788e-06,1.875
8.0,6.529e-06,4.76e-13,-6.5289e-06,1.75
8.0,6.1656e-06,-8e-15,-6.1653e-06,1.625
8.0,5.789e-06,5.16e-13,-5.7868e-06,1.5
8.0,5.3969e-06,1.48e-13,-5.3961e-06,1.375
8.0,4.9861e-06,2.6e-14,-4.9879e-06,1.25
8.0,4.5616e-06,-3.66e-13,-4.5634e-06,1.125
8.0,4.1211e-06,8e-14,-4.121e-06,1.0
8.0,3.6648e-06,2.1e-13,-3.6648e-06,0.875
8.0,3.1954e-06,3.32e-13,-3.1941e-06,0.75
8.0,2.7053e-06,6.6e-14,-2.7053e-06,0.625
8.0,2.1985e-06,-1.16e-13,-2.1985e-06,0.5
8.0,1.6743e-06,-8.68e-13,-1.6759e-06,0.375
8.0,1.1329e-06,6.36e-13,-1.1342e-06,0.25
8.0,5.7434e-07,1.62e-13,-5.7455e-07,0.125
8.0,1.86136e-09,-1.86e-13,-1.9364e-09,0.0
7.5,1.6178e-09,9.02e-13,-1.5144e-09,0.0
7.5,5.0211e-07,5.72e-13,-5.0276e-07,0.125
7.5,9.8964e-07,-3.66e-13,-9.8864e-07,0.25
7.5,1.4588e-06,-2.36e-13,-1.4593e-06,0.375
7.5,1.9117e-06,7.02e-13,-1.912e-06,0.5
7.5,2.3478e-06,-3.28e-13,-2.3473e-06,0.625
7.5,2.7674e-06,2.38e-13,-2.7672e-06,0.75
7.5,3.168e-06,1.178e-12,-3.1696e-06,0.875
7.5,3.5565e-06,9.3e-13,-3.559e-06,1.0
7.5,3.9279e-06,-1.44e-13,-3.9293e-06,1.125
7.5,4.2879e-06,1.276e-12,-4.2882e-06,1.25
7.5,4.6297e-06,-1.066e-12,-4.6291e-06,1.375
7.5,4.953e-06,1.18e-13,-4.9549e-06,1.5
7.5,5.2641e-06,2.402e-12,-5.2649e-06,1.625
7.5,5.5623e-06,3.8e-14,-5.5637e-06,1.75
7.5,5.8449e-06,2e-12,-5.8449e-06,1.875
7.5,6.1161e-06,1.994e-12,-6.1162e-06,2.0
7.5,6.3729e-06,7.66e-13,-6.3758e-06,2.125
7.5,6.6153e-06,-5.56e-13,-6.6185e-06,2.25
7.5,6.8484e-06,-5.08e-13,-6.8504e-06,2.375
7.5,7.0672e-06,8e-14,-7.0683e-06,2.5
7.5,7.2767e-06,-8.02e-13,-7.2756e-06,2.625
7.5,7.47e-06,1.07e-12,-7.4718e-06,2.75
7.5,7.6501e-06,-8.28e-13,-7.6521e-06,2.875
7.5,7.8265e-06,-2.66e-13,-7.8266e-06,3.0
7.5,7.9892e-06,9.16e-13,-7.9925e-06,3.125
7.5,8.1368e-06,-8.72e-13,-8.1441e-06,3.25
7.5,8.2841e-06,-2.06e-13,-8.2849e-06,3.375
7.5,8.4169e-06,6.28e-13,-8.4143e-06,3.5
7.5,8.5398e-06,1.4e-13,-8.5436e-06,3.625
7.5,8.6602e-06,4.34e-13,-8.6611e-06,3.75
7.5,8.7663e-06,6.88e-13,-8.7714e-06,3.875
7.5,8.8705e-06,-3.42e-13,-8.8689e-06,4.0
7.5,8.9608e-06,-2.624e-12,-8.9611e-06,4.125
7.5,9.0472e-06,-8.46e-13,-9.0534e-06,4.25
7.5,9.1315e-06,4.64e-13,-9.1306e-06,4.375
7.5,9.2049e-06,8.74e-13,-9.2074e-06,4.5
7.5,9.2759e-06,-1.214e-12,-9.2773e-06,4.625
7.5,9.3388e-06,-1.256e-12,-9.3443e-06,4.75
