VAR2 SMU1 Vg (V),SMU2 Current Measurement (A),SMU1 Current Measurement (A),SMU3 Current Measurement (A),SMU2 Voltage Output (V)
10.0,7.273e-05,1.704e-12,-7.2719e-05,7.125
10.0,7.2329e-05,2.178e-12,-7.2282e-05,7.0
10.0,7.1867e-05,1.086e-12,-7.1856e-05,6.875
10.0,7.1412e-05,3.86e-13,-7.1396e-05,6.75
10.0,7.0935e-05,2.96e-13,-7.0927e-05,6.625
10.0,7.0433e-05,-6.2e-13,-7.0424e-05,6.5
10.0,6.9917e-05,1.78e-13,-6.9914e-05,6.375
10.0,6.9392e-05,9.72e-13,-6.9372e-05,6.25
10.0,6.8833e-05,4.24e-13,-6.8831e-05,6.125
10.0,6.8251e-05,-3.02e-13,-6.8243e-05,6.0
10.0,6.7648e-05,4e-13,-6.7636e-05,5.875
10.0,6.7025e-05,8.6e-14,-6.7e-05,5.75
10.0,6.6361e-05,-2e-15,-6.6363e-05,5.625
10.0,6.5695e-05,8.16e-13,-6.5691e-05,5.5
10.0,6.4996e-05,6e-14,-6.4974e-05,5.375
10.0,6.4249e-05,1.74e-13,-6.4249e-05,5.25
10.0,6.3482e-05,1.6e-14,-6.3471e-05,5.125
10.0,6.2674e-05,3.58e-13,-6.2678e-05,5.0
10.0,6.1847e-05,1.178e-12,-6.1845e-05,4.875
10.0,6.0997e-05,-1.84e-13,-6.0991e-05,4.75
10.0,6.0116e-05,-4.9e-13,-6.011e-05,4.625
10.0,5.9189e-05,5.44e-13,-5.9175e-05,4.5
10.0,5.824e-05,5.58e-13,-5.8234e-05,4.375
10.0,5.7252e-05,4.1e-13,-5.7245e-05,4.25
10.0,5.6226e-05,3.82e-13,-5.6223e-05,4.125
10.0,5.5166e-05,-1.16e-13,-5.5151e-05,4.0
10.0,5.4073e-05,8.18e-13,-5.4067e-05,3.875
10.0,5.2953e-05,-1.06e-13,-5.294e-05,3.75
10.0,5.1787e-05,6.42e-13,-5.1784e-05,3.625
10.0,5.0577e-05,7.28e-13,-5.0569e-05,3.5
10.0,4.9353e-05,2.46e-13,-4.9347e-05,3.375
10.0,4.8073e-05,8.78e-13,-4.806e-05,3.25
10.0,4.6742e-05,1.076e-12,-4.6742e-05,3.125
10.0,4.5398e-05,1.456e-12,-4.5388e-05,3.0
10.0,4.401e-05,8.2e-14,-4.4001e-05,2.875
10.0,4.257e-05,-9.78e-13,-4.2569e-05,2.75
10.0,4.1091e-05,6.02e-13,-4.1086e-05,2.625
10.0,3.9577e-05,1.9e-13,-3.9575e-05,2.5
10.0,3.8011e-05,5.8e-13,-3.8019e-05,2.375
10.0,3.6419e-05,-3.72e-13,-3.6412e-05,2.25
10.0,3.4781e-05,4.4e-14,-3.4781e-05,2.125
10.0,3.3095e-05,2e-15,-3.3089e-05,2.0
10.0,3.1368e-05,1.06e-13,-3.1361e-05,1.875
10.0,2.9592e-05,-6e-14,-2.9592e-05,1.75
10.0,2.7778e-05,1e-13,-2.7772e-05,1.625
10.0,2.5916e-05,9.24e-13,-2.5914e-05,1.5
10.0,2.4019e-05,-3.4e-13,-2.4023e-05,1.375
10.0,2.207e-05,1.49e-12,-2.2059e-05,1.25
10.0,2.0071e-05,4.74e-13,-2.0066e-05,1.125
10.0,1.8026e-05,6e-13,-1.8028e-05,1.0
10.0,1.5942e-05,-1.42e-13,-1.5943e-05,0.875
10.0,1.382e-05,-1.42e-13,-1.3816e-05,0.75
10.0,1.1634e-05,1.252e-12,-1.163e-05,0.625
10.0,9.4036e-06,6.1e-13,-9.4017e-06,0.5
10.0,7.1241e-06,5.8e-14,-7.1205e-06,0.375
10.0,4.7948e-06,4.32e-13,-4.7915e-06,0.25
10.0,2.4196e-06,-4.06e-13,-2.4161e-06,0.125
10.0,7.6271e-09,2.6e-14,-6.6778e-09,0.0
9.5,4.2079e-09,-1.308e-12,-4.91808e-09,0.0
9.5,2.192e-06,-3.5e-13,-2.1921e-06,0.125
9.5,4.3386e-06,-2.08e-12,-4.3383e-06,0.25
9.5,6.4391e-06,-7.68e-13,-6.4393e-06,0.375
9.5,8.4902e-06,1.914e-12,-8.4876e-06,0.5
9.5,1.04896e-05,-5.48e-13,-1.04916e-05,0.625
9.5,1.2445e-05,-8.4e-14,-1.2448e-05,0.75
9.5,1.4339e-05,-6.88e-13,-1.434e-05,0.875
9.5,1.6202e-05,-8.46e-13,-1.6201e-05,1.0
9.5,1.8019e-05,7.98e-13,-1.8014e-05,1.125
9.5,1.9783e-05,-8.32e-13,-1.9787e-05,1.25
9.5,2.1504e-05,-2.626e-12,-2.151e-05,1.375
9.5,2.3176e-05,6.6e-14,-2.3175e-05,1.5
9.5,2.4806e-05,-5.68e-13,-2.4804e-05,1.625
9.5,2.6392e-05,-1.63e-12,-2.6397e-05,1.75
9.5,2.7942e-05,-1.2e-14,-2.7946e-05,1.875
9.5,2.945e-05,-8.6e-13,-2.9446e-05,2.0
9.5,3.0909e-05,-3.1e-13,-3.0916e-05,2.125
9.5,3.2318e-05,-1.356e-12,-3.2329e-05,2.25
9.5,3.3702e-05,-3.008e-12,-3.3698e-05,2.375
9.5,3.5032e-05,-2.954e-12,-3.5041e-05,2.5
9.5,3.6333e-05,-2.686e-12,-3.6339e-05,2.625
9.5,3.7585e-05,-1.806e-12,-3.7598e-05,2.75
9.5,3.8807e-05,-3.088e-12,-3.8811e-05,2.875
9.5,3.9977e-05,-1.844e-12,-3.9992e-05,3.0
9.5,4.1118e-05,8.4e-13,-4.1126e-05,3.125
9.5,4.2228e-05,1.48e-13,-4.2239e-05,3.25
9.5,4.3291e-05,-1.24e-12,-4.3293e-05,3.375
9.5,4.4315e-05,-1.408e-12,-4.4319e-05,3.5
9.5,4.5308e-05,-1.394e-12,-4.5309e-05,3.625
9.5,4.6257e-05,-9.44e-13,-4.6269e-05,3.75
9.5,4.7194e-05,-1.478e-12,-4.718e-05,3.875
9.5,4.8067e-05,5.2e-14,-4.8072e-05,4.0
9.5,4.8919e-05,-1.428e-12,-4.8932e-05,4.125
9.5,4.9751e-05,-4.62e-13,-4.9752e-05,4.25
9.5,5.0548e-05,-1.6e-13,-5.0549e-05,4.375
9.5,5.1292e-05,-1.22e-12,-5.1306e-05,4.5
9.5,5.2022e-05,1.326e-12,-5.2021e-05,4.625
9.5,5.2714e-05,-7.98e-13,-5.2729e-05,4.75
9.5,5.3386e-05,8.12e-13,-5.3396e-05,4.875
9.5,5.4018e-05,7.92e-13,-5.4036e-05,5.0
9.5,5.4626e-05,1.39e-12,-5.4642e-05,5.125
9.5,5.5221e-05,-1.11e-12,-5.5236e-05,5.25
9.5,5.5778e-05,-3.02e-13,-5.5788e-05,5.375
9.5,5.631e-05,-2.46e-13,-5.6327e-05,5.5
9.5,5.6822e-05,-1.52e-13,-5.6834e-05,5.625
9.5,5.7322e-05,-2.062e-12,-5.732e-05,5.75
9.5,5.7773e-05,-8e-13,-5.7794e-05,5.875
9.5,5.8218e-05,-1.36e-13,-5.8231e-05,6.0
9.5,5.8658e-05,-1.586e-12,-5.8652e-05,6.125
9.5,5.9051e-05,-2.582e-12,-5.9067e-05,6.25
9.5,5.9446e-05,-1.85e-12,-5.9447e-05,6.375
9.5,5.9787e-05,-2.174e-12,-5.9826e-05,6.5
9.5,6.0165e-05,8.58e-13,-6.0165e-05,6.625
9.5,6.0489e-05,-4.6e-14,-6.051e-05,6.75
9.5,6.0811e-05,-1.224e-12,-6.0822e-05,6.875
9.5,6.1137e-05,-1.018e-12,-6.1125e-05,7.0
9.5,6.1414e-05,9.28e-13,-6.142e-05,7.125
9.5,6.1687e-05,-1.374e-12,-6.169e-05,7.25
9.5,6.1979e-05,1.46e-13,-6.1978e-05,7.375
9.5,6.2233e-05,6.88e-13,-6.2242e-05,7.5
9.5,6.248e-05,-1.32e-12,-6.2487e-05,7.625
9.5,6.2719e-05,-2.304e-12,-6.2728e-05,7.75
9.5,6.2959e-05,9.6e-14,-6.296e-05,7.875
9.5,6.3183e-05,-3.88e-13,-6.3197e-05,8.0
9.5,6.3399e-05,9.46e-13,-6.3404e-05,8.125
9.5,6.3604e-05,1.836e-12,-6.3605e-05,8.25
9.5,6.3814e-05,-1.136e-12,-6.3825e-05,8.375
9.5,6.4027e-05,8.8e-14,-6.4015e-05,8.5
9.5,6.4201e-05,-2.098e-12,-6.421e-05,8.625
9.5,6.4396e-05,-6.6e-13,-6.4412e-05,8.75
9.5,6.4588e-05,-1.05e-12,-6.4587e-05,8.875
9.5,6.4763e-05,-8.28e-13,-6.4781e-05,9.0
9.5,6.4943e-05,5.18e-13,-6.4973e-05,9.125
9.5,6.5118e-05,9.42e-13,-6.5146e-05,9.25
9.5,6.53e-05,1.094e-12,-6.5319e-05,9.375
9.5,6.5479e-05,-4.16e-13,-6.5492e-05,9.5
9.5,6.5649e-05,-2.246e-12,-6.5658e-05,9.625
9.5,6.5798e-05,-5.62e-13,-6.5813e-05,9.75
9.5,6.5965e-05,2.34e-13,-6.598e-05,9.875
9.5,6.6133e-05,-6.6e-14,-6.6135e-05,10.0
9.5,6.614e-05,-1.842e-12,-6.6153e-05,10.0
9.5,6.6022e-05,-3.92e-13,-6.6015e-05,9.875
9.5,6.5867e-05,1.968e-12,-6.588e-05,9.75
9.5,6.5711e-05,-7.7e-13,-6.5737e-05,9.625
9.5,6.5573e-05,-9.4e-14,-6.5579e-05,9.5
9.5,6.5403e-05,4.62e-13,-6.5409e-05,9.375
9.5,6.524e-05,8.02e-13,-6.5256e-05,9.25
9.5,6.5088e-05,-6.32e-13,-6.5094e-05,9.125
9.5,6.4912e-05,-2.72e-13,-6.4901e-05,9.0
9.5,6.4734e-05,9.4e-14,-6.4742e-05,8.875
9.5,6.4553e-05,3.34e-13,-6.4542e-05,8.75
9.5,6.4356e-05,1.034e-12,-6.4355e-05,8.625
9.5,6.4171e-05,6.8e-14,-6.4166e-05,8.5
9.5,6.3968e-05,-6.78e-13,-6.3969e-05,8.375
9.5,6.3771e-05,-5e-13,-6.3767e-05,8.25
9.5,6.3558e-05,1.234e-12,-6.3554e-05,8.125
9.5,6.3333e-05,-2.72e-13,-6.3333e-05,8.0
9.5,6.3124e-05,-1.478e-12,-6.311e-05,7.875
9.5,6.287e-05,-9.64e-13,-6.2869e-05,7.75
9.5,6.263e-05,1.754e-12,-6.2598e-05,7.625
9.5,6.2368e-05,-2.08e-13,-6.235e-05,7.5
9.5,6.2113e-05,-2.772e-12,-6.2111e-05,7.375
9.5,6.1841e-05,-2.22e-12,-6.1833e-05,7.25
9.5,6.1556e-05,-2.044e-12,-6.1537e-05,7.125
9.5,6.1256e-05,-1.574e-12,-6.1236e-05,7.0
9.5,6.0942e-05,6.4e-14,-6.0937e-05,6.875
9.5,6.0608e-05,1.314e-12,-6.0601e-05,6.75
9.5,6.0279e-05,-6.8e-14,-6.0257e-05,6.625
9.5,5.9926e-05,-6.14e-13,-5.9911e-05,6.5
9.5,5.9546e-05,-1.262e-12,-5.954e-05,6.375
9.5,5.9154e-05,-4.94e-13,-5.9158e-05,6.25
9.5,5.8743e-05,1.452e-12,-5.8721e-05,6.125
9.5,5.8318e-05,7.36e-13,-5.8312e-05,6.0
9.5,5.7862e-05,1.98e-13,-5.7838e-05,5.875
9.5,5.7395e-05,-1.614e-12,-5.7369e-05,5.75
9.5,5.6906e-05,-1.504e-12,-5.6891e-05,5.625
9.5,5.6382e-05,4.68e-13,-5.638e-05,5.5
9.5,5.5839e-05,3.62e-13,-5.5844e-05,5.375
9.5,5.527e-05,5.1e-13,-5.5269e-05,5.25
9.5,5.4685e-05,1.272e-12,-5.4678e-05,5.125
9.5,5.4071e-05,-4.62e-13,-5.4057e-05,5.0
9.5,5.3425e-05,1.702e-12,-5.3416e-05,4.875
9.5,5.2755e-05,-6.7e-13,-5.2742e-05,4.75
9.5,5.2049e-05,-9.36e-13,-5.2043e-05,4.625
9.5,5.1312e-05,-1.324e-12,-5.1316e-05,4.5
9.5,5.0564e-05,-5.78e-13,-5.0555e-05,4.375
9.5,4.9765e-05,7.22e-13,-4.9758e-05,4.25
9.5,4.8933e-05,-6.72e-13,-4.8929e-05,4.125
9.5,4.808e-05,5.62e-13,-4.8079e-05,4.0
9.5,4.7199e-05,-5.64e-13,-4.7197e-05,3.875
9.5,4.6265e-05,2.62e-13,-4.6248e-05,3.75
9.5,4.531e-05,3.72e-13,-4.5305e-05,3.625
9.5,4.4316e-05,7.42e-13,-4.4304e-05,3.5
9.5,4.3282e-05,2.26e-13,-4.3277e-05,3.375
9.5,4.2216e-05,-5.02e-13,-4.2217e-05,3.25
9.5,4.1117e-05,1.84e-13,-4.1111e-05,3.125
9.5,3.9979e-05,-1.2e-13,-3.9967e-05,3.0
9.5,3.881e-05,-4.92e-13,-3.88e-05,2.875
9.5,3.7577e-05,-7.68e-13,-3.7583e-05,2.75
9.5,3.6322e-05,7.58e-13,-3.6328e-05,2.625
9.5,3.5031e-05,1e-14,-3.5021e-05,2.5
9.5,3.3691e-05,7e-14,-3.3689e-05,2.375
9.5,3.2312e-05,1.238e-12,-3.2315e-05,2.25
9.5,3.0899e-05,1.86e-13,-3.0901e-05,2.125
9.5,2.9441e-05,-1.72e-13,-2.9435e-05,2.0
9.5,2.7933e-05,-2.08e-13,-2.7928e-05,1.875
9.5,2.6391e-05,-4.5e-13,-2.6389e-05,1.75
9.5,2.4794e-05,-7.2e-13,-2.4793e-05,1.625
9.5,2.3164e-05,-2.22e-13,-2.3162e-05,1.5
9.5,2.1495e-05,-2.16e-13,-2.15e-05,1.375
9.5,1.9771e-05,-1.004e-12,-1.9776e-05,1.25
9.5,1.8008e-05,-5.08e-13,-1.8002e-05,1.125
9.5,1.6193e-05,7e-14,-1.6188e-05,1.0
9.5,1.4328e-05,1.312e-12,-1.433e-05,0.875
9.5,1.2433e-05,2.76e-13,-1.2435e-05,0.75
9.5,1.0481e-05,1.18e-12,-1.0481e-05,0.625
9.5,8.4814e-06,-2.06e-13,-8.4806e-06,0.5
9.5,6.4292e-06,-7.02e-13,-6.4322e-06,0.375
9.5,4.3346e-06,1.1e-12,-4.3325e-06,0.25
9.5,2.1892e-06,9.58e-13,-2.1883e-06,0.125
9.5,4.06984e-09,-2.032e-12,-5.2092e-09,0.0
9.0,4.11522e-09,-1.02e-12,-6.16044e-09,0.0
9.0,1.9812e-06,-1.738e-12,-1.9819e-06,0.125
9.0,3.9193e-06,-2.52e-13,-3.917e-06,0.25
9.0,5.809e-06,-1.058e-12,-5.8086e-06,0.375
9.0,7.651e-06,-1.678e-12,-7.6492e-06,0.5
9.0,9.4412e-06,-1.432e-12,-9.4485e-06,0.625
9.0,1.11919e-05,-9.24e-13,-1.11951e-05,0.75
9.0,1.2883e-05,-1.15e-12,-1.2886e-05,0.875
9.0,1.4537e-05,-1.908e-12,-1.4535e-05,1.0
9.0,1.6149e-05,-1.528e-12,-1.615e-05,1.125
9.0,1.7711e-05,-1.34e-12,-1.772e-05,1.25
9.0,1.9234e-05,-1.716e-12,-1.924e-05,1.375
9.0,2.071e-05,-1.14e-13,-2.0697e-05,1.5
9.0,2.213e-05,-5.76e-13,-2.213e-05,1.625
9.0,2.3522e-05,-1.248e-12,-2.3528e-05,1.75
9.0,2.4872e-05,1.724e-12,-2.487e-05,1.875
9.0,2.6181e-05,-9.52e-13,-2.6181e-05,2.0
9.0,2.7445e-05,-2.018e-12,-2.7448e-05,2.125
9.0,2.8661e-05,-9.44e-13,-2.867e-05,2.25
9.0,2.9843e-05,-6.14e-13,-2.9855e-05,2.375
9.0,3.0993e-05,-2.134e-12,-3.0991e-05,2.5
9.0,3.2106e-05,-6.06e-13,-3.2106e-05,2.625
9.0,3.3174e-05,3.76e-13,-3.3176e-05,2.75
9.0,3.4206e-05,4.34e-13,-3.4199e-05,2.875
9.0,3.5189e-05,-1.114e-12,-3.519e-05,3.0
9.0,3.6141e-05,3.86e-13,-3.6143e-05,3.125
9.0,3.7067e-05,-5.5e-13,-3.7067e-05,3.25
9.0,3.7948e-05,-7.66e-13,-3.7945e-05,3.375
9.0,3.8796e-05,-1.594e-12,-3.8793e-05,3.5
9.0,3.9619e-05,-7.78e-13,-3.9618e-05,3.625
9.0,4.04e-05,2.64e-13,-4.0394e-05,3.75
9.0,4.1146e-05,1.048e-12,-4.1145e-05,3.875
9.0,4.186e-05,2.18e-13,-4.1863e-05,4.0
9.0,4.2535e-05,3.6e-14,-4.2545e-05,4.125
9.0,4.3202e-05,-7.44e-13,-4.3199e-05,4.25
9.0,4.383e-05,2.04e-13,-4.383e-05,4.375
9.0,4.4425e-05,3.06e-13,-4.4425e-05,4.5
9.0,4.499e-05,-1.77e-12,-4.4996e-05,4.625
9.0,4.5539e-05,-2.48e-13,-4.5542e-05,4.75
9.0,4.6062e-05,-5.08e-13,-4.6061e-05,4.875
9.0,4.6546e-05,4.68e-13,-4.6547e-05,5.0
9.0,4.7022e-05,4.36e-13,-4.7024e-05,5.125
9.0,4.7469e-05,-1.624e-12,-4.7477e-05,5.25
9.0,4.7878e-05,-6.36e-13,-4.7898e-05,5.375
9.0,4.829e-05,3.8e-13,-4.8301e-05,5.5
9.0,4.8662e-05,-2.9e-13,-4.8661e-05,5.625
9.0,4.9045e-05,-1.526e-12,-4.9053e-05,5.75
9.0,4.9375e-05,-1.564e-12,-4.9388e-05,5.875
9.0,4.9702e-05,-2.198e-12,-4.9713e-05,6.0
9.0,5.0033e-05,-2.98e-13,-5.0029e-05,6.125
9.0,5.033e-05,-8e-14,-5.0326e-05,6.25
9.0,5.0587e-05,-4.7e-13,-5.0606e-05,6.375
9.0,5.0868e-05,-3.32e-13,-5.0867e-05,6.5
9.0,5.1114e-05,-2.52e-13,-5.1133e-05,6.625
9.0,5.1366e-05,-7.62e-13,-5.1373e-05,6.75
9.0,5.1587e-05,-1.51e-12,-5.1628e-05,6.875
9.0,5.183e-05,-4.16e-13,-5.1824e-05,7.0
9.0,5.2024e-05,-3.92e-13,-5.2026e-05,7.125
9.0,5.2227e-05,-6.44e-13,-5.2228e-05,7.25
9.0,5.2419e-05,-8.88e-13,-5.243e-05,7.375
9.0,5.261e-05,-7.6e-13,-5.2625e-05,7.5
9.0,5.2787e-05,-1.128e-12,-5.2804e-05,7.625
9.0,5.2956e-05,-8.24e-13,-5.2974e-05,7.75
9.0,5.3152e-05,-5.34e-13,-5.3154e-05,7.875
9.0,5.3312e-05,-4.4e-13,-5.3324e-05,8.0
9.0,5.3481e-05,-1.812e-12,-5.3476e-05,8.125
9.0,5.3625e-05,-9.68e-13,-5.3623e-05,8.25
9.0,5.3763e-05,2.52e-13,-5.3771e-05,8.375
9.0,5.3909e-05,-5.16e-13,-5.3918e-05,8.5
9.0,5.4076e-05,-9.6e-13,-5.4085e-05,8.625
9.0,5.42e-05,-1.224e-12,-5.422e-05,8.75
9.0,5.4354e-05,-6.58e-13,-5.435e-05,8.875
9.0,5.448e-05,2.3e-13,-5.4474e-05,9.0
9.0,5.4589e-05,-1.92e-13,-5.4618e-05,9.125
9.0,5.4736e-05,-1.92e-13,-5.4746e-05,9.25
9.0,5.4864e-05,-8.02e-13,-5.488e-05,9.375
9.0,5.4999e-05,-4.6e-13,-5.4998e-05,9.5
9.0,5.5112e-05,-1.238e-12,-5.5122e-05,9.625
9.0,5.5233e-05,1.94e-13,-5.5268e-05,9.75
9.0,5.5373e-05,-7.62e-13,-5.5386e-05,9.875
9.0,5.5481e-05,-7.4e-13,-5.5503e-05,10.0
9.0,5.5504e-05,7.4e-14,-5.5521e-05,10.0
9.0,5.5414e-05,-7.52e-13,-5.5411e-05,9.875
9.0,5.5307e-05,2.26e-13,-5.5293e-05,9.75
9.0,5.5197e-05,2.74e-13,-5.5195e-05,9.625
9.0,5.5075e-05,-1.36e-13,-5.508e-05,9.5
9.0,5.4953e-05,5.44e-13,-5.4955e-05,9.375
9.0,5.4842e-05,7.32e-13,-5.4844e-05,9.25
9.0,5.473e-05,2.28e-13,-5.4729e-05,9.125
9.0,5.4597e-05,1.794e-12,-5.4585e-05,9.0
9.0,5.4461e-05,3.66e-13,-5.4448e-05,8.875
9.0,5.4341e-05,5.56e-13,-5.4338e-05,8.75
9.0,5.4194e-05,4.3e-13,-5.4194e-05,8.625
9.0,5.4055e-05,2.2e-13,-5.4047e-05,8.5
9.0,5.3906e-05,-2.72e-13,-5.3901e-05,8.375
9.0,5.3754e-05,2e-14,-5.3752e-05,8.25
9.0,5.3609e-05,4.9e-13,-5.3608e-05,8.125
9.0,5.3449e-05,-7.54e-13,-5.3436e-05,8.0
9.0,5.3283e-05,3.92e-13,-5.3274e-05,7.875
9.0,5.3112e-05,-3.54e-13,-5.3109e-05,7.75
9.0,5.293e-05,2.78e-13,-5.294e-05,7.625
9.0,5.2762e-05,2.04e-13,-5.2747e-05,7.5
9.0,5.2555e-05,-9.78e-13,-5.2557e-05,7.375
9.0,5.2367e-05,-4.08e-13,-5.2355e-05,7.25
