VAR2 SMU1 Vg (V),SMU2 Current Measurement (A),SMU1 Current Measurement (A),SMU3 Current Measurement (A),SMU2 Voltage Output (V)
10.0,4.2181e-05,1.048e-12,-4.2177e-05,3.5
10.0,4.1161e-05,8e-15,-4.1172e-05,3.375
10.0,4.0128e-05,-2.128e-12,-4.012e-05,3.25
10.0,3.9051e-05,1.25e-12,-3.9036e-05,3.125
10.0,3.7939e-05,2.514e-12,-3.7923e-05,3.0
10.0,3.6791e-05,1.478e-12,-3.6794e-05,2.875
10.0,3.5608e-05,8.16e-13,-3.56e-05,2.75
10.0,3.4382e-05,-6.1e-13,-3.4378e-05,2.625
10.0,3.3129e-05,-1.28e-13,-3.3121e-05,2.5
10.0,3.184e-05,-2.76e-13,-3.1842e-05,2.375
10.0,3.0511e-05,1.42e-12,-3.0511e-05,2.25
10.0,2.9159e-05,1.426e-12,-2.9152e-05,2.125
10.0,2.7757e-05,4.12e-13,-2.7749e-05,2.0
10.0,2.6314e-05,-8.02e-13,-2.6314e-05,1.875
10.0,2.484e-05,-4.38e-13,-2.4835e-05,1.75
10.0,2.3326e-05,-1.62e-13,-2.3322e-05,1.625
10.0,2.1776e-05,1.122e-12,-2.1775e-05,1.5
10.0,2.0192e-05,-5.82e-13,-2.0195e-05,1.375
10.0,1.8562e-05,-4.04e-13,-1.8559e-05,1.25
10.0,1.6889e-05,4.68e-13,-1.6886e-05,1.125
10.0,1.5174e-05,-8.22e-13,-1.5173e-05,1.0
10.0,1.3422e-05,5.9e-13,-1.3423e-05,0.875
10.0,1.1641e-05,1.54e-12,-1.1639e-05,0.75
10.0,9.8049e-06,-3.4e-14,-9.8022e-06,0.625
10.0,7.9252e-06,-1.166e-12,-7.9245e-06,0.5
10.0,6.0083e-06,-8.98e-13,-6.0057e-06,0.375
10.0,4.0455e-06,6.66e-13,-4.0445e-06,0.25
10.0,2.042e-06,3.4e-14,-2.0405e-06,0.125
10.0,4.65484e-09,-1.86e-13,-4.6308e-09,0.0
9.5,4.71734e-09,1.86e-13,-5.4324e-09,0.0
9.5,1.8441e-06,3.5e-13,-1.8441e-06,0.125
9.5,3.647e-06,1.72e-13,-3.6503e-06,0.25
9.5,5.4111e-06,1.3e-13,-5.4123e-06,0.375
9.5,7.133e-06,6.8e-14,-7.1319e-06,0.5
9.5,8.8107e-06,1.9e-13,-8.8072e-06,0.625
9.5,1.04472e-05,-1.056e-12,-1.04464e-05,0.75
9.5,1.2031e-05,-3.28e-13,-1.2032e-05,0.875
9.5,1.3584e-05,-9.74e-13,-1.3587e-05,1.0
9.5,1.51e-05,2.4e-13,-1.5099e-05,1.125
9.5,1.6574e-05,-2.72e-13,-1.6573e-05,1.25
9.5,1.8006e-05,-5.4e-13,-1.801e-05,1.375
9.5,1.9394e-05,-1.116e-12,-1.9394e-05,1.5
9.5,2.075e-05,-4.46e-13,-2.0752e-05,1.625
9.5,2.2073e-05,-7.26e-13,-2.207e-05,1.75
9.5,2.3351e-05,4.08e-13,-2.3354e-05,1.875
9.5,2.4591e-05,-4.02e-13,-2.4599e-05,2.0
9.5,2.5799e-05,-2.18e-13,-2.5803e-05,2.125
9.5,2.6967e-05,-3.52e-13,-2.6965e-05,2.25
9.5,2.8106e-05,-1.548e-12,-2.811e-05,2.375
9.5,2.92e-05,-5.22e-13,-2.9207e-05,2.5
9.5,3.0276e-05,-5.74e-13,-3.0276e-05,2.625
9.5,3.1299e-05,-8.42e-13,-3.1307e-05,2.75
9.5,3.2289e-05,-7.42e-13,-3.2302e-05,2.875
9.5,3.3247e-05,-4.84e-13,-3.3255e-05,3.0
9.5,3.4181e-05,-4.26e-13,-3.4183e-05,3.125
9.5,3.5087e-05,-6.78e-13,-3.5084e-05,3.25
9.5,3.5945e-05,-2e-14,-3.5952e-05,3.375
9.5,3.6782e-05,-5.92e-13,-3.6781e-05,3.5
9.5,3.7583e-05,9.08e-13,-3.759e-05,3.625
9.5,3.8353e-05,-3.36e-13,-3.8375e-05,3.75
9.5,3.9108e-05,1.2e-13,-3.9121e-05,3.875
9.5,3.9823e-05,-1.598e-12,-3.9826e-05,4.0
9.5,4.0517e-05,-1.344e-12,-4.052e-05,4.125
9.5,4.1165e-05,-7.82e-13,-4.1173e-05,4.25
9.5,4.1801e-05,7.8e-13,-4.1813e-05,4.375
9.5,4.2402e-05,-1.138e-12,-4.2404e-05,4.5
9.5,4.2986e-05,-1.056e-12,-4.2998e-05,4.625
9.5,4.3539e-05,-2.694e-12,-4.3548e-05,4.75
9.5,4.4082e-05,-2.282e-12,-4.4085e-05,4.875
9.5,4.4591e-05,-1.352e-12,-4.4595e-05,5.0
9.5,4.5066e-05,6.88e-13,-4.5077e-05,5.125
9.5,4.5532e-05,1.572e-12,-4.555e-05,5.25
9.5,4.5983e-05,1.052e-12,-4.5984e-05,5.375
9.5,4.6401e-05,-6.42e-13,-4.6409e-05,5.5
9.5,4.6801e-05,8.42e-13,-4.6814e-05,5.625
9.5,4.7197e-05,2.256e-12,-4.7194e-05,5.75
9.5,4.7563e-05,-1.48e-13,-4.756e-05,5.875
9.5,4.7907e-05,-2.02e-12,-4.7922e-05,6.0
9.5,4.8245e-05,-1.206e-12,-4.8247e-05,6.125
9.5,4.8563e-05,2.45e-12,-4.8573e-05,6.25
9.5,4.887e-05,4.8e-14,-4.888e-05,6.375
9.5,4.9164e-05,-2.22e-13,-4.9167e-05,6.5
9.5,4.9436e-05,-1.232e-12,-4.9453e-05,6.625
9.5,4.9706e-05,7.76e-13,-4.9701e-05,6.75
9.5,4.9959e-05,1.392e-12,-4.9972e-05,6.875
9.5,5.0194e-05,-1.78e-12,-5.0222e-05,7.0
9.5,5.0433e-05,-8.2e-13,-5.0443e-05,7.125
9.5,5.0659e-05,-7.08e-13,-5.0663e-05,7.25
9.5,5.0874e-05,3.16e-13,-5.0887e-05,7.375
9.5,5.1068e-05,-1.89e-12,-5.108e-05,7.5
9.5,5.1266e-05,-2.08e-12,-5.1267e-05,7.625
9.5,5.1452e-05,-1.176e-12,-5.1458e-05,7.75
9.5,5.1643e-05,1.072e-12,-5.1642e-05,7.875
9.5,5.1819e-05,1.022e-12,-5.1834e-05,8.0
9.5,5.2001e-05,-1.162e-12,-5.2007e-05,8.125
9.5,5.2158e-05,-1.62e-12,-5.2162e-05,8.25
9.5,5.2309e-05,-5.02e-13,-5.2314e-05,8.375
9.5,5.2465e-05,8.38e-13,-5.249e-05,8.5
9.5,5.2635e-05,1.502e-12,-5.2638e-05,8.625
9.5,5.2756e-05,1.22e-12,-5.2789e-05,8.75
9.5,5.291e-05,3.6e-13,-5.2923e-05,8.875
9.5,5.3063e-05,2.01e-12,-5.3065e-05,9.0
9.5,5.3182e-05,1.528e-12,-5.32e-05,9.125
9.5,5.3318e-05,2.086e-12,-5.3339e-05,9.25
9.5,5.3467e-05,-1.846e-12,-5.3481e-05,9.375
9.5,5.3595e-05,-1.2e-12,-5.3608e-05,9.5
9.5,5.3715e-05,7.6e-14,-5.3717e-05,9.625
9.5,5.3846e-05,3.98e-13,-5.3849e-05,9.75
9.5,5.3958e-05,-9.8e-13,-5.3981e-05,9.875
9.5,5.4097e-05,-1.92e-12,-5.4104e-05,10.0
9.5,5.4104e-05,-1.274e-12,-5.4107e-05,10.0
9.5,5.3998e-05,-1.276e-12,-5.4001e-05,9.875
9.5,5.3891e-05,5.06e-13,-5.3904e-05,9.75
9.5,5.3772e-05,-4.42e-13,-5.3772e-05,9.625
9.5,5.3651e-05,-2.8e-13,-5.3672e-05,9.5
9.5,5.3538e-05,6.76e-13,-5.3544e-05,9.375
9.5,5.3422e-05,-8.8e-14,-5.3404e-05,9.25
9.5,5.3282e-05,-1.138e-12,-5.3295e-05,9.125
9.5,5.3148e-05,-1.17e-12,-5.3146e-05,9.0
9.5,5.3012e-05,1.126e-12,-5.3013e-05,8.875
9.5,5.2881e-05,-2.16e-13,-5.2857e-05,8.75
9.5,5.2738e-05,1.6e-14,-5.2724e-05,8.625
9.5,5.2578e-05,1.5e-13,-5.2584e-05,8.5
9.5,5.2421e-05,2.96e-13,-5.2427e-05,8.375
9.5,5.2252e-05,6.8e-14,-5.2258e-05,8.25
9.5,5.2098e-05,5.22e-13,-5.2085e-05,8.125
9.5,5.1919e-05,5.28e-13,-5.1921e-05,8.0
9.5,5.1752e-05,9.16e-13,-5.1749e-05,7.875
9.5,5.1566e-05,-6.48e-13,-5.1558e-05,7.75
9.5,5.1386e-05,-1.26e-12,-5.138e-05,7.625
9.5,5.1191e-05,6.78e-13,-5.1172e-05,7.5
9.5,5.0973e-05,-8.22e-13,-5.0969e-05,7.375
9.5,5.0771e-05,-1.84e-13,-5.0772e-05,7.25
9.5,5.0536e-05,-6.58e-13,-5.0528e-05,7.125
9.5,5.032e-05,1.846e-12,-5.0311e-05,7.0
9.5,5.0072e-05,2.06e-13,-5.0054e-05,6.875
9.5,4.9808e-05,1.57e-12,-4.9808e-05,6.75
9.5,4.9538e-05,-2.14e-13,-4.9552e-05,6.625
9.5,4.9265e-05,5.3e-13,-4.9263e-05,6.5
9.5,4.8981e-05,5.82e-13,-4.896e-05,6.375
9.5,4.8671e-05,-1.96e-13,-4.866e-05,6.25
9.5,4.835e-05,1.722e-12,-4.8349e-05,6.125
9.5,4.8014e-05,-2.08e-13,-4.8015e-05,6.0
9.5,4.766e-05,-1.78e-13,-4.7661e-05,5.875
9.5,4.7297e-05,5.02e-13,-4.7301e-05,5.75
9.5,4.6909e-05,1.182e-12,-4.6905e-05,5.625
9.5,4.65e-05,6.8e-14,-4.6497e-05,5.5
9.5,4.6076e-05,2.66e-13,-4.6084e-05,5.375
9.5,4.5653e-05,-4.58e-13,-4.5624e-05,5.25
9.5,4.5164e-05,1.22e-13,-4.5158e-05,5.125
9.5,4.4693e-05,-3.1e-13,-4.4678e-05,5.0
9.5,4.4173e-05,3.4e-13,-4.4168e-05,4.875
9.5,4.3634e-05,1.364e-12,-4.3627e-05,4.75
9.5,4.3081e-05,-3.58e-13,-4.3061e-05,4.625
9.5,4.2488e-05,1.168e-12,-4.2488e-05,4.5
9.5,4.1878e-05,-8.48e-13,-4.1892e-05,4.375
9.5,4.1254e-05,1.32e-13,-4.1248e-05,4.25
9.5,4.0592e-05,7.8e-14,-4.0586e-05,4.125
9.5,3.9902e-05,-1e-14,-3.9891e-05,4.0
9.5,3.9181e-05,-2.76e-13,-3.9189e-05,3.875
9.5,3.8443e-05,2.46e-13,-3.8428e-05,3.75
9.5,3.766e-05,4.96e-13,-3.7658e-05,3.625
9.5,3.6846e-05,-1.438e-12,-3.6859e-05,3.5
9.5,3.6024e-05,-6.5e-13,-3.6027e-05,3.375
9.5,3.5158e-05,7.66e-13,-3.5153e-05,3.25
9.5,3.4254e-05,3.72e-13,-3.4243e-05,3.125
9.5,3.3311e-05,1.13e-12,-3.3318e-05,3.0
9.5,3.2351e-05,3.798e-12,-3.2342e-05,2.875
9.5,3.1356e-05,9.98e-13,-3.1344e-05,2.75
9.5,3.0314e-05,1.244e-12,-3.0315e-05,2.625
9.5,2.925e-05,-6.58e-13,-2.9251e-05,2.5
9.5,2.8151e-05,1.13e-12,-2.8145e-05,2.375
9.5,2.7014e-05,2.66e-13,-2.7011e-05,2.25
9.5,2.5837e-05,-1.02e-13,-2.5841e-05,2.125
9.5,2.4631e-05,1.08e-12,-2.4632e-05,2.0
9.5,2.3391e-05,1.494e-12,-2.3379e-05,1.875
9.5,2.2099e-05,-1.654e-12,-2.2098e-05,1.75
9.5,2.0775e-05,-5.88e-13,-2.0777e-05,1.625
9.5,1.9418e-05,8.42e-13,-1.9416e-05,1.5
9.5,1.8031e-05,-1.4e-14,-1.8025e-05,1.375
9.5,1.6592e-05,4.9e-13,-1.6593e-05,1.25
9.5,1.5116e-05,-4.42e-13,-1.5119e-05,1.125
9.5,1.3602e-05,1.396e-12,-1.3599e-05,1.0
9.5,1.2043e-05,-3.28e-13,-1.2039e-05,0.875
9.5,1.0456e-05,-1.818e-12,-1.0454e-05,0.75
9.5,8.8144e-06,1.596e-12,-8.8139e-06,0.625
9.5,7.1361e-06,9.98e-13,-7.1335e-06,0.5
9.5,5.4145e-06,1.968e-12,-5.412e-06,0.375
9.5,3.6477e-06,1.964e-12,-3.6504e-06,0.25
9.5,1.8431e-06,-1.184e-12,-1.8446e-06,0.125
9.5,3.58492e-09,1.774e-12,-4.2457e-09,0.0
9.0,3.94758e-09,1.8e-14,-4.94012e-09,0.0
9.0,1.6624e-06,5.56e-13,-1.6622e-06,0.125
9.0,3.2826e-06,-6.38e-13,-3.2851e-06,0.25
9.0,4.8672e-06,-8.26e-13,-4.8652e-06,0.375
9.0,6.4049e-06,2.4e-14,-6.4063e-06,0.5
9.0,7.9031e-06,2.54e-13,-7.9039e-06,0.625
9.0,9.3599e-06,-8.6e-13,-9.3638e-06,0.75
9.0,1.077e-05,-1.2e-12,-1.07747e-05,0.875
9.0,1.2146e-05,-1.76e-13,-1.2151e-05,1.0
9.0,1.3483e-05,-7.12e-13,-1.3486e-05,1.125
9.0,1.4785e-05,-1.026e-12,-1.4784e-05,1.25
9.0,1.6044e-05,7e-14,-1.6045e-05,1.375
9.0,1.7254e-05,-2.078e-12,-1.7259e-05,1.5
9.0,1.844e-05,-6.76e-13,-1.8437e-05,1.625
9.0,1.9583e-05,-1.526e-12,-1.9587e-05,1.75
9.0,2.0698e-05,3.8e-14,-2.07e-05,1.875
9.0,2.177e-05,-1.334e-12,-2.1779e-05,2.0
9.0,2.2812e-05,-1.92e-13,-2.281e-05,2.125
9.0,2.3814e-05,1.504e-12,-2.3809e-05,2.25
9.0,2.478e-05,3.14e-13,-2.4779e-05,2.375
9.0,2.571e-05,1.774e-12,-2.5716e-05,2.5
9.0,2.6621e-05,-1.61e-12,-2.6615e-05,2.625
9.0,2.7486e-05,-2.066e-12,-2.7492e-05,2.75
9.0,2.8319e-05,-1.04e-12,-2.833e-05,2.875
9.0,2.9123e-05,5.2e-14,-2.9118e-05,3.0
9.0,2.9893e-05,2.52e-13,-2.9896e-05,3.125
9.0,3.0634e-05,-6.34e-13,-3.0642e-05,3.25
9.0,3.1343e-05,-1.878e-12,-3.1357e-05,3.375
9.0,3.2034e-05,-2.236e-12,-3.2038e-05,3.5
9.0,3.2677e-05,-2.86e-13,-3.2686e-05,3.625
9.0,3.3308e-05,-2e-14,-3.3311e-05,3.75
9.0,3.3906e-05,-3.92e-13,-3.3909e-05,3.875
9.0,3.4478e-05,4.3e-13,-3.4481e-05,4.0
9.0,3.5021e-05,7.4e-14,-3.5028e-05,4.125
9.0,3.5544e-05,-2e-15,-3.5548e-05,4.25
9.0,3.6037e-05,1.122e-12,-3.6048e-05,4.375
9.0,3.6511e-05,-1.88e-13,-3.6521e-05,4.5
9.0,3.6967e-05,-8.8e-13,-3.6972e-05,4.625
9.0,3.739e-05,-1.94e-13,-3.7403e-05,4.75
9.0,3.7803e-05,-9.6e-13,-3.7806e-05,4.875
9.0,3.819e-05,2.22e-13,-3.8199e-05,5.0
9.0,3.8549e-05,1.74e-13,-3.8562e-05,5.125
9.0,3.8905e-05,-1.298e-12,-3.891e-05,5.25
9.0,3.9223e-05,-1.848e-12,-3.9236e-05,5.375
9.0,3.9542e-05,-2.08e-12,-3.9555e-05,5.5
9.0,3.9844e-05,-1.732e-12,-3.9867e-05,5.625
9.0,4.0125e-05,1.458e-12,-4.0125e-05,5.75
9.0,4.0395e-05,6.06e-13,-4.0403e-05,5.875
9.0,4.0659e-05,3.12e-13,-4.0663e-05,6.0
9.0,4.0899e-05,-1.63e-12,-4.0901e-05,6.125
9.0,4.1128e-05,-8.5e-13,-4.1135e-05,6.25
9.0,4.1345e-05,1.728e-12,-4.1349e-05,6.375
9.0,4.1555e-05,-1.162e-12,-4.1549e-05,6.5
9.0,4.1744e-05,1.124e-12,-4.1746e-05,6.625
9.0,4.194e-05,4.1e-13,-4.1949e-05,6.75
9.0,4.2123e-05,-2.53e-12,-4.2125e-05,6.875
9.0,4.2287e-05,-2.772e-12,-4.23e-05,7.0
9.0,4.2443e-05,4.8e-13,-4.2461e-05,7.125
9.0,4.2612e-05,4.72e-13,-4.262e-05,7.25
9.0,4.2761e-05,-2.8e-13,-4.2771e-05,7.375
9.0,4.2914e-05,3.96e-13,-4.2914e-05,7.5
9.0,4.3043e-05,-4.66e-13,-4.3054e-05,7.625
9.0,4.3184e-05,9.3e-13,-4.3183e-05,7.75
9.0,4.3305e-05,-7.38e-13,-4.3322e-05,7.875
9.0,4.3431e-05,-8.16e-13,-4.3444e-05,8.0
9.0,4.3558e-05,8e-15,-4.3572e-05,8.125
9.0,4.3682e-05,-1.468e-12,-4.3703e-05,8.25
9.0,4.3808e-05,-1.534e-12,-4.3812e-05,8.375
9.0,4.3917e-05,1.2e-14,-4.3936e-05,8.5
9.0,4.4042e-05,5.26e-13,-4.4019e-05,8.625
9.0,4.4139e-05,-9.6e-14,-4.4149e-05,8.75
9.0,4.4251e-05,-5.36e-13,-4.4255e-05,8.875
9.0,4.4366e-05,-1e-13,-4.4372e-05,9.0
9.0,4.4463e-05,1.176e-12,-4.4471e-05,9.125
9.0,4.4566e-05,-1.648e-12,-4.4564e-05,9.25
9.0,4.4669e-05,-1.72e-13,-4.4688e-05,9.375
9.0,4.4775e-05,-4e-14,-4.4768e-05,9.5
9.0,4.4852e-05,-3.54e-13,-4.4863e-05,9.625
9.0,4.4943e-05,-8.62e-13,-4.4966e-05,9.75
9.0,4.5026e-05,-4.86e-13,-4.5058e-05,9.875
9.0,4.5144e-05,9.86e-13,-4.5149e-05,10.0
9.0,4.5146e-05,-3.3e-13,-4.5161e-05,10.0
9.0,4.5078e-05,-7.36e-13,-4.5086e-05,9.875
9.0,4.4998e-05,-7.9e-13,-4.5002e-05,9.75
9.0,4.4928e-05,2.18e-13,-4.4905e-05,9.625
9.0,4.4823e-05,1.392e-12,-4.4833e-05,9.5
9.0,4.4743e-05,-2.06e-13,-4.474e-05,9.375
9.0,4.4654e-05,6.18e-13,-4.4643e-05,9.25
9.0,4.4564e-05,-2.72e-13,-4.4558e-05,9.125
9.0,4.4458e-05,-1.984e-12,-4.4457e-05,9.0
9.0,4.4348e-05,-5.12e-13,-4.436e-05,8.875
9.0,4.4259e-05,9.78e-13,-4.4263e-05,8.75
9.0,4.4161e-05,1.84e-13,-4.4165e-05,8.625
9.0,4.4053e-05,1.516e-12,-4.4052e-05,8.5
9.0,4.3941e-05,1.024e-12,-4.3942e-05,8.375
9.0,4.3842e-05,1.104e-12,-4.3826e-05,8.25
9.0,4.3727e-05,1.4e-13,-4.372e-05,8.125
9.0,4.3595e-05,-5e-13,-4.3596e-05,8.0
9.0,4.347e-05,3.56e-13,-4.3472e-05,7.875
9.0,4.3343e-05,1.452e-12,-4.3338e-05,7.75
9.0,4.3208e-05,-7.8e-13,-4.3199e-05,7.625
9.0,4.306e-05,7.34e-13,-4.3065e-05,7.5
9.0,4.2914e-05,1.354e-12,-4.2924e-05,7.375
9.0,4.2767e-05,2.144e-12,-4.2765e-05,7.25
9.0,4.2616e-05,-4.12e-13,-4.2594e-05,7.125
