VAR2 SMU1 Vg (V),SMU2 Current Measurement (A),SMU1 Current Measurement (A),SMU3 Current Measurement (A),SMU2 Voltage Output (V)
10.0,5.5907e-05,-1.308e-12,-5.5925e-05,4.5
10.0,5.6761e-05,-9.6e-13,-5.6754e-05,4.625
10.0,5.7552e-05,5.56e-13,-5.7568e-05,4.75
10.0,5.8338e-05,-3.08e-13,-5.8352e-05,4.875
10.0,5.9093e-05,-6.7e-13,-5.9104e-05,5.0
10.0,5.9814e-05,-1.672e-12,-5.9826e-05,5.125
10.0,6.051e-05,-2.03e-12,-6.0512e-05,5.25
10.0,6.1174e-05,-1.56e-12,-6.1178e-05,5.375
10.0,6.1797e-05,-1.144e-12,-6.181e-05,5.5
10.0,6.2422e-05,-1.322e-12,-6.2428e-05,5.625
10.0,6.2997e-05,3.34e-13,-6.3021e-05,5.75
10.0,6.3557e-05,-1.532e-12,-6.357e-05,5.875
10.0,6.4105e-05,-4.86e-13,-6.412e-05,6.0
10.0,6.461e-05,-9.4e-14,-6.4631e-05,6.125
10.0,6.5119e-05,-8.42e-13,-6.5133e-05,6.25
10.0,6.5594e-05,-1.116e-12,-6.5607e-05,6.375
10.0,6.6049e-05,-1.828e-12,-6.6076e-05,6.5
10.0,6.6504e-05,6.52e-13,-6.6487e-05,6.625
10.0,6.6901e-05,-8.68e-13,-6.6913e-05,6.75
10.0,6.7287e-05,-6.52e-13,-6.7308e-05,6.875
10.0,6.7681e-05,-4.04e-13,-6.769e-05,7.0
10.0,6.8049e-05,1.082e-12,-6.8061e-05,7.125
10.0,6.8387e-05,-2.458e-12,-6.8403e-05,7.25
10.0,6.8743e-05,-6.38e-13,-6.8755e-05,7.375
10.0,6.9067e-05,1.74e-12,-6.9072e-05,7.5
10.0,6.9361e-05,9e-13,-6.9384e-05,7.625
10.0,6.9659e-05,-9e-14,-6.9676e-05,7.75
10.0,6.9953e-05,-1.928e-12,-6.9942e-05,7.875
10.0,7.022e-05,-8.28e-13,-7.0223e-05,8.0
10.0,7.0479e-05,-4.5e-13,-7.0506e-05,8.125
10.0,7.0741e-05,6.96e-13,-7.076e-05,8.25
10.0,7.0996e-05,-1.068e-12,-7.1013e-05,8.375
10.0,7.1243e-05,-1.812e-12,-7.1259e-05,8.5
10.0,7.1466e-05,1.2e-14,-7.1498e-05,8.625
10.0,7.1713e-05,-7.38e-13,-7.1722e-05,8.75
10.0,7.1943e-05,-7.94e-13,-7.1948e-05,8.875
10.0,7.216e-05,-1.452e-12,-7.2165e-05,9.0
10.0,7.235e-05,-1.344e-12,-7.2363e-05,9.125
10.0,7.2555e-05,-3.66e-13,-7.2572e-05,9.25
10.0,7.276e-05,-7.4e-14,-7.2769e-05,9.375
10.0,7.2952e-05,-1.12e-13,-7.2972e-05,9.5
10.0,7.3135e-05,1.254e-12,-7.3155e-05,9.625
10.0,7.3333e-05,-1.346e-12,-7.3331e-05,9.75
10.0,7.351e-05,-1.534e-12,-7.3519e-05,9.875
10.0,7.3684e-05,-1.166e-12,-7.3686e-05,10.0
10.0,7.3701e-05,7.26e-13,-7.3692e-05,10.0
10.0,7.3519e-05,-8.72e-13,-7.3516e-05,9.875
10.0,7.3356e-05,-8.14e-13,-7.333e-05,9.75
10.0,7.3146e-05,-3.22e-13,-7.3135e-05,9.625
10.0,7.2967e-05,-4.82e-13,-7.2938e-05,9.5
10.0,7.2757e-05,5.6e-14,-7.2745e-05,9.375
10.0,7.2551e-05,-5.8e-13,-7.2546e-05,9.25
10.0,7.2338e-05,-7.68e-13,-7.2313e-05,9.125
10.0,7.2135e-05,8.82e-13,-7.2127e-05,9.0
10.0,7.1887e-05,5.5e-13,-7.1892e-05,8.875
10.0,7.1671e-05,-2.86e-13,-7.1668e-05,8.75
10.0,7.1429e-05,-1.07e-12,-7.144e-05,8.625
10.0,7.1226e-05,2.02e-13,-7.1194e-05,8.5
10.0,7.0948e-05,1.052e-12,-7.0953e-05,8.375
10.0,7.0707e-05,1.11e-12,-7.0684e-05,8.25
10.0,7.0456e-05,4.32e-13,-7.0429e-05,8.125
10.0,7.0163e-05,-1.53e-12,-7.0148e-05,8.0
10.0,6.9888e-05,-9.14e-13,-6.9871e-05,7.875
10.0,6.9596e-05,-7.58e-13,-6.9575e-05,7.75
10.0,6.9286e-05,2.66e-13,-6.9264e-05,7.625
10.0,6.8957e-05,2.22e-13,-6.8956e-05,7.5
10.0,6.8629e-05,-7.9e-13,-6.8602e-05,7.375
10.0,6.8286e-05,-2.02e-13,-6.8253e-05,7.25
10.0,6.7914e-05,6.88e-13,-6.7914e-05,7.125
10.0,6.756e-05,-8e-15,-6.7533e-05,7.0
10.0,6.7171e-05,6.78e-13,-6.7163e-05,6.875
10.0,6.6772e-05,-9.92e-13,-6.6755e-05,6.75
10.0,6.6351e-05,9.06e-13,-6.6348e-05,6.625
10.0,6.591e-05,5.9e-13,-6.5898e-05,6.5
10.0,6.5442e-05,1.132e-12,-6.5433e-05,6.375
10.0,6.4981e-05,4.18e-13,-6.4966e-05,6.25
10.0,6.4485e-05,4.8e-14,-6.446e-05,6.125
10.0,6.3953e-05,-3.06e-13,-6.3939e-05,6.0
10.0,6.3407e-05,4.68e-13,-6.3409e-05,5.875
10.0,6.2857e-05,7.28e-13,-6.2847e-05,5.75
10.0,6.2247e-05,4.78e-13,-6.2262e-05,5.625
10.0,6.1654e-05,3.14e-13,-6.1645e-05,5.5
10.0,6.1015e-05,-1.96e-13,-6.099e-05,5.375
10.0,6.0356e-05,2.16e-13,-6.033e-05,5.25
10.0,5.9649e-05,-1.52e-13,-5.9658e-05,5.125
10.0,5.8934e-05,7.04e-13,-5.8926e-05,5.0
10.0,5.8194e-05,1.66e-13,-5.8171e-05,4.875
10.0,5.7403e-05,-4e-15,-5.7389e-05,4.75
10.0,5.6591e-05,8.68e-13,-5.6581e-05,4.625
10.0,5.5753e-05,1.6e-13,-5.5738e-05,4.5
10.0,5.4884e-05,1.68e-13,-5.4871e-05,4.375
10.0,5.3964e-05,1.24e-13,-5.3965e-05,4.25
10.0,5.3013e-05,3.4e-13,-5.3018e-05,4.125
10.0,5.2054e-05,-3.8e-13,-5.2041e-05,4.0
10.0,5.1052e-05,-1.94e-13,-5.1044e-05,3.875
10.0,5.0017e-05,-8.6e-14,-4.9997e-05,3.75
10.0,4.8932e-05,7.2e-13,-4.8922e-05,3.625
10.0,4.7823e-05,7.2e-13,-4.7804e-05,3.5
10.0,4.6667e-05,-1.4e-13,-4.6662e-05,3.375
10.0,4.5481e-05,-1.1e-13,-4.547e-05,3.25
10.0,4.4251e-05,8.34e-13,-4.4252e-05,3.125
10.0,4.3002e-05,1.388e-12,-4.2991e-05,3.0
10.0,4.1699e-05,8.94e-13,-4.1694e-05,2.875
10.0,4.0357e-05,5.86e-13,-4.0354e-05,2.75
10.0,3.898e-05,-3.76e-13,-3.8972e-05,2.625
10.0,3.7566e-05,8.64e-13,-3.7558e-05,2.5
10.0,3.6104e-05,8.62e-13,-3.6103e-05,2.375
10.0,3.4592e-05,5.48e-13,-3.4596e-05,2.25
10.0,3.3066e-05,9.74e-13,-3.3059e-05,2.125
10.0,3.1478e-05,-3.7e-13,-3.1475e-05,2.0
10.0,2.9847e-05,4.24e-13,-2.9841e-05,1.875
10.0,2.8173e-05,2.32e-13,-2.8167e-05,1.75
10.0,2.6457e-05,9.68e-13,-2.6453e-05,1.625
10.0,2.4694e-05,5.2e-14,-2.4696e-05,1.5
10.0,2.29e-05,5.54e-13,-2.2902e-05,1.375
10.0,2.1055e-05,-5.82e-13,-2.1054e-05,1.25
10.0,1.9159e-05,1.004e-12,-1.9152e-05,1.125
10.0,1.7215e-05,5.76e-13,-1.7219e-05,1.0
10.0,1.5228e-05,5.86e-13,-1.5231e-05,0.875
10.0,1.321e-05,6.08e-13,-1.3208e-05,0.75
10.0,1.1128e-05,8.2e-14,-1.1126e-05,0.625
10.0,8.997e-06,7.42e-13,-8.9942e-06,0.5
10.0,6.8197e-06,-7.08e-13,-6.8174e-06,0.375
10.0,4.5932e-06,4.36e-13,-4.589e-06,0.25
10.0,2.3182e-06,-5.32e-13,-2.317e-06,0.125
10.0,4.4037e-09,-3.48e-13,-5.13508e-09,0.0
9.5,5.30106e-09,-1.684e-12,-6.32196e-09,0.0
9.5,2.0863e-06,-5.14e-13,-2.0859e-06,0.125
9.5,4.1316e-06,-8.58e-13,-4.1299e-06,0.25
9.5,6.1249e-06,-2.254e-12,-6.1268e-06,0.375
9.5,8.0697e-06,-1.876e-12,-8.0742e-06,0.5
9.5,9.9665e-06,1.462e-12,-9.9714e-06,0.625
9.5,1.1822e-05,-8.2e-13,-1.1822e-05,0.75
9.5,1.3614e-05,-1.228e-12,-1.3614e-05,0.875
9.5,1.5372e-05,3.74e-13,-1.5374e-05,1.0
9.5,1.7078e-05,-4.38e-13,-1.7084e-05,1.125
9.5,1.8745e-05,-1.706e-12,-1.8748e-05,1.25
9.5,2.0369e-05,-6.06e-13,-2.0366e-05,1.375
9.5,2.1932e-05,1.42e-13,-2.1941e-05,1.5
9.5,2.3463e-05,-9.32e-13,-2.3468e-05,1.625
9.5,2.4953e-05,-1.022e-12,-2.4957e-05,1.75
9.5,2.6401e-05,-5.14e-13,-2.6405e-05,1.875
9.5,2.7809e-05,-4.64e-13,-2.781e-05,2.0
9.5,2.917e-05,3.04e-13,-2.9173e-05,2.125
9.5,3.0482e-05,-1.224e-12,-3.049e-05,2.25
9.5,3.1767e-05,-1.096e-12,-3.1778e-05,2.375
9.5,3.3006e-05,-1.402e-12,-3.3015e-05,2.5
9.5,3.4202e-05,-2.66e-13,-3.4209e-05,2.625
9.5,3.5374e-05,-8.2e-13,-3.5366e-05,2.75
9.5,3.6486e-05,-5.6e-13,-3.6494e-05,2.875
9.5,3.7566e-05,-3.28e-13,-3.7582e-05,3.0
9.5,3.862e-05,-1.108e-12,-3.8628e-05,3.125
9.5,3.9632e-05,-8.02e-13,-3.9631e-05,3.25
9.5,4.0597e-05,-7.12e-13,-4.0614e-05,3.375
9.5,4.1541e-05,-7.36e-13,-4.1556e-05,3.5
9.5,4.2456e-05,-1.212e-12,-4.2456e-05,3.625
9.5,4.3324e-05,-1.58e-12,-4.3331e-05,3.75
9.5,4.4159e-05,-6.08e-13,-4.4176e-05,3.875
9.5,4.497e-05,-4.6e-13,-4.4974e-05,4.0
9.5,4.5738e-05,-3.06e-13,-4.5751e-05,4.125
9.5,4.648e-05,-1.286e-12,-4.6486e-05,4.25
9.5,4.7185e-05,-1.566e-12,-4.7207e-05,4.375
9.5,4.7875e-05,1.58e-13,-4.7888e-05,4.5
9.5,4.8524e-05,-7.6e-13,-4.8539e-05,4.625
9.5,4.9148e-05,-7.3e-13,-4.9168e-05,4.75
9.5,4.9739e-05,2.66e-13,-4.977e-05,4.875
9.5,5.0322e-05,-5.9e-13,-5.0327e-05,5.0
9.5,5.0876e-05,-5.74e-13,-5.0879e-05,5.125
9.5,5.14e-05,-2.064e-12,-5.1414e-05,5.25
9.5,5.1879e-05,-7.52e-13,-5.1901e-05,5.375
9.5,5.2367e-05,-1.566e-12,-5.2381e-05,5.5
9.5,5.2815e-05,2.4e-13,-5.2822e-05,5.625
9.5,5.3245e-05,-8.18e-13,-5.3256e-05,5.75
9.5,5.3665e-05,-3.22e-13,-5.3669e-05,5.875
9.5,5.4057e-05,-2.32e-13,-5.4054e-05,6.0
9.5,5.4422e-05,-1.26e-13,-5.4444e-05,6.125
9.5,5.4788e-05,-4.94e-13,-5.4793e-05,6.25
9.5,5.5126e-05,-1.266e-12,-5.5123e-05,6.375
9.5,5.5449e-05,1.276e-12,-5.5452e-05,6.5
9.5,5.5755e-05,-2.052e-12,-5.5756e-05,6.625
9.5,5.603e-05,7.8e-14,-5.605e-05,6.75
9.5,5.6327e-05,-1.214e-12,-5.6337e-05,6.875
9.5,5.6593e-05,-5.64e-13,-5.6614e-05,7.0
9.5,5.6843e-05,-1.586e-12,-5.6854e-05,7.125
9.5,5.7092e-05,-1.34e-13,-5.7099e-05,7.25
9.5,5.7326e-05,4.52e-13,-5.7334e-05,7.375
9.5,5.7551e-05,-1.364e-12,-5.7579e-05,7.5
9.5,5.7774e-05,-4.04e-13,-5.7786e-05,7.625
9.5,5.7992e-05,-1.84e-12,-5.7985e-05,7.75
9.5,5.8185e-05,-1.68e-12,-5.8195e-05,7.875
9.5,5.8369e-05,-1.192e-12,-5.839e-05,8.0
9.5,5.8569e-05,-1.74e-13,-5.8572e-05,8.125
9.5,5.8744e-05,-1.48e-13,-5.8748e-05,8.25
9.5,5.8927e-05,-7.46e-13,-5.893e-05,8.375
9.5,5.9088e-05,-1.042e-12,-5.9102e-05,8.5
9.5,5.9247e-05,-9.52e-13,-5.9278e-05,8.625
9.5,5.9429e-05,-1.178e-12,-5.9424e-05,8.75
9.5,5.9576e-05,-1.048e-12,-5.9603e-05,8.875
9.5,5.9734e-05,6.12e-13,-5.9731e-05,9.0
9.5,5.9855e-05,-6.68e-13,-5.9873e-05,9.125
9.5,6.0018e-05,-1.17e-12,-6.0016e-05,9.25
9.5,6.017e-05,-4.98e-13,-6.0168e-05,9.375
9.5,6.0302e-05,-9.36e-13,-6.031e-05,9.5
9.5,6.0433e-05,-1.66e-13,-6.0445e-05,9.625
9.5,6.0598e-05,-8.92e-13,-6.0596e-05,9.75
9.5,6.0722e-05,-1.358e-12,-6.0752e-05,9.875
9.5,6.0864e-05,-5.46e-13,-6.086e-05,10.0
9.5,6.088e-05,-4.76e-13,-6.0862e-05,10.0
9.5,6.0744e-05,1.14e-13,-6.0744e-05,9.875
9.5,6.0636e-05,2.14e-13,-6.0627e-05,9.75
9.5,6.0503e-05,3.16e-13,-6.0489e-05,9.625
9.5,6.0374e-05,-5.76e-13,-6.0364e-05,9.5
9.5,6.0233e-05,-6.2e-14,-6.025e-05,9.375
9.5,6.0086e-05,-8.2e-14,-6.0099e-05,9.25
9.5,5.9973e-05,4.6e-14,-5.9972e-05,9.125
9.5,5.9823e-05,-4.6e-14,-5.9806e-05,9.0
9.5,5.9686e-05,-6.94e-13,-5.9674e-05,8.875
9.5,5.9517e-05,3.66e-13,-5.9517e-05,8.75
9.5,5.9361e-05,-7.4e-14,-5.936e-05,8.625
9.5,5.9189e-05,-3.26e-13,-5.9189e-05,8.5
9.5,5.9029e-05,3.8e-14,-5.9047e-05,8.375
9.5,5.8842e-05,3.1e-13,-5.8845e-05,8.25
9.5,5.8655e-05,-2.9e-13,-5.8664e-05,8.125
9.5,5.8472e-05,-1.28e-13,-5.8473e-05,8.0
9.5,5.8269e-05,2.16e-13,-5.8264e-05,7.875
9.5,5.8077e-05,1.58e-13,-5.8068e-05,7.75
9.5,5.7854e-05,-1.18e-13,-5.7859e-05,7.625
9.5,5.7655e-05,-5.32e-13,-5.7648e-05,7.5
9.5,5.7421e-05,4.92e-13,-5.7414e-05,7.375
9.5,5.7197e-05,2.46e-13,-5.719e-05,7.25
9.5,5.6951e-05,3.9e-13,-5.6944e-05,7.125
9.5,5.6702e-05,-1.62e-13,-5.6689e-05,7.0
9.5,5.6433e-05,5.6e-14,-5.6417e-05,6.875
9.5,5.6141e-05,1.06e-13,-5.6126e-05,6.75
9.5,5.5842e-05,7e-14,-5.5838e-05,6.625
9.5,5.553e-05,4.96e-13,-5.5532e-05,6.5
9.5,5.5206e-05,2e-13,-5.5202e-05,6.375
9.5,5.4883e-05,7.6e-14,-5.4863e-05,6.25
9.5,5.4523e-05,-7e-14,-5.4514e-05,6.125
9.5,5.4149e-05,3.9e-13,-5.415e-05,6.0
9.5,5.3756e-05,3.98e-13,-5.3766e-05,5.875
9.5,5.3345e-05,8e-14,-5.3331e-05,5.75
9.5,5.2896e-05,-6.68e-13,-5.2894e-05,5.625
9.5,5.2453e-05,2.36e-13,-5.2449e-05,5.5
9.5,5.1972e-05,-8.6e-14,-5.1962e-05,5.375
9.5,5.1478e-05,2.8e-14,-5.147e-05,5.25
9.5,5.0958e-05,2.3e-13,-5.0947e-05,5.125
9.5,5.0405e-05,1.622e-12,-5.0397e-05,5.0
9.5,4.9843e-05,-1.018e-12,-4.9827e-05,4.875
9.5,4.9238e-05,-8e-15,-4.924e-05,4.75
9.5,4.8604e-05,1.778e-12,-4.8602e-05,4.625
9.5,4.7964e-05,-7.4e-14,-4.7954e-05,4.5
9.5,4.7274e-05,-1e-14,-4.7266e-05,4.375
9.5,4.6554e-05,1.52e-13,-4.6558e-05,4.25
9.5,4.583e-05,4.44e-13,-4.5809e-05,4.125
9.5,4.5038e-05,1.004e-12,-4.5036e-05,4.0
9.5,4.4235e-05,-9.42e-13,-4.4223e-05,3.875
9.5,4.339e-05,3.48e-13,-4.3391e-05,3.75
9.5,4.2524e-05,-2.76e-13,-4.2507e-05,3.625
9.5,4.161e-05,5.64e-13,-4.1597e-05,3.5
9.5,4.0662e-05,-4.02e-13,-4.0674e-05,3.375
9.5,3.9692e-05,2.02e-13,-3.9684e-05,3.25
9.5,3.8681e-05,-8.44e-13,-3.8669e-05,3.125
9.5,3.763e-05,3.78e-13,-3.7628e-05,3.0
9.5,3.6544e-05,-6.46e-13,-3.6534e-05,2.875
9.5,3.5416e-05,7.4e-13,-3.5402e-05,2.75
9.5,3.4245e-05,1e-13,-3.424e-05,2.625
9.5,3.3045e-05,1.74e-13,-3.3035e-05,2.5
9.5,3.1796e-05,-5e-14,-3.1796e-05,2.375
9.5,3.0518e-05,-9.4e-14,-3.0513e-05,2.25
9.5,2.9204e-05,-4.6e-14,-2.9194e-05,2.125
9.5,2.7835e-05,2.64e-13,-2.7828e-05,2.0
9.5,2.6425e-05,7.92e-13,-2.6419e-05,1.875
9.5,2.4978e-05,3.18e-13,-2.4969e-05,1.75
9.5,2.3484e-05,5.7e-13,-2.3482e-05,1.625
9.5,2.1948e-05,6.4e-14,-2.1949e-05,1.5
9.5,2.0385e-05,6.68e-13,-2.0377e-05,1.375
9.5,1.8756e-05,4.38e-13,-1.8756e-05,1.25
9.5,1.7089e-05,2.66e-13,-1.709e-05,1.125
9.5,1.5371e-05,3.6e-13,-1.5374e-05,1.0
9.5,1.3616e-05,-7.6e-14,-1.3614e-05,0.875
9.5,1.1823e-05,3e-14,-1.1818e-05,0.75
9.5,9.9697e-06,-3.54e-13,-9.9679e-06,0.625
9.5,8.071e-06,2.86e-13,-8.0681e-06,0.5
9.5,6.1244e-06,1.58e-13,-6.1213e-06,0.375
9.5,4.1295e-06,-8.8e-14,-4.1273e-06,0.25
9.5,2.0844e-06,2.78e-13,-2.0872e-06,0.125
9.5,3.78442e-09,-8.14e-13,-4.58836e-09,0.0
9.0,4.55754e-09,-1.8e-13,-5.42184e-09,0.0
9.0,1.8782e-06,-6.16e-13,-1.8783e-06,0.125
9.0,3.7101e-06,-1.684e-12,-3.711e-06,0.25
9.0,5.4948e-06,-7.5e-13,-5.4976e-06,0.375
9.0,7.2347e-06,-1.372e-12,-7.2328e-06,0.5
9.0,8.9243e-06,-1.344e-12,-8.9239e-06,0.625
9.0,1.0567e-05,-1.26e-12,-1.05696e-05,0.75
9.0,1.2158e-05,-4.74e-13,-1.2158e-05,0.875
9.0,1.3709e-05,5.94e-13,-1.3712e-05,1.0
9.0,1.5216e-05,-2.082e-12,-1.522e-05,1.125
9.0,1.668e-05,-3.96e-13,-1.6682e-05,1.25
9.0,1.8099e-05,-1.322e-12,-1.8102e-05,1.375
9.0,1.9466e-05,-9.1e-13,-1.9468e-05,1.5
9.0,2.0796e-05,-1.13e-12,-2.0802e-05,1.625
9.0,2.2093e-05,-1.298e-12,-2.2087e-05,1.75
9.0,2.334e-05,-3.94e-13,-2.3344e-05,1.875
9.0,2.455e-05,-1.256e-12,-2.4556e-05,2.0
9.0,2.5718e-05,3.26e-13,-2.572e-05,2.125
9.0,2.6838e-05,2.14e-13,-2.6845e-05,2.25
9.0,2.7923e-05,1.714e-12,-2.7931e-05,2.375
9.0,2.8976e-05,-2.34e-13,-2.8982e-05,2.5
9.0,2.9989e-05,4.24e-13,-2.9995e-05,2.625
9.0,3.0972e-05,-1.658e-12,-3.0967e-05,2.75
9.0,3.1908e-05,-2.952e-12,-3.191e-05,2.875
9.0,3.2797e-05,-2.492e-12,-3.28e-05,3.0
9.0,3.3665e-05,-3.92e-13,-3.3673e-05,3.125
9.0,3.4503e-05,1.198e-12,-3.4514e-05,3.25
9.0,3.5304e-05,-2.8e-14,-3.5315e-05,3.375
9.0,3.6066e-05,8.98e-13,-3.6069e-05,3.5
9.0,3.6798e-05,-1.526e-12,-3.6804e-05,3.625
9.0,3.7494e-05,-1.386e-12,-3.75e-05,3.75
9.0,3.817e-05,-1.118e-12,-3.8178e-05,3.875
9.0,3.881e-05,-1.018e-12,-3.8816e-05,4.0
9.0,3.9416e-05,-1.784e-12,-3.9424e-05,4.125
9.0,3.9997e-05,-1.96e-12,-4.002e-05,4.25
9.0,4.056e-05,1.086e-12,-4.0566e-05,4.375
9.0,4.1086e-05,-4.72e-13,-4.1088e-05,4.5
9.0,4.158e-05,-2.46e-13,-4.1595e-05,4.625
9.0,4.2072e-05,-5.22e-13,-4.2085e-05,4.75
9.0,4.2526e-05,-9.02e-13,-4.2541e-05,4.875
9.0,4.2947e-05,-4.62e-13,-4.2952e-05,5.0
9.0,4.3362e-05,-1.26e-13,-4.3373e-05,5.125
9.0,4.3746e-05,-6.56e-13,-4.3768e-05,5.25
9.0,4.4112e-05,-1.124e-12,-4.4136e-05,5.375
9.0,4.4467e-05,-1.112e-12,-4.4479e-05,5.5
9.0,4.4796e-05,-6.9e-13,-4.4799e-05,5.625
9.0,4.5093e-05,-8.36e-13,-4.5112e-05,5.75
9.0,4.5395e-05,-6.02e-13,-4.5406e-05,5.875
9.0,4.5678e-05,-3.08e-13,-4.5688e-05,6.0
9.0,4.5959e-05,-2.82e-13,-4.5959e-05,6.125
9.0,4.6195e-05,2.9e-13,-4.6199e-05,6.25
9.0,4.6443e-05,4.76e-13,-4.6443e-05,6.375
9.0,4.667e-05,-2.54e-12,-4.6673e-05,6.5
9.0,4.687e-05,-6.2e-13,-4.6883e-05,6.625
9.0,4.7084e-05,-9.48e-13,-4.7101e-05,6.75
9.0,4.7281e-05,4.72e-13,-4.728e-05,6.875
9.0,4.7473e-05,-3.4e-13,-4.7473e-05,7.0
9.0,4.7642e-05,1.02e-13,-4.7644e-05,7.125
9.0,4.7814e-05,-1.7e-13,-4.7828e-05,7.25
9.0,4.7976e-05,-9.66e-13,-4.8001e-05,7.375
9.0,4.8152e-05,-2.228e-12,-4.8155e-05,7.5
9.0,4.8287e-05,-1.894e-12,-4.8292e-05,7.625
9.0,4.8438e-05,-2.538e-12,-4.8439e-05,7.75
9.0,4.8576e-05,-1.526e-12,-4.8589e-05,7.875
9.0,4.8715e-05,7.98e-13,-4.8738e-05,8.0
9.0,4.8858e-05,1.244e-12,-4.8869e-05,8.125
9.0,4.8985e-05,-2.3e-13,-4.899e-05,8.25
9.0,4.9098e-05,-3.42e-13,-4.9106e-05,8.375
9.0,4.9227e-05,-6e-14,-4.9238e-05,8.5
9.0,4.9354e-05,-1.06e-12,-4.9354e-05,8.625
9.0,4.9454e-05,-2.438e-12,-4.9465e-05,8.75
9.0,4.9585e-05,-2.06e-12,-4.959e-05,8.875
9.0,4.9679e-05,5.46e-13,-4.9685e-05,9.0
9.0,4.9798e-05,-6.4e-13,-4.9788e-05,9.125
9.0,4.9897e-05,-5.6e-13,-4.9901e-05,9.25
9.0,5.0003e-05,-9.36e-13,-5.0003e-05,9.375
9.0,5.0116e-05,-8.88e-13,-5.0124e-05,9.5
9.0,5.0212e-05,-1.522e-12,-5.0224e-05,9.625
9.0,5.0308e-05,-7.22e-13,-5.0319e-05,9.75
9.0,5.0416e-05,-6.2e-13,-5.0417e-05,9.875
9.0,5.0519e-05,-1.104e-12,-5.0519e-05,10.0
9.0,5.0513e-05,-2.6e-12,-5.054e-05,10.0
9.0,5.0451e-05,-8.5e-13,-5.0447e-05,9.875
9.0,5.0359e-05,1.804e-12,-5.0359e-05,9.75
9.0,5.027e-05,-3.28e-13,-5.0274e-05,9.625
9.0,5.0181e-05,-1.8e-14,-5.0184e-05,9.5
9.0,5.0072e-05,-1.162e-12,-5.008e-05,9.375
9.0,4.9975e-05,2.14e-13,-4.9972e-05,9.25
9.0,4.987e-05,-5.32e-13,-4.9867e-05,9.125
9.0,4.977e-05,-1.584e-12,-4.9768e-05,9.0
9.0,4.9661e-05,-5e-13,-4.9662e-05,8.875
9.0,4.9551e-05,-2.54e-13,-4.9544e-05,8.75
9.0,4.9436e-05,1.414e-12,-4.9452e-05,8.625
9.0,4.9318e-05,1.474e-12,-4.9333e-05,8.5
9.0,4.9209e-05,3.52e-13,-4.9212e-05,8.375
9.0,4.9082e-05,2.94e-13,-4.9092e-05,8.25
9.0,4.8965e-05,-3.2e-13,-4.8963e-05,8.125
9.0,4.8826e-05,-7.2e-14,-4.8838e-05,8.0
9.0,4.8707e-05,4e-13,-4.8704e-05,7.875
9.0,4.8572e-05,-3.2e-13,-4.8571e-05,7.75
9.0,4.8411e-05,4.38e-13,-4.8423e-05,7.625
9.0,4.8259e-05,2.16e-13,-4.8257e-05,7.5
9.0,4.8101e-05,-5.66e-13,-4.8108e-05,7.375
9.0,4.7944e-05,-1e-14,-4.794e-05,7.25
