VAR2 SMU1 Vg (V),SMU2 Current Measurement (A),SMU1 Current Measurement (A),SMU3 Current Measurement (A),SMU2 Voltage Output (V)
10.0,1.939e-05,1.88e-12,-1.9391e-05,4.875
10.0,1.9574e-05,2.262e-12,-1.9573e-05,5.0
10.0,1.9738e-05,2.434e-12,-1.9742e-05,5.125
10.0,1.9889e-05,2.494e-12,-1.9895e-05,5.25
10.0,2.0044e-05,2.174e-12,-2.0054e-05,5.375
10.0,2.0171e-05,2.682e-12,-2.0183e-05,5.5
10.0,2.0319e-05,2.492e-12,-2.0316e-05,5.625
10.0,2.0431e-05,2.062e-12,-2.0447e-05,5.75
10.0,2.055e-05,1.862e-12,-2.0561e-05,5.875
10.0,2.0669e-05,2.458e-12,-2.0662e-05,6.0
10.0,2.0762e-05,2.654e-12,-2.0762e-05,6.125
10.0,2.086e-05,2.138e-12,-2.0862e-05,6.25
10.0,2.0954e-05,2.29e-12,-2.0947e-05,6.375
10.0,2.1037e-05,2.852e-12,-2.1049e-05,6.5
10.0,2.1135e-05,2.4e-12,-2.1141e-05,6.625
10.0,2.1195e-05,1.792e-12,-2.1216e-05,6.75
10.0,2.1285e-05,2.194e-12,-2.1279e-05,6.875
10.0,2.1343e-05,2.418e-12,-2.1351e-05,7.0
10.0,2.1423e-05,1.874e-12,-2.1417e-05,7.125
10.0,2.1478e-05,1.594e-12,-2.149e-05,7.25
10.0,2.154e-05,2.19e-12,-2.1545e-05,7.375
10.0,2.1609e-05,2.532e-12,-2.1597e-05,7.5
10.0,2.1647e-05,1.638e-12,-2.1664e-05,7.625
10.0,2.1701e-05,1.944e-12,-2.1706e-05,7.75
10.0,2.1754e-05,2.128e-12,-2.1743e-05,7.875
10.0,2.1794e-05,2.292e-12,-2.1793e-05,8.0
10.0,2.1827e-05,1.768e-12,-2.1839e-05,8.125
10.0,2.1878e-05,2.142e-12,-2.1886e-05,8.25
10.0,2.192e-05,2.172e-12,-2.1924e-05,8.375
10.0,2.1957e-05,1.846e-12,-2.1962e-05,8.5
10.0,2.2002e-05,1.464e-12,-2.2004e-05,8.625
10.0,2.2029e-05,1.888e-12,-2.2041e-05,8.75
10.0,2.2072e-05,2.416e-12,-2.2094e-05,8.875
10.0,2.212e-05,1.794e-12,-2.2124e-05,9.0
10.0,2.2151e-05,1.496e-12,-2.2159e-05,9.125
10.0,2.2192e-05,2.078e-12,-2.219e-05,9.25
10.0,2.2209e-05,1.844e-12,-2.2216e-05,9.375
10.0,2.2251e-05,1.69e-12,-2.2271e-05,9.5
10.0,2.2292e-05,1.592e-12,-2.2296e-05,9.625
10.0,2.2319e-05,1.938e-12,-2.2326e-05,9.75
10.0,2.2345e-05,1.834e-12,-2.2353e-05,9.875
10.0,2.2381e-05,1.522e-12,-2.2391e-05,10.0
10.0,2.2404e-05,2.64e-12,-2.2407e-05,10.0
10.0,2.2376e-05,2.586e-12,-2.2386e-05,9.875
10.0,2.2368e-05,2.436e-12,-2.2381e-05,9.75
10.0,2.2356e-05,2.45e-12,-2.2353e-05,9.625
10.0,2.2331e-05,2.456e-12,-2.2342e-05,9.5
10.0,2.2315e-05,2.218e-12,-2.2326e-05,9.375
10.0,2.2284e-05,2.458e-12,-2.2292e-05,9.25
10.0,2.2261e-05,2.398e-12,-2.2278e-05,9.125
10.0,2.2246e-05,2.74e-12,-2.2231e-05,9.0
10.0,2.2213e-05,2.314e-12,-2.2216e-05,8.875
10.0,2.2193e-05,2.226e-12,-2.2183e-05,8.75
10.0,2.216e-05,2.606e-12,-2.217e-05,8.625
10.0,2.2119e-05,3.074e-12,-2.2125e-05,8.5
10.0,2.2089e-05,2.598e-12,-2.2085e-05,8.375
10.0,2.2064e-05,2.888e-12,-2.2054e-05,8.25
10.0,2.2012e-05,2.982e-12,-2.2028e-05,8.125
10.0,2.1986e-05,2.922e-12,-2.1988e-05,8.0
10.0,2.1939e-05,2.424e-12,-2.1938e-05,7.875
10.0,2.1892e-05,2.66e-12,-2.1905e-05,7.75
10.0,2.185e-05,3.204e-12,-2.185e-05,7.625
10.0,2.1806e-05,2.088e-12,-2.1806e-05,7.5
10.0,2.1751e-05,2.012e-12,-2.1749e-05,7.375
10.0,2.1679e-05,2.89e-12,-2.1689e-05,7.25
10.0,2.1634e-05,2.736e-12,-2.1625e-05,7.125
10.0,2.1574e-05,2.804e-12,-2.157e-05,7.0
10.0,2.1505e-05,2.16e-12,-2.1493e-05,6.875
10.0,2.1419e-05,3.048e-12,-2.1418e-05,6.75
10.0,2.1341e-05,2.582e-12,-2.1341e-05,6.625
10.0,2.1263e-05,2.966e-12,-2.1259e-05,6.5
10.0,2.1186e-05,2.736e-12,-2.1172e-05,6.375
10.0,2.109e-05,3.216e-12,-2.1078e-05,6.25
10.0,2.0965e-05,2.618e-12,-2.0984e-05,6.125
10.0,2.0887e-05,2.52e-12,-2.0881e-05,6.0
10.0,2.0779e-05,3.006e-12,-2.0766e-05,5.875
10.0,2.0652e-05,3.626e-12,-2.0645e-05,5.75
10.0,2.0546e-05,2.564e-12,-2.0522e-05,5.625
10.0,2.0403e-05,2.338e-12,-2.0388e-05,5.5
10.0,2.0256e-05,3.536e-12,-2.0258e-05,5.375
10.0,2.01e-05,3.486e-12,-2.0093e-05,5.25
10.0,1.9941e-05,3.038e-12,-1.9926e-05,5.125
10.0,1.9762e-05,2.736e-12,-1.976e-05,5.0
10.0,1.959e-05,3.282e-12,-1.959e-05,4.875
10.0,1.9399e-05,2.796e-12,-1.9397e-05,4.75
10.0,1.9199e-05,2.852e-12,-1.9198e-05,4.625
10.0,1.8987e-05,2.938e-12,-1.8988e-05,4.5
10.0,1.8761e-05,3.398e-12,-1.8758e-05,4.375
10.0,1.8525e-05,3.204e-12,-1.8524e-05,4.25
10.0,1.8279e-05,2.88e-12,-1.8272e-05,4.125
10.0,1.8012e-05,3.08e-12,-1.8012e-05,4.0
10.0,1.7736e-05,3.118e-12,-1.7738e-05,3.875
10.0,1.7454e-05,2.922e-12,-1.7443e-05,3.75
10.0,1.7139e-05,3.138e-12,-1.714e-05,3.625
10.0,1.6816e-05,3.224e-12,-1.6812e-05,3.5
10.0,1.648e-05,2.988e-12,-1.6468e-05,3.375
10.0,1.6122e-05,2.518e-12,-1.6121e-05,3.25
10.0,1.5758e-05,3.11e-12,-1.5748e-05,3.125
10.0,1.5368e-05,3.498e-12,-1.5367e-05,3.0
10.0,1.4962e-05,2.72e-12,-1.4951e-05,2.875
10.0,1.4533e-05,2.752e-12,-1.4533e-05,2.75
10.0,1.4096e-05,2.92e-12,-1.4097e-05,2.625
10.0,1.3637e-05,3.52e-12,-1.3635e-05,2.5
10.0,1.3158e-05,2.882e-12,-1.3153e-05,2.375
10.0,1.2661e-05,2.78e-12,-1.2653e-05,2.25
10.0,1.2138e-05,3.104e-12,-1.2138e-05,2.125
10.0,1.1599e-05,3.07e-12,-1.1597e-05,2.0
10.0,1.1044e-05,2.626e-12,-1.1048e-05,1.875
10.0,1.0465e-05,3.206e-12,-1.0464e-05,1.75
10.0,9.8584e-06,2.796e-12,-9.8571e-06,1.625
10.0,9.2354e-06,2.794e-12,-9.2355e-06,1.5
10.0,8.5937e-06,2.93e-12,-8.5925e-06,1.375
10.0,7.9244e-06,3.008e-12,-7.923e-06,1.25
10.0,7.2423e-06,3.088e-12,-7.2399e-06,1.125
10.0,6.5286e-06,3.002e-12,-6.5273e-06,1.0
10.0,5.7938e-06,3.088e-12,-5.7939e-06,0.875
10.0,5.0367e-06,3.048e-12,-5.0356e-06,0.75
10.0,4.2555e-06,2.922e-12,-4.256e-06,0.625
10.0,3.4518e-06,3.392e-12,-3.4512e-06,0.5
10.0,2.629e-06,3.88e-12,-2.6288e-06,0.375
10.0,1.7773e-06,3.878e-12,-1.776e-06,0.25
10.0,9.0079e-07,3.132e-12,-9.0024e-07,0.125
10.0,5.70988e-10,2.528e-12,-4.54098e-10,0.0
9.5,2.96986e-10,2.178e-12,-2.74804e-10,0.0
9.5,7.816e-07,2.058e-12,-7.8211e-07,0.125
9.5,1.5387e-06,2.354e-12,-1.5385e-06,0.25
9.5,2.2698e-06,2.158e-12,-2.2708e-06,0.375
9.5,2.9721e-06,1.912e-12,-2.9722e-06,0.5
9.5,3.6547e-06,1.978e-12,-3.6559e-06,0.625
9.5,4.3146e-06,2.158e-12,-4.3149e-06,0.75
9.5,4.9489e-06,2.086e-12,-4.9512e-06,0.875
9.5,5.5606e-06,1.748e-12,-5.5611e-06,1.0
9.5,6.1483e-06,1.922e-12,-6.1509e-06,1.125
9.5,6.7129e-06,2.33e-12,-6.7132e-06,1.25
9.5,7.2576e-06,2.066e-12,-7.2586e-06,1.375
9.5,7.7809e-06,1.652e-12,-7.7837e-06,1.5
9.5,8.2828e-06,1.738e-12,-8.2835e-06,1.625
9.5,8.7645e-06,1.944e-12,-8.7652e-06,1.75
9.5,9.2225e-06,1.55e-12,-9.2237e-06,1.875
9.5,9.6608e-06,1.83e-12,-9.6658e-06,2.0
9.5,1.00802e-05,1.612e-12,-1.00802e-05,2.125
9.5,1.04862e-05,1.994e-12,-1.04837e-05,2.25
9.5,1.08636e-05,1.492e-12,-1.08677e-05,2.375
9.5,1.12269e-05,1.594e-12,-1.12299e-05,2.5
9.5,1.1575e-05,1.914e-12,-1.15756e-05,2.625
9.5,1.1906e-05,2.634e-12,-1.1908e-05,2.75
9.5,1.2214e-05,1.492e-12,-1.2213e-05,2.875
9.5,1.2513e-05,2.162e-12,-1.2518e-05,3.0
9.5,1.2794e-05,1.25e-12,-1.2797e-05,3.125
9.5,1.3055e-05,1.86e-12,-1.3056e-05,3.25
9.5,1.3304e-05,1.98e-12,-1.3311e-05,3.375
9.5,1.3544e-05,1.416e-12,-1.3543e-05,3.5
9.5,1.3766e-05,1.612e-12,-1.3774e-05,3.625
9.5,1.3972e-05,1.922e-12,-1.3978e-05,3.75
9.5,1.4176e-05,1.66e-12,-1.4172e-05,3.875
9.5,1.4361e-05,1.306e-12,-1.4374e-05,4.0
9.5,1.4539e-05,1.492e-12,-1.4542e-05,4.125
9.5,1.4705e-05,1.688e-12,-1.4713e-05,4.25
9.5,1.486e-05,1.344e-12,-1.4856e-05,4.375
9.5,1.4999e-05,1.576e-12,-1.5009e-05,4.5
9.5,1.5134e-05,1.258e-12,-1.513e-05,4.625
9.5,1.526e-05,1.934e-12,-1.5268e-05,4.75
9.5,1.5382e-05,1.22e-12,-1.5378e-05,4.875
9.5,1.5486e-05,1.264e-12,-1.5491e-05,5.0
9.5,1.5582e-05,1.846e-12,-1.5589e-05,5.125
9.5,1.5678e-05,1.99e-12,-1.5679e-05,5.25
9.5,1.578e-05,1.496e-12,-1.5782e-05,5.375
9.5,1.5849e-05,1.066e-12,-1.5856e-05,5.5
9.5,1.5931e-05,1.47e-12,-1.594e-05,5.625
9.5,1.6022e-05,1.942e-12,-1.6013e-05,5.75
9.5,1.6075e-05,1.676e-12,-1.6079e-05,5.875
9.5,1.6142e-05,1.63e-12,-1.6135e-05,6.0
9.5,1.6214e-05,1.742e-12,-1.621e-05,6.125
9.5,1.6252e-05,1.198e-12,-1.6249e-05,6.25
9.5,1.6308e-05,1.512e-12,-1.6309e-05,6.375
9.5,1.6356e-05,1.848e-12,-1.6356e-05,6.5
9.5,1.6402e-05,1.726e-12,-1.6408e-05,6.625
9.5,1.6446e-05,1.48e-12,-1.6456e-05,6.75
9.5,1.6487e-05,1.432e-12,-1.6497e-05,6.875
9.5,1.6531e-05,1.64e-12,-1.6534e-05,7.0
9.5,1.657e-05,1.612e-12,-1.6567e-05,7.125
9.5,1.66e-05,1.18e-12,-1.66e-05,7.25
9.5,1.6639e-05,9.9e-13,-1.6631e-05,7.375
9.5,1.6664e-05,1.518e-12,-1.6656e-05,7.5
9.5,1.6688e-05,1.826e-12,-1.6684e-05,7.625
9.5,1.6714e-05,1.01e-12,-1.6714e-05,7.75
9.5,1.6753e-05,1.284e-12,-1.6751e-05,7.875
9.5,1.6769e-05,1.168e-12,-1.6793e-05,8.0
9.5,1.6798e-05,1.01e-12,-1.6795e-05,8.125
9.5,1.6816e-05,8.8e-13,-1.682e-05,8.25
9.5,1.6836e-05,1.284e-12,-1.684e-05,8.375
9.5,1.6864e-05,1.758e-12,-1.6873e-05,8.5
9.5,1.6889e-05,1.122e-12,-1.6879e-05,8.625
9.5,1.6906e-05,1.02e-12,-1.692e-05,8.75
9.5,1.6933e-05,1.52e-12,-1.6923e-05,8.875
9.5,1.6943e-05,1.604e-12,-1.695e-05,9.0
9.5,1.6973e-05,1.026e-12,-1.6966e-05,9.125
9.5,1.6992e-05,9.08e-13,-1.7e-05,9.25
9.5,1.7012e-05,1.664e-12,-1.7017e-05,9.375
9.5,1.7031e-05,1.29e-12,-1.7029e-05,9.5
9.5,1.7052e-05,1.316e-12,-1.7056e-05,9.625
9.5,1.7079e-05,1.234e-12,-1.7081e-05,9.75
9.5,1.7107e-05,1.316e-12,-1.7114e-05,9.875
9.5,1.7114e-05,1.436e-12,-1.7126e-05,10.0
9.5,1.7125e-05,1.102e-12,-1.713e-05,10.0
9.5,1.713e-05,1.834e-12,-1.712e-05,9.875
9.5,1.7112e-05,1.878e-12,-1.7118e-05,9.75
9.5,1.7103e-05,1.266e-12,-1.7106e-05,9.625
9.5,1.7107e-05,1.576e-12,-1.7097e-05,9.5
9.5,1.7095e-05,2.112e-12,-1.7098e-05,9.375
9.5,1.7091e-05,1.548e-12,-1.7094e-05,9.25
9.5,1.7081e-05,1.408e-12,-1.7079e-05,9.125
9.5,1.7068e-05,1.974e-12,-1.7074e-05,9.0
9.5,1.7053e-05,2.228e-12,-1.7059e-05,8.875
9.5,1.7048e-05,2.016e-12,-1.7059e-05,8.75
9.5,1.7031e-05,1.332e-12,-1.7027e-05,8.625
9.5,1.7009e-05,2.224e-12,-1.7003e-05,8.5
9.5,1.6975e-05,1.848e-12,-1.6983e-05,8.375
9.5,1.6979e-05,1.906e-12,-1.6979e-05,8.25
9.5,1.6951e-05,2.086e-12,-1.695e-05,8.125
9.5,1.6935e-05,2.142e-12,-1.6919e-05,8.0
9.5,1.6914e-05,1.998e-12,-1.6904e-05,7.875
9.5,1.6887e-05,1.816e-12,-1.6887e-05,7.75
9.5,1.6866e-05,2.16e-12,-1.6858e-05,7.625
9.5,1.6841e-05,2.13e-12,-1.684e-05,7.5
9.5,1.6815e-05,1.946e-12,-1.6813e-05,7.375
9.5,1.6792e-05,1.78e-12,-1.6785e-05,7.25
9.5,1.675e-05,2.074e-12,-1.6752e-05,7.125
9.5,1.6722e-05,2.008e-12,-1.6722e-05,7.0
9.5,1.6694e-05,1.826e-12,-1.6683e-05,6.875
9.5,1.6653e-05,2.012e-12,-1.6645e-05,6.75
9.5,1.6604e-05,2.324e-12,-1.6608e-05,6.625
9.5,1.657e-05,2.26e-12,-1.6571e-05,6.5
9.5,1.6519e-05,1.952e-12,-1.6523e-05,6.375
9.5,1.6457e-05,2.54e-12,-1.6461e-05,6.25
9.5,1.6408e-05,2.408e-12,-1.6415e-05,6.125
9.5,1.636e-05,2.372e-12,-1.6351e-05,6.0
9.5,1.6293e-05,1.442e-12,-1.6296e-05,5.875
9.5,1.6226e-05,2.178e-12,-1.623e-05,5.75
9.5,1.6152e-05,2.458e-12,-1.6148e-05,5.625
9.5,1.6072e-05,2.48e-12,-1.6084e-05,5.5
9.5,1.5982e-05,2.3e-12,-1.5995e-05,5.375
9.5,1.5906e-05,2.238e-12,-1.5904e-05,5.25
9.5,1.581e-05,2.258e-12,-1.5801e-05,5.125
9.5,1.5707e-05,1.646e-12,-1.5702e-05,5.0
9.5,1.5593e-05,2.634e-12,-1.5591e-05,4.875
9.5,1.5474e-05,2.924e-12,-1.5476e-05,4.75
9.5,1.5345e-05,2.19e-12,-1.535e-05,4.625
9.5,1.5206e-05,1.996e-12,-1.5196e-05,4.5
9.5,1.5063e-05,2.23e-12,-1.5065e-05,4.375
9.5,1.4907e-05,2.584e-12,-1.4905e-05,4.25
9.5,1.4728e-05,1.958e-12,-1.474e-05,4.125
9.5,1.4564e-05,1.754e-12,-1.4552e-05,4.0
9.5,1.4369e-05,2.58e-12,-1.4372e-05,3.875
9.5,1.4173e-05,2.468e-12,-1.4171e-05,3.75
9.5,1.396e-05,2.74e-12,-1.3952e-05,3.625
9.5,1.3738e-05,2.794e-12,-1.373e-05,3.5
9.5,1.349e-05,2.998e-12,-1.3485e-05,3.375
9.5,1.3232e-05,2.044e-12,-1.3225e-05,3.25
9.5,1.2966e-05,1.962e-12,-1.2958e-05,3.125
9.5,1.2672e-05,2.386e-12,-1.2674e-05,3.0
9.5,1.2376e-05,2.478e-12,-1.2367e-05,2.875
9.5,1.2053e-05,2.27e-12,-1.2057e-05,2.75
9.5,1.172e-05,2.412e-12,-1.1717e-05,2.625
9.5,1.1368e-05,2.856e-12,-1.1363e-05,2.5
9.5,1.0995e-05,2.962e-12,-1.0991e-05,2.375
9.5,1.0607e-05,2.528e-12,-1.06e-05,2.25
9.5,1.0197e-05,2.226e-12,-1.0191e-05,2.125
9.5,9.7645e-06,2.042e-12,-9.7625e-06,2.0
9.5,9.3175e-06,1.896e-12,-9.3121e-06,1.875
9.5,8.8507e-06,2.062e-12,-8.8513e-06,1.75
9.5,8.3656e-06,2.596e-12,-8.3597e-06,1.625
9.5,7.8541e-06,2.882e-12,-7.8534e-06,1.5
9.5,7.3228e-06,2.644e-12,-7.3211e-06,1.375
9.5,6.7697e-06,2.154e-12,-6.7681e-06,1.25
9.5,6.1994e-06,2.214e-12,-6.2003e-06,1.125
9.5,5.6029e-06,2.03e-12,-5.6046e-06,1.0
9.5,4.9869e-06,2.244e-12,-4.9856e-06,0.875
9.5,4.345e-06,2.666e-12,-4.3435e-06,0.75
9.5,3.6798e-06,2.67e-12,-3.6774e-06,0.625
9.5,2.9888e-06,2.496e-12,-2.99e-06,0.5
9.5,2.2819e-06,2.356e-12,-2.2818e-06,0.375
9.5,1.5457e-06,2.15e-12,-1.546e-06,0.25
9.5,7.8481e-07,2.278e-12,-7.8451e-07,0.125
9.5,3.03386e-10,2.224e-12,-4.3516e-10,0.0
9.0,3.42184e-10,2.546e-12,-3.66288e-10,0.0
9.0,6.7852e-07,2.57e-12,-6.7832e-07,0.125
9.0,1.3301e-06,2.04e-12,-1.3302e-06,0.25
9.0,1.9585e-06,2.354e-12,-1.9583e-06,0.375
9.0,2.5587e-06,1.78e-12,-2.5593e-06,0.5
9.0,3.1388e-06,2.274e-12,-3.1407e-06,0.625
9.0,3.6949e-06,1.98e-12,-3.6956e-06,0.75
9.0,4.2294e-06,1.978e-12,-4.2297e-06,0.875
9.0,4.7392e-06,2.122e-12,-4.7394e-06,1.0
9.0,5.2263e-06,2.222e-12,-5.2273e-06,1.125
9.0,5.6905e-06,2.12e-12,-5.6949e-06,1.25
9.0,6.1374e-06,1.578e-12,-6.1399e-06,1.375
9.0,6.5607e-06,1.396e-12,-6.5653e-06,1.5
9.0,6.9651e-06,2.052e-12,-6.9623e-06,1.625
9.0,7.3464e-06,2.028e-12,-7.3453e-06,1.75
9.0,7.705e-06,1.866e-12,-7.7084e-06,1.875
9.0,8.0528e-06,1.428e-12,-8.0524e-06,2.0
9.0,8.3811e-06,1.588e-12,-8.3819e-06,2.125
9.0,8.6856e-06,1.682e-12,-8.6884e-06,2.25
9.0,8.9757e-06,2.152e-12,-8.9833e-06,2.375
9.0,9.2521e-06,1.992e-12,-9.2585e-06,2.5
9.0,9.5088e-06,2.044e-12,-9.5123e-06,2.625
9.0,9.7482e-06,1.404e-12,-9.7489e-06,2.75
9.0,9.9703e-06,1.726e-12,-9.9795e-06,2.875
9.0,1.01883e-05,1.968e-12,-1.01956e-05,3.0
9.0,1.03906e-05,2.014e-12,-1.04011e-05,3.125
9.0,1.05794e-05,2.098e-12,-1.05879e-05,3.25
9.0,1.07537e-05,2.124e-12,-1.07567e-05,3.375
9.0,1.09141e-05,1.81e-12,-1.09174e-05,3.5
9.0,1.10609e-05,1.872e-12,-1.10698e-05,3.625
9.0,1.1216e-05,2.118e-12,-1.12134e-05,3.75
9.0,1.1346e-05,1.44e-12,-1.13481e-05,3.875
9.0,1.1466e-05,1.97e-12,-1.14705e-05,4.0
9.0,1.1581e-05,2.148e-12,-1.15843e-05,4.125
9.0,1.1677e-05,1.908e-12,-1.16895e-05,4.25
9.0,1.1786e-05,2.762e-12,-1.1789e-05,4.375
9.0,1.1883e-05,2.034e-12,-1.1881e-05,4.5
9.0,1.196e-05,1.92e-12,-1.1961e-05,4.625
9.0,1.2035e-05,1.634e-12,-1.2045e-05,4.75
9.0,1.2114e-05,1.82e-12,-1.2111e-05,4.875
9.0,1.217e-05,2.476e-12,-1.2171e-05,5.0
9.0,1.2232e-05,1.708e-12,-1.2242e-05,5.125
9.0,1.2289e-05,1.704e-12,-1.2296e-05,5.25
9.0,1.2332e-05,2.432e-12,-1.2332e-05,5.375
9.0,1.2385e-05,1.92e-12,-1.2392e-05,5.5
9.0,1.2417e-05,1.558e-12,-1.2432e-05,5.625
9.0,1.2468e-05,2.06e-12,-1.2473e-05,5.75
9.0,1.2503e-05,2.044e-12,-1.2505e-05,5.875
9.0,1.2551e-05,2.028e-12,-1.255e-05,6.0
9.0,1.2573e-05,1.82e-12,-1.2588e-05,6.125
9.0,1.2609e-05,1.992e-12,-1.2616e-05,6.25
9.0,1.2641e-05,2.206e-12,-1.2632e-05,6.375
9.0,1.2662e-05,1.43e-12,-1.2672e-05,6.5
9.0,1.2687e-05,1.542e-12,-1.2687e-05,6.625
9.0,1.2713e-05,1.75e-12,-1.2708e-05,6.75
9.0,1.2732e-05,1.22e-12,-1.2741e-05,6.875
9.0,1.276e-05,1.386e-12,-1.2747e-05,7.0
9.0,1.2771e-05,1.744e-12,-1.2778e-05,7.125
9.0,1.2801e-05,2.3e-12,-1.2796e-05,7.25
9.0,1.2819e-05,2.246e-12,-1.2824e-05,7.375
9.0,1.2826e-05,1.392e-12,-1.2828e-05,7.5
9.0,1.2843e-05,1.718e-12,-1.2842e-05,7.625
9.0,1.2857e-05,2.3e-12,-1.2862e-05,7.75
9.0,1.2867e-05,1.952e-12,-1.2872e-05,7.875
9.0,1.2881e-05,1.744e-12,-1.2899e-05,8.0
9.0,1.2886e-05,2.316e-12,-1.2902e-05,8.125
9.0,1.292e-05,1.652e-12,-1.2913e-05,8.25
9.0,1.2929e-05,1.456e-12,-1.2937e-05,8.375
9.0,1.2947e-05,1.56e-12,-1.2953e-05,8.5
9.0,1.2962e-05,2.098e-12,-1.2959e-05,8.625
9.0,1.2965e-05,1.942e-12,-1.2975e-05,8.75
9.0,1.2974e-05,1.516e-12,-1.2982e-05,8.875
9.0,1.2986e-05,1.944e-12,-1.3006e-05,9.0
9.0,1.301e-05,2.108e-12,-1.3019e-05,9.125
9.0,1.3016e-05,1.69e-12,-1.3025e-05,9.25
9.0,1.3034e-05,1.678e-12,-1.3035e-05,9.375
9.0,1.3048e-05,1.742e-12,-1.3067e-05,9.5
9.0,1.3067e-05,2.454e-12,-1.3067e-05,9.625
9.0,1.3073e-05,1.398e-12,-1.3065e-05,9.75
9.0,1.3083e-05,1.652e-12,-1.3085e-05,9.875
9.0,1.3103e-05,1.94e-12,-1.3105e-05,10.0
9.0,1.3109e-05,2.126e-12,-1.3112e-05,10.0
9.0,1.3099e-05,2.542e-12,-1.3107e-05,9.875
9.0,1.3103e-05,2.912e-12,-1.3097e-05,9.75
9.0,1.3099e-05,2.148e-12,-1.3099e-05,9.625
9.0,1.3099e-05,1.874e-12,-1.3099e-05,9.5
9.0,1.3097e-05,2.288e-12,-1.3091e-05,9.375
9.0,1.3083e-05,2.82e-12,-1.3093e-05,9.25
9.0,1.3092e-05,2.06e-12,-1.3082e-05,9.125
9.0,1.3076e-05,1.94e-12,-1.3083e-05,9.0
9.0,1.3072e-05,2.35e-12,-1.3077e-05,8.875
9.0,1.3072e-05,2.666e-12,-1.3065e-05,8.75
9.0,1.3059e-05,2.186e-12,-1.3058e-05,8.625
9.0,1.3055e-05,1.97e-12,-1.3054e-05,8.5
9.0,1.3049e-05,2.692e-12,-1.3056e-05,8.375
9.0,1.3039e-05,2.71e-12,-1.3032e-05,8.25
9.0,1.3042e-05,2.178e-12,-1.3031e-05,8.125
9.0,1.3027e-05,2.206e-12,-1.3023e-05,8.0
9.0,1.3017e-05,2.514e-12,-1.3007e-05,7.875
9.0,1.2996e-05,2.788e-12,-1.2998e-05,7.75
9.0,1.2996e-05,2.228e-12,-1.2998e-05,7.625
9.0,1.2974e-05,2.452e-12,-1.2973e-05,7.5
9.0,1.2973e-05,2.95e-12,-1.2968e-05,7.375
9.0,1.2958e-05,2.586e-12,-1.2954e-05,7.25
9.0,1.293e-05,2.66e-12,-1.2931e-05,7.125
9.0,1.2916e-05,2.812e-12,-1.2921e-05,7.0
9.0,1.289e-05,2.822e-12,-1.2893e-05,6.875
9.0,1.2884e-05,2.616e-12,-1.2874e-05,6.75
9.0,1.2854e-05,2.544e-12,-1.286e-05,6.625
9.0,1.2837e-05,2.418e-12,-1.2836e-05,6.5
9.0,1.2815e-05,2.964e-12,-1.2814e-05,6.375
