VAR2 SMU1 Vg (V),SMU2 Current Measurement (A),SMU1 Current Measurement (A),SMU3 Current Measurement (A),SMU2 Voltage Output (V)
10.0,1.9565e-05,-1.8e-12,-1.9576e-05,8.5
10.0,1.9637e-05,4.48e-13,-1.9635e-05,8.625
10.0,1.9711e-05,-1.486e-12,-1.9716e-05,8.75
10.0,1.9779e-05,-5.66e-13,-1.9793e-05,8.875
10.0,1.9843e-05,-1.268e-12,-1.9861e-05,9.0
10.0,1.9912e-05,-1.414e-12,-1.9911e-05,9.125
10.0,1.9977e-05,-1.942e-12,-1.9988e-05,9.25
10.0,2.0049e-05,-2.922e-12,-2.0044e-05,9.375
10.0,2.0111e-05,-1.27e-12,-2.0113e-05,9.5
10.0,2.0172e-05,-1.346e-12,-2.0183e-05,9.625
10.0,2.0239e-05,-1.624e-12,-2.025e-05,9.75
10.0,2.0302e-05,-2.614e-12,-2.0307e-05,9.875
10.0,2.0361e-05,-2.128e-12,-2.0366e-05,10.0
10.0,2.0374e-05,-1.458e-12,-2.037e-05,10.0
10.0,2.0322e-05,-2.198e-12,-2.0332e-05,9.875
10.0,2.0287e-05,3.12e-13,-2.0288e-05,9.75
10.0,2.0234e-05,-8.2e-14,-2.0226e-05,9.625
10.0,2.0173e-05,-1.376e-12,-2.0171e-05,9.5
10.0,2.0122e-05,-7.64e-13,-2.0123e-05,9.375
10.0,2.0066e-05,-9.8e-13,-2.0061e-05,9.25
10.0,1.9999e-05,-2.28e-13,-1.9996e-05,9.125
10.0,1.9925e-05,-9.82e-13,-1.9923e-05,9.0
10.0,1.9861e-05,-3.36e-13,-1.9867e-05,8.875
10.0,1.9797e-05,-1.36e-12,-1.9802e-05,8.75
10.0,1.9728e-05,-1.162e-12,-1.973e-05,8.625
10.0,1.9659e-05,-1.346e-12,-1.9667e-05,8.5
10.0,1.959e-05,-2.68e-13,-1.958e-05,8.375
10.0,1.9509e-05,-8.2e-14,-1.9505e-05,8.25
10.0,1.943e-05,-6.48e-13,-1.9431e-05,8.125
10.0,1.9344e-05,-7.44e-13,-1.9351e-05,8.0
10.0,1.927e-05,-4e-13,-1.926e-05,7.875
10.0,1.9182e-05,-8.16e-13,-1.9189e-05,7.75
10.0,1.9096e-05,-4.96e-13,-1.9095e-05,7.625
10.0,1.901e-05,-1.042e-12,-1.9006e-05,7.5
10.0,1.8924e-05,-1.188e-12,-1.8915e-05,7.375
10.0,1.8826e-05,-2.164e-12,-1.8819e-05,7.25
10.0,1.8719e-05,-6.62e-13,-1.8722e-05,7.125
10.0,1.863e-05,-5.12e-13,-1.8615e-05,7.0
10.0,1.8507e-05,2.44e-13,-1.8517e-05,6.875
10.0,1.8412e-05,-4.02e-13,-1.8404e-05,6.75
10.0,1.829e-05,-8.82e-13,-1.8289e-05,6.625
10.0,1.8177e-05,-4.12e-13,-1.8173e-05,6.5
10.0,1.8056e-05,-5.16e-13,-1.8043e-05,6.375
10.0,1.793e-05,-9.4e-13,-1.7923e-05,6.25
10.0,1.7794e-05,1.086e-12,-1.7784e-05,6.125
10.0,1.7667e-05,-4.72e-13,-1.7655e-05,6.0
10.0,1.7517e-05,-5.56e-13,-1.7515e-05,5.875
10.0,1.738e-05,3e-14,-1.7376e-05,5.75
10.0,1.7225e-05,-4.48e-13,-1.7225e-05,5.625
10.0,1.7082e-05,-1.124e-12,-1.707e-05,5.5
10.0,1.6905e-05,-1.218e-12,-1.6898e-05,5.375
10.0,1.6737e-05,-6e-13,-1.6734e-05,5.25
10.0,1.6563e-05,-2.24e-13,-1.6553e-05,5.125
10.0,1.6379e-05,-8.84e-13,-1.6377e-05,5.0
10.0,1.6186e-05,-7e-13,-1.6189e-05,4.875
10.0,1.5991e-05,3.16e-13,-1.5989e-05,4.75
10.0,1.5785e-05,-1.704e-12,-1.5789e-05,4.625
10.0,1.5569e-05,-1.448e-12,-1.5568e-05,4.5
10.0,1.535e-05,-1.292e-12,-1.5342e-05,4.375
10.0,1.5116e-05,-2.96e-13,-1.5115e-05,4.25
10.0,1.4884e-05,3.22e-13,-1.4879e-05,4.125
10.0,1.4624e-05,-5.12e-13,-1.4627e-05,4.0
10.0,1.4374e-05,-1.14e-13,-1.4375e-05,3.875
10.0,1.4112e-05,-7.8e-14,-1.4106e-05,3.75
10.0,1.3832e-05,-2.98e-13,-1.3826e-05,3.625
10.0,1.3545e-05,-2.32e-13,-1.3545e-05,3.5
10.0,1.3242e-05,-1.36e-13,-1.3235e-05,3.375
10.0,1.2939e-05,1.96e-13,-1.2928e-05,3.25
10.0,1.2612e-05,-4.94e-13,-1.2614e-05,3.125
10.0,1.2278e-05,-6.82e-13,-1.2275e-05,3.0
10.0,1.1938e-05,5.32e-13,-1.1935e-05,2.875
10.0,1.1581e-05,1.9e-13,-1.1576e-05,2.75
10.0,1.121e-05,-8.98e-13,-1.121e-05,2.625
10.0,1.083e-05,-6.06e-13,-1.0829e-05,2.5
10.0,1.0433e-05,5e-14,-1.043e-05,2.375
10.0,1.0022e-05,2.08e-13,-1.0016e-05,2.25
10.0,9.5978e-06,2.62e-13,-9.598e-06,2.125
10.0,9.1589e-06,-5.66e-13,-9.1598e-06,2.0
10.0,8.7072e-06,-2.72e-13,-8.7043e-06,1.875
10.0,8.2375e-06,-1.18e-13,-8.2334e-06,1.75
10.0,7.7521e-06,-1.64e-13,-7.7545e-06,1.625
10.0,7.2585e-06,3.02e-13,-7.2576e-06,1.5
10.0,6.7466e-06,2.54e-13,-6.7451e-06,1.375
10.0,6.2159e-06,4.94e-13,-6.2151e-06,1.25
10.0,5.6705e-06,-9.94e-13,-5.6704e-06,1.125
10.0,5.1077e-06,-5e-13,-5.1078e-06,1.0
10.0,4.5287e-06,2.06e-13,-4.5287e-06,0.875
10.0,3.9349e-06,-1.48e-13,-3.9373e-06,0.75
10.0,3.3238e-06,-3.06e-13,-3.3244e-06,0.625
10.0,2.694e-06,7.5e-13,-2.6943e-06,0.5
10.0,2.0471e-06,-7.54e-13,-2.046e-06,0.375
10.0,1.3815e-06,7.2e-13,-1.3801e-06,0.25
10.0,6.9822e-07,-1.18e-13,-6.9799e-07,0.125
10.0,2.05052e-09,-8.4e-13,-2.1097e-09,0.0
9.5,1.84722e-09,-1.15e-12,-2.18194e-09,0.0
9.5,6.1669e-07,-7.2e-13,-6.1585e-07,0.125
9.5,1.2158e-06,-9.66e-13,-1.2157e-06,0.25
9.5,1.7987e-06,-5.8e-13,-1.7985e-06,0.375
9.5,2.3637e-06,-1.642e-12,-2.364e-06,0.5
9.5,2.9116e-06,-1.648e-12,-2.9121e-06,0.625
9.5,3.4405e-06,-1.47e-12,-3.4428e-06,0.75
9.5,3.9524e-06,-9.4e-13,-3.954e-06,0.875
9.5,4.4502e-06,-1.252e-12,-4.4495e-06,1.0
9.5,4.9322e-06,-1.056e-12,-4.9302e-06,1.125
9.5,5.3957e-06,-1.452e-12,-5.3953e-06,1.25
9.5,5.8425e-06,-1.006e-12,-5.8469e-06,1.375
9.5,6.2757e-06,-1.046e-12,-6.2728e-06,1.5
9.5,6.6925e-06,-5.84e-13,-6.6919e-06,1.625
9.5,7.0959e-06,-9.32e-13,-7.0978e-06,1.75
9.5,7.4878e-06,-1.1e-12,-7.4857e-06,1.875
9.5,7.8637e-06,-1.266e-12,-7.8644e-06,2.0
9.5,8.2256e-06,-1.636e-12,-8.228e-06,2.125
9.5,8.5731e-06,-1.454e-12,-8.5705e-06,2.25
9.5,8.908e-06,-1.068e-12,-8.9089e-06,2.375
9.5,9.233e-06,-1.598e-12,-9.232e-06,2.5
9.5,9.5396e-06,-7.3e-13,-9.5429e-06,2.625
9.5,9.8419e-06,-1.534e-12,-9.8391e-06,2.75
9.5,1.01268e-05,-2.09e-12,-1.01308e-05,2.875
9.5,1.04002e-05,-1.458e-12,-1.03993e-05,3.0
9.5,1.06591e-05,-5.32e-13,-1.06666e-05,3.125
9.5,1.0921e-05,-3.4e-13,-1.09214e-05,3.25
9.5,1.11668e-05,-4.98e-13,-1.11675e-05,3.375
9.5,1.1403e-05,-8.54e-13,-1.14077e-05,3.5
9.5,1.1632e-05,-9.86e-13,-1.16293e-05,3.625
9.5,1.1842e-05,4.98e-13,-1.1843e-05,3.75
9.5,1.205e-05,-1.038e-12,-1.2051e-05,3.875
9.5,1.2249e-05,-1.858e-12,-1.2243e-05,4.0
9.5,1.2435e-05,-2.242e-12,-1.2434e-05,4.125
9.5,1.2622e-05,-1.486e-12,-1.2625e-05,4.25
9.5,1.2789e-05,-9.24e-13,-1.2795e-05,4.375
9.5,1.2955e-05,-4.52e-13,-1.296e-05,4.5
9.5,1.3112e-05,-1.626e-12,-1.3127e-05,4.625
9.5,1.3268e-05,-1.97e-12,-1.3274e-05,4.75
9.5,1.3412e-05,-1.552e-12,-1.3417e-05,4.875
9.5,1.3554e-05,-1.038e-12,-1.3561e-05,5.0
9.5,1.3689e-05,-1.832e-12,-1.3697e-05,5.125
9.5,1.3816e-05,-7.98e-13,-1.3824e-05,5.25
9.5,1.3946e-05,-1.484e-12,-1.3951e-05,5.375
9.5,1.4063e-05,-2.054e-12,-1.4066e-05,5.5
9.5,1.4174e-05,-1.75e-12,-1.4176e-05,5.625
9.5,1.4288e-05,-1.208e-12,-1.4285e-05,5.75
9.5,1.439e-05,-9.94e-13,-1.4398e-05,5.875
9.5,1.4497e-05,-1.868e-12,-1.4499e-05,6.0
9.5,1.4588e-05,-1.384e-12,-1.4596e-05,6.125
9.5,1.4684e-05,-1.378e-12,-1.4691e-05,6.25
9.5,1.4779e-05,-1.364e-12,-1.4774e-05,6.375
9.5,1.4863e-05,-1.812e-12,-1.4871e-05,6.5
9.5,1.4947e-05,-1.614e-12,-1.4945e-05,6.625
9.5,1.5029e-05,-1.836e-12,-1.5034e-05,6.75
9.5,1.5109e-05,-1.306e-12,-1.5108e-05,6.875
9.5,1.5178e-05,-9.8e-13,-1.5198e-05,7.0
9.5,1.5263e-05,-1.1e-12,-1.5267e-05,7.125
9.5,1.5334e-05,-1.004e-12,-1.5339e-05,7.25
9.5,1.5395e-05,-1.824e-12,-1.5399e-05,7.375
9.5,1.5465e-05,-1.522e-12,-1.5482e-05,7.5
9.5,1.5545e-05,-1.642e-12,-1.5546e-05,7.625
9.5,1.5605e-05,-1.448e-12,-1.5613e-05,7.75
9.5,1.567e-05,-2.298e-12,-1.5673e-05,7.875
9.5,1.5731e-05,-1.994e-12,-1.5747e-05,8.0
9.5,1.5795e-05,-1.882e-12,-1.5796e-05,8.125
9.5,1.5849e-05,-1.688e-12,-1.5859e-05,8.25
9.5,1.5909e-05,-7.4e-13,-1.5913e-05,8.375
9.5,1.5962e-05,-6.76e-13,-1.5976e-05,8.5
9.5,1.6021e-05,-1.864e-12,-1.6031e-05,8.625
9.5,1.6082e-05,-2.008e-12,-1.6083e-05,8.75
9.5,1.6126e-05,-1.732e-12,-1.6144e-05,8.875
9.5,1.6187e-05,-1.176e-12,-1.6197e-05,9.0
9.5,1.6238e-05,-2.252e-12,-1.6244e-05,9.125
9.5,1.6294e-05,-1.772e-12,-1.6302e-05,9.25
9.5,1.6339e-05,-1.576e-12,-1.6336e-05,9.375
9.5,1.6381e-05,-1.982e-12,-1.6398e-05,9.5
9.5,1.6422e-05,-1.36e-12,-1.6435e-05,9.625
9.5,1.6474e-05,-2.942e-12,-1.6484e-05,9.75
9.5,1.652e-05,-1.516e-12,-1.6518e-05,9.875
9.5,1.6565e-05,-2.232e-12,-1.6572e-05,10.0
9.5,1.6573e-05,-3.052e-12,-1.6574e-05,10.0
9.5,1.6539e-05,-1.408e-12,-1.6551e-05,9.875
9.5,1.6502e-05,7.24e-13,-1.651e-05,9.75
9.5,1.6472e-05,-2.132e-12,-1.6477e-05,9.625
9.5,1.6435e-05,-1.754e-12,-1.6435e-05,9.5
9.5,1.6407e-05,-9.7e-13,-1.6399e-05,9.375
9.5,1.6354e-05,-2.36e-13,-1.6354e-05,9.25
9.5,1.6317e-05,-1.72e-12,-1.6307e-05,9.125
9.5,1.6265e-05,-6.7e-13,-1.6271e-05,9.0
9.5,1.6226e-05,-2.98e-13,-1.623e-05,8.875
9.5,1.6173e-05,-3.78e-13,-1.6173e-05,8.75
9.5,1.6132e-05,-3.26e-13,-1.6126e-05,8.625
9.5,1.6082e-05,-5.16e-13,-1.6075e-05,8.5
9.5,1.6033e-05,-8.3e-13,-1.6026e-05,8.375
9.5,1.5974e-05,-1.024e-12,-1.5972e-05,8.25
9.5,1.592e-05,-2.344e-12,-1.5916e-05,8.125
9.5,1.5856e-05,-6.58e-13,-1.586e-05,8.0
9.5,1.5802e-05,-6.2e-13,-1.5797e-05,7.875
9.5,1.5745e-05,-4.74e-13,-1.5741e-05,7.75
9.5,1.5682e-05,-1.466e-12,-1.5678e-05,7.625
9.5,1.5616e-05,-1.308e-12,-1.5611e-05,7.5
9.5,1.5546e-05,-1.56e-12,-1.5549e-05,7.375
9.5,1.549e-05,-1.692e-12,-1.5488e-05,7.25
9.5,1.5416e-05,-1.338e-12,-1.541e-05,7.125
9.5,1.5338e-05,-8.8e-14,-1.5337e-05,7.0
9.5,1.5258e-05,-4.48e-13,-1.5264e-05,6.875
9.5,1.5187e-05,-1.394e-12,-1.5181e-05,6.75
9.5,1.5103e-05,-7.4e-13,-1.5099e-05,6.625
9.5,1.5018e-05,-1.2e-13,-1.5021e-05,6.5
9.5,1.4942e-05,-6.24e-13,-1.4931e-05,6.375
9.5,1.4851e-05,-5.72e-13,-1.4841e-05,6.25
9.5,1.4755e-05,-3.98e-13,-1.4751e-05,6.125
9.5,1.4652e-05,-6.18e-13,-1.4648e-05,6.0
9.5,1.4555e-05,-7.36e-13,-1.4547e-05,5.875
9.5,1.4453e-05,-4.68e-13,-1.445e-05,5.75
9.5,1.4339e-05,-1.6e-14,-1.4336e-05,5.625
9.5,1.4227e-05,-1.056e-12,-1.4218e-05,5.5
9.5,1.4094e-05,-1.536e-12,-1.4095e-05,5.375
9.5,1.3977e-05,-9.36e-13,-1.3977e-05,5.25
9.5,1.3846e-05,-2.18e-13,-1.3842e-05,5.125
9.5,1.3701e-05,-9.6e-14,-1.3704e-05,5.0
9.5,1.3556e-05,-1.2e-12,-1.3559e-05,4.875
9.5,1.3406e-05,5.32e-13,-1.3407e-05,4.75
9.5,1.325e-05,-1.96e-13,-1.3251e-05,4.625
9.5,1.3086e-05,-1.09e-12,-1.3087e-05,4.5
9.5,1.292e-05,-2.92e-13,-1.2918e-05,4.375
9.5,1.2739e-05,-5.12e-13,-1.2741e-05,4.25
9.5,1.2555e-05,2.26e-13,-1.2558e-05,4.125
9.5,1.2361e-05,-8.78e-13,-1.2364e-05,4.0
9.5,1.2157e-05,-6.96e-13,-1.2163e-05,3.875
9.5,1.1949e-05,-5.06e-13,-1.1944e-05,3.75
9.5,1.1734e-05,4.4e-14,-1.1721e-05,3.625
9.5,1.1493e-05,-7.32e-13,-1.1494e-05,3.5
9.5,1.1257e-05,-4.9e-13,-1.1259e-05,3.375
9.5,1.101e-05,-8e-15,-1.1009e-05,3.25
9.5,1.0751e-05,-4.78e-13,-1.075e-05,3.125
9.5,1.0479e-05,-8.2e-14,-1.0479e-05,3.0
9.5,1.0203e-05,-3.64e-13,-1.0203e-05,2.875
9.5,9.906e-06,-3.62e-13,-9.9029e-06,2.75
9.5,9.6026e-06,-1.348e-12,-9.6026e-06,2.625
9.5,9.2865e-06,-1.094e-12,-9.2861e-06,2.5
9.5,8.9613e-06,8.2e-14,-8.9601e-06,2.375
9.5,8.6217e-06,-3.08e-13,-8.6253e-06,2.25
9.5,8.2752e-06,2.08e-13,-8.2731e-06,2.125
9.5,7.9089e-06,-9.94e-13,-7.9054e-06,2.0
9.5,7.5299e-06,-1.638e-12,-7.5285e-06,1.875
9.5,7.1359e-06,-1.688e-12,-7.1356e-06,1.75
9.5,6.7263e-06,-1.352e-12,-6.7293e-06,1.625
9.5,6.3075e-06,-6.5e-13,-6.3094e-06,1.5
9.5,5.8746e-06,6.6e-14,-5.8735e-06,1.375
9.5,5.4223e-06,-5.5e-13,-5.4214e-06,1.25
9.5,4.9542e-06,-7.54e-13,-4.9549e-06,1.125
9.5,4.4703e-06,1.22e-13,-4.471e-06,1.0
9.5,3.9697e-06,2.78e-13,-3.9709e-06,0.875
9.5,3.4569e-06,-2.88e-13,-3.4557e-06,0.75
9.5,2.9228e-06,-4.96e-13,-2.922e-06,0.625
9.5,2.3727e-06,-5.18e-13,-2.3716e-06,0.5
9.5,1.8038e-06,-5.84e-13,-1.8047e-06,0.375
9.5,1.2193e-06,-5.26e-13,-1.2206e-06,0.25
9.5,6.1808e-07,-6.96e-13,-6.1823e-07,0.125
9.5,2.20222e-09,-8.2e-13,-1.88912e-09,0.0
9.0,1.63036e-09,-7.4e-13,-1.6092e-09,0.0
9.0,5.414e-07,-6.5e-13,-5.4097e-07,0.125
9.0,1.06706e-06,-6.88e-13,-1.06747e-06,0.25
9.0,1.5763e-06,-2.46e-13,-1.5761e-06,0.375
9.0,2.0681e-06,-5.68e-13,-2.0688e-06,0.5
9.0,2.5426e-06,4.12e-13,-2.5419e-06,0.625
9.0,3.0012e-06,-2.66e-13,-3.0029e-06,0.75
9.0,3.4405e-06,-1.038e-12,-3.4421e-06,0.875
9.0,3.869e-06,-6.82e-13,-3.8661e-06,1.0
9.0,4.2778e-06,-1.156e-12,-4.2781e-06,1.125
9.0,4.6741e-06,-5.52e-13,-4.6756e-06,1.25
9.0,5.0553e-06,-7.14e-13,-5.0546e-06,1.375
9.0,5.4166e-06,-9.86e-13,-5.4179e-06,1.5
9.0,5.7696e-06,-6.24e-13,-5.7694e-06,1.625
9.0,6.1083e-06,-5.18e-13,-6.1093e-06,1.75
9.0,6.4326e-06,-1.132e-12,-6.4351e-06,1.875
9.0,6.7468e-06,-8.28e-13,-6.7472e-06,2.0
9.0,7.0418e-06,-7.68e-13,-7.0457e-06,2.125
9.0,7.3283e-06,-9.78e-13,-7.334e-06,2.25
9.0,7.6041e-06,-1.238e-12,-7.6058e-06,2.375
9.0,7.8715e-06,-1.002e-12,-7.8688e-06,2.5
9.0,8.1242e-06,-8.28e-13,-8.1253e-06,2.625
9.0,8.3624e-06,-1.774e-12,-8.3657e-06,2.75
9.0,8.597e-06,-1.162e-12,-8.5964e-06,2.875
9.0,8.821e-06,-1.706e-12,-8.8193e-06,3.0
9.0,9.0283e-06,-2.104e-12,-9.0326e-06,3.125
9.0,9.2344e-06,-1.588e-12,-9.2374e-06,3.25
9.0,9.4272e-06,-7.76e-13,-9.428e-06,3.375
9.0,9.6118e-06,-1.21e-12,-9.6141e-06,3.5
9.0,9.7924e-06,-5.38e-13,-9.7961e-06,3.625
9.0,9.9544e-06,-2.306e-12,-9.9616e-06,3.75
9.0,1.01257e-05,-1.308e-12,-1.01254e-05,3.875
9.0,1.02747e-05,-1.118e-12,-1.02807e-05,4.0
9.0,1.04194e-05,-6.96e-13,-1.04231e-05,4.125
9.0,1.05626e-05,-9.34e-13,-1.05617e-05,4.25
9.0,1.06949e-05,-9.84e-13,-1.06937e-05,4.375
9.0,1.08248e-05,-1.532e-12,-1.08305e-05,4.5
9.0,1.09455e-05,-1.598e-12,-1.09504e-05,4.625
9.0,1.10607e-05,-1.718e-12,-1.10701e-05,4.75
9.0,1.11731e-05,-1.416e-12,-1.11773e-05,4.875
9.0,1.1287e-05,-3.8e-13,-1.12876e-05,5.0
9.0,1.138e-05,-1.048e-12,-1.13852e-05,5.125
9.0,1.1481e-05,-1.35e-12,-1.14796e-05,5.25
9.0,1.1577e-05,-1.804e-12,-1.15719e-05,5.375
9.0,1.1658e-05,-1.698e-12,-1.16604e-05,5.5
9.0,1.1749e-05,-2.22e-13,-1.1761e-05,5.625
9.0,1.1835e-05,-2.764e-12,-1.1837e-05,5.75
9.0,1.1916e-05,-2.692e-12,-1.1911e-05,5.875
9.0,1.1988e-05,-1.402e-12,-1.1986e-05,6.0
9.0,1.2059e-05,-1.996e-12,-1.2057e-05,6.125
9.0,1.2125e-05,-2.66e-12,-1.2131e-05,6.25
9.0,1.2199e-05,-1.41e-12,-1.219e-05,6.375
9.0,1.2257e-05,-1.424e-12,-1.2256e-05,6.5
9.0,1.2317e-05,-1.364e-12,-1.2319e-05,6.625
9.0,1.2378e-05,-2.248e-12,-1.2385e-05,6.75
9.0,1.2441e-05,-1.778e-12,-1.2441e-05,6.875
9.0,1.25e-05,-1.908e-12,-1.2499e-05,7.0
9.0,1.2546e-05,-2.822e-12,-1.2553e-05,7.125
9.0,1.2601e-05,-1.544e-12,-1.2599e-05,7.25
9.0,1.2658e-05,-9.28e-13,-1.2658e-05,7.375
9.0,1.2707e-05,-1.752e-12,-1.271e-05,7.5
9.0,1.2753e-05,-2.388e-12,-1.2753e-05,7.625
9.0,1.2802e-05,-1.716e-12,-1.2805e-05,7.75
9.0,1.2847e-05,-1.522e-12,-1.2852e-05,7.875
9.0,1.2895e-05,-1.678e-12,-1.29e-05,8.0
9.0,1.294e-05,-1.756e-12,-1.2948e-05,8.125
9.0,1.2985e-05,-2.5e-12,-1.299e-05,8.25
9.0,1.3029e-05,-1.792e-12,-1.3028e-05,8.375
9.0,1.3071e-05,-1.992e-12,-1.3075e-05,8.5
9.0,1.3107e-05,-1.814e-12,-1.3103e-05,8.625
9.0,1.3147e-05,-1.826e-12,-1.3153e-05,8.75
9.0,1.3188e-05,-1.912e-12,-1.3199e-05,8.875
9.0,1.3233e-05,-1.674e-12,-1.3233e-05,9.0
9.0,1.3264e-05,-1.09e-12,-1.327e-05,9.125
9.0,1.3302e-05,-1.518e-12,-1.3301e-05,9.25
9.0,1.3335e-05,-2.69e-12,-1.3339e-05,9.375
9.0,1.3368e-05,-1.654e-12,-1.3369e-05,9.5
9.0,1.3401e-05,-1.526e-12,-1.3403e-05,9.625
9.0,1.3435e-05,-1.466e-12,-1.3449e-05,9.75
9.0,1.3469e-05,-1.174e-12,-1.3474e-05,9.875
9.0,1.3504e-05,-8.06e-13,-1.3513e-05,10.0
9.0,1.3511e-05,-1.438e-12,-1.3515e-05,10.0
9.0,1.3497e-05,-4.86e-13,-1.3497e-05,9.875
9.0,1.3472e-05,-2.1e-13,-1.3467e-05,9.75
9.0,1.3452e-05,-1.944e-12,-1.3446e-05,9.625
9.0,1.342e-05,-4.74e-13,-1.3425e-05,9.5
9.0,1.3389e-05,-4.076e-12,-1.3394e-05,9.375
9.0,1.3372e-05,-1.308e-12,-1.3364e-05,9.25
9.0,1.3336e-05,-4.62e-13,-1.333e-05,9.125
9.0,1.3301e-05,-1.088e-12,-1.3301e-05,9.0
9.0,1.326e-05,-1.056e-12,-1.3263e-05,8.875
9.0,1.3239e-05,-2.46e-12,-1.3235e-05,8.75
9.0,1.3193e-05,-5.26e-13,-1.32e-05,8.625
9.0,1.3159e-05,-9.96e-13,-1.316e-05,8.5
9.0,1.3132e-05,-1.524e-12,-1.3126e-05,8.375
9.0,1.3086e-05,-1.586e-12,-1.3087e-05,8.25
9.0,1.3056e-05,-1.542e-12,-1.3051e-05,8.125
9.0,1.3015e-05,-2.542e-12,-1.3014e-05,8.0
9.0,1.2967e-05,-1.926e-12,-1.297e-05,7.875
