I_BG,I_S,I_D,V_BG,V_S,V_D
-8.46e-13,-1.5857e-06,1.5845e-06,17.204,0.0,0.1
-4.84e-13,-1.6032e-06,1.6034e-06,17.354,0.0,0.1
-6.5e-13,-1.6224e-06,1.6207e-06,17.503,0.0,0.1
-4.82e-13,-1.6384e-06,1.6391e-06,17.653,0.0,0.1
-2.66e-13,-1.6588e-06,1.657e-06,17.803,0.0,0.1
-4.14e-13,-1.674e-06,1.6741e-06,17.952,0.0,0.1
-5.58e-13,-1.6929e-06,1.6925e-06,18.102,0.0,0.1
-5.04e-13,-1.7111e-06,1.7103e-06,18.252,0.0,0.1
-4.06e-13,-1.729e-06,1.7286e-06,18.401,0.0,0.1
-3.22e-13,-1.7469e-06,1.7463e-06,18.551,0.0,0.1
-8.3e-13,-1.7645e-06,1.7639e-06,18.701,0.0,0.1
-4.44e-13,-1.7819e-06,1.782e-06,18.85,0.0,0.1
-5.28e-13,-1.8e-06,1.7984e-06,19.0,0.0,0.1
