I_BG,I_S,I_D,V_BG,V_S,V_D
-1.068e-12,-2.722e-12,5.83153e-12,0.45,0.0,0.1
-4.88e-13,-3.718e-12,6.24189e-12,0.5,0.0,0.1
-3.86e-13,-4.216e-12,6.70277e-12,0.55,0.0,0.1
-9.7e-13,-7.194e-12,8.06292e-12,0.6,0.0,0.1
-9.48e-13,-7.914e-12,9.50155e-12,0.65,0.0,0.1
-3.6e-13,-9.36e-12,1.21104e-11,0.7,0.0,0.1
-4.34e-13,-1.7274e-11,1.99173e-11,0.75,0.0,0.1
-6.52e-13,-2.7394e-11,2.96243e-11,0.8,0.0,0.1
-4.16e-13,-4.1374e-11,4.38167e-11,0.85,0.0,0.1
-6.22e-13,-6.9592e-11,6.80742e-11,0.9,0.0,0.1
-8.92e-13,-1.0057e-10,9.86917e-11,0.95,0.0,0.1
-5.48e-13,-1.3608e-10,1.33246e-10,1.0,0.0,0.1
-1.24e-13,-1.9349e-10,1.90262e-10,1.05,0.0,0.1
-4.2e-13,-2.81272e-10,2.82762e-10,1.1,0.0,0.1
-9.68e-13,-4.01858e-10,4.08018e-10,1.15,0.0,0.1
-3.78e-13,-5.65628e-10,5.56252e-10,1.2,0.0,0.1
-8.52e-13,-7.3741e-10,7.33742e-10,1.25,0.0,0.1
-7.88e-13,-9.63744e-10,9.54926e-10,1.3,0.0,0.1
-3.6e-13,-1.19924e-09,1.16532e-09,1.35,0.0,0.1
-3.34e-13,-1.50098e-09,1.51544e-09,1.4,0.0,0.1
-2.88e-13,-1.90816e-09,1.90502e-09,1.45,0.0,0.1
-3.04e-13,-2.38182e-09,2.39754e-09,1.5,0.0,0.1
-5.02e-13,-2.8386e-09,2.85196e-09,1.55,0.0,0.1
-3.4e-13,-3.49076e-09,3.4901e-09,1.6,0.0,0.1
-6.98e-13,-4.17892e-09,4.17752e-09,1.65,0.0,0.1
-4.46e-13,-4.91834e-09,4.89658e-09,1.7,0.0,0.1
-3.26e-13,-5.81614e-09,5.75454e-09,1.75,0.0,0.1
-5.64e-13,-6.64628e-09,6.66132e-09,1.8,0.0,0.1
-5.5e-13,-7.778e-09,7.74264e-09,1.85,0.0,0.1
-5.76e-13,-8.94928e-09,8.89028e-09,1.9,0.0,0.1
-5.58e-13,-1.019744e-08,1.013358e-08,1.95,0.0,0.1
-6.6e-13,-1.1497e-08,1.14067e-08,2.0,0.0,0.1
-3.9e-13,-1.28799e-08,1.2779e-08,2.05,0.0,0.1
-2.5e-13,-1.45354e-08,1.44572e-08,2.1,0.0,0.1
-7.96e-13,-1.62103e-08,1.62169e-08,2.15,0.0,0.1
-1.384e-12,-1.79996e-08,1.79033e-08,2.2,0.0,0.1
-1.52e-13,-1.9997e-08,1.98892e-08,2.25,0.0,0.1
3.4e-14,-2.21096e-08,2.19802e-08,2.3,0.0,0.1
-5.26e-13,-2.42265e-08,2.41421e-08,2.35,0.0,0.1
-9.2e-13,-2.64648e-08,2.64306e-08,2.4,0.0,0.1
-3.78e-13,-2.89627e-08,2.8748e-08,2.45,0.0,0.1
-6.46e-13,-3.15507e-08,3.1448e-08,2.5,0.0,0.1
-4.96e-13,-3.43999e-08,3.41948e-08,2.55,0.0,0.1
-7.42e-13,-3.72524e-08,3.70808e-08,2.6,0.0,0.1
-5.92e-13,-4.04603e-08,4.02728e-08,2.65,0.0,0.1
-4.7e-13,-4.3854e-08,4.36657e-08,2.7,0.0,0.1
-9.52e-13,-4.71884e-08,4.70728e-08,2.75,0.0,0.1
-5.26e-13,-5.09139e-08,5.06386e-08,2.8,0.0,0.1
-4.9e-13,-5.46678e-08,5.45539e-08,2.85,0.0,0.1
-4.42e-13,-5.89733e-08,5.87553e-08,2.9,0.0,0.1
-5.7e-13,-6.32456e-08,6.29421e-08,2.95,0.0,0.1
-4.46e-13,-6.7631e-08,6.73012e-08,3.0,0.0,0.1
-4.36e-13,-7.24205e-08,7.2119e-08,3.05,0.0,0.1
-2.46e-13,-7.73784e-08,7.71279e-08,3.1,0.0,0.1
-6.3e-13,-8.23615e-08,8.20841e-08,3.15,0.0,0.1
-7.28e-13,-8.7782e-08,8.74766e-08,3.2,0.0,0.1
-4.28e-13,-9.34064e-08,9.30793e-08,3.25,0.0,0.1
-7.18e-13,-9.92493e-08,9.87977e-08,3.3,0.0,0.1
-5.54e-13,-1.051463e-07,1.048489e-07,3.35,0.0,0.1
-4.76e-13,-1.113398e-07,1.110112e-07,3.4,0.0,0.1
-9.4e-13,-1.178e-07,1.1773e-07,3.45,0.0,0.1
-6.12e-13,-1.2463e-07,1.2466e-07,3.5,0.0,0.1
-6.4e-13,-1.3189e-07,1.3201e-07,3.55,0.0,0.1
-3.66e-13,-1.3912e-07,1.3879e-07,3.6,0.0,0.1
-7.3e-13,-1.4675e-07,1.4666e-07,3.65,0.0,0.1
-4.72e-13,-1.5462e-07,1.543e-07,3.7,0.0,0.1
-4.64e-13,-1.6205e-07,1.6207e-07,3.75,0.0,0.1
-5.14e-13,-1.7028e-07,1.7076e-07,3.8,0.0,0.1
-5.94e-13,-1.784e-07,1.7827e-07,3.85,0.0,0.1
-2.44e-13,-1.8676e-07,1.865e-07,3.9,0.0,0.1
-3.34e-13,-1.9544e-07,1.9492e-07,3.95,0.0,0.1
-6.5e-13,-2.0393e-07,2.0399e-07,4.0,0.0,0.1
-2.88e-13,-2.1307e-07,2.1282e-07,4.05,0.0,0.1
-4.56e-13,-2.2157e-07,2.2181e-07,4.1,0.0,0.1
-4.04e-13,-2.3073e-07,2.3058e-07,4.15,0.0,0.1
-5.2e-13,-2.4012e-07,2.4024e-07,4.2,0.0,0.1
-5.76e-13,-2.4961e-07,2.4906e-07,4.25,0.0,0.1
-4.04e-13,-2.5883e-07,2.5882e-07,4.3,0.0,0.1
-6.56e-13,-2.6845e-07,2.6849e-07,4.35,0.0,0.1
-2.02e-13,-2.7806e-07,2.779e-07,4.4,0.0,0.1
-3.3e-13,-2.8817e-07,2.8834e-07,4.45,0.0,0.1
-5.52e-13,-2.9811e-07,2.976e-07,4.5,0.0,0.1
-1.88e-13,-3.0849e-07,3.082e-07,4.55,0.0,0.1
-9.68e-13,-3.1877e-07,3.1846e-07,4.6,0.0,0.1
-3.38e-13,-3.2863e-07,3.2892e-07,4.65,0.0,0.1
-6.6e-14,-3.3912e-07,3.3968e-07,4.7,0.0,0.1
-8.84e-13,-3.5012e-07,3.4987e-07,4.75,0.0,0.1
-4.64e-13,-3.6038e-07,3.6022e-07,4.8,0.0,0.1
-3.94e-13,-3.7174e-07,3.7127e-07,4.85,0.0,0.1
-3.7e-13,-3.8153e-07,3.8171e-07,4.9,0.0,0.1
-4.62e-13,-3.9281e-07,3.9296e-07,4.95,0.0,0.1
-7.2e-13,-4.0348e-07,4.0375e-07,5.0,0.0,0.1
-7.92e-13,-4.1472e-07,4.1464e-07,5.05,0.0,0.1
-3.56e-13,-4.2633e-07,4.2563e-07,5.1,0.0,0.1
-1.24e-13,-4.3684e-07,4.3664e-07,5.15,0.0,0.1
-1.54e-13,-4.4804e-07,4.4816e-07,5.2,0.0,0.1
-5.2e-13,-4.5911e-07,4.5923e-07,5.25,0.0,0.1
-5.84e-13,-4.7004e-07,4.7048e-07,5.3,0.0,0.1
-4.28e-13,-4.8236e-07,4.8203e-07,5.35,0.0,0.1
-7.66e-13,-4.9353e-07,4.932e-07,5.4,0.0,0.1
-4.58e-13,-5.0521e-07,5.0527e-07,5.45,0.0,0.1
-5.08e-13,-5.1669e-07,5.1691e-07,5.5,0.0,0.1
-2.22e-13,-5.2832e-07,5.2845e-07,5.55,0.0,0.1
-3.56e-13,-5.4036e-07,5.4044e-07,5.6,0.0,0.1
-3.44e-13,-5.5218e-07,5.5166e-07,5.65,0.0,0.1
-3.48e-13,-5.6356e-07,5.6333e-07,5.7,0.0,0.1
-7.42e-13,-5.7592e-07,5.7556e-07,5.75,0.0,0.1
-2.98e-13,-5.8727e-07,5.8784e-07,5.8,0.0,0.1
-3.44e-13,-6.0009e-07,6.0042e-07,5.85,0.0,0.1
-2.66e-13,-6.1212e-07,6.1185e-07,5.9,0.0,0.1
-6.16e-13,-6.2459e-07,6.243e-07,5.95,0.0,0.1
-5.54e-13,-6.3707e-07,6.3643e-07,6.0,0.0,0.1
-4.74e-13,-6.4852e-07,6.4844e-07,6.05,0.0,0.1
-3.8e-14,-6.6049e-07,6.6153e-07,6.1,0.0,0.1
-4.5e-13,-6.7318e-07,6.7323e-07,6.15,0.0,0.1
-2.9e-13,-6.8527e-07,6.8526e-07,6.2,0.0,0.1
-4.44e-13,-6.9859e-07,6.9737e-07,6.25,0.0,0.1
-2.56e-13,-7.1054e-07,7.1029e-07,6.3,0.0,0.1
-2.68e-13,-7.2282e-07,7.228e-07,6.35,0.0,0.1
-9.98e-13,-7.3544e-07,7.3551e-07,6.4,0.0,0.1
-1.54e-13,-7.4763e-07,7.48e-07,6.45,0.0,0.1
-3.72e-13,-7.6145e-07,7.6088e-07,6.5,0.0,0.1
-7.48e-13,-7.7314e-07,7.726e-07,6.55,0.0,0.1
0.0,-7.8598e-07,7.8608e-07,6.6,0.0,0.1
-7.76e-13,-7.9887e-07,7.9891e-07,6.65,0.0,0.1
-4.5e-13,-8.114e-07,8.1215e-07,6.7,0.0,0.1
4.2e-14,-8.2518e-07,8.255e-07,6.75,0.0,0.1
-1.98e-13,-8.3806e-07,8.3779e-07,6.8,0.0,0.1
-7.6e-14,-8.5124e-07,8.5109e-07,6.85,0.0,0.1
-6.36e-13,-8.6469e-07,8.6448e-07,6.9,0.0,0.1
-2.32e-13,-8.7712e-07,8.7752e-07,6.95,0.0,0.1
-1.08e-13,-8.907e-07,8.914e-07,7.0,0.0,0.1
-6.54e-13,-9.0371e-07,9.0388e-07,7.05,0.0,0.1
-4.42e-13,-9.1704e-07,9.169e-07,7.1,0.0,0.1
-4.9e-13,-9.3094e-07,9.3008e-07,7.15,0.0,0.1
-6.76e-13,-9.4295e-07,9.4269e-07,7.2,0.0,0.1
9.4e-14,-9.5661e-07,9.5736e-07,7.25,0.0,0.1
-7.26e-13,-9.7009e-07,9.7004e-07,7.3,0.0,0.1
-1.54e-13,-9.8333e-07,9.8326e-07,7.35,0.0,0.1
-2.96e-13,-9.9803e-07,9.9624e-07,7.4,0.0,0.1
-4.66e-13,-1.01006e-06,1.00934e-06,7.45,0.0,0.1
-1.36e-13,-1.02358e-06,1.02424e-06,7.5,0.0,0.1
-4.4e-14,-1.03715e-06,1.03726e-06,7.55,0.0,0.1
-4.48e-13,-1.04992e-06,1.05068e-06,7.6,0.0,0.1
-6.2e-14,-1.06462e-06,1.06392e-06,7.65,0.0,0.1
-7.8e-13,-1.07745e-06,1.07682e-06,7.7,0.0,0.1
-2.8e-14,-1.09139e-06,1.0912e-06,7.75,0.0,0.1
-5.14e-13,-1.10473e-06,1.10507e-06,7.8,0.0,0.1
-2.9e-13,-1.11801e-06,1.11852e-06,7.85,0.0,0.1
-1.36e-13,-1.13254e-06,1.13256e-06,7.9,0.0,0.1
-4.64e-13,-1.14593e-06,1.14545e-06,7.95,0.0,0.1
-2.5e-13,-1.1586e-06,1.1575e-06,8.0,0.0,0.1
-3.88e-13,-1.1724e-06,1.173e-06,8.05,0.0,0.1
-3.04e-13,-1.1863e-06,1.1854e-06,8.1,0.0,0.1
2.64e-13,-1.2004e-06,1.2007e-06,8.15,0.0,0.1
-2.62e-13,-1.2142e-06,1.2137e-06,8.2,0.0,0.1
-2.32e-13,-1.2284e-06,1.2281e-06,8.25,0.0,0.1
-2.1e-13,-1.242e-06,1.2414e-06,8.3,0.0,0.1
-4.82e-13,-1.2563e-06,1.256e-06,8.35,0.0,0.1
-2.38e-13,-1.2699e-06,1.2696e-06,8.4,0.0,0.1
2.94e-13,-1.284e-06,1.2837e-06,8.45,0.0,0.1
-5.68e-13,-1.2974e-06,1.2974e-06,8.5,0.0,0.1
7e-14,-1.3118e-06,1.311e-06,8.55,0.0,0.1
-3.08e-13,-1.3255e-06,1.3253e-06,8.6,0.0,0.1
1.82e-13,-1.3396e-06,1.3391e-06,8.65,0.0,0.1
-4.68e-13,-1.3539e-06,1.3533e-06,8.7,0.0,0.1
-2.86e-13,-1.3677e-06,1.3671e-06,8.75,0.0,0.1
-4e-13,-1.3826e-06,1.3813e-06,8.8,0.0,0.1
-1.36e-13,-1.3952e-06,1.3954e-06,8.85,0.0,0.1
-3e-14,-1.4115e-06,1.4098e-06,8.9,0.0,0.1
-3.6e-14,-1.4238e-06,1.4243e-06,8.95,0.0,0.1
-2.68e-13,-1.4406e-06,1.4384e-06,9.0,0.0,0.1
-4.16e-13,-1.4529e-06,1.4531e-06,9.05,0.0,0.1
-1.94e-13,-1.4688e-06,1.4669e-06,9.1,0.0,0.1
-4.24e-13,-1.4816e-06,1.4821e-06,9.15,0.0,0.1
-7.8e-14,-1.4971e-06,1.4955e-06,9.2,0.0,0.1
-3.64e-13,-1.5108e-06,1.5111e-06,9.25,0.0,0.1
-2.8e-14,-1.5257e-06,1.5245e-06,9.3,0.0,0.1
-5.06e-13,-1.5394e-06,1.5394e-06,9.35,0.0,0.1
-2.44e-13,-1.5542e-06,1.5535e-06,9.4,0.0,0.1
-1.54e-13,-1.5679e-06,1.5675e-06,9.45,0.0,0.1
-1.84e-13,-1.5833e-06,1.5835e-06,9.5,0.0,0.1
-2.74e-13,-1.5974e-06,1.5966e-06,9.55,0.0,0.1
-1.06e-13,-1.612e-06,1.6128e-06,9.6,0.0,0.1
-5.52e-13,-1.6262e-06,1.6247e-06,9.65,0.0,0.1
-2.2e-14,-1.6409e-06,1.6421e-06,9.7,0.0,0.1
-6.02e-13,-1.6558e-06,1.6541e-06,9.75,0.0,0.1
-2.62e-13,-1.6701e-06,1.6716e-06,9.8,0.0,0.1
-3.36e-13,-1.6853e-06,1.6838e-06,9.85,0.0,0.1
-2.52e-13,-1.6995e-06,1.7005e-06,9.9,0.0,0.1
-2.14e-13,-1.7148e-06,1.7134e-06,9.95,0.0,0.1
-8e-15,-1.7296e-06,1.7302e-06,10.0,0.0,0.1
-7.52e-13,-1.744e-06,1.7432e-06,10.05,0.0,0.1
1.42e-13,-1.7587e-06,1.7589e-06,10.1,0.0,0.1
-4.58e-13,-1.7732e-06,1.7727e-06,10.15,0.0,0.1
3.4e-14,-1.7885e-06,1.7882e-06,10.2,0.0,0.1
-1.38e-13,-1.8025e-06,1.8026e-06,10.25,0.0,0.1
-1.78e-13,-1.8178e-06,1.8172e-06,10.3,0.0,0.1
-3.82e-13,-1.8315e-06,1.8315e-06,10.35,0.0,0.1
-3.8e-14,-1.847e-06,1.8462e-06,10.4,0.0,0.1
-8.88e-13,-1.8607e-06,1.8606e-06,10.45,0.0,0.1
9.4e-14,-1.8757e-06,1.8751e-06,10.5,0.0,0.1
-2.34e-13,-1.8905e-06,1.8899e-06,10.55,0.0,0.1
1.78e-13,-1.9048e-06,1.9046e-06,10.6,0.0,0.1
-5.84e-13,-1.9215e-06,1.9197e-06,10.65,0.0,0.1
-4.38e-13,-1.9342e-06,1.9344e-06,10.7,0.0,0.1
1.6e-14,-1.9512e-06,1.9487e-06,10.75,0.0,0.1
1.84e-13,-1.9631e-06,1.9642e-06,10.8,0.0,0.1
-5e-14,-1.981e-06,1.9786e-06,10.85,0.0,0.1
-6e-14,-1.9924e-06,1.9934e-06,10.9,0.0,0.1
-3.44e-13,-2.0105e-06,2.008e-06,10.95,0.0,0.1
-6e-14,-2.0226e-06,2.0236e-06,11.0,0.0,0.1
-9e-14,-2.04e-06,2.0377e-06,11.05,0.0,0.1
-5.32e-13,-2.0528e-06,2.0534e-06,11.1,0.0,0.1
1.5e-13,-2.0696e-06,2.068e-06,11.15,0.0,0.1
-2.1e-13,-2.0832e-06,2.083e-06,11.2,0.0,0.1
-2.1e-13,-2.0983e-06,2.0978e-06,11.25,0.0,0.1
-7.44e-13,-2.1131e-06,2.1122e-06,11.3,0.0,0.1
2.2e-14,-2.1285e-06,2.1288e-06,11.35,0.0,0.1
-5.4e-13,-2.1432e-06,2.142e-06,11.4,0.0,0.1
-5.4e-14,-2.1582e-06,2.1594e-06,11.45,0.0,0.1
-1.082e-12,-2.173e-06,2.171e-06,11.5,0.0,0.1
5.6e-14,-2.188e-06,2.1899e-06,11.55,0.0,0.1
-1.84e-13,-2.2034e-06,2.2011e-06,11.6,0.0,0.1
-9e-14,-2.2182e-06,2.2197e-06,11.65,0.0,0.1
-3.3e-13,-2.2334e-06,2.2314e-06,11.7,0.0,0.1
1.9e-13,-2.2481e-06,2.2493e-06,11.75,0.0,0.1
-5.64e-13,-2.2631e-06,2.2618e-06,11.8,0.0,0.1
2.02e-13,-2.2782e-06,2.279e-06,11.85,0.0,0.1
-4.02e-13,-2.293e-06,2.292e-06,11.9,0.0,0.1
9.2e-14,-2.308e-06,2.3083e-06,11.95,0.0,0.1
1.06e-13,-2.3231e-06,2.3225e-06,12.0,0.0,0.1
-2.1e-13,-2.3235e-06,2.3216e-06,12.0,0.0,0.1
-4.62e-13,-2.3037e-06,2.3041e-06,11.95,0.0,0.1
-2.24e-13,-2.2861e-06,2.2854e-06,11.9,0.0,0.1
-6.72e-13,-2.2667e-06,2.2662e-06,11.85,0.0,0.1
3.02e-13,-2.2493e-06,2.2494e-06,11.8,0.0,0.1
-1.014e-12,-2.2305e-06,2.2292e-06,11.75,0.0,0.1
-3.4e-14,-2.2125e-06,2.2137e-06,11.7,0.0,0.1
-6.88e-13,-2.1949e-06,2.1932e-06,11.65,0.0,0.1
-1.98e-13,-2.1769e-06,2.1786e-06,11.6,0.0,0.1
-7.56e-13,-2.1593e-06,2.1573e-06,11.55,0.0,0.1
-1.28e-13,-2.1417e-06,2.1435e-06,11.5,0.0,0.1
-1.004e-12,-2.1239e-06,2.1219e-06,11.45,0.0,0.1
-3.54e-13,-2.1063e-06,2.108e-06,11.4,0.0,0.1
-6.04e-13,-2.0888e-06,2.0873e-06,11.35,0.0,0.1
-3.7e-13,-2.0715e-06,2.0726e-06,11.3,0.0,0.1
-2.78e-13,-2.0541e-06,2.0532e-06,11.25,0.0,0.1
-2.3e-13,-2.037e-06,2.0375e-06,11.2,0.0,0.1
-4.5e-13,-2.0199e-06,2.0193e-06,11.15,0.0,0.1
-6.86e-13,-2.0029e-06,2.003e-06,11.1,0.0,0.1
-3.36e-13,-1.9856e-06,1.9853e-06,11.05,0.0,0.1
-4.46e-13,-1.9694e-06,1.9688e-06,11.0,0.0,0.1
-2.12e-13,-1.9514e-06,1.9514e-06,10.95,0.0,0.1
-7e-14,-1.9354e-06,1.9346e-06,10.9,0.0,0.1
-9.2e-14,-1.918e-06,1.9181e-06,10.85,0.0,0.1
-5.2e-14,-1.9014e-06,1.9009e-06,10.8,0.0,0.1
-3.16e-13,-1.8847e-06,1.8847e-06,10.75,0.0,0.1
-1.04e-13,-1.8678e-06,1.8674e-06,10.7,0.0,0.1
-8.8e-13,-1.8515e-06,1.8507e-06,10.65,0.0,0.1
1.74e-13,-1.8336e-06,1.8334e-06,10.6,0.0,0.1
-2.5e-13,-1.8186e-06,1.8174e-06,10.55,0.0,0.1
-2.26e-13,-1.8002e-06,1.8008e-06,10.5,0.0,0.1
-8.76e-13,-1.7859e-06,1.7838e-06,10.45,0.0,0.1
-3.86e-13,-1.7667e-06,1.7674e-06,10.4,0.0,0.1
-5.78e-13,-1.7534e-06,1.751e-06,10.35,0.0,0.1
-1.8e-13,-1.734e-06,1.7348e-06,10.3,0.0,0.1
-2.64e-13,-1.72e-06,1.7179e-06,10.25,0.0,0.1
-4.66e-13,-1.7013e-06,1.7021e-06,10.2,0.0,0.1
-3.86e-13,-1.6867e-06,1.6848e-06,10.15,0.0,0.1
-2.74e-13,-1.6687e-06,1.6692e-06,10.1,0.0,0.1
-3.94e-13,-1.654e-06,1.6523e-06,10.05,0.0,0.1
-5.14e-13,-1.6367e-06,1.6369e-06,10.0,0.0,0.1
-2.8e-13,-1.621e-06,1.6202e-06,9.95,0.0,0.1
-7.78e-13,-1.6044e-06,1.6041e-06,9.9,0.0,0.1
-3.08e-13,-1.5883e-06,1.588e-06,9.85,0.0,0.1
-1.102e-12,-1.5717e-06,1.571e-06,9.8,0.0,0.1
-5.34e-13,-1.5559e-06,1.5564e-06,9.75,0.0,0.1
-7.28e-13,-1.5402e-06,1.539e-06,9.7,0.0,0.1
-6.46e-13,-1.5238e-06,1.5247e-06,9.65,0.0,0.1
-9.02e-13,-1.5079e-06,1.5065e-06,9.6,0.0,0.1
-4.9e-13,-1.4918e-06,1.4931e-06,9.55,0.0,0.1
-5.74e-13,-1.4764e-06,1.4748e-06,9.5,0.0,0.1
-2.38e-13,-1.46e-06,1.4613e-06,9.45,0.0,0.1
-5.78e-13,-1.4446e-06,1.443e-06,9.4,0.0,0.1
-2.84e-13,-1.4283e-06,1.4289e-06,9.35,0.0,0.1
-8.34e-13,-1.4128e-06,1.4115e-06,9.3,0.0,0.1
-4.88e-13,-1.3971e-06,1.3974e-06,9.25,0.0,0.1
-6.74e-13,-1.3813e-06,1.3803e-06,9.2,0.0,0.1
-3.4e-13,-1.3656e-06,1.3659e-06,9.15,0.0,0.1
-6.62e-13,-1.3498e-06,1.3494e-06,9.1,0.0,0.1
