I_BG,I_S,I_D,V_BG,V_S,V_D
-5.54e-13,-3.4397e-07,3.4422e-07,7.047,0.0,0.1
-2.48e-13,-3.1739e-07,3.1781e-07,6.899,0.0,0.1
-9.24e-13,-2.9194e-07,2.9172e-07,6.752,0.0,0.1
-4.54e-13,-2.6561e-07,2.6554e-07,6.605,0.0,0.1
-4.1e-13,-2.3994e-07,2.3984e-07,6.457,0.0,0.1
-6.4e-13,-2.1469e-07,2.1474e-07,6.31,0.0,0.1
-2.82e-13,-1.9025e-07,1.9005e-07,6.163,0.0,0.1
-9.4e-13,-1.6567e-07,1.659e-07,6.016,0.0,0.1
-9.2e-14,-1.4215e-07,1.4227e-07,5.868,0.0,0.1
-9.56e-13,-1.1993e-07,1.1979e-07,5.721,0.0,0.1
-8.1e-13,-9.99398e-08,9.991e-08,5.574,0.0,0.1
-1.08e-13,-8.11897e-08,8.13624e-08,5.426,0.0,0.1
-2.76e-13,-6.48137e-08,6.49593e-08,5.279,0.0,0.1
-2.46e-13,-5.0511e-08,5.07312e-08,5.132,0.0,0.1
-6.26e-13,-3.86292e-08,3.87755e-08,4.985,0.0,0.1
-5.22e-13,-2.84747e-08,2.86684e-08,4.837,0.0,0.1
-3.3e-13,-2.04497e-08,2.04673e-08,4.69,0.0,0.1
-5.12e-13,-1.41519e-08,1.42559e-08,4.543,0.0,0.1
-7.46e-13,-9.2309e-09,9.30566e-09,4.395,0.0,0.1
-4.42e-13,-5.69762e-09,5.73972e-09,4.248,0.0,0.1
-4.34e-13,-3.20454e-09,3.23116e-09,4.101,0.0,0.1
-7.5e-13,-1.6831e-09,1.69266e-09,3.953,0.0,0.1
-6.28e-13,-9.1827e-10,8.94972e-10,3.806,0.0,0.1
-4.18e-13,-4.44832e-10,4.62394e-10,3.659,0.0,0.1
-2.56e-13,-2.0597e-10,1.96998e-10,3.512,0.0,0.1
-7.06e-13,-6.8226e-11,7.8756e-11,3.364,0.0,0.1
-1.062e-12,-2.1498e-11,2.351e-11,3.217,0.0,0.1
-3e-14,-5.656e-12,6.898e-12,3.07,0.0,0.1
-7.2e-13,2.264e-12,2.832e-12,2.922,0.0,0.1
-8.56e-13,-2.248e-12,3.052e-12,2.775,0.0,0.1
-1.8e-13,-5.48e-13,2.546e-12,2.628,0.0,0.1
-8.22e-13,2.6e-12,2.324e-12,2.481,0.0,0.1
-1.078e-12,-2.826e-12,3.148e-12,2.333,0.0,0.1
-1.14e-13,-1.118e-12,2.514e-12,2.186,0.0,0.1
-4.82e-13,2.57e-12,2.642e-12,2.039,0.0,0.1
-8.34e-13,-1.794e-12,2.718e-12,1.891,0.0,0.1
-4.68e-13,-2.214e-12,2.458e-12,1.744,0.0,0.1
-5.62e-13,2.11e-12,2.77e-12,1.597,0.0,0.1
-8.9e-13,-6.44e-13,3.224e-12,1.45,0.0,0.1
-4.76e-13,-1.426e-12,2.604e-12,1.302,0.0,0.1
-2.28e-13,1.79e-12,1.95e-12,1.155,0.0,0.1
-6.88e-13,-2e-14,2.86e-12,1.008,0.0,0.1
-2.7e-13,-2.336e-12,2.608e-12,0.86,0.0,0.1
-3.02e-13,1.298e-12,2.622e-12,0.713,0.0,0.1
-9.66e-13,1.422e-12,2.946e-12,0.566,0.0,0.1
-7.44e-13,-2.212e-12,2.74e-12,0.419,0.0,0.1
-5.4e-13,-7.92e-13,2.45e-12,0.271,0.0,0.1
-8.58e-13,2.382e-12,2.766e-12,0.124,0.0,0.1
-8.1e-13,-2.052e-12,3.118e-12,-0.023,0.0,0.1
-5.62e-13,-3.66e-13,2.72e-12,-0.171,0.0,0.1
-9.6e-13,2.234e-12,2.506e-12,-0.318,0.0,0.1
-1.624e-12,-2.074e-12,3.094e-12,-0.465,0.0,0.1
-7.24e-13,-1.066e-12,2.522e-12,-0.612,0.0,0.1
-7.5e-13,2.926e-12,2.75e-12,-0.76,0.0,0.1
-9.04e-13,-2.318e-12,3.074e-12,-0.907,0.0,0.1
-6.1e-13,-1.58e-12,2.486e-12,-1.054,0.0,0.1
-3.26e-13,2.284e-12,2.398e-12,-1.202,0.0,0.1
-7.74e-13,-1.108e-12,2.908e-12,-1.349,0.0,0.1
-8.22e-13,-2.096e-12,2.614e-12,-1.496,0.0,0.1
-4.84e-13,1.42e-12,2.504e-12,-1.643,0.0,0.1
-8.86e-13,-1.086e-12,3.198e-12,-1.791,0.0,0.1
-6.3e-13,-8.82e-13,2.82e-12,-1.938,0.0,0.1
-6.28e-13,1.7e-12,2.624e-12,-2.085,0.0,0.1
-8.02e-13,5.32e-13,2.922e-12,-2.233,0.0,0.1
-7.76e-13,-2.182e-12,2.922e-12,-2.38,0.0,0.1
-5.32e-13,1.974e-12,2.718e-12,-2.527,0.0,0.1
-8.66e-13,2.662e-12,2.728e-12,-2.674,0.0,0.1
-5.66e-13,-2.24e-12,3.13e-12,-2.822,0.0,0.1
-6.82e-13,5.92e-13,2.798e-12,-2.969,0.0,0.1
-1.01e-12,2.548e-12,2.948e-12,-3.116,0.0,0.1
-9.04e-13,-1.246e-12,3.182e-12,-3.264,0.0,0.1
-8e-13,-4.08e-13,2.424e-12,-3.411,0.0,0.1
-6.8e-13,1.828e-12,2.454e-12,-3.558,0.0,0.1
-7.48e-13,-2.498e-12,3.472e-12,-3.705,0.0,0.1
-7.9e-13,-4.64e-13,2.714e-12,-3.853,0.0,0.1
-6.86e-13,1.426e-12,2.628e-12,-4.0,0.0,0.1
