I_BG,I_S,I_D,V_BG,V_S,V_D
1.56e-13,-1.1606e-07,1.1586e-07,4.0,0.0,0.1
6.7e-13,-1.2609e-07,1.259e-07,4.1,0.0,0.1
-7.2e-14,-1.3667e-07,1.364e-07,4.2,0.0,0.1
4.82e-13,-1.4715e-07,1.4693e-07,4.3,0.0,0.1
5.9e-13,-1.5797e-07,1.5797e-07,4.4,0.0,0.1
5.06e-13,-1.6933e-07,1.6907e-07,4.5,0.0,0.1
9.18e-13,-1.8067e-07,1.8055e-07,4.6,0.0,0.1
-1.76e-13,-1.9277e-07,1.9276e-07,4.7,0.0,0.1
6.52e-13,-2.0471e-07,2.0455e-07,4.8,0.0,0.1
6e-13,-2.1661e-07,2.1662e-07,4.9,0.0,0.1
5.14e-13,-2.294e-07,2.2914e-07,5.0,0.0,0.1
6.08e-13,-2.4186e-07,2.4187e-07,5.1,0.0,0.1
3.48e-13,-2.547e-07,2.547e-07,5.2,0.0,0.1
8.56e-13,-2.6764e-07,2.6747e-07,5.3,0.0,0.1
1.28e-13,-2.8116e-07,2.8114e-07,5.4,0.0,0.1
6.94e-13,-2.9479e-07,2.9446e-07,5.5,0.0,0.1
5.36e-13,-3.0835e-07,3.0826e-07,5.6,0.0,0.1
2.28e-13,-3.2252e-07,3.2226e-07,5.7,0.0,0.1
9.26e-13,-3.363e-07,3.361e-07,5.8,0.0,0.1
1.7e-13,-3.5067e-07,3.5078e-07,5.9,0.0,0.1
4.88e-13,-3.6519e-07,3.6469e-07,6.0,0.0,0.1
5.9e-13,-3.7932e-07,3.794e-07,6.1,0.0,0.1
5.24e-13,-3.9419e-07,3.9393e-07,6.2,0.0,0.1
8.48e-13,-4.0852e-07,4.0837e-07,6.3,0.0,0.1
3.6e-14,-4.2405e-07,4.2379e-07,6.4,0.0,0.1
9.1e-13,-4.3885e-07,4.3848e-07,6.5,0.0,0.1
4e-14,-4.5402e-07,4.5428e-07,6.6,0.0,0.1
1.48e-13,-4.6937e-07,4.692e-07,6.7,0.0,0.1
7.7e-13,-4.8465e-07,4.8466e-07,6.8,0.0,0.1
5e-13,-5.0068e-07,5.0055e-07,6.9,0.0,0.1
7.78e-13,-5.1604e-07,5.1573e-07,7.0,0.0,0.1
2.8e-13,-5.32e-07,5.3239e-07,7.1,0.0,0.1
7.4e-14,-5.4824e-07,5.4774e-07,7.2,0.0,0.1
4.38e-13,-5.6391e-07,5.6368e-07,7.3,0.0,0.1
4.16e-13,-5.8076e-07,5.8056e-07,7.4,0.0,0.1
8.22e-13,-5.9655e-07,5.9642e-07,7.5,0.0,0.1
2.28e-13,-6.1339e-07,6.1341e-07,7.6,0.0,0.1
6.68e-13,-6.3019e-07,6.2907e-07,7.7,0.0,0.1
9.26e-13,-6.4621e-07,6.4628e-07,7.8,0.0,0.1
2.68e-13,-6.6361e-07,6.633e-07,7.9,0.0,0.1
8.1e-13,-6.8022e-07,6.801e-07,8.0,0.0,0.1
2e-15,-6.9731e-07,6.972e-07,8.1,0.0,0.1
1.238e-12,-7.1379e-07,7.1357e-07,8.2,0.0,0.1
8.94e-13,-7.3053e-07,7.3099e-07,8.3,0.0,0.1
2.28e-13,-7.4813e-07,7.4793e-07,8.4,0.0,0.1
1.168e-12,-7.6465e-07,7.6485e-07,8.5,0.0,0.1
1.94e-13,-7.8222e-07,7.8204e-07,8.6,0.0,0.1
9.12e-13,-7.9838e-07,7.9824e-07,8.7,0.0,0.1
8.54e-13,-8.155e-07,8.1614e-07,8.8,0.0,0.1
3.9e-13,-8.3324e-07,8.3275e-07,8.9,0.0,0.1
7.04e-13,-8.499e-07,8.498e-07,9.0,0.0,0.1
8.42e-13,-8.6861e-07,8.6816e-07,9.1,0.0,0.1
1.054e-12,-8.8553e-07,8.8549e-07,9.2,0.0,0.1
8.2e-14,-9.0354e-07,9.0367e-07,9.3,0.0,0.1
6.58e-13,-9.2115e-07,9.203e-07,9.4,0.0,0.1
6.16e-13,-9.3845e-07,9.3879e-07,9.5,0.0,0.1
5.2e-14,-9.5703e-07,9.5666e-07,9.6,0.0,0.1
6.96e-13,-9.7394e-07,9.7402e-07,9.7,0.0,0.1
1.28e-13,-9.9325e-07,9.9271e-07,9.8,0.0,0.1
9.64e-13,-1.01094e-06,1.01059e-06,9.9,0.0,0.1
3.74e-13,-1.02876e-06,1.0294e-06,10.0,0.0,0.1
6.52e-13,-1.04732e-06,1.04719e-06,10.1,0.0,0.1
9.88e-13,-1.06507e-06,1.0651e-06,10.2,0.0,0.1
5.9e-13,-1.08377e-06,1.08384e-06,10.3,0.0,0.1
1.134e-12,-1.10178e-06,1.10165e-06,10.4,0.0,0.1
7.1e-13,-1.11997e-06,1.121e-06,10.5,0.0,0.1
1.76e-13,-1.13894e-06,1.1386e-06,10.6,0.0,0.1
1.168e-12,-1.1555e-06,1.155e-06,10.7,0.0,0.1
9.38e-13,-1.174e-06,1.1752e-06,10.8,0.0,0.1
7.72e-13,-1.1936e-06,1.1924e-06,10.9,0.0,0.1
6.78e-13,-1.2115e-06,1.2124e-06,11.0,0.0,0.1
4.04e-13,-1.2309e-06,1.2297e-06,11.1,0.0,0.1
8.72e-13,-1.2494e-06,1.2502e-06,11.2,0.0,0.1
5.38e-13,-1.2686e-06,1.2674e-06,11.3,0.0,0.1
9.78e-13,-1.2863e-06,1.2874e-06,11.4,0.0,0.1
7.4e-13,-1.3062e-06,1.3052e-06,11.5,0.0,0.1
1.116e-12,-1.3248e-06,1.3258e-06,11.6,0.0,0.1
4.3e-13,-1.3445e-06,1.3434e-06,11.7,0.0,0.1
8.56e-13,-1.363e-06,1.364e-06,11.8,0.0,0.1
6.62e-13,-1.3826e-06,1.3816e-06,11.9,0.0,0.1
4.56e-13,-1.4014e-06,1.4022e-06,12.0,0.0,0.1
9.74e-13,-1.4215e-06,1.4205e-06,12.1,0.0,0.1
8.4e-13,-1.4402e-06,1.4411e-06,12.2,0.0,0.1
8.36e-13,-1.4596e-06,1.459e-06,12.3,0.0,0.1
4.7e-13,-1.4783e-06,1.4791e-06,12.4,0.0,0.1
8.28e-13,-1.4975e-06,1.4969e-06,12.5,0.0,0.1
4.94e-13,-1.5167e-06,1.5175e-06,12.6,0.0,0.1
1.128e-12,-1.5366e-06,1.5357e-06,12.7,0.0,0.1
1.106e-12,-1.5557e-06,1.5561e-06,12.8,0.0,0.1
9.14e-13,-1.5753e-06,1.5747e-06,12.9,0.0,0.1
3.3e-13,-1.595e-06,1.5952e-06,13.0,0.0,0.1
9.1e-13,-1.6142e-06,1.6136e-06,13.1,0.0,0.1
5.78e-13,-1.6341e-06,1.634e-06,13.2,0.0,0.1
1.098e-12,-1.6527e-06,1.6523e-06,13.3,0.0,0.1
6.34e-13,-1.673e-06,1.6728e-06,13.4,0.0,0.1
1.042e-12,-1.6915e-06,1.691e-06,13.5,0.0,0.1
8.04e-13,-1.7126e-06,1.7121e-06,13.6,0.0,0.1
6.4e-13,-1.7305e-06,1.7306e-06,13.7,0.0,0.1
3.6e-13,-1.7523e-06,1.7513e-06,13.8,0.0,0.1
1.132e-12,-1.7697e-06,1.7698e-06,13.9,0.0,0.1
5.84e-13,-1.7915e-06,1.7906e-06,14.0,0.0,0.1
1.24e-12,-1.8092e-06,1.8094e-06,14.1,0.0,0.1
6.9e-13,-1.8314e-06,1.8306e-06,14.2,0.0,0.1
1.236e-12,-1.8492e-06,1.8492e-06,14.3,0.0,0.1
4.96e-13,-1.8709e-06,1.8704e-06,14.4,0.0,0.1
1.806e-12,-1.8891e-06,1.8891e-06,14.5,0.0,0.1
9.6e-14,-1.9106e-06,1.9103e-06,14.6,0.0,0.1
1.31e-12,-1.9291e-06,1.9291e-06,14.7,0.0,0.1
2e-13,-1.9499e-06,1.9496e-06,14.8,0.0,0.1
7.62e-13,-1.9681e-06,1.968e-06,14.9,0.0,0.1
7.9e-13,-1.9898e-06,1.989e-06,15.0,0.0,0.1
1.198e-12,-1.9877e-06,1.989e-06,15.0,0.0,0.1
4.66e-13,-1.9644e-06,1.9628e-06,14.9,0.0,0.1
6.72e-13,-1.9403e-06,1.9417e-06,14.8,0.0,0.1
-1.5e-13,-1.9179e-06,1.9164e-06,14.7,0.0,0.1
4.98e-13,-1.8939e-06,1.8953e-06,14.6,0.0,0.1
4.12e-13,-1.8719e-06,1.8707e-06,14.5,0.0,0.1
2.98e-13,-1.8485e-06,1.8497e-06,14.4,0.0,0.1
6.18e-13,-1.8264e-06,1.8253e-06,14.3,0.0,0.1
1.06e-13,-1.8031e-06,1.8045e-06,14.2,0.0,0.1
6.36e-13,-1.7817e-06,1.7806e-06,14.1,0.0,0.1
8.8e-14,-1.7583e-06,1.7595e-06,14.0,0.0,0.1
5.48e-13,-1.7366e-06,1.7357e-06,13.9,0.0,0.1
3.66e-13,-1.7137e-06,1.715e-06,13.8,0.0,0.1
8.6e-13,-1.6925e-06,1.6913e-06,13.7,0.0,0.1
6.46e-13,-1.6698e-06,1.6707e-06,13.6,0.0,0.1
6.22e-13,-1.6483e-06,1.6473e-06,13.5,0.0,0.1
2.76e-13,-1.6257e-06,1.6268e-06,13.4,0.0,0.1
1.09e-12,-1.6044e-06,1.6038e-06,13.3,0.0,0.1
6.4e-14,-1.5827e-06,1.5833e-06,13.2,0.0,0.1
3.26e-13,-1.5607e-06,1.5602e-06,13.1,0.0,0.1
1.14e-13,-1.5391e-06,1.5398e-06,13.0,0.0,0.1
6.86e-13,-1.5169e-06,1.5167e-06,12.9,0.0,0.1
2.56e-13,-1.4965e-06,1.4961e-06,12.8,0.0,0.1
7.4e-13,-1.4737e-06,1.4738e-06,12.7,0.0,0.1
2.84e-13,-1.4536e-06,1.4534e-06,12.6,0.0,0.1
4.28e-13,-1.4303e-06,1.4309e-06,12.5,0.0,0.1
1.3e-13,-1.4107e-06,1.4102e-06,12.4,0.0,0.1
9.54e-13,-1.3875e-06,1.3881e-06,12.3,0.0,0.1
3.88e-13,-1.3678e-06,1.3673e-06,12.2,0.0,0.1
6e-13,-1.3449e-06,1.3453e-06,12.1,0.0,0.1
-1.8e-14,-1.3253e-06,1.325e-06,12.0,0.0,0.1
8.82e-13,-1.303e-06,1.3032e-06,11.9,0.0,0.1
8.6e-14,-1.2829e-06,1.2824e-06,11.8,0.0,0.1
9.1e-13,-1.2606e-06,1.2609e-06,11.7,0.0,0.1
4e-14,-1.2406e-06,1.2403e-06,11.6,0.0,0.1
6.66e-13,-1.2188e-06,1.2189e-06,11.5,0.0,0.1
2.8e-13,-1.1988e-06,1.1986e-06,11.4,0.0,0.1
5.14e-13,-1.1774e-06,1.1771e-06,11.3,0.0,0.1
1.54e-13,-1.1575e-06,1.1573e-06,11.2,0.0,0.1
4.56e-13,-1.1359e-06,1.1359e-06,11.1,0.0,0.1
9.8e-14,-1.1157e-06,1.1157e-06,11.0,0.0,0.1
3.84e-13,-1.0945e-06,1.0948e-06,10.9,0.0,0.1
1.82e-13,-1.0748e-06,1.0745e-06,10.8,0.0,0.1
4.98e-13,-1.0533e-06,1.0536e-06,10.7,0.0,0.1
9.2e-14,-1.0335e-06,1.0334e-06,10.6,0.0,0.1
-2.6e-14,-1.0125e-06,1.0127e-06,10.5,0.0,0.1
2.22e-13,-9.92e-07,9.9231e-07,10.4,0.0,0.1
4.82e-13,-9.7171e-07,9.7179e-07,10.3,0.0,0.1
-6.74e-13,-9.5215e-07,9.5185e-07,10.2,0.0,0.1
2.88e-13,-9.3123e-07,9.3102e-07,10.1,0.0,0.1
3.92e-13,-9.1098e-07,9.1183e-07,10.0,0.0,0.1
9.6e-14,-8.9126e-07,8.9135e-07,9.9,0.0,0.1
5.64e-13,-8.7056e-07,8.7078e-07,9.8,0.0,0.1
5e-14,-8.5139e-07,8.5137e-07,9.7,0.0,0.1
6.56e-13,-8.3069e-07,8.3079e-07,9.6,0.0,0.1
-1.4e-14,-8.1102e-07,8.1182e-07,9.5,0.0,0.1
5.2e-14,-7.9152e-07,7.9134e-07,9.4,0.0,0.1
7e-13,-7.7119e-07,7.7144e-07,9.3,0.0,0.1
3.6e-13,-7.5225e-07,7.5191e-07,9.2,0.0,0.1
6.24e-13,-7.3178e-07,7.322e-07,9.1,0.0,0.1
-1.8e-13,-7.1257e-07,7.1277e-07,9.0,0.0,0.1
3.92e-13,-6.9306e-07,6.9265e-07,8.9,0.0,0.1
3.4e-14,-6.7324e-07,6.7341e-07,8.8,0.0,0.1
2.16e-13,-6.5465e-07,6.5427e-07,8.7,0.0,0.1
4.56e-13,-6.3468e-07,6.3473e-07,8.6,0.0,0.1
-4.1e-13,-6.1625e-07,6.1598e-07,8.5,0.0,0.1
2.46e-13,-5.9681e-07,5.964e-07,8.4,0.0,0.1
3.38e-13,-5.7745e-07,5.7761e-07,8.3,0.0,0.1
7.2e-14,-5.5879e-07,5.5858e-07,8.2,0.0,0.1
7.66e-13,-5.3922e-07,5.392e-07,8.1,0.0,0.1
-7e-14,-5.2079e-07,5.2065e-07,8.0,0.0,0.1
4.56e-13,-5.0166e-07,5.0157e-07,7.9,0.0,0.1
3.18e-13,-4.829e-07,4.8355e-07,7.8,0.0,0.1
2e-13,-4.6474e-07,4.6455e-07,7.7,0.0,0.1
2.9e-13,-4.4568e-07,4.458e-07,7.6,0.0,0.1
-2.24e-13,-4.2736e-07,4.2723e-07,7.5,0.0,0.1
6.5e-13,-4.0851e-07,4.0852e-07,7.4,0.0,0.1
-3.4e-14,-3.9064e-07,3.9077e-07,7.3,0.0,0.1
-7.6e-14,-3.7256e-07,3.7222e-07,7.2,0.0,0.1
5.56e-13,-3.5379e-07,3.5392e-07,7.1,0.0,0.1
-1.96e-13,-3.3615e-07,3.3605e-07,7.0,0.0,0.1
4.26e-13,-3.1786e-07,3.1802e-07,6.9,0.0,0.1
-1.04e-13,-3.0053e-07,3.0026e-07,6.8,0.0,0.1
4.94e-13,-2.8221e-07,2.8234e-07,6.7,0.0,0.1
2.8e-13,-2.6448e-07,2.6459e-07,6.6,0.0,0.1
2.04e-13,-2.4712e-07,2.4721e-07,6.5,0.0,0.1
4.26e-13,-2.2961e-07,2.2973e-07,6.4,0.0,0.1
3.8e-14,-2.1268e-07,2.128e-07,6.3,0.0,0.1
9.6e-14,-1.9539e-07,1.9559e-07,6.2,0.0,0.1
4e-14,-1.7885e-07,1.7887e-07,6.1,0.0,0.1
-2.4e-14,-1.6266e-07,1.6231e-07,6.0,0.0,0.1
2.16e-13,-1.4651e-07,1.4629e-07,5.9,0.0,0.1
-3.4e-14,-1.3127e-07,1.315e-07,5.8,0.0,0.1
6.9e-13,-1.1663e-07,1.1681e-07,5.7,0.0,0.1
6e-14,-1.0294e-07,1.0303e-07,5.6,0.0,0.1
1.18e-13,-8.99989e-08,9.03332e-08,5.5,0.0,0.1
6.72e-13,-7.80867e-08,7.81396e-08,5.4,0.0,0.1
1.18e-13,-6.70499e-08,6.70799e-08,5.3,0.0,0.1
-6.8e-14,-5.69804e-08,5.71144e-08,5.2,0.0,0.1
-2.04e-13,-4.80042e-08,4.80001e-08,5.1,0.0,0.1
3.68e-13,-3.98573e-08,3.99427e-08,5.0,0.0,0.1
-5.8e-14,-3.26295e-08,3.27116e-08,4.9,0.0,0.1
5.6e-14,-2.62977e-08,2.64207e-08,4.8,0.0,0.1
5.44e-13,-2.08946e-08,2.10361e-08,4.7,0.0,0.1
1.68e-13,-1.63576e-08,1.63896e-08,4.6,0.0,0.1
7.8e-14,-1.22756e-08,1.23819e-08,4.5,0.0,0.1
-1.28e-13,-9.18778e-09,9.34836e-09,4.4,0.0,0.1
4.7e-13,-6.53042e-09,6.62884e-09,4.3,0.0,0.1
1.48e-13,-4.56304e-09,4.58602e-09,4.2,0.0,0.1
-7.8e-14,-2.95966e-09,2.98502e-09,4.1,0.0,0.1
3.96e-13,-1.86808e-09,1.92034e-09,4.0,0.0,0.1
2.26e-13,-1.1475e-09,1.18324e-09,3.9,0.0,0.1
2.24e-13,-6.64684e-10,7.05522e-10,3.8,0.0,0.1
-4.6e-14,-4.00324e-10,4.02928e-10,3.7,0.0,0.1
2.94e-13,-1.8924e-10,1.9227e-10,3.6,0.0,0.1
2.44e-13,-8.5448e-11,1.037048e-10,3.5,0.0,0.1
4.26e-13,-4.089e-11,5.4134e-11,3.4,0.0,0.1
-8.4e-14,-1.8102e-11,2.44935e-11,3.3,0.0,0.1
-8.8e-14,-8.426e-12,1.03297e-11,3.2,0.0,0.1
3.32e-13,-2.024e-12,4.1011e-12,3.1,0.0,0.1
-3.7e-13,-1.23e-12,2.2261e-12,3.0,0.0,0.1
-1.2e-14,-9.48e-13,1.6004e-12,2.9,0.0,0.1
1.96e-13,-1.72e-13,1.5408e-12,2.8,0.0,0.1
-1.5e-13,-6.28e-13,1.478e-12,2.7,0.0,0.1
2.12e-13,6e-15,1.4869e-12,2.6,0.0,0.1
1.92e-13,-5.8e-14,1.4689e-12,2.5,0.0,0.1
2e-15,-2.18e-13,1.4787e-12,2.4,0.0,0.1
1.68e-13,-1.268e-12,1.4701e-12,2.3,0.0,0.1
4.52e-13,-8.98e-13,1.5064e-12,2.2,0.0,0.1
4.62e-13,-1.26e-13,1.4518e-12,2.1,0.0,0.1
5.8e-13,-4.5e-13,1.4385e-12,2.0,0.0,0.1
4.28e-13,4e-15,1.5589e-12,1.9,0.0,0.1
2.5e-13,-4.32e-13,1.5692e-12,1.8,0.0,0.1
3.5e-13,-1.406e-12,1.5075e-12,1.7,0.0,0.1
4.08e-13,-9.8e-13,1.4982e-12,1.6,0.0,0.1
2.06e-13,-1.016e-12,1.5042e-12,1.5,0.0,0.1
-1.24e-13,-4.28e-13,1.526e-12,1.4,0.0,0.1
9.6e-14,-8.42e-13,1.4852e-12,1.3,0.0,0.1
3.06e-13,1.18e-13,1.5105e-12,1.2,0.0,0.1
7.2e-14,9.2e-14,1.5549e-12,1.1,0.0,0.1
3.28e-13,-7.68e-13,1.4887e-12,1.0,0.0,0.1
1.64e-13,-6.74e-13,1.5119e-12,0.9,0.0,0.1
-3.52e-13,1.5e-13,1.5e-12,0.8,0.0,0.1
2.04e-13,-8.46e-13,1.4962e-12,0.7,0.0,0.1
2.9e-13,-6.52e-13,1.5001e-12,0.6,0.0,0.1
8.44e-13,-1e-13,1.5359e-12,0.5,0.0,0.1
-2.7e-13,-5.74e-13,1.456e-12,0.4,0.0,0.1
4.8e-13,-6e-14,1.5222e-12,0.3,0.0,0.1
-1.76e-13,-6.78e-13,1.5608e-12,0.2,0.0,0.1
-4.2e-14,-6.12e-13,1.4695e-12,0.1,0.0,0.1
2e-14,-8.2e-14,1.4814e-12,0.0,0.0,0.1
-2.68e-13,1.82e-13,1.5464e-12,-0.1,0.0,0.1
4.86e-13,-8.12e-13,1.5044e-12,-0.2,0.0,0.1
6e-14,-3.26e-13,1.5e-12,-0.3,0.0,0.1
-1.48e-13,-9e-13,1.5301e-12,-0.4,0.0,0.1
6.72e-13,-6e-15,1.4505e-12,-0.5,0.0,0.1
6.52e-13,-3.92e-13,1.4898e-12,-0.6,0.0,0.1
6.02e-13,9.6e-14,1.4671e-12,-0.7,0.0,0.1
1.44e-13,-2.2e-13,1.5181e-12,-0.8,0.0,0.1
-6.4e-14,-2.98e-13,1.5012e-12,-0.9,0.0,0.1
1.86e-13,-1.402e-12,1.5232e-12,-1.0,0.0,0.1
4.76e-13,-7.66e-13,1.4862e-12,-1.1,0.0,0.1
3.08e-13,-4.34e-13,1.4652e-12,-1.2,0.0,0.1
5.54e-13,-2.2e-13,1.5646e-12,-1.3,0.0,0.1
-1.18e-13,-3.3e-13,1.4812e-12,-1.4,0.0,0.1
9e-14,-9.2e-14,1.498e-12,-1.5,0.0,0.1
3.6e-14,-2.88e-13,1.4735e-12,-1.6,0.0,0.1
-2.28e-13,-5.2e-14,1.5307e-12,-1.7,0.0,0.1
4e-15,-1.8e-13,1.5209e-12,-1.8,0.0,0.1
7.98e-13,-9.58e-13,1.4885e-12,-1.9,0.0,0.1
4.06e-13,-7.86e-13,1.5041e-12,-2.0,0.0,0.1
