I_BG,I_S,I_D,V_BG,V_S,V_D
-1.272e-12,4e-15,2.168e-12,-2.6,0.0,0.1
-6.12e-13,-6.94e-13,1.962e-12,-2.55,0.0,0.1
-9.9e-13,6.2e-13,2.562e-12,-2.5,0.0,0.1
-1.658e-12,-2e-14,2.806e-12,-2.45,0.0,0.1
-1.648e-12,-1.96e-13,2.068e-12,-2.4,0.0,0.1
-1.47e-12,5.84e-13,2.45e-12,-2.35,0.0,0.1
-1.406e-12,-3.6e-13,2.498e-12,-2.3,0.0,0.1
-1.042e-12,2.6e-14,1.996e-12,-2.25,0.0,0.1
-1.488e-12,7.24e-13,2.67e-12,-2.2,0.0,0.1
-1.382e-12,-6.66e-13,2.652e-12,-2.15,0.0,0.1
-1.202e-12,2.66e-13,2.212e-12,-2.1,0.0,0.1
-1.478e-12,4.1e-13,2.334e-12,-2.05,0.0,0.1
-1.2e-12,5.56e-13,2.248e-12,-2.0,0.0,0.1
-1.388e-12,2.88e-13,2.168e-12,-1.95,0.0,0.1
-1.502e-12,-5.34e-13,2.346e-12,-1.9,0.0,0.1
-1.408e-12,-2.84e-13,2.296e-12,-1.85,0.0,0.1
-1.026e-12,3.14e-13,2.582e-12,-1.8,0.0,0.1
-1.528e-12,1.14e-13,2.422e-12,-1.75,0.0,0.1
-1.08e-12,-3.54e-13,2.164e-12,-1.7,0.0,0.1
-1.714e-12,1.22e-12,2.6e-12,-1.65,0.0,0.1
-1.768e-12,-2.1e-13,2.304e-12,-1.6,0.0,0.1
-1.34e-12,-6.12e-13,2.166e-12,-1.55,0.0,0.1
-1.34e-12,9.54e-13,2.466e-12,-1.5,0.0,0.1
-1.388e-12,-2.6e-13,2.526e-12,-1.45,0.0,0.1
-1.182e-12,-5e-13,2.03e-12,-1.4,0.0,0.1
-1.692e-12,7.14e-13,2.814e-12,-1.35,0.0,0.1
-1.31e-12,-3.18e-13,2.65e-12,-1.3,0.0,0.1
-1.162e-12,-1.78e-13,2.66e-12,-1.25,0.0,0.1
-1.322e-12,2.76e-13,2.252e-12,-1.2,0.0,0.1
-1.084e-12,3.24e-13,2.164e-12,-1.15,0.0,0.1
-1.096e-12,4e-13,2.484e-12,-1.1,0.0,0.1
-1.766e-12,3.88e-13,2.35e-12,-1.05,0.0,0.1
-7.84e-13,3.2e-14,1.944e-12,-1.0,0.0,0.1
-1.492e-12,1.328e-12,2.39e-12,-0.95,0.0,0.1
-1.634e-12,-4.06e-13,2.404e-12,-0.9,0.0,0.1
-9.58e-13,-4.94e-13,1.994e-12,-0.85,0.0,0.1
-1.2e-12,9.28e-13,2.552e-12,-0.8,0.0,0.1
-1.614e-12,9.4e-14,2.53e-12,-0.75,0.0,0.1
-1.336e-12,-9.8e-14,1.98e-12,-0.7,0.0,0.1
-1.598e-12,3.46e-13,2.296e-12,-0.65,0.0,0.1
-1.29e-12,-4.72e-13,2.292e-12,-0.6,0.0,0.1
-9.22e-13,4.2e-14,2.144e-12,-0.55,0.0,0.1
-1.496e-12,6.26e-13,2.686e-12,-0.5,0.0,0.1
-1.022e-12,-1.228e-12,2.566e-12,-0.45,0.0,0.1
-1.364e-12,-2.7e-13,2.846e-12,-0.4,0.0,0.1
-1.286e-12,-5.82e-13,3.876e-12,-0.35,0.0,0.1
-9.64e-13,-2.788e-12,3.966e-12,-0.3,0.0,0.1
-1.288e-12,-2.788e-12,4.91e-12,-0.25,0.0,0.1
-1.39e-12,-5.372e-12,8.018e-12,-0.2,0.0,0.1
-9.82e-13,-1.101e-11,1.1242e-11,-0.15,0.0,0.1
-1.328e-12,-1.405e-11,1.794e-11,-0.1,0.0,0.1
-1.618e-12,-2.4796e-11,2.6254e-11,-0.05,0.0,0.1
-1.002e-12,-3.8486e-11,3.7758e-11,0.0,0.0,0.1
-1.554e-12,-5.4346e-11,5.2846e-11,0.05,0.0,0.1
-9.66e-13,-7.541e-11,7.6068e-11,0.1,0.0,0.1
-1.048e-12,-9.232e-11,9.2608e-11,0.15,0.0,0.1
-1.44e-12,-1.19442e-10,1.20324e-10,0.2,0.0,0.1
-1.522e-12,-1.6626e-10,1.69814e-10,0.25,0.0,0.1
-1.212e-12,-2.0587e-10,1.98438e-10,0.3,0.0,0.1
-1.612e-12,-2.63816e-10,2.60178e-10,0.35,0.0,0.1
-1.198e-12,-3.09544e-10,3.02626e-10,0.4,0.0,0.1
-1.52e-12,-3.53474e-10,3.57362e-10,0.45,0.0,0.1
-1.38e-12,-4.40528e-10,4.28534e-10,0.5,0.0,0.1
-1.106e-12,-4.97972e-10,4.94998e-10,0.55,0.0,0.1
-1.348e-12,-5.70668e-10,5.6708e-10,0.6,0.0,0.1
-1.092e-12,-6.20478e-10,6.1121e-10,0.65,0.0,0.1
-1.248e-12,-6.91412e-10,6.82318e-10,0.7,0.0,0.1
-2.064e-12,-7.54356e-10,7.59668e-10,0.75,0.0,0.1
-1.098e-12,-8.3947e-10,8.4091e-10,0.8,0.0,0.1
-1.362e-12,-9.03288e-10,9.08632e-10,0.85,0.0,0.1
-1.34e-12,-9.87704e-10,9.84138e-10,0.9,0.0,0.1
-1.522e-12,-1.063174e-09,1.06438e-09,0.95,0.0,0.1
-1.35e-12,-1.11696e-09,1.08094e-09,1.0,0.0,0.1
-8.6e-13,-1.1666e-09,1.15784e-09,1.05,0.0,0.1
-1.282e-12,-1.24176e-09,1.24878e-09,1.1,0.0,0.1
-1.642e-12,-1.32586e-09,1.3208e-09,1.15,0.0,0.1
-1.136e-12,-1.41234e-09,1.41088e-09,1.2,0.0,0.1
-1.386e-12,-1.51774e-09,1.50346e-09,1.25,0.0,0.1
-1.332e-12,-1.61794e-09,1.62418e-09,1.3,0.0,0.1
-1.188e-12,-1.74392e-09,1.73168e-09,1.35,0.0,0.1
-1.186e-12,-1.8812e-09,1.87628e-09,1.4,0.0,0.1
-1.502e-12,-2.0381e-09,2.03898e-09,1.45,0.0,0.1
-1.256e-12,-2.21572e-09,2.21856e-09,1.5,0.0,0.1
-1.328e-12,-2.41486e-09,2.42098e-09,1.55,0.0,0.1
-1.598e-12,-2.66552e-09,2.66758e-09,1.6,0.0,0.1
-1.336e-12,-2.97172e-09,2.97434e-09,1.65,0.0,0.1
-9.46e-13,-3.31624e-09,3.32886e-09,1.7,0.0,0.1
-1.164e-12,-3.75588e-09,3.73672e-09,1.75,0.0,0.1
-1.336e-12,-4.22246e-09,4.24782e-09,1.8,0.0,0.1
-1.362e-12,-4.80942e-09,4.78338e-09,1.85,0.0,0.1
-1.516e-12,-5.48894e-09,5.47764e-09,1.9,0.0,0.1
-1.81e-12,-6.30524e-09,6.29812e-09,1.95,0.0,0.1
-9.92e-13,-7.23772e-09,7.21278e-09,2.0,0.0,0.1
-1.862e-12,-8.31514e-09,8.28956e-09,2.05,0.0,0.1
-1.482e-12,-9.51186e-09,9.49936e-09,2.1,0.0,0.1
-9.52e-13,-1.088528e-08,1.088906e-08,2.15,0.0,0.1
-1.748e-12,-1.23982e-08,1.23267e-08,2.2,0.0,0.1
-1.56e-12,-1.41564e-08,1.40876e-08,2.25,0.0,0.1
-1.12e-12,-1.61335e-08,1.61263e-08,2.3,0.0,0.1
-1.656e-12,-1.83761e-08,1.83162e-08,2.35,0.0,0.1
-1.424e-12,-2.07783e-08,2.0742e-08,2.4,0.0,0.1
-1.006e-12,-2.34842e-08,2.35057e-08,2.45,0.0,0.1
-1.234e-12,-2.63882e-08,2.63698e-08,2.5,0.0,0.1
-1.246e-12,-2.94966e-08,2.95187e-08,2.55,0.0,0.1
-1.464e-12,-3.28991e-08,3.28545e-08,2.6,0.0,0.1
-1.312e-12,-3.66181e-08,3.65866e-08,2.65,0.0,0.1
-8.98e-13,-4.05444e-08,4.04738e-08,2.7,0.0,0.1
-1.502e-12,-4.47205e-08,4.47464e-08,2.75,0.0,0.1
-1.136e-12,-4.9119e-08,4.90363e-08,2.8,0.0,0.1
-1.582e-12,-5.38331e-08,5.37336e-08,2.85,0.0,0.1
-1.148e-12,-5.87645e-08,5.85539e-08,2.9,0.0,0.1
-1.2e-12,-6.3928e-08,6.38652e-08,2.95,0.0,0.1
-2.032e-12,-6.93128e-08,6.91853e-08,3.0,0.0,0.1
-1.25e-12,-7.51089e-08,7.50063e-08,3.05,0.0,0.1
-1.252e-12,-8.10145e-08,8.09455e-08,3.1,0.0,0.1
-1.496e-12,-8.71902e-08,8.70328e-08,3.15,0.0,0.1
-1.276e-12,-9.35676e-08,9.34868e-08,3.2,0.0,0.1
-8.9e-13,-1.001805e-07,1.001922e-07,3.25,0.0,0.1
-8.58e-13,-1.071033e-07,1.069501e-07,3.3,0.0,0.1
-1.692e-12,-1.142151e-07,1.142396e-07,3.35,0.0,0.1
-9.3e-13,-1.2141e-07,1.2154e-07,3.4,0.0,0.1
-1.236e-12,-1.2913e-07,1.2909e-07,3.45,0.0,0.1
-1e-12,-1.3679e-07,1.3666e-07,3.5,0.0,0.1
-1.282e-12,-1.4481e-07,1.4479e-07,3.55,0.0,0.1
-1.56e-12,-1.5318e-07,1.5335e-07,3.6,0.0,0.1
-1.026e-12,-1.6113e-07,1.6133e-07,3.65,0.0,0.1
-1.41e-12,-1.6989e-07,1.6995e-07,3.7,0.0,0.1
-1.054e-12,-1.7869e-07,1.7857e-07,3.75,0.0,0.1
-1.584e-12,-1.8769e-07,1.8757e-07,3.8,0.0,0.1
-1.204e-12,-1.9641e-07,1.9638e-07,3.85,0.0,0.1
-1.206e-12,-2.0538e-07,2.0555e-07,3.9,0.0,0.1
-1.344e-12,-2.1489e-07,2.1516e-07,3.95,0.0,0.1
-1.502e-12,-2.2444e-07,2.2443e-07,4.0,0.0,0.1
-1.004e-12,-2.3421e-07,2.3392e-07,4.05,0.0,0.1
-1.46e-12,-2.4423e-07,2.4405e-07,4.1,0.0,0.1
-1.44e-12,-2.5364e-07,2.5365e-07,4.15,0.0,0.1
-1.186e-12,-2.6371e-07,2.6396e-07,4.2,0.0,0.1
-1.388e-12,-2.7383e-07,2.7384e-07,4.25,0.0,0.1
-1.134e-12,-2.8399e-07,2.8394e-07,4.3,0.0,0.1
-1.478e-12,-2.9479e-07,2.9441e-07,4.35,0.0,0.1
-1.046e-12,-3.0475e-07,3.0475e-07,4.4,0.0,0.1
-1.258e-12,-3.1544e-07,3.1543e-07,4.45,0.0,0.1
-1.53e-12,-3.2599e-07,3.2583e-07,4.5,0.0,0.1
-9.46e-13,-3.3672e-07,3.3669e-07,4.55,0.0,0.1
-1.326e-12,-3.4778e-07,3.474e-07,4.6,0.0,0.1
-1.434e-12,-3.5851e-07,3.5819e-07,4.65,0.0,0.1
-1.252e-12,-3.6949e-07,3.6926e-07,4.7,0.0,0.1
-1.56e-12,-3.8067e-07,3.8087e-07,4.75,0.0,0.1
-1.042e-12,-3.9162e-07,3.9199e-07,4.8,0.0,0.1
-1.254e-12,-4.0323e-07,4.0331e-07,4.85,0.0,0.1
-1.554e-12,-4.1475e-07,4.1449e-07,4.9,0.0,0.1
-9.26e-13,-4.2637e-07,4.2635e-07,4.95,0.0,0.1
-1.46e-12,-4.3781e-07,4.3774e-07,5.0,0.0,0.1
-1.282e-12,-4.4916e-07,4.4956e-07,5.05,0.0,0.1
-1.51e-12,-4.6144e-07,4.6184e-07,5.1,0.0,0.1
-1.536e-12,-4.7336e-07,4.7319e-07,5.15,0.0,0.1
-9.8e-13,-4.8539e-07,4.8512e-07,5.2,0.0,0.1
-1.432e-12,-4.9765e-07,4.9734e-07,5.25,0.0,0.1
-1.128e-12,-5.0918e-07,5.0928e-07,5.3,0.0,0.1
-8.82e-13,-5.2127e-07,5.2172e-07,5.35,0.0,0.1
-1.678e-12,-5.3358e-07,5.3348e-07,5.4,0.0,0.1
-8.9e-13,-5.4612e-07,5.4601e-07,5.45,0.0,0.1
-1.632e-12,-5.59e-07,5.5833e-07,5.5,0.0,0.1
-8.24e-13,-5.7043e-07,5.7029e-07,5.55,0.0,0.1
-1.404e-12,-5.8331e-07,5.8359e-07,5.6,0.0,0.1
-1.598e-12,-5.9577e-07,5.9598e-07,5.65,0.0,0.1
-1.024e-12,-6.0833e-07,6.0845e-07,5.7,0.0,0.1
-1.272e-12,-6.2127e-07,6.2093e-07,5.75,0.0,0.1
-1.208e-12,-6.3368e-07,6.3321e-07,5.8,0.0,0.1
-1.23e-12,-6.4663e-07,6.465e-07,5.85,0.0,0.1
-1.612e-12,-6.5936e-07,6.5986e-07,5.9,0.0,0.1
-1.226e-12,-6.7206e-07,6.7276e-07,5.95,0.0,0.1
-1.228e-12,-6.8534e-07,6.8553e-07,6.0,0.0,0.1
-1.394e-12,-6.9846e-07,6.9812e-07,6.05,0.0,0.1
-9.1e-13,-7.1143e-07,7.1151e-07,6.1,0.0,0.1
-1.748e-12,-7.2439e-07,7.2457e-07,6.15,0.0,0.1
-1.334e-12,-7.3697e-07,7.3789e-07,6.2,0.0,0.1
-2.62e-13,-7.5094e-07,7.5159e-07,6.25,0.0,0.1
-1.388e-12,-7.6442e-07,7.6422e-07,6.3,0.0,0.1
-1.168e-12,-7.7745e-07,7.7736e-07,6.35,0.0,0.1
-1.414e-12,-7.914e-07,7.9089e-07,6.4,0.0,0.1
-9.14e-13,-8.0399e-07,8.043e-07,6.45,0.0,0.1
-1.1e-12,-8.1766e-07,8.1849e-07,6.5,0.0,0.1
-1.546e-12,-8.3123e-07,8.3134e-07,6.55,0.0,0.1
-1.136e-12,-8.4504e-07,8.4505e-07,6.6,0.0,0.1
-1.06e-12,-8.593e-07,8.5849e-07,6.65,0.0,0.1
-1.526e-12,-8.7227e-07,8.7186e-07,6.7,0.0,0.1
-1.5e-12,-8.8608e-07,8.8637e-07,6.75,0.0,0.1
-1.304e-12,-9.0016e-07,9.0001e-07,6.8,0.0,0.1
-8.54e-13,-9.1378e-07,9.1399e-07,6.85,0.0,0.1
-1.59e-12,-9.2846e-07,9.2778e-07,6.9,0.0,0.1
-1.248e-12,-9.4157e-07,9.4079e-07,6.95,0.0,0.1
-8.58e-13,-9.5581e-07,9.5588e-07,7.0,0.0,0.1
-1.392e-12,-9.694e-07,9.697e-07,7.05,0.0,0.1
-1.102e-12,-9.8289e-07,9.8396e-07,7.1,0.0,0.1
-1.328e-12,-9.9794e-07,9.9821e-07,7.15,0.0,0.1
-1.656e-12,-1.01239e-06,1.01163e-06,7.2,0.0,0.1
-7.18e-13,-1.02635e-06,1.02618e-06,7.25,0.0,0.1
-1.366e-12,-1.04031e-06,1.04037e-06,7.3,0.0,0.1
-9.46e-13,-1.05378e-06,1.05516e-06,7.35,0.0,0.1
-1.368e-12,-1.06898e-06,1.06997e-06,7.4,0.0,0.1
-1.402e-12,-1.08345e-06,1.08299e-06,7.45,0.0,0.1
-1.236e-12,-1.09785e-06,1.09771e-06,7.5,0.0,0.1
-1.616e-12,-1.11246e-06,1.11183e-06,7.55,0.0,0.1
-1.332e-12,-1.12614e-06,1.12632e-06,7.6,0.0,0.1
-1.312e-12,-1.14108e-06,1.14223e-06,7.65,0.0,0.1
-9.48e-13,-1.1554e-06,1.1562e-06,7.7,0.0,0.1
-1.636e-12,-1.1707e-06,1.1694e-06,7.75,0.0,0.1
-9.64e-13,-1.1852e-06,1.1854e-06,7.8,0.0,0.1
-1.616e-12,-1.1997e-06,1.1989e-06,7.85,0.0,0.1
-9.66e-13,-1.2144e-06,1.2142e-06,7.9,0.0,0.1
-1.506e-12,-1.2287e-06,1.2283e-06,7.95,0.0,0.1
-9.38e-13,-1.2437e-06,1.2434e-06,8.0,0.0,0.1
-1.43e-12,-1.2581e-06,1.2577e-06,8.05,0.0,0.1
-1.574e-12,-1.2736e-06,1.2733e-06,8.1,0.0,0.1
-1.672e-12,-1.2879e-06,1.2875e-06,8.15,0.0,0.1
-9.3e-13,-1.3031e-06,1.3027e-06,8.2,0.0,0.1
-1.74e-12,-1.3178e-06,1.3176e-06,8.25,0.0,0.1
-1.26e-12,-1.3325e-06,1.332e-06,8.3,0.0,0.1
-1.452e-12,-1.3472e-06,1.3471e-06,8.35,0.0,0.1
-1.264e-12,-1.3626e-06,1.3623e-06,8.4,0.0,0.1
-1.546e-12,-1.3775e-06,1.3771e-06,8.45,0.0,0.1
-1.21e-12,-1.3921e-06,1.392e-06,8.5,0.0,0.1
-1.49e-12,-1.4081e-06,1.4075e-06,8.55,0.0,0.1
-1.278e-12,-1.4219e-06,1.4222e-06,8.6,0.0,0.1
-1.672e-12,-1.4384e-06,1.4373e-06,8.65,0.0,0.1
-1.21e-12,-1.4517e-06,1.4525e-06,8.7,0.0,0.1
-1.252e-12,-1.4692e-06,1.4672e-06,8.75,0.0,0.1
-1.224e-12,-1.4817e-06,1.4827e-06,8.8,0.0,0.1
-1.676e-12,-1.4999e-06,1.4978e-06,8.85,0.0,0.1
-1.094e-12,-1.5123e-06,1.5133e-06,8.9,0.0,0.1
-1.192e-12,-1.53e-06,1.5284e-06,8.95,0.0,0.1
-1.14e-12,-1.5428e-06,1.5434e-06,9.0,0.0,0.1
-1.264e-12,-1.5601e-06,1.5585e-06,9.05,0.0,0.1
-1.314e-12,-1.5738e-06,1.5741e-06,9.1,0.0,0.1
-1.516e-12,-1.59e-06,1.5889e-06,9.15,0.0,0.1
-1.242e-12,-1.6046e-06,1.6046e-06,9.2,0.0,0.1
-1.118e-12,-1.6204e-06,1.6195e-06,9.25,0.0,0.1
-1.056e-12,-1.635e-06,1.6347e-06,9.3,0.0,0.1
-1.11e-12,-1.6507e-06,1.6507e-06,9.35,0.0,0.1
-1.282e-12,-1.6658e-06,1.6649e-06,9.4,0.0,0.1
-9.24e-13,-1.6814e-06,1.6818e-06,9.45,0.0,0.1
-1.586e-12,-1.6969e-06,1.695e-06,9.5,0.0,0.1
-1.478e-12,-1.7122e-06,1.7133e-06,9.55,0.0,0.1
-1.724e-12,-1.7279e-06,1.7258e-06,9.6,0.0,0.1
-1.234e-12,-1.7427e-06,1.7439e-06,9.65,0.0,0.1
-1.406e-12,-1.7586e-06,1.7566e-06,9.7,0.0,0.1
-7e-13,-1.7738e-06,1.7748e-06,9.75,0.0,0.1
-1.532e-12,-1.7895e-06,1.788e-06,9.8,0.0,0.1
-1.144e-12,-1.805e-06,1.8055e-06,9.85,0.0,0.1
-1.754e-12,-1.821e-06,1.8194e-06,9.9,0.0,0.1
-9.14e-13,-1.8364e-06,1.8364e-06,9.95,0.0,0.1
-1.258e-12,-1.8519e-06,1.851e-06,10.0,0.0,0.1
-9.54e-13,-1.8677e-06,1.8674e-06,10.05,0.0,0.1
-1.284e-12,-1.8831e-06,1.8823e-06,10.1,0.0,0.1
-9.56e-13,-1.8991e-06,1.8985e-06,10.15,0.0,0.1
-1.584e-12,-1.9142e-06,1.914e-06,10.2,0.0,0.1
-9.22e-13,-1.9308e-06,1.9298e-06,10.25,0.0,0.1
-1.148e-12,-1.9453e-06,1.9453e-06,10.3,0.0,0.1
-8.02e-13,-1.9617e-06,1.9609e-06,10.35,0.0,0.1
-1.186e-12,-1.9769e-06,1.9768e-06,10.4,0.0,0.1
-1.136e-12,-1.9929e-06,1.992e-06,10.45,0.0,0.1
-1.43e-12,-2.0087e-06,2.0081e-06,10.5,0.0,0.1
-1.13e-12,-2.0237e-06,2.0234e-06,10.55,0.0,0.1
-1.538e-12,-2.0408e-06,2.04e-06,10.6,0.0,0.1
-1.204e-12,-2.0545e-06,2.0552e-06,10.65,0.0,0.1
-1.276e-12,-2.0727e-06,2.071e-06,10.7,0.0,0.1
-1.29e-12,-2.0854e-06,2.0862e-06,10.75,0.0,0.1
-1.694e-12,-2.1047e-06,2.1025e-06,10.8,0.0,0.1
-9.44e-13,-2.1168e-06,2.1181e-06,10.85,0.0,0.1
-1.542e-12,-2.1363e-06,2.1335e-06,10.9,0.0,0.1
-1.45e-12,-2.1486e-06,2.15e-06,10.95,0.0,0.1
-1.306e-12,-2.1679e-06,2.1655e-06,11.0,0.0,0.1
-1.178e-12,-2.1811e-06,2.1822e-06,11.05,0.0,0.1
-1.372e-12,-2.1995e-06,2.1971e-06,11.1,0.0,0.1
-1.162e-12,-2.2131e-06,2.2135e-06,11.15,0.0,0.1
-1.278e-12,-2.2304e-06,2.2291e-06,11.2,0.0,0.1
-1.174e-12,-2.2453e-06,2.2452e-06,11.25,0.0,0.1
-1.32e-12,-2.2623e-06,2.2614e-06,11.3,0.0,0.1
-1.288e-12,-2.2776e-06,2.2769e-06,11.35,0.0,0.1
-8.88e-13,-2.2942e-06,2.2946e-06,11.4,0.0,0.1
-1.476e-12,-2.3099e-06,2.3081e-06,11.45,0.0,0.1
-8.34e-13,-2.326e-06,2.3269e-06,11.5,0.0,0.1
-1.606e-12,-2.3423e-06,2.3398e-06,11.55,0.0,0.1
-1e-12,-2.3572e-06,2.3588e-06,11.6,0.0,0.1
-1.37e-12,-2.3737e-06,2.3709e-06,11.65,0.0,0.1
-1.388e-12,-2.3888e-06,2.3905e-06,11.7,0.0,0.1
-1.456e-12,-2.4057e-06,2.4035e-06,11.75,0.0,0.1
-1.308e-12,-2.4212e-06,2.4223e-06,11.8,0.0,0.1
-1.38e-12,-2.4374e-06,2.4356e-06,11.85,0.0,0.1
-1.08e-12,-2.4535e-06,2.4538e-06,11.9,0.0,0.1
-1.354e-12,-2.4692e-06,2.4679e-06,11.95,0.0,0.1
-1.044e-12,-2.4851e-06,2.4854e-06,12.0,0.0,0.1
