I_BG,I_S,I_D,V_BG,V_S,V_D
7.02e-13,-3.3897e-07,3.3923e-07,5.574,0.0,0.1
6.28e-13,-3.6046e-07,3.6041e-07,5.721,0.0,0.1
8.46e-13,-3.828e-07,3.8254e-07,5.868,0.0,0.1
4.24e-13,-4.049e-07,4.0502e-07,6.016,0.0,0.1
1.054e-12,-4.2725e-07,4.2752e-07,6.163,0.0,0.1
6.82e-13,-4.5098e-07,4.5072e-07,6.31,0.0,0.1
9.32e-13,-4.7399e-07,4.736e-07,6.457,0.0,0.1
8.88e-13,-4.9733e-07,4.9777e-07,6.605,0.0,0.1
9.2e-13,-5.2119e-07,5.2094e-07,6.752,0.0,0.1
1.38e-12,-5.4527e-07,5.4512e-07,6.899,0.0,0.1
1.426e-12,-5.6932e-07,5.6929e-07,7.047,0.0,0.1
1.676e-12,-5.9362e-07,5.9381e-07,7.194,0.0,0.1
1.234e-12,-6.1913e-07,6.1823e-07,7.341,0.0,0.1
1.004e-12,-6.4319e-07,6.4293e-07,7.488,0.0,0.1
1.438e-12,-6.6849e-07,6.6895e-07,7.636,0.0,0.1
1.32e-12,-6.9355e-07,6.9323e-07,7.783,0.0,0.1
1.652e-12,-7.1881e-07,7.1856e-07,7.93,0.0,0.1
1.076e-12,-7.4404e-07,7.4439e-07,8.078,0.0,0.1
1.528e-12,-7.6952e-07,7.6964e-07,8.225,0.0,0.1
1.09e-12,-7.967e-07,7.9567e-07,8.372,0.0,0.1
1.134e-12,-8.2146e-07,8.2148e-07,8.519,0.0,0.1
1.802e-12,-8.4782e-07,8.4866e-07,8.667,0.0,0.1
1.266e-12,-8.7402e-07,8.7345e-07,8.814,0.0,0.1
1.218e-12,-9.0044e-07,9.0036e-07,8.961,0.0,0.1
9.88e-13,-9.2679e-07,9.2706e-07,9.109,0.0,0.1
1.788e-12,-9.5365e-07,9.5345e-07,9.256,0.0,0.1
1.402e-12,-9.81e-07,9.7977e-07,9.403,0.0,0.1
1.59e-12,-1.00621e-06,1.00694e-06,9.55,0.0,0.1
1.344e-12,-1.03384e-06,1.03457e-06,9.698,0.0,0.1
1.324e-12,-1.06078e-06,1.06042e-06,9.845,0.0,0.1
1.896e-12,-1.08793e-06,1.08814e-06,9.992,0.0,0.1
1.504e-12,-1.11522e-06,1.11551e-06,10.14,0.0,0.1
2.12e-12,-1.14259e-06,1.1423e-06,10.287,0.0,0.1
2.038e-12,-1.1686e-06,1.1679e-06,10.434,0.0,0.1
1.726e-12,-1.1959e-06,1.1956e-06,10.581,0.0,0.1
1.934e-12,-1.2241e-06,1.2237e-06,10.729,0.0,0.1
1.798e-12,-1.2515e-06,1.251e-06,10.876,0.0,0.1
2.446e-12,-1.2791e-06,1.2792e-06,11.023,0.0,0.1
1.888e-12,-1.3071e-06,1.3064e-06,11.171,0.0,0.1
2.016e-12,-1.3349e-06,1.3356e-06,11.318,0.0,0.1
2.042e-12,-1.3631e-06,1.3614e-06,11.465,0.0,0.1
2.446e-12,-1.3913e-06,1.3922e-06,11.612,0.0,0.1
2.406e-12,-1.4194e-06,1.4184e-06,11.76,0.0,0.1
2.144e-12,-1.4475e-06,1.4471e-06,11.907,0.0,0.1
2.41e-12,-1.4751e-06,1.4751e-06,12.054,0.0,0.1
2.594e-12,-1.5043e-06,1.5025e-06,12.202,0.0,0.1
2.368e-12,-1.5313e-06,1.5317e-06,12.349,0.0,0.1
2.526e-12,-1.5621e-06,1.5603e-06,12.496,0.0,0.1
2.54e-12,-1.5893e-06,1.5905e-06,12.643,0.0,0.1
2.588e-12,-1.6211e-06,1.6197e-06,12.791,0.0,0.1
2.954e-12,-1.6485e-06,1.6484e-06,12.938,0.0,0.1
2.148e-12,-1.6779e-06,1.6773e-06,13.085,0.0,0.1
2.968e-12,-1.7061e-06,1.7054e-06,13.233,0.0,0.1
2.49e-12,-1.734e-06,1.7336e-06,13.38,0.0,0.1
2.652e-12,-1.7627e-06,1.7621e-06,13.527,0.0,0.1
2.412e-12,-1.7904e-06,1.7899e-06,13.674,0.0,0.1
2.886e-12,-1.8189e-06,1.8192e-06,13.822,0.0,0.1
2.142e-12,-1.8477e-06,1.8462e-06,13.969,0.0,0.1
3.656e-12,-1.8767e-06,1.8779e-06,14.116,0.0,0.1
2.952e-12,-1.9054e-06,1.9034e-06,14.264,0.0,0.1
3.118e-12,-1.9349e-06,1.9355e-06,14.411,0.0,0.1
2.734e-12,-1.9636e-06,1.9628e-06,14.558,0.0,0.1
3.086e-12,-1.9931e-06,1.9917e-06,14.705,0.0,0.1
3.164e-12,-2.0208e-06,2.0214e-06,14.853,0.0,0.1
3.554e-12,-2.0524e-06,2.05e-06,15.0,0.0,0.1
4.384e-12,-2.0502e-06,2.05e-06,15.0,0.0,0.1
3.424e-12,-2.0155e-06,2.0145e-06,14.853,0.0,0.1
3.77e-12,-1.9805e-06,1.9815e-06,14.705,0.0,0.1
3.232e-12,-1.9474e-06,1.9454e-06,14.558,0.0,0.1
4.064e-12,-1.9136e-06,1.9153e-06,14.411,0.0,0.1
6.172e-12,-1.8808e-06,1.8796e-06,14.264,0.0,0.1
3.92e-12,-1.8481e-06,1.8483e-06,14.116,0.0,0.1
2.9e-12,-1.8157e-06,1.8155e-06,13.969,0.0,0.1
2.978e-12,-1.7839e-06,1.7828e-06,13.822,0.0,0.1
2.91e-12,-1.7501e-06,1.7508e-06,13.674,0.0,0.1
2.586e-12,-1.7207e-06,1.7185e-06,13.527,0.0,0.1
2.626e-12,-1.6858e-06,1.6867e-06,13.38,0.0,0.1
2.002e-12,-1.6564e-06,1.6546e-06,13.233,0.0,0.1
2.75e-12,-1.6224e-06,1.6224e-06,13.085,0.0,0.1
2.104e-12,-1.5914e-06,1.5912e-06,12.938,0.0,0.1
2.658e-12,-1.56e-06,1.5595e-06,12.791,0.0,0.1
2.312e-12,-1.5277e-06,1.528e-06,12.643,0.0,0.1
2.142e-12,-1.4971e-06,1.4968e-06,12.496,0.0,0.1
1.832e-12,-1.4658e-06,1.4655e-06,12.349,0.0,0.1
1.884e-12,-1.4352e-06,1.4353e-06,12.202,0.0,0.1
1.37e-12,-1.404e-06,1.4029e-06,12.054,0.0,0.1
1.93e-12,-1.3728e-06,1.3741e-06,11.907,0.0,0.1
1.754e-12,-1.3422e-06,1.3409e-06,11.76,0.0,0.1
1.534e-12,-1.3114e-06,1.3119e-06,11.612,0.0,0.1
1.408e-12,-1.2805e-06,1.2799e-06,11.465,0.0,0.1
1.6e-12,-1.2503e-06,1.2499e-06,11.318,0.0,0.1
1.398e-12,-1.2193e-06,1.2195e-06,11.171,0.0,0.1
1.308e-12,-1.1903e-06,1.1888e-06,11.023,0.0,0.1
1.93e-12,-1.1584e-06,1.159e-06,10.876,0.0,0.1
1.678e-12,-1.1305e-06,1.1288e-06,10.729,0.0,0.1
1.73e-12,-1.0985e-06,1.0991e-06,10.581,0.0,0.1
1.12e-12,-1.0695e-06,1.069e-06,10.434,0.0,0.1
1.86e-12,-1.0397e-06,1.0396e-06,10.287,0.0,0.1
1.574e-12,-1.0097e-06,1.01e-06,10.14,0.0,0.1
1.082e-12,-9.797e-07,9.7966e-07,9.992,0.0,0.1
7.62e-13,-9.501e-07,9.5037e-07,9.845,0.0,0.1
1.18e-12,-9.2057e-07,9.211e-07,9.698,0.0,0.1
1.1e-12,-8.9293e-07,8.9159e-07,9.55,0.0,0.1
1.446e-12,-8.6282e-07,8.6291e-07,9.403,0.0,0.1
1.006e-12,-8.3431e-07,8.3504e-07,9.256,0.0,0.1
1.554e-12,-8.0558e-07,8.0518e-07,9.109,0.0,0.1
1.132e-12,-7.7698e-07,7.7707e-07,8.961,0.0,0.1
8.02e-13,-7.4872e-07,7.4894e-07,8.814,0.0,0.1
9.76e-13,-7.2036e-07,7.2049e-07,8.667,0.0,0.1
5.24e-13,-6.9304e-07,6.9215e-07,8.519,0.0,0.1
7.2e-13,-6.642e-07,6.645e-07,8.372,0.0,0.1
5.2e-13,-6.3675e-07,6.3756e-07,8.225,0.0,0.1
4.9e-13,-6.0978e-07,6.0956e-07,8.078,0.0,0.1
8.88e-13,-5.8195e-07,5.8237e-07,7.93,0.0,0.1
5.44e-13,-5.5501e-07,5.552e-07,7.783,0.0,0.1
8.12e-13,-5.2818e-07,5.2836e-07,7.636,0.0,0.1
4.22e-13,-5.0204e-07,5.0163e-07,7.488,0.0,0.1
4.08e-13,-4.7486e-07,4.7503e-07,7.341,0.0,0.1
2.1e-13,-4.4886e-07,4.4915e-07,7.194,0.0,0.1
1.24e-13,-4.2259e-07,4.2249e-07,7.047,0.0,0.1
5.6e-13,-3.9673e-07,3.9703e-07,6.899,0.0,0.1
-1e-14,-3.7098e-07,3.7096e-07,6.752,0.0,0.1
7.16e-13,-3.4556e-07,3.4572e-07,6.605,0.0,0.1
-3.4e-14,-3.2043e-07,3.2024e-07,6.457,0.0,0.1
2.5e-13,-2.9537e-07,2.9575e-07,6.31,0.0,0.1
-1.12e-13,-2.7137e-07,2.7133e-07,6.163,0.0,0.1
2.4e-13,-2.4707e-07,2.4697e-07,6.016,0.0,0.1
2.78e-13,-2.2319e-07,2.2323e-07,5.868,0.0,0.1
1.62e-13,-2.0035e-07,2.0031e-07,5.721,0.0,0.1
5.18e-13,-1.7822e-07,1.7812e-07,5.574,0.0,0.1
-9e-14,-1.5684e-07,1.5687e-07,5.426,0.0,0.1
2.88e-13,-1.3689e-07,1.3697e-07,5.279,0.0,0.1
-6e-14,-1.1846e-07,1.1848e-07,5.132,0.0,0.1
5.6e-14,-1.0093e-07,1.0085e-07,4.985,0.0,0.1
5.8e-14,-8.49035e-08,8.51891e-08,4.837,0.0,0.1
-3.64e-13,-7.09795e-08,7.10166e-08,4.69,0.0,0.1
-3.12e-13,-5.82321e-08,5.83594e-08,4.543,0.0,0.1
2.72e-13,-4.71105e-08,4.72336e-08,4.395,0.0,0.1
-2.58e-13,-3.78052e-08,3.78915e-08,4.248,0.0,0.1
-2.88e-13,-2.97896e-08,2.98745e-08,4.101,0.0,0.1
5.6e-14,-2.31214e-08,2.30822e-08,3.953,0.0,0.1
-2.12e-13,-1.74253e-08,1.74123e-08,3.806,0.0,0.1
-3.74e-13,-1.24131e-08,1.24231e-08,3.659,0.0,0.1
-3.36e-13,-8.39784e-09,8.40244e-09,3.512,0.0,0.1
-5.26e-13,-5.11712e-09,5.1173e-09,3.364,0.0,0.1
-4.2e-13,-2.78532e-09,2.8311e-09,3.217,0.0,0.1
-5.54e-13,-1.29942e-09,1.3316e-09,3.07,0.0,0.1
-4.98e-13,-5.23426e-10,5.3528e-10,2.922,0.0,0.1
-3.4e-13,-1.68318e-10,1.69192e-10,2.775,0.0,0.1
-1.62e-13,-3.5336e-11,3.9482e-11,2.628,0.0,0.1
-3.24e-13,-3.126e-12,7.408e-12,2.481,0.0,0.1
-6.46e-13,-2.62e-12,3.188e-12,2.333,0.0,0.1
-2.3e-13,-7.58e-13,2.584e-12,2.186,0.0,0.1
-7.78e-13,2.466e-12,2.864e-12,2.039,0.0,0.1
-1.15e-12,-1.99e-12,3.124e-12,1.891,0.0,0.1
-5.46e-13,-2.384e-12,2.74e-12,1.744,0.0,0.1
-3.76e-13,1.998e-12,2.714e-12,1.597,0.0,0.1
-8.82e-13,-1.824e-12,3.118e-12,1.45,0.0,0.1
-9.18e-13,-1.694e-12,2.676e-12,1.302,0.0,0.1
-4.8e-13,1.82e-12,2.69e-12,1.155,0.0,0.1
-8.06e-13,4.16e-13,2.79e-12,1.008,0.0,0.1
-6.88e-13,-2.184e-12,2.896e-12,0.86,0.0,0.1
-3.24e-13,1.464e-12,2.468e-12,0.713,0.0,0.1
-9.86e-13,1.648e-12,2.894e-12,0.566,0.0,0.1
-1.182e-12,-1.972e-12,2.808e-12,0.419,0.0,0.1
-4.18e-13,5.72e-13,2.612e-12,0.271,0.0,0.1
-1.186e-12,2.296e-12,2.81e-12,0.124,0.0,0.1
-7.76e-13,-2.278e-12,3.238e-12,-0.023,0.0,0.1
-7.12e-13,-2.06e-13,2.96e-12,-0.171,0.0,0.1
-5.82e-13,2.364e-12,2.624e-12,-0.318,0.0,0.1
-1.26e-12,-1.984e-12,3.212e-12,-0.465,0.0,0.1
-6.78e-13,-2.038e-12,2.808e-12,-0.612,0.0,0.1
-1.018e-12,1.19e-12,2.956e-12,-0.76,0.0,0.1
-9.8e-13,-4.44e-13,3.084e-12,-0.907,0.0,0.1
-8.66e-13,-2.678e-12,2.954e-12,-1.054,0.0,0.1
-9.78e-13,1.71e-12,2.452e-12,-1.202,0.0,0.1
-1.626e-12,-1.6e-14,3.598e-12,-1.349,0.0,0.1
-8.7e-13,-1.586e-12,2.978e-12,-1.496,0.0,0.1
-1.1e-12,1.694e-12,2.81e-12,-1.643,0.0,0.1
-1.494e-12,1.77e-12,3.086e-12,-1.791,0.0,0.1
-1.052e-12,-2.362e-12,3.318e-12,-1.938,0.0,0.1
-8.02e-13,1.434e-12,2.874e-12,-2.085,0.0,0.1
-1.582e-12,2.344e-12,3.454e-12,-2.233,0.0,0.1
-1.674e-12,-1.814e-12,3.498e-12,-2.38,0.0,0.1
-7.9e-13,1.04e-13,2.566e-12,-2.527,0.0,0.1
-1.56e-12,1.744e-12,3.266e-12,-2.674,0.0,0.1
-1.486e-12,-1.46e-12,3.622e-12,-2.822,0.0,0.1
-1.092e-12,-6.64e-13,3.262e-12,-2.969,0.0,0.1
-1.222e-12,1.478e-12,2.996e-12,-3.116,0.0,0.1
-1.56e-12,-1.202e-12,3.776e-12,-3.264,0.0,0.1
-1.058e-12,-1.68e-12,3.358e-12,-3.411,0.0,0.1
-1.464e-12,2.062e-12,3.012e-12,-3.558,0.0,0.1
-1.73e-12,-5.64e-13,3.368e-12,-3.705,0.0,0.1
-1.066e-12,-1.682e-12,3.12e-12,-3.853,0.0,0.1
-1.338e-12,1.868e-12,2.904e-12,-4.0,0.0,0.1
