I_BG,I_S,I_D,V_BG,V_S,V_D
-5.7e-13,-4.7433e-07,4.7441e-07,8.2,0.0,0.1
-7.48e-13,-4.911e-07,4.9122e-07,8.35,0.0,0.1
-5.18e-13,-5.0781e-07,5.0811e-07,8.5,0.0,0.1
-9.32e-13,-5.2554e-07,5.2506e-07,8.65,0.0,0.1
-1.07e-12,-5.4208e-07,5.4194e-07,8.8,0.0,0.1
-8.44e-13,-5.5918e-07,5.5952e-07,8.95,0.0,0.1
-1.094e-12,-5.7637e-07,5.7606e-07,9.1,0.0,0.1
-7.02e-13,-5.9354e-07,5.9375e-07,9.25,0.0,0.1
-1.068e-12,-6.1088e-07,6.1088e-07,9.4,0.0,0.1
-7.44e-13,-6.2863e-07,6.2835e-07,9.55,0.0,0.1
-9.34e-13,-6.466e-07,6.4599e-07,9.7,0.0,0.1
-8.36e-13,-6.6299e-07,6.6381e-07,9.85,0.0,0.1
-6.52e-13,-6.8122e-07,6.8143e-07,10.0,0.0,0.1
-1.078e-12,-6.9841e-07,6.979e-07,10.15,0.0,0.1
-7.44e-13,-7.1623e-07,7.1654e-07,10.3,0.0,0.1
-1.148e-12,-7.343e-07,7.341e-07,10.45,0.0,0.1
-7.56e-13,-7.5207e-07,7.5202e-07,10.6,0.0,0.1
-1.01e-12,-7.6997e-07,7.6999e-07,10.75,0.0,0.1
-6.12e-13,-7.8694e-07,7.8774e-07,10.9,0.0,0.1
-6e-13,-8.0583e-07,8.0545e-07,11.05,0.0,0.1
-8.98e-13,-8.2325e-07,8.2274e-07,11.2,0.0,0.1
-4.8e-13,-8.4158e-07,8.4209e-07,11.35,0.0,0.1
-1.236e-12,-8.5964e-07,8.5921e-07,11.5,0.0,0.1
-6.34e-13,-8.777e-07,8.7766e-07,11.65,0.0,0.1
-7.32e-13,-8.9568e-07,8.9593e-07,11.8,0.0,0.1
-7.08e-13,-9.138e-07,9.1441e-07,11.95,0.0,0.1
-8.26e-13,-9.3337e-07,9.3246e-07,12.1,0.0,0.1
-7.36e-13,-9.5075e-07,9.5082e-07,12.25,0.0,0.1
-2.14e-13,-9.6944e-07,9.7025e-07,12.4,0.0,0.1
-1.074e-12,-9.8806e-07,9.8759e-07,12.55,0.0,0.1
-4.5e-13,-1.00621e-06,1.00641e-06,12.7,0.0,0.1
-8.82e-13,-1.02459e-06,1.02469e-06,12.85,0.0,0.1
-7.62e-13,-1.04307e-06,1.04313e-06,13.0,0.0,0.1
-7.74e-13,-1.06247e-06,1.06139e-06,13.15,0.0,0.1
-8.14e-13,-1.07927e-06,1.08002e-06,13.3,0.0,0.1
-9.16e-13,-1.09838e-06,1.09907e-06,13.45,0.0,0.1
-9.34e-13,-1.11629e-06,1.11556e-06,13.6,0.0,0.1
3.8e-14,-1.13467e-06,1.13494e-06,13.75,0.0,0.1
-3.34e-13,-1.1531e-06,1.1536e-06,13.9,0.0,0.1
-9.38e-13,-1.172e-06,1.1707e-06,14.05,0.0,0.1
-5.62e-13,-1.1905e-06,1.1908e-06,14.2,0.0,0.1
-9.38e-13,-1.209e-06,1.2079e-06,14.35,0.0,0.1
-7.88e-13,-1.2276e-06,1.2274e-06,14.5,0.0,0.1
-1.088e-12,-1.246e-06,1.2461e-06,14.65,0.0,0.1
-6.08e-13,-1.2655e-06,1.2642e-06,14.8,0.0,0.1
-8.56e-13,-1.2828e-06,1.2833e-06,14.95,0.0,0.1
-5.94e-13,-1.3031e-06,1.3018e-06,15.1,0.0,0.1
-8.86e-13,-1.3201e-06,1.3209e-06,15.25,0.0,0.1
-8.04e-13,-1.3409e-06,1.3395e-06,15.4,0.0,0.1
-9.7e-13,-1.3582e-06,1.358e-06,15.55,0.0,0.1
-1.126e-12,-1.3772e-06,1.3769e-06,15.7,0.0,0.1
-5.36e-13,-1.3961e-06,1.3954e-06,15.85,0.0,0.1
-7.52e-13,-1.4144e-06,1.4142e-06,16.0,0.0,0.1
-2.18e-13,-1.4334e-06,1.4333e-06,16.15,0.0,0.1
-7.08e-13,-1.4521e-06,1.4511e-06,16.3,0.0,0.1
-5.1e-13,-1.4705e-06,1.4711e-06,16.45,0.0,0.1
-1.008e-12,-1.489e-06,1.4873e-06,16.6,0.0,0.1
-4.5e-13,-1.5076e-06,1.5083e-06,16.75,0.0,0.1
-1.07e-12,-1.5264e-06,1.5254e-06,16.9,0.0,0.1
-4.78e-13,-1.5455e-06,1.545e-06,17.05,0.0,0.1
-6.82e-13,-1.5637e-06,1.5638e-06,17.2,0.0,0.1
-5.98e-13,-1.5836e-06,1.582e-06,17.35,0.0,0.1
-1.76e-13,-1.6004e-06,1.6012e-06,17.5,0.0,0.1
-2.22e-13,-1.6217e-06,1.6199e-06,17.65,0.0,0.1
-1.012e-12,-1.6378e-06,1.6384e-06,17.8,0.0,0.1
-8.2e-13,-1.6576e-06,1.6568e-06,17.95,0.0,0.1
-7.56e-13,-1.6762e-06,1.6754e-06,18.1,0.0,0.1
-7.18e-13,-1.6943e-06,1.6942e-06,18.25,0.0,0.1
-4.76e-13,-1.713e-06,1.7125e-06,18.4,0.0,0.1
-4.84e-13,-1.7313e-06,1.7308e-06,18.55,0.0,0.1
-3.04e-13,-1.7504e-06,1.7505e-06,18.7,0.0,0.1
-9.4e-13,-1.7691e-06,1.7676e-06,18.85,0.0,0.1
-2.72e-13,-1.7876e-06,1.7886e-06,19.0,0.0,0.1
