
SetupTitle, ID_Vd_CEC
PrimitiveTest, I/V Sweep
DataValue, 1.125, 9, -7.064400000000001E-11, 1.5871E-05, 1.5871E-05, 7.064400000000001E-11, 
DataValue, 1.25, 9, 2.5256000000000003E-11, 1.7342E-05, 1.7342E-05, 2.5256000000000003E-11, 
DataValue, 1.375, 9, 2.0368000000000002E-11, 1.8768E-05, 1.8768E-05, 2.0368000000000002E-11, 
DataValue, 1.5, 9, -6.5666000000000009E-11, 2.0136E-05, 2.0136E-05, 6.5666000000000009E-11, 
DataValue, 1.625, 9, 5.8948000000000009E-11, 2.1458E-05, 2.1458E-05, 5.8948000000000009E-11, 
DataValue, 1.75, 9, -7.212E-12, 2.2727E-05, 2.2727E-05, 7.212E-12, 
DataValue, 1.875, 9, -3.6356E-11, 2.3945000000000002E-05, 2.3945000000000002E-05, 3.6356E-11, 
DataValue, 2, 9, 7.2236E-11, 2.5105E-05, 2.5105E-05, 7.2236E-11, 
DataValue, 2.125, 9, -3.7326E-11, 2.6227E-05, 2.6227E-05, 3.7326E-11, 
DataValue, 2.25, 9, -3.7492E-11, 2.7296E-05, 2.7296E-05, 3.7492E-11, 
DataValue, 2.375, 9, 6.9268E-11, 2.8333E-05, 2.8333E-05, 6.9268E-11, 
DataValue, 2.5, 9, -4.559E-11, 2.9310000000000002E-05, 2.9310000000000002E-05, 4.559E-11, 
DataValue, 2.625, 9, -5.698E-12, 3.0248000000000002E-05, 3.0248000000000002E-05, 5.698E-12, 
DataValue, 2.75, 9, 3.117E-11, 3.1144E-05, 3.1144E-05, 3.117E-11, 
DataValue, 2.875, 9, -6.404E-11, 3.1996E-05, 3.1996E-05, 6.404E-11, 
DataValue, 3, 9, 4.2286E-11, 3.2796E-05, 3.2796E-05, 4.2286E-11, 
DataValue, 3.125, 9, -1.055E-11, 3.3566000000000004E-05, 3.3566000000000004E-05, 1.055E-11, 
DataValue, 3.25, 9, -6.9966000000000009E-11, 3.4298E-05, 3.4298E-05, 6.9966000000000009E-11, 
DataValue, 3.375, 9, 5.0002000000000006E-11, 3.499E-05, 3.499E-05, 5.0002000000000006E-11, 
DataValue, 3.5, 9, 9.94E-13, 3.5649000000000004E-05, 3.5649000000000004E-05, 9.94E-13, 
DataValue, 3.625, 9, -4.6054E-11, 3.6259E-05, 3.6259E-05, 4.6054E-11, 
DataValue, 3.75, 9, 7.246E-11, 3.6866E-05, 3.6866E-05, 7.246E-11, 
DataValue, 3.875, 9, -2.2818E-11, 3.741E-05, 3.741E-05, 2.2818E-11, 
DataValue, 4, 9, -2.0484000000000002E-11, 3.7952E-05, 3.7952E-05, 2.0484000000000002E-11, 
DataValue, 4.125, 9, 6.8072000000000008E-11, 3.8444E-05, 3.8444E-05, 6.8072000000000008E-11, 
DataValue, 4.25, 9, -2.1258000000000002E-11, 3.8922000000000004E-05, 3.8922000000000004E-05, 2.1258000000000002E-11, 
DataValue, 4.375, 9, -1.8788000000000003E-11, 3.9359E-05, 3.9359E-05, 1.8788000000000003E-11, 
DataValue, 4.5, 9, 6.4626E-11, 3.9778000000000004E-05, 3.9778000000000004E-05, 6.4626E-11, 
DataValue, 4.625, 9, -3.3404000000000004E-11, 4.0156E-05, 4.0156E-05, 3.3404000000000004E-11, 
DataValue, 4.75, 9, -1.1502000000000002E-11, 4.0524E-05, 4.0524E-05, 1.1502000000000002E-11, 
DataValue, 4.875, 9, 5.8052000000000007E-11, 4.0868E-05, 4.0868E-05, 5.8052000000000007E-11, 
DataValue, 5, 9, -6.2538000000000007E-11, 4.1191E-05, 4.1191E-05, 6.2538000000000007E-11, 
DataValue, 5.125, 9, 1.3240000000000001E-11, 4.15E-05, 4.15E-05, 1.3240000000000001E-11, 
DataValue, 5.25, 9, 2.795E-11, 4.1761E-05, 4.1761E-05, 2.795E-11, 
DataValue, 5.375, 9, -7.3804E-11, 4.2040000000000004E-05, 4.2040000000000004E-05, 7.3804E-11, 
DataValue, 5.5, 9, 3.3880000000000003E-11, 4.229E-05, 4.229E-05, 3.3880000000000003E-11, 
DataValue, 5.625, 9, 1.3006000000000002E-11, 4.2519000000000004E-05, 4.2519000000000004E-05, 1.3006000000000002E-11, 
DataValue, 5.75, 9, -5.6466000000000004E-11, 4.2742E-05, 4.2742E-05, 5.6466000000000004E-11, 
DataValue, 5.875, 9, 6.8874E-11, 4.2959E-05, 4.2959E-05, 6.8874E-11, 
DataValue, 6, 9, -4.3618E-11, 4.3136E-05, 4.3136E-05, 4.3618E-11, 
DataValue, 6.125, 9, -1.1718000000000002E-11, 4.3324E-05, 4.3324E-05, 1.1718000000000002E-11, 
DataValue, 6.25, 9, 5.0956E-11, 4.3473E-05, 4.3473E-05, 5.0956E-11, 
DataValue, 6.375, 9, -7.109600000000001E-11, 4.3650000000000004E-05, 4.3650000000000004E-05, 7.109600000000001E-11, 
DataValue, 6.5, 9, 3.1258E-11, 4.3799E-05, 4.3799E-05, 3.1258E-11, 
DataValue, 6.625, 9, 1.1082000000000001E-11, 4.3948E-05, 4.3948E-05, 1.1082000000000001E-11, 
DataValue, 6.75, 9, -4.0804000000000006E-11, 4.4073E-05, 4.4073E-05, 4.0804000000000006E-11, 
DataValue, 6.875, 9, 6.9788000000000008E-11, 4.4198E-05, 4.4198E-05, 6.9788000000000008E-11, 
DataValue, 7, 9, -3.3348E-11, 4.4337E-05, 4.4337E-05, 3.3348E-11, 
DataValue, 7.125, 9, 5.7280000000000006E-12, 4.4431E-05, 4.4431E-05, 5.7280000000000006E-12, 
DataValue, 7.25, 9, 5.3070000000000004E-11, 4.4546000000000003E-05, 4.4546000000000003E-05, 5.3070000000000004E-11, 
DataValue, 7.375, 9, -7.1450000000000009E-11, 4.465E-05, 4.465E-05, 7.1450000000000009E-11, 
DataValue, 7.5, 9, 4.96E-11, 4.476E-05, 4.476E-05, 4.96E-11, 
DataValue, 7.625, 9, 9.9300000000000015E-12, 4.4854E-05, 4.4854E-05, 9.9300000000000015E-12, 
DataValue, 7.75, 9, -6.0858E-11, 4.4949E-05, 4.4949E-05, 6.0858E-11, 
DataValue, 7.875, 9, 6.0068E-11, 4.5042E-05, 4.5042E-05, 6.0068E-11, 
DataValue, 8, 9, -7.33E-12, 4.5133E-05, 4.5133E-05, 7.33E-12, 
DataValue, 8.125, 9, -3.8334E-11, 4.5227E-05, 4.5227E-05, 3.8334E-11, 
DataValue, 8.25, 9, 7.1786000000000009E-11, 4.5297000000000004E-05, 4.5297000000000004E-05, 7.1786000000000009E-11, 
DataValue, 8.375, 9, -3.2836000000000004E-11, 4.5387000000000004E-05, 4.5387000000000004E-05, 3.2836000000000004E-11, 
DataValue, 8.5, 9, -1.2834000000000001E-11, 4.5446000000000005E-05, 4.5446000000000005E-05, 1.2834000000000001E-11, 
DataValue, 8.625, 9, 5.5376000000000005E-11, 4.5536E-05, 4.5536E-05, 5.5376000000000005E-11, 
DataValue, 8.75, 9, -5.7350000000000007E-11, 4.5614E-05, 4.5614E-05, 5.7350000000000007E-11, 
DataValue, 8.875, 9, 5.406E-12, 4.5694E-05, 4.5694E-05, 5.406E-12, 
DataValue, 9, 9, 4.046E-11, 4.5771E-05, 4.5771E-05, 4.046E-11, 
DataValue, 9.125, 9, -7.1378000000000012E-11, 4.5838000000000004E-05, 4.5838000000000004E-05, 7.1378000000000012E-11, 
DataValue, 9.25, 9, 2.006E-12, 4.5919E-05, 4.5919E-05, 2.006E-12, 
DataValue, 9.375, 9, 4.5558000000000004E-11, 4.5989E-05, 4.5989E-05, 4.5558000000000004E-11, 
DataValue, 9.5, 9, -7.2044E-11, 4.6048000000000004E-05, 4.6048000000000004E-05, 7.2044E-11, 
DataValue, 9.625, 9, 2.8556E-11, 4.6121E-05, 4.6121E-05, 2.8556E-11, 
DataValue, 9.75, 9, 1.7958E-11, 4.6202E-05, 4.6202E-05, 1.7958E-11, 
DataValue, 9.875, 9, -6.1498E-11, 4.6261E-05, 4.6261E-05, 6.1498E-11, 
DataValue, 10, 9, 5.5380000000000007E-11, 4.6333E-05, 4.6333E-05, 5.5380000000000007E-11, 
DataValue, 10, 9, -5.8338000000000011E-11, 4.6343E-05, 4.6343E-05, 5.8338000000000011E-11, 
DataValue, 9.875, 9, 7.826E-12, 4.6286000000000004E-05, 4.6286000000000004E-05, 7.826E-12, 
DataValue, 9.75, 9, 3.9072000000000005E-11, 4.6235E-05, 4.6235E-05, 3.9072000000000005E-11, 
DataValue, 9.625, 9, -7.1638E-11, 4.6202E-05, 4.6202E-05, 7.1638E-11, 
DataValue, 9.5, 9, 6.221600000000001E-11, 4.6145E-05, 4.6145E-05, 6.221600000000001E-11, 
DataValue, 9.375, 9, 6.9720000000000006E-12, 4.6074E-05, 4.6074E-05, 6.9720000000000006E-12, 
DataValue, 9.25, 9, -4.6786000000000005E-11, 4.6013E-05, 4.6013E-05, 4.6786000000000005E-11, 
DataValue, 9.125, 9, 7.1602000000000008E-11, 4.5967E-05, 4.5967E-05, 7.1602000000000008E-11, 
DataValue, 9, 9, -3.2544E-11, 4.5889E-05, 4.5889E-05, 3.2544E-11, 
DataValue, 8.875, 9, -6.2440000000000005E-12, 4.5815E-05, 4.5815E-05, 6.2440000000000005E-12, 
DataValue, 8.75, 9, 3.6126E-11, 4.5739000000000004E-05, 4.5739000000000004E-05, 3.6126E-11, 
DataValue, 8.625, 9, -6.9974E-11, 4.5678E-05, 4.5678E-05, 6.9974E-11, 
DataValue, 8.5, 9, 3.376E-11, 4.5611E-05, 4.5611E-05, 3.376E-11, 
DataValue, 8.375, 9, 4.2800000000000004E-13, 4.5546E-05, 4.5546E-05, 4.2800000000000004E-13, 
DataValue, 8.25, 9, -5.3440000000000005E-11, 4.5456E-05, 4.5456E-05, 5.3440000000000005E-11, 
DataValue, 8.125, 9, 7.2552E-11, 4.5377E-05, 4.5377E-05, 7.2552E-11, 
DataValue, 8, 9, -4.6376000000000004E-11, 4.5309E-05, 4.5309E-05, 4.6376000000000004E-11, 
DataValue, 7.875, 9, -9.34E-12, 4.5224E-05, 4.5224E-05, 9.34E-12, 
DataValue, 7.75, 9, 4.4924E-11, 4.5132E-05, 4.5132E-05, 4.4924E-11, 
DataValue, 7.625, 9, -6.6570000000000009E-11, 4.5033E-05, 4.5033E-05, 6.6570000000000009E-11, 
DataValue, 7.5, 9, 4.4818E-11, 4.4952E-05, 4.4952E-05, 4.4818E-11, 
DataValue, 7.375, 9, -6.7E-12, 4.485E-05, 4.485E-05, 6.7E-12, 
DataValue, 7.25, 9, -6.1308E-11, 4.4748E-05, 4.4748E-05, 6.1308E-11, 
DataValue, 7.125, 9, 1.3438000000000002E-11, 4.4657E-05, 4.4657E-05, 1.3438000000000002E-11, 
DataValue, 7, 9, 3.4622000000000003E-11, 4.455E-05, 4.455E-05, 3.4622000000000003E-11, 
DataValue, 6.875, 9, -7.1148E-11, 4.4403E-05, 4.4403E-05, 7.1148E-11, 
DataValue, 6.75, 9, 4.4222E-11, 4.4290000000000005E-05, 4.4290000000000005E-05, 4.4222E-11, 
DataValue, 6.625, 9, 3.4394000000000006E-11, 4.4146E-05, 4.4146E-05, 3.4394000000000006E-11, 
DataValue, 6.5, 9, -6.0068E-11, 4.4024000000000004E-05, 4.4024000000000004E-05, 6.0068E-11, 
DataValue, 6.375, 9, 7.3038000000000009E-11, 4.3863E-05, 4.3863E-05, 7.3038000000000009E-11, 
DataValue, 6.25, 9, -4.9254000000000006E-11, 4.3704E-05, 4.3704E-05, 4.9254000000000006E-11, 
DataValue, 6.125, 9, 2.2754E-11, 4.3535E-05, 4.3535E-05, 2.2754E-11, 
DataValue, 6, 9, 1.4274000000000002E-11, 4.3346E-05, 4.3346E-05, 1.4274000000000002E-11, 
DataValue, 5.875, 9, -6.8232000000000011E-11, 4.3165000000000004E-05, 4.3165000000000004E-05, 6.8232000000000011E-11, 
DataValue, 5.75, 9, 5.1150000000000006E-11, 4.2965E-05, 4.2965E-05, 5.1150000000000006E-11, 
DataValue, 5.625, 9, 5.2500000000000004E-12, 4.274E-05, 4.274E-05, 5.2500000000000004E-12, 
DataValue, 5.5, 9, -4.7268000000000004E-11, 4.2511E-05, 4.2511E-05, 4.7268000000000004E-11, 
DataValue, 5.375, 9, 7.1468000000000008E-11, 4.2258E-05, 4.2258E-05, 7.1468000000000008E-11, 
DataValue, 5.25, 9, 3.8E-14, 4.1974E-05, 4.1974E-05, 3.8E-14, 
DataValue, 5.125, 9, -3.7992E-11, 4.1706000000000004E-05, 4.1706000000000004E-05, 3.7992E-11, 
DataValue, 5, 9, 7.3796000000000011E-11, 4.1400000000000003E-05, 4.1400000000000003E-05, 7.3796000000000011E-11, 
DataValue, 4.875, 9, -2.9110000000000003E-11, 4.1081E-05, 4.1081E-05, 2.9110000000000003E-11, 
DataValue, 4.75, 9, -1.2746000000000001E-11, 4.0736000000000004E-05, 4.0736000000000004E-05, 1.2746000000000001E-11, 
DataValue, 4.625, 9, 6.3652E-11, 4.0364E-05, 4.0364E-05, 6.3652E-11, 
DataValue, 4.5, 9, -5.878E-11, 3.9974E-05, 3.9974E-05, 5.878E-11, 
DataValue, 4.375, 9, 1.0420000000000001E-11, 3.9547E-05, 3.9547E-05, 1.0420000000000001E-11, 
DataValue, 4.25, 9, 4.0774E-11, 3.9111E-05, 3.9111E-05, 4.0774E-11, 
DataValue, 4.125, 9, -7.0932000000000012E-11, 3.864E-05, 3.864E-05, 7.0932000000000012E-11, 
DataValue, 4, 9, 7.85E-12, 3.8133E-05, 3.8133E-05, 7.85E-12, 
DataValue, 3.875, 9, 4.3638000000000006E-11, 3.7608E-05, 3.7608E-05, 4.3638000000000006E-11, 
DataValue, 3.75, 9, -7.1184E-11, 3.7049000000000004E-05, 3.7049000000000004E-05, 7.1184E-11, 
DataValue, 3.625, 9, 2.1092000000000003E-11, 3.6442E-05, 3.6442E-05, 2.1092000000000003E-11, 
DataValue, 3.5, 9, 2.904E-11, 3.5822000000000004E-05, 3.5822000000000004E-05, 2.904E-11, 
DataValue, 3.375, 9, -6.8610000000000009E-11, 3.5162E-05, 3.5162E-05, 6.8610000000000009E-11, 
DataValue, 3.25, 9, 3.0264E-11, 3.4458E-05, 3.4458E-05, 3.0264E-11, 
DataValue, 3.125, 9, 2.766E-11, 3.3719E-05, 3.3719E-05, 2.766E-11, 
DataValue, 3, 9, -6.5926E-11, 3.2938E-05, 3.2938E-05, 6.5926E-11, 
DataValue, 2.875, 9, 3.3536000000000006E-11, 3.2129000000000004E-05, 3.2129000000000004E-05, 3.3536000000000006E-11, 
DataValue, 2.75, 9, 1.7572E-11, 3.1270000000000004E-05, 3.1270000000000004E-05, 1.7572E-11, 
DataValue, 2.625, 9, -6.085400000000001E-11, 3.0371E-05, 3.0371E-05, 6.085400000000001E-11, 
DataValue, 2.5, 9, 6.4634000000000009E-11, 2.9424E-05, 2.9424E-05, 6.4634000000000009E-11, 
DataValue, 2.375, 9, 1.8058000000000002E-11, 2.8441E-05, 2.8441E-05, 1.8058000000000002E-11, 
DataValue, 2.25, 9, -7.124E-11, 2.7399E-05, 2.7399E-05, 7.124E-11, 
DataValue, 2.125, 9, 6.4014E-11, 2.6320000000000002E-05, 2.6320000000000002E-05, 6.4014E-11, 
DataValue, 2, 9, 2.512E-12, 2.5193E-05, 2.5193E-05, 2.512E-12, 
DataValue, 1.875, 9, -4.2222E-11, 2.4025E-05, 2.4025E-05, 4.2222E-11, 
DataValue, 1.75, 9, 6.997E-11, 2.2803000000000002E-05, 2.2803000000000002E-05, 6.997E-11, 
DataValue, 1.625, 9, -3.7994000000000005E-11, 2.152E-05, 2.152E-05, 3.7994000000000005E-11, 
DataValue, 1.5, 9, 9.7000000000000011E-13, 2.02E-05, 2.02E-05, 9.7000000000000011E-13, 
DataValue, 1.375, 9, 2.8878000000000004E-11, 1.8816E-05, 1.8816E-05, 2.8878000000000004E-11, 
DataValue, 1.25, 9, -7.0924000000000008E-11, 1.7385E-05, 1.7385E-05, 7.0924000000000008E-11, 
DataValue, 1.125, 9, 4.5958000000000004E-11, 1.5908E-05, 1.5908E-05, 4.5958000000000004E-11, 
DataValue, 1, 9, -1.1030000000000001E-11, 1.4368E-05, 1.4368E-05, 1.1030000000000001E-11, 
DataValue, 0.875, 9, -4.3254E-11, 1.2774E-05, 1.2774E-05, 4.3254E-11, 
DataValue, 0.75, 9, 7.1402000000000011E-11, 1.1119E-05, 1.1119E-05, 7.1402000000000011E-11, 
DataValue, 0.625, 9, -6.5442E-11, 9.4085000000000015E-06, 9.4085000000000015E-06, 6.5442E-11, 
DataValue, 0.5, 9, 1.7224000000000002E-11, 7.6448E-06, 7.6448E-06, 1.7224000000000002E-11, 
DataValue, 0.375, 9, -7.0014000000000008E-11, 5.8314000000000006E-06, 5.8314000000000006E-06, 7.0014000000000008E-11, 
DataValue, 0.25, 9, 8.166E-12, 3.9463000000000007E-06, 3.9463000000000007E-06, 8.166E-12, 
DataValue, 0.125, 9, 6.1582E-11, 2.0048000000000003E-06, 2.0048000000000003E-06, 6.1582E-11, 
DataValue, 0, 9, -3.3452E-11, 3.2395E-10, 3.2395E-10, 3.3452E-11, 
DataValue, 0, 8.5, 4.1584E-11, 1.1101900000000001E-10, 1.1101900000000001E-10, 4.1584E-11, 
DataValue, 0.125, 8.5, -5.6828E-11, 1.7534000000000002E-06, 1.7534000000000002E-06, 5.6828E-11, 
DataValue, 0.25, 8.5, 1.221E-11, 3.4451000000000003E-06, 3.4451000000000003E-06, 1.221E-11, 
DataValue, 0.375, 8.5, 5.8702E-11, 5.0792000000000004E-06, 5.0792000000000004E-06, 5.8702E-11, 
DataValue, 0.5, 8.5, -3.8650000000000004E-11, 6.645500000000001E-06, 6.645500000000001E-06, 3.8650000000000004E-11, 
DataValue, 0.625, 8.5, -3.4584E-11, 8.164E-06, 8.164E-06, 3.4584E-11, 
DataValue, 0.75, 8.5, 6.3246E-11, 9.6237E-06, 9.6237E-06, 6.3246E-11, 
DataValue, 0.875, 8.5, 8.398E-12, 1.10282E-05, 1.10282E-05, 8.398E-12, 
DataValue, 1, 8.5, -6.0444000000000009E-11, 1.2381E-05, 1.2381E-05, 6.0444000000000009E-11, 
DataValue, 1.125, 8.5, 1.3324000000000001E-11, 1.3677E-05, 1.3677E-05, 1.3324000000000001E-11, 
DataValue, 1.25, 8.5, -5.8000000000000007E-11, 1.4914E-05, 1.4914E-05, 5.8000000000000007E-11, 
DataValue, 1.375, 8.5, 3.8686E-11, 1.6101E-05, 1.6101E-05, 3.8686E-11, 
DataValue, 1.5, 8.5, 9.672E-12, 1.7243E-05, 1.7243E-05, 9.672E-12, 
DataValue, 1.625, 8.5, -5.3252E-11, 1.8331E-05, 1.8331E-05, 5.3252E-11, 
DataValue, 1.75, 8.5, 6.204E-11, 1.9366E-05, 1.9366E-05, 6.204E-11, 
DataValue, 1.875, 8.5, 1.394E-11, 2.0362E-05, 2.0362E-05, 1.394E-11, 
DataValue, 2, 8.5, -6.6792E-11, 2.1299E-05, 2.1299E-05, 6.6792E-11, 
DataValue, 2.125, 8.5, 4.4512E-11, 2.2208E-05, 2.2208E-05, 4.4512E-11, 
DataValue, 2.25, 8.5, 5.4940000000000006E-12, 2.3054E-05, 2.3054E-05, 5.4940000000000006E-12, 
DataValue, 2.375, 8.5, -5.2160000000000004E-11, 2.387E-05, 2.387E-05, 5.2160000000000004E-11, 
DataValue, 2.5, 8.5, 6.8564E-11, 2.464E-05, 2.464E-05, 6.8564E-11, 
DataValue, 2.625, 8.5, -1.7050000000000002E-11, 2.5364E-05, 2.5364E-05, 1.7050000000000002E-11, 
DataValue, 2.75, 8.5, -2.8904000000000004E-11, 2.6052E-05, 2.6052E-05, 2.8904000000000004E-11, 
DataValue, 2.875, 8.5, 7.102E-11, 2.6698E-05, 2.6698E-05, 7.102E-11, 
DataValue, 3, 8.5, -4.6920000000000004E-11, 2.7318000000000002E-05, 2.7318000000000002E-05, 4.6920000000000004E-11, 
DataValue, 3.125, 8.5, -9.1000000000000012E-12, 2.7889E-05, 2.7889E-05, 9.1000000000000012E-12, 
DataValue, 3.25, 8.5, 5.6132E-11, 2.8434000000000003E-05, 2.8434000000000003E-05, 5.6132E-11, 
DataValue, 3.375, 8.5, -6.6328E-11, 2.8955E-05, 2.8955E-05, 6.6328E-11, 
DataValue, 3.5, 8.5, 1.3616000000000002E-11, 2.9425E-05, 2.9425E-05, 1.3616000000000002E-11, 
DataValue, 3.625, 8.5, 3.1004000000000005E-11, 2.9865E-05, 2.9865E-05, 3.1004000000000005E-11, 
DataValue, 3.75, 8.5, -7.4284000000000009E-11, 3.029E-05, 3.029E-05, 7.4284000000000009E-11, 
DataValue, 3.875, 8.5, 3.8824000000000003E-11, 3.0692000000000004E-05, 3.0692000000000004E-05, 3.8824000000000003E-11, 
DataValue, 4, 8.5, 9.3420000000000012E-12, 3.1049E-05, 3.1049E-05, 9.3420000000000012E-12, 
DataValue, 4.125, 8.5, -5.2996E-11, 3.1409000000000004E-05, 3.1409000000000004E-05, 5.2996E-11, 
DataValue, 4.25, 8.5, 6.3298E-11, 3.1721000000000003E-05, 3.1721000000000003E-05, 6.3298E-11, 
DataValue, 4.375, 8.5, -1.3470000000000001E-11, 3.2011E-05, 3.2011E-05, 1.3470000000000001E-11, 
DataValue, 4.5, 8.5, -2.7504E-11, 3.2297E-05, 3.2297E-05, 2.7504E-11, 
DataValue, 4.625, 8.5, 6.8038E-11, 3.2564E-05, 3.2564E-05, 6.8038E-11, 
DataValue, 4.75, 8.5, -1.8980000000000002E-11, 3.2811E-05, 3.2811E-05, 1.8980000000000002E-11, 
DataValue, 4.875, 8.5, -7.956E-12, 3.3015E-05, 3.3015E-05, 7.956E-12, 
DataValue, 5, 8.5, 6.419E-11, 3.3229E-05, 3.3229E-05, 6.419E-11, 
DataValue, 5.125, 8.5, -6.2496000000000008E-11, 3.3414E-05, 3.3414E-05, 6.2496000000000008E-11, 
DataValue, 5.25, 8.5, 3.3964E-11, 3.3597000000000004E-05, 3.3597000000000004E-05, 3.3964E-11, 
DataValue, 5.375, 8.5, 2.8448E-11, 3.3759E-05, 3.3759E-05, 2.8448E-11, 
DataValue, 5.5, 8.5, -6.9494E-11, 3.3923E-05, 3.3923E-05, 6.9494E-11, 
DataValue, 5.625, 8.5, 6.628E-11, 3.4063E-05, 3.4063E-05, 6.628E-11, 
DataValue, 5.75, 8.5, 1.07E-12, 3.4212000000000004E-05, 3.4212000000000004E-05, 1.07E-12, 
DataValue, 5.875, 8.5, -3.191E-11, 3.4334E-05, 3.4334E-05, 3.191E-11, 
DataValue, 6, 8.5, 5.972400000000001E-11, 3.4442E-05, 3.4442E-05, 5.972400000000001E-11, 
DataValue, 6.125, 8.5, -5.0394E-11, 3.456E-05, 3.456E-05, 5.0394E-11, 
DataValue, 6.25, 8.5, 8.566E-12, 3.4648000000000004E-05, 3.4648000000000004E-05, 8.566E-12, 
DataValue, 6.375, 8.5, 1.7074E-11, 3.4746E-05, 3.4746E-05, 1.7074E-11, 
DataValue, 6.5, 8.5, -7.2796E-11, 3.4843E-05, 3.4843E-05, 7.2796E-11, 
DataValue, 6.625, 8.5, 5.331E-11, 3.4920000000000004E-05, 3.4920000000000004E-05, 5.331E-11, 
DataValue, 6.75, 8.5, -2.1422000000000003E-11, 3.5014E-05, 3.5014E-05, 2.1422000000000003E-11, 
DataValue, 6.875, 8.5, -3.4280000000000003E-11, 3.5076E-05, 3.5076E-05, 3.4280000000000003E-11, 
DataValue, 7, 8.5, 6.0462000000000008E-11, 3.5143E-05, 3.5143E-05, 6.0462000000000008E-11, 
DataValue, 7.125, 8.5, -7.1452E-11, 3.5237E-05, 3.5237E-05, 7.1452E-11, 
DataValue, 7.25, 8.5, 3.0984E-11, 3.5299E-05, 3.5299E-05, 3.0984E-11, 
DataValue, 7.375, 8.5, 4.36E-13, 3.5361E-05, 3.5361E-05, 4.36E-13, 
DataValue, 7.5, 8.5, -2.6458E-11, 3.5429E-05, 3.5429E-05, 2.6458E-11, 
DataValue, 7.625, 8.5, -1.8172E-11, 3.5486E-05, 3.5486E-05, 1.8172E-11, 
DataValue, 7.75, 8.5, 6.416E-11, 3.5557E-05, 3.5557E-05, 6.416E-11, 
DataValue, 7.875, 8.5, -5.6094000000000006E-11, 3.5637000000000005E-05, 3.5637000000000005E-05, 5.6094000000000006E-11, 
DataValue, 8, 8.5, -7.1240000000000007E-12, 3.5668E-05, 3.5668E-05, 7.1240000000000007E-12, 
DataValue, 8.125, 8.5, 5.4282E-11, 3.573E-05, 3.573E-05, 5.4282E-11, 
DataValue, 8.25, 8.5, -6.4478E-11, 3.578E-05, 3.578E-05, 6.4478E-11, 
DataValue, 8.375, 8.5, 1.722E-11, 3.5844000000000004E-05, 3.5844000000000004E-05, 1.722E-11, 
DataValue, 8.5, 8.5, 2.9550000000000004E-11, 3.5875000000000005E-05, 3.5875000000000005E-05, 2.9550000000000004E-11, 
DataValue, 8.625, 8.5, -7.064E-11, 3.5953E-05, 3.5953E-05, 7.064E-11, 
DataValue, 8.75, 8.5, 4.8458E-11, 3.5991E-05, 3.5991E-05, 4.8458E-11, 
DataValue, 8.875, 8.5, 5.9120000000000007E-12, 3.6052E-05, 3.6052E-05, 5.9120000000000007E-12, 
DataValue, 9, 8.5, -4.6376000000000004E-11, 3.6093E-05, 3.6093E-05, 4.6376000000000004E-11, 
DataValue, 9.125, 8.5, 6.8046E-11, 3.6146E-05, 3.6146E-05, 6.8046E-11, 
DataValue, 9.25, 8.5, -2.4058E-11, 3.6181E-05, 3.6181E-05, 2.4058E-11, 
DataValue, 9.375, 8.5, -1.8102000000000002E-11, 3.625E-05, 3.625E-05, 1.8102000000000002E-11, 
DataValue, 9.5, 8.5, 6.0038E-11, 3.6273E-05, 3.6273E-05, 6.0038E-11, 
DataValue, 9.625, 8.5, -2.3432E-11, 3.6352E-05, 3.6352E-05, 2.3432E-11, 
DataValue, 9.75, 8.5, -4.1650000000000006E-11, 3.6365E-05, 3.6365E-05, 4.1650000000000006E-11, 
DataValue, 9.875, 8.5, 6.621000000000001E-11, 3.6402E-05, 3.6402E-05, 6.621000000000001E-11, 
DataValue, 10, 8.5, -6.8688E-11, 3.6459000000000004E-05, 3.6459000000000004E-05, 6.8688E-11, 
DataValue, 10, 8.5, 7.1144000000000008E-11, 3.6459000000000004E-05, 3.6459000000000004E-05, 7.1144000000000008E-11, 
DataValue, 9.875, 8.5, -6.2114E-11, 3.6433E-05, 3.6433E-05, 6.2114E-11, 
DataValue, 9.75, 8.5, 2.3460000000000003E-12, 3.6417E-05, 3.6417E-05, 2.3460000000000003E-12, 
DataValue, 9.625, 8.5, 4.7842000000000004E-11, 3.6387E-05, 3.6387E-05, 4.7842000000000004E-11, 
DataValue, 9.5, 8.5, -6.8340000000000006E-11, 3.6347E-05, 3.6347E-05, 6.8340000000000006E-11, 
DataValue, 9.375, 8.5, 2.7688000000000002E-11, 3.6311E-05, 3.6311E-05, 2.7688000000000002E-11, 
DataValue, 9.25, 8.5, 1.9786E-11, 3.6297E-05, 3.6297E-05, 1.9786E-11, 
DataValue, 9.125, 8.5, -6.4516E-11, 3.6238E-05, 3.6238E-05, 6.4516E-11, 
DataValue, 9, 8.5, 5.4382E-11, 3.6183E-05, 3.6183E-05, 5.4382E-11, 
DataValue, 8.875, 8.5, 9.36E-13, 3.6155E-05, 3.6155E-05, 9.36E-13, 
DataValue, 8.75, 8.5, -4.1776E-11, 3.6116000000000005E-05, 3.6116000000000005E-05, 4.1776E-11, 
DataValue, 8.625, 8.5, 7.2196000000000011E-11, 3.6071E-05, 3.6071E-05, 7.2196000000000011E-11, 
DataValue, 8.5, 8.5, -2.964E-11, 3.6017000000000004E-05, 3.6017000000000004E-05, 2.964E-11, 
