I_BG,I_S,I_D,V_BG,V_S,V_D
-4.28e-13,-2.9768e-07,2.9762e-07,4.65,0.0,0.1
-1.28e-13,-3.0718e-07,3.0705e-07,4.7,0.0,0.1
3.6e-14,-3.1731e-07,3.1737e-07,4.75,0.0,0.1
-4.02e-13,-3.2776e-07,3.2745e-07,4.8,0.0,0.1
-2.86e-13,-3.3751e-07,3.3727e-07,4.85,0.0,0.1
-2.62e-13,-3.4757e-07,3.4767e-07,4.9,0.0,0.1
-2.54e-13,-3.5795e-07,3.5792e-07,4.95,0.0,0.1
2.58e-13,-3.6801e-07,3.6796e-07,5.0,0.0,0.1
-2.18e-13,-3.7869e-07,3.7874e-07,5.05,0.0,0.1
-3.64e-13,-3.8888e-07,3.8872e-07,5.1,0.0,0.1
1e-14,-3.9956e-07,3.9948e-07,5.15,0.0,0.1
-1.02e-13,-4.1003e-07,4.0999e-07,5.2,0.0,0.1
-2.94e-13,-4.2062e-07,4.2089e-07,5.25,0.0,0.1
-4.46e-13,-4.3178e-07,4.3194e-07,5.3,0.0,0.1
-2.5e-13,-4.4276e-07,4.4226e-07,5.35,0.0,0.1
-1.5e-13,-4.5336e-07,4.5327e-07,5.4,0.0,0.1
-5.12e-13,-4.6449e-07,4.6411e-07,5.45,0.0,0.1
2.26e-13,-4.7465e-07,4.7519e-07,5.5,0.0,0.1
-3.84e-13,-4.8649e-07,4.8673e-07,5.55,0.0,0.1
-2.28e-13,-4.9759e-07,4.9704e-07,5.6,0.0,0.1
-1e-13,-5.089e-07,5.0841e-07,5.65,0.0,0.1
-3.46e-13,-5.2039e-07,5.1976e-07,5.7,0.0,0.1
3.4e-14,-5.3087e-07,5.3112e-07,5.75,0.0,0.1
1.2e-13,-5.4256e-07,5.4299e-07,5.8,0.0,0.1
-3.44e-13,-5.5401e-07,5.5382e-07,5.85,0.0,0.1
2.18e-13,-5.6539e-07,5.6509e-07,5.9,0.0,0.1
-4.62e-13,-5.7779e-07,5.7678e-07,5.95,0.0,0.1
-1.68e-13,-5.888e-07,5.8844e-07,6.0,0.0,0.1
-4.04e-13,-5.8928e-07,5.8836e-07,6.0,0.0,0.1
-2.7e-13,-5.7301e-07,5.729e-07,5.95,0.0,0.1
-1.54e-13,-5.5781e-07,5.5808e-07,5.9,0.0,0.1
-4.94e-13,-5.4273e-07,5.4261e-07,5.85,0.0,0.1
-8.6e-14,-5.2802e-07,5.2802e-07,5.8,0.0,0.1
-5.52e-13,-5.1422e-07,5.1312e-07,5.75,0.0,0.1
-1.82e-13,-4.987e-07,4.9862e-07,5.7,0.0,0.1
-3.04e-13,-4.85e-07,4.849e-07,5.65,0.0,0.1
-2.22e-13,-4.7098e-07,4.7095e-07,5.6,0.0,0.1
7.4e-14,-4.5694e-07,4.5685e-07,5.55,0.0,0.1
-4.58e-13,-4.4363e-07,4.4312e-07,5.5,0.0,0.1
-6.56e-13,-4.2941e-07,4.2915e-07,5.45,0.0,0.1
-2.36e-13,-4.1603e-07,4.1634e-07,5.4,0.0,0.1
-1.08e-13,-4.0309e-07,4.0293e-07,5.35,0.0,0.1
5.6e-14,-3.8956e-07,3.8992e-07,5.3,0.0,0.1
-4.24e-13,-3.7643e-07,3.7651e-07,5.25,0.0,0.1
-8.66e-13,-3.6387e-07,3.633e-07,5.2,0.0,0.1
-2.56e-13,-3.5106e-07,3.5106e-07,5.15,0.0,0.1
-4.46e-13,-3.3767e-07,3.3781e-07,5.1,0.0,0.1
-7.86e-13,-3.2517e-07,3.2537e-07,5.05,0.0,0.1
-5.2e-14,-3.1323e-07,3.1328e-07,5.0,0.0,0.1
-9.38e-13,-3.0062e-07,3.0077e-07,4.95,0.0,0.1
-5.06e-13,-2.8807e-07,2.8854e-07,4.9,0.0,0.1
-5.28e-13,-2.7609e-07,2.7622e-07,4.85,0.0,0.1
-1.38e-13,-2.6422e-07,2.646e-07,4.8,0.0,0.1
1.76e-13,-2.5283e-07,2.5301e-07,4.75,0.0,0.1
-4.96e-13,-2.4099e-07,2.4098e-07,4.7,0.0,0.1
-4.86e-13,-2.2942e-07,2.292e-07,4.65,0.0,0.1
-5.26e-13,-2.183e-07,2.182e-07,4.6,0.0,0.1
-6.74e-13,-2.0722e-07,2.0716e-07,4.55,0.0,0.1
-3.8e-14,-1.9646e-07,1.9652e-07,4.5,0.0,0.1
-3.56e-13,-1.8561e-07,1.8582e-07,4.45,0.0,0.1
-3.4e-13,-1.7569e-07,1.7536e-07,4.4,0.0,0.1
-6.42e-13,-1.6536e-07,1.6497e-07,4.35,0.0,0.1
-5.34e-13,-1.5548e-07,1.5524e-07,4.3,0.0,0.1
-3.84e-13,-1.461e-07,1.4615e-07,4.25,0.0,0.1
-1.54e-13,-1.368e-07,1.3686e-07,4.2,0.0,0.1
-2.1e-13,-1.2802e-07,1.2803e-07,4.15,0.0,0.1
-5.78e-13,-1.1979e-07,1.1955e-07,4.1,0.0,0.1
-6.62e-13,-1.1148e-07,1.113e-07,4.05,0.0,0.1
-5.58e-13,-1.0392e-07,1.038e-07,4.0,0.0,0.1
-3.82e-13,-9.66894e-08,9.6803e-08,3.95,0.0,0.1
-6.5e-13,-8.96329e-08,8.97291e-08,3.9,0.0,0.1
-4.28e-13,-8.31216e-08,8.31284e-08,3.85,0.0,0.1
-2.8e-13,-7.68365e-08,7.6967e-08,3.8,0.0,0.1
-8.24e-13,-7.09909e-08,7.10372e-08,3.75,0.0,0.1
-8.58e-13,-6.55845e-08,6.5673e-08,3.7,0.0,0.1
-3.12e-13,-6.03324e-08,6.05297e-08,3.65,0.0,0.1
2.4e-14,-5.57781e-08,5.56311e-08,3.6,0.0,0.1
-7.3e-13,-5.10939e-08,5.1071e-08,3.55,0.0,0.1
-7.3e-13,-4.68339e-08,4.69724e-08,3.5,0.0,0.1
-6.8e-14,-4.30142e-08,4.29683e-08,3.45,0.0,0.1
-2e-14,-3.9231e-08,3.92412e-08,3.4,0.0,0.1
-1.34e-13,-3.56679e-08,3.56746e-08,3.35,0.0,0.1
-3.18e-13,-3.26433e-08,3.26478e-08,3.3,0.0,0.1
-4e-13,-2.96659e-08,2.96074e-08,3.25,0.0,0.1
-6.4e-13,-2.68698e-08,2.68762e-08,3.2,0.0,0.1
-1.16e-13,-2.41781e-08,2.4135e-08,3.15,0.0,0.1
