I_BG,I_S,I_D,V_BG,V_S,V_D
-2.268e-12,-7.92e-13,6.87776e-12,-0.25,0.0,0.1
-2.842e-12,-1.444e-12,6.89454e-12,-0.2,0.0,0.1
-2.172e-12,-7.68e-13,6.88563e-12,-0.15,0.0,0.1
-1.682e-12,-1.24e-12,6.88799e-12,-0.1,0.0,0.1
-2.2e-12,-1.514e-12,6.8931e-12,-0.05,0.0,0.1
-1.896e-12,-3.88e-13,6.92453e-12,0.0,0.0,0.1
-2.35e-12,-6.18e-13,6.95705e-12,0.05,0.0,0.1
-2.558e-12,-1.814e-12,7.04606e-12,0.1,0.0,0.1
-2.138e-12,-1.312e-12,7.18616e-12,0.15,0.0,0.1
-2.33e-12,-1.944e-12,7.64487e-12,0.2,0.0,0.1
-2.442e-12,-2.892e-12,8.37057e-12,0.25,0.0,0.1
-1.628e-12,-4.364e-12,9.42447e-12,0.3,0.0,0.1
-2.692e-12,-5.934e-12,1.055566e-11,0.35,0.0,0.1
-2.23e-12,-6.16e-12,1.16614e-11,0.4,0.0,0.1
-2.18e-12,-1.0508e-11,1.61459e-11,0.45,0.0,0.1
-2.19e-12,-1.7962e-11,2.16478e-11,0.5,0.0,0.1
-2.212e-12,-2.7996e-11,3.3172e-11,0.55,0.0,0.1
-2.114e-12,-4.2458e-11,4.59261e-11,0.6,0.0,0.1
-2.082e-12,-5.8796e-11,6.12302e-11,0.65,0.0,0.1
-1.99e-12,-8.3382e-11,8.59319e-11,0.7,0.0,0.1
-2.45e-12,-1.1515e-10,1.14468e-10,0.75,0.0,0.1
-1.72e-12,-1.66196e-10,1.68938e-10,0.8,0.0,0.1
-2.18e-12,-2.36602e-10,2.42596e-10,0.85,0.0,0.1
-1.88e-12,-3.19634e-10,3.228e-10,0.9,0.0,0.1
-1.666e-12,-4.2843e-10,4.29166e-10,0.95,0.0,0.1
-2.198e-12,-5.75368e-10,5.6235e-10,1.0,0.0,0.1
-1.76e-12,-7.34554e-10,7.35238e-10,1.05,0.0,0.1
-2.15e-12,-9.04132e-10,9.08278e-10,1.1,0.0,0.1
-2.102e-12,-1.03604e-09,1.00484e-09,1.15,0.0,0.1
-2.276e-12,-1.27996e-09,1.26064e-09,1.2,0.0,0.1
-2.096e-12,-1.57148e-09,1.5594e-09,1.25,0.0,0.1
-1.77e-12,-1.93262e-09,1.9318e-09,1.3,0.0,0.1
-1.816e-12,-2.351e-09,2.32384e-09,1.35,0.0,0.1
-1.832e-12,-2.7946e-09,2.78266e-09,1.4,0.0,0.1
-1.78e-12,-3.32538e-09,3.33438e-09,1.45,0.0,0.1
-1.6e-12,-3.91644e-09,3.92572e-09,1.5,0.0,0.1
-2.08e-12,-4.61662e-09,4.58838e-09,1.55,0.0,0.1
-1.896e-12,-5.2937e-09,5.27794e-09,1.6,0.0,0.1
-1.828e-12,-6.02334e-09,6.03562e-09,1.65,0.0,0.1
-1.836e-12,-6.97876e-09,6.97704e-09,1.7,0.0,0.1
-2.538e-12,-7.93376e-09,7.91134e-09,1.75,0.0,0.1
-1.454e-12,-8.93078e-09,8.91266e-09,1.8,0.0,0.1
-1.916e-12,-1.0108e-08,1.009228e-08,1.85,0.0,0.1
-2.168e-12,-1.12236e-08,1.1167e-08,1.9,0.0,0.1
-1.516e-12,-1.2454e-08,1.24175e-08,1.95,0.0,0.1
-1.904e-12,-1.38617e-08,1.37478e-08,2.0,0.0,0.1
-1.696e-12,-1.53597e-08,1.52796e-08,2.05,0.0,0.1
-1.916e-12,-1.69881e-08,1.69279e-08,2.1,0.0,0.1
-2.16e-12,-1.87564e-08,1.86323e-08,2.15,0.0,0.1
-1.748e-12,-2.04881e-08,2.0355e-08,2.2,0.0,0.1
-2.182e-12,-2.24242e-08,2.22976e-08,2.25,0.0,0.1
-2.104e-12,-2.44281e-08,2.43287e-08,2.3,0.0,0.1
-1.376e-12,-2.64812e-08,2.64596e-08,2.35,0.0,0.1
-1.706e-12,-2.86563e-08,2.86053e-08,2.4,0.0,0.1
-1.698e-12,-3.09477e-08,3.08252e-08,2.45,0.0,0.1
-1.694e-12,-3.32992e-08,3.32664e-08,2.5,0.0,0.1
-1.888e-12,-3.59575e-08,3.58837e-08,2.55,0.0,0.1
-1.534e-12,-3.86162e-08,3.84495e-08,2.6,0.0,0.1
-1.616e-12,-4.13043e-08,4.12227e-08,2.65,0.0,0.1
-1.484e-12,-4.41535e-08,4.40215e-08,2.7,0.0,0.1
-1.526e-12,-4.71169e-08,4.69883e-08,2.75,0.0,0.1
-1.46e-12,-5.00992e-08,4.99334e-08,2.8,0.0,0.1
-1.578e-12,-5.32043e-08,5.30595e-08,2.85,0.0,0.1
-1.638e-12,-5.64251e-08,5.62599e-08,2.9,0.0,0.1
-1.512e-12,-5.96745e-08,5.95459e-08,2.95,0.0,0.1
-1.478e-12,-6.30797e-08,6.28729e-08,3.0,0.0,0.1
-1.84e-12,-6.64863e-08,6.64153e-08,3.05,0.0,0.1
-1.486e-12,-7.00841e-08,6.99676e-08,3.1,0.0,0.1
-1.098e-12,-7.37785e-08,7.36422e-08,3.15,0.0,0.1
-1.414e-12,-7.74874e-08,7.73661e-08,3.2,0.0,0.1
-1.818e-12,-8.13435e-08,8.12362e-08,3.25,0.0,0.1
-1.654e-12,-8.53091e-08,8.51833e-08,3.3,0.0,0.1
-1.258e-12,-8.92926e-08,8.91806e-08,3.35,0.0,0.1
-1.164e-12,-9.33999e-08,9.32251e-08,3.4,0.0,0.1
-1.614e-12,-9.75043e-08,9.74042e-08,3.45,0.0,0.1
-1.696e-12,-1.015377e-07,1.015169e-07,3.5,0.0,0.1
-1.002e-12,-1.059956e-07,1.058613e-07,3.55,0.0,0.1
-1.326e-12,-1.104623e-07,1.102507e-07,3.6,0.0,0.1
-1.642e-12,-1.1483e-07,1.1474e-07,3.65,0.0,0.1
-1.1e-12,-1.1955e-07,1.1938e-07,3.7,0.0,0.1
-1.344e-12,-1.2421e-07,1.2403e-07,3.75,0.0,0.1
-1.07e-12,-1.2873e-07,1.2859e-07,3.8,0.0,0.1
-7.26e-13,-1.3354e-07,1.3356e-07,3.85,0.0,0.1
-1.342e-12,-1.3827e-07,1.3827e-07,3.9,0.0,0.1
-1.62e-13,-1.432e-07,1.432e-07,3.95,0.0,0.1
-1.362e-12,-1.4817e-07,1.4798e-07,4.0,0.0,0.1
-1.618e-12,-1.5314e-07,1.5304e-07,4.05,0.0,0.1
-7.7e-13,-1.5802e-07,1.5816e-07,4.1,0.0,0.1
-1.554e-12,-1.6303e-07,1.6311e-07,4.15,0.0,0.1
-9.18e-13,-1.6802e-07,1.683e-07,4.2,0.0,0.1
-6.68e-13,-1.7343e-07,1.7352e-07,4.25,0.0,0.1
-1.3e-12,-1.7879e-07,1.7856e-07,4.3,0.0,0.1
-6.82e-13,-1.8393e-07,1.8392e-07,4.35,0.0,0.1
-1.454e-12,-1.8938e-07,1.8925e-07,4.4,0.0,0.1
-7.04e-13,-1.9435e-07,1.946e-07,4.45,0.0,0.1
-9.2e-13,-1.9986e-07,2.0003e-07,4.5,0.0,0.1
-7.6e-13,-2.0546e-07,2.0528e-07,4.55,0.0,0.1
-9.92e-13,-2.1075e-07,2.1073e-07,4.6,0.0,0.1
-1.216e-12,-2.1644e-07,2.1623e-07,4.65,0.0,0.1
-8.08e-13,-2.2173e-07,2.2174e-07,4.7,0.0,0.1
-8.3e-13,-2.2747e-07,2.2761e-07,4.75,0.0,0.1
-8.94e-13,-2.3287e-07,2.3298e-07,4.8,0.0,0.1
-5.8e-13,-2.3852e-07,2.3844e-07,4.85,0.0,0.1
-1.174e-12,-2.4456e-07,2.4414e-07,4.9,0.0,0.1
-7.96e-13,-2.5008e-07,2.5004e-07,4.95,0.0,0.1
-9.68e-13,-2.5578e-07,2.559e-07,5.0,0.0,0.1
-1.166e-12,-2.6154e-07,2.6154e-07,5.05,0.0,0.1
-3.9e-13,-2.6742e-07,2.6751e-07,5.1,0.0,0.1
-1.058e-12,-2.7346e-07,2.7327e-07,5.15,0.0,0.1
-7.28e-13,-2.793e-07,2.7886e-07,5.2,0.0,0.1
-7e-13,-2.8497e-07,2.8506e-07,5.25,0.0,0.1
-8.58e-13,-2.9092e-07,2.9094e-07,5.3,0.0,0.1
-3.56e-13,-2.9683e-07,2.9692e-07,5.35,0.0,0.1
-7.82e-13,-3.0307e-07,3.0326e-07,5.4,0.0,0.1
-6.98e-13,-3.0927e-07,3.0908e-07,5.45,0.0,0.1
2.8e-14,-3.1535e-07,3.1536e-07,5.5,0.0,0.1
-1.2e-12,-3.2145e-07,3.2131e-07,5.55,0.0,0.1
-3.12e-13,-3.2733e-07,3.277e-07,5.6,0.0,0.1
-6.84e-13,-3.339e-07,3.3419e-07,5.65,0.0,0.1
-6.2e-13,-3.3994e-07,3.3984e-07,5.7,0.0,0.1
-2.74e-13,-3.4645e-07,3.4631e-07,5.75,0.0,0.1
-7.08e-13,-3.5288e-07,3.5236e-07,5.8,0.0,0.1
-8e-14,-3.5878e-07,3.5904e-07,5.85,0.0,0.1
-2e-13,-3.653e-07,3.6587e-07,5.9,0.0,0.1
-5.44e-13,-3.7152e-07,3.7155e-07,5.95,0.0,0.1
-4.68e-13,-3.7795e-07,3.7792e-07,6.0,0.0,0.1
-6.22e-13,-3.7785e-07,3.7776e-07,6.0,0.0,0.1
-7.48e-13,-3.7072e-07,3.7066e-07,5.95,0.0,0.1
-6.72e-13,-3.6379e-07,3.6341e-07,5.9,0.0,0.1
-4.84e-13,-3.562e-07,3.5613e-07,5.85,0.0,0.1
-2.16e-13,-3.4926e-07,3.4964e-07,5.8,0.0,0.1
-8.94e-13,-3.4236e-07,3.4237e-07,5.75,0.0,0.1
-6.58e-13,-3.3567e-07,3.355e-07,5.7,0.0,0.1
-9.7e-13,-3.2915e-07,3.2865e-07,5.65,0.0,0.1
-9.72e-13,-3.2187e-07,3.2168e-07,5.6,0.0,0.1
-8.1e-13,-3.1544e-07,3.1543e-07,5.55,0.0,0.1
-7.88e-13,-3.0852e-07,3.086e-07,5.5,0.0,0.1
-6.24e-13,-3.017e-07,3.0172e-07,5.45,0.0,0.1
-6.72e-13,-2.9545e-07,2.9516e-07,5.4,0.0,0.1
-1.344e-12,-2.8868e-07,2.8841e-07,5.35,0.0,0.1
-1e-12,-2.8188e-07,2.8211e-07,5.3,0.0,0.1
-9.82e-13,-2.7559e-07,2.7578e-07,5.25,0.0,0.1
-8.58e-13,-2.6908e-07,2.6925e-07,5.2,0.0,0.1
-9.32e-13,-2.63e-07,2.6319e-07,5.15,0.0,0.1
-1.304e-12,-2.5648e-07,2.5657e-07,5.1,0.0,0.1
-9.92e-13,-2.5017e-07,2.5012e-07,5.05,0.0,0.1
-1.19e-12,-2.4385e-07,2.4378e-07,5.0,0.0,0.1
-1.25e-12,-2.3757e-07,2.3788e-07,4.95,0.0,0.1
-1.042e-12,-2.3152e-07,2.3176e-07,4.9,0.0,0.1
-1.278e-12,-2.254e-07,2.2534e-07,4.85,0.0,0.1
-8.28e-13,-2.1931e-07,2.1947e-07,4.8,0.0,0.1
-1.136e-12,-2.1346e-07,2.1325e-07,4.75,0.0,0.1
-1.044e-12,-2.0728e-07,2.0724e-07,4.7,0.0,0.1
-8.82e-13,-2.014e-07,2.0167e-07,4.65,0.0,0.1
-1.658e-12,-1.9527e-07,1.9548e-07,4.6,0.0,0.1
-9.18e-13,-1.8952e-07,1.895e-07,4.55,0.0,0.1
-1.136e-12,-1.8394e-07,1.8367e-07,4.5,0.0,0.1
-1.42e-12,-1.7798e-07,1.7781e-07,4.45,0.0,0.1
-1.4e-12,-1.7231e-07,1.7228e-07,4.4,0.0,0.1
-1.608e-12,-1.665e-07,1.6666e-07,4.35,0.0,0.1
-9.04e-13,-1.6077e-07,1.6099e-07,4.3,0.0,0.1
-1.598e-12,-1.5541e-07,1.5529e-07,4.25,0.0,0.1
-1.748e-12,-1.499e-07,1.4974e-07,4.2,0.0,0.1
-1.134e-12,-1.4446e-07,1.443e-07,4.15,0.0,0.1
-1.182e-12,-1.3878e-07,1.3892e-07,4.1,0.0,0.1
-1.242e-12,-1.3335e-07,1.3354e-07,4.05,0.0,0.1
-1.314e-12,-1.2811e-07,1.282e-07,4.0,0.0,0.1
-1.57e-12,-1.2287e-07,1.2283e-07,3.95,0.0,0.1
-1.258e-12,-1.1754e-07,1.177e-07,3.9,0.0,0.1
-1.712e-12,-1.1263e-07,1.1258e-07,3.85,0.0,0.1
-1.49e-12,-1.0746e-07,1.0756e-07,3.8,0.0,0.1
-1.246e-12,-1.0247e-07,1.0264e-07,3.75,0.0,0.1
-1.694e-12,-9.75769e-08,9.76062e-08,3.7,0.0,0.1
-1.514e-12,-9.26667e-08,9.26744e-08,3.65,0.0,0.1
-1.43e-12,-8.79109e-08,8.78744e-08,3.6,0.0,0.1
-1.58e-12,-8.30261e-08,8.30191e-08,3.55,0.0,0.1
-1.89e-12,-7.83581e-08,7.84568e-08,3.5,0.0,0.1
-1.914e-12,-7.39432e-08,7.39047e-08,3.45,0.0,0.1
-1.52e-12,-6.93823e-08,6.94116e-08,3.4,0.0,0.1
-1.864e-12,-6.51321e-08,6.51428e-08,3.35,0.0,0.1
-2.008e-12,-6.09062e-08,6.09827e-08,3.3,0.0,0.1
-1.568e-12,-5.68285e-08,5.68013e-08,3.25,0.0,0.1
-1.254e-12,-5.2693e-08,5.27057e-08,3.2,0.0,0.1
-2.122e-12,-4.88038e-08,4.88904e-08,3.15,0.0,0.1
-1.988e-12,-4.49997e-08,4.51147e-08,3.1,0.0,0.1
-2.05e-12,-4.13602e-08,4.14553e-08,3.05,0.0,0.1
-1.546e-12,-3.78417e-08,3.79105e-08,3.0,0.0,0.1
-1.67e-12,-3.45157e-08,3.45281e-08,2.95,0.0,0.1
-1.976e-12,-3.13601e-08,3.13629e-08,2.9,0.0,0.1
-1.946e-12,-2.82765e-08,2.83271e-08,2.85,0.0,0.1
-1.892e-12,-2.54195e-08,2.54143e-08,2.8,0.0,0.1
-1.952e-12,-2.26916e-08,2.2703e-08,2.75,0.0,0.1
-1.728e-12,-2.01475e-08,2.01574e-08,2.7,0.0,0.1
-2.026e-12,-1.77972e-08,1.77241e-08,2.65,0.0,0.1
-1.742e-12,-1.56053e-08,1.55626e-08,2.6,0.0,0.1
-2.248e-12,-1.3553e-08,1.35869e-08,2.55,0.0,0.1
-1.84e-12,-1.17427e-08,1.17866e-08,2.5,0.0,0.1
-2.034e-12,-1.00942e-08,1.01119e-08,2.45,0.0,0.1
-1.642e-12,-8.6507e-09,8.65294e-09,2.4,0.0,0.1
-1.924e-12,-7.26086e-09,7.28992e-09,2.35,0.0,0.1
-1.932e-12,-6.06888e-09,6.06954e-09,2.3,0.0,0.1
-1.834e-12,-5.06526e-09,5.0851e-09,2.25,0.0,0.1
-2.256e-12,-4.09454e-09,4.11946e-09,2.2,0.0,0.1
-1.774e-12,-3.33042e-09,3.35074e-09,2.15,0.0,0.1
-1.822e-12,-2.60654e-09,2.64284e-09,2.1,0.0,0.1
-2.466e-12,-2.08246e-09,2.06938e-09,2.05,0.0,0.1
-2.016e-12,-1.60868e-09,1.58872e-09,2.0,0.0,0.1
-1.766e-12,-1.20734e-09,1.23488e-09,1.95,0.0,0.1
-2.344e-12,-9.30388e-10,9.2145e-10,1.9,0.0,0.1
-1.952e-12,-6.59808e-10,6.84928e-10,1.85,0.0,0.1
-2.054e-12,-4.71476e-10,4.82734e-10,1.8,0.0,0.1
-1.708e-12,-3.2654e-10,3.403e-10,1.75,0.0,0.1
-2.38e-12,-2.09364e-10,2.1984e-10,1.7,0.0,0.1
-2.2e-12,-1.35166e-10,1.45742e-10,1.65,0.0,0.1
-1.73e-12,-8.3556e-11,9.93258e-11,1.6,0.0,0.1
-1.44e-12,-5.566e-11,6.43103e-11,1.55,0.0,0.1
-2.584e-12,-3.3168e-11,4.07948e-11,1.5,0.0,0.1
-1.928e-12,-1.9106e-11,2.5966e-11,1.45,0.0,0.1
-2.296e-12,-1.004e-11,1.67049e-11,1.4,0.0,0.1
-2.54e-12,-5.57e-12,1.14102e-11,1.35,0.0,0.1
-2.208e-12,-2.898e-12,1.52374e-11,1.3,0.0,0.1
-2.104e-12,-3.668e-12,1.04792e-11,1.25,0.0,0.1
-2.274e-12,-1.746e-12,1.023299e-11,1.2,0.0,0.1
-2.388e-12,-1.642e-12,8.24121e-12,1.15,0.0,0.1
-1.656e-12,-1.618e-12,7.35368e-12,1.1,0.0,0.1
-2.28e-12,-1.7e-12,6.92736e-12,1.05,0.0,0.1
-2.496e-12,-9.36e-13,6.78244e-12,1.0,0.0,0.1
-2.172e-12,-1.342e-12,6.76488e-12,0.95,0.0,0.1
-2.146e-12,-1.3e-12,6.75413e-12,0.9,0.0,0.1
-1.958e-12,-9.72e-13,6.76098e-12,0.85,0.0,0.1
-2.096e-12,-1.29e-12,6.72573e-12,0.8,0.0,0.1
-2.166e-12,-1.012e-12,6.74164e-12,0.75,0.0,0.1
-2.368e-12,-6.1e-13,6.76338e-12,0.7,0.0,0.1
-2.494e-12,-6.18e-13,6.74509e-12,0.65,0.0,0.1
-2.476e-12,-1.608e-12,6.73293e-12,0.6,0.0,0.1
-2.05e-12,-7.98e-13,6.71118e-12,0.55,0.0,0.1
-2.174e-12,-1.246e-12,6.73179e-12,0.5,0.0,0.1
-2.208e-12,-9.9e-13,6.77218e-12,0.45,0.0,0.1
-2.464e-12,-4.86e-13,6.75782e-12,0.4,0.0,0.1
-2.248e-12,-7.52e-13,6.7428e-12,0.35,0.0,0.1
-2.688e-12,-1.4e-12,6.76725e-12,0.3,0.0,0.1
-2.092e-12,-1.198e-12,6.76063e-12,0.25,0.0,0.1
-2.134e-12,-7.4e-13,6.71657e-12,0.2,0.0,0.1
-2.302e-12,-1.004e-12,6.74383e-12,0.15,0.0,0.1
-2.752e-12,-7.04e-13,6.76091e-12,0.1,0.0,0.1
-2.564e-12,-3.12e-13,6.77918e-12,0.05,0.0,0.1
-2.292e-12,-1.42e-12,6.77249e-12,0.0,0.0,0.1
-2.422e-12,-7.92e-13,6.78032e-12,-0.05,0.0,0.1
-2.51e-12,-1.094e-12,6.77541e-12,-0.1,0.0,0.1
-2.332e-12,-8.88e-13,6.76594e-12,-0.15,0.0,0.1
-2.446e-12,-4.12e-13,6.77169e-12,-0.2,0.0,0.1
-2.796e-12,-3.74e-13,6.76262e-12,-0.25,0.0,0.1
-2.762e-12,-1.348e-12,6.75711e-12,-0.3,0.0,0.1
-2.262e-12,-1.178e-12,6.74163e-12,-0.35,0.0,0.1
-2.658e-12,-7.9e-13,6.73618e-12,-0.4,0.0,0.1
-2.438e-12,-4.58e-13,6.72366e-12,-0.45,0.0,0.1
-2.098e-12,-5.58e-13,6.7644e-12,-0.5,0.0,0.1
-2.714e-12,-6.9e-13,6.73006e-12,-0.55,0.0,0.1
-2.704e-12,-1.08e-12,6.72758e-12,-0.6,0.0,0.1
-2.544e-12,-8.78e-13,6.73258e-12,-0.65,0.0,0.1
-2.052e-12,-1.222e-12,6.74071e-12,-0.7,0.0,0.1
-2.656e-12,-5.4e-13,6.72251e-12,-0.75,0.0,0.1
-2.634e-12,-2e-14,6.73003e-12,-0.8,0.0,0.1
-2.462e-12,-1.4e-13,6.72649e-12,-0.85,0.0,0.1
-2.622e-12,-1.184e-12,6.72227e-12,-0.9,0.0,0.1
-2.502e-12,-1.384e-12,6.73222e-12,-0.95,0.0,0.1
-2.514e-12,-8.6e-13,6.77454e-12,-1.0,0.0,0.1
-2.342e-12,-7.14e-13,6.72977e-12,-1.05,0.0,0.1
-2.55e-12,-8.68e-13,6.7743e-12,-1.1,0.0,0.1
-2.636e-12,-3.7e-13,6.76125e-12,-1.15,0.0,0.1
-2.798e-12,-6.5e-13,6.78438e-12,-1.2,0.0,0.1
-2.47e-12,-7.64e-13,6.79213e-12,-1.25,0.0,0.1
-2.314e-12,-9.16e-13,6.75274e-12,-1.3,0.0,0.1
-2.408e-12,-4.64e-13,6.74364e-12,-1.35,0.0,0.1
-2.572e-12,-5.34e-13,6.81255e-12,-1.4,0.0,0.1
-3.184e-12,-5.74e-13,6.74315e-12,-1.45,0.0,0.1
-3.126e-12,-7.4e-13,6.75325e-12,-1.5,0.0,0.1
-2.702e-12,-5.5e-13,6.74297e-12,-1.55,0.0,0.1
-2.444e-12,-6.62e-13,6.73174e-12,-1.6,0.0,0.1
-2.704e-12,-5.1e-13,6.75365e-12,-1.65,0.0,0.1
-2.65e-12,8.8e-14,6.77479e-12,-1.7,0.0,0.1
-3.134e-12,2.86e-13,6.73682e-12,-1.75,0.0,0.1
-2.932e-12,-1.78e-13,6.73365e-12,-1.8,0.0,0.1
-2.888e-12,-1.032e-12,6.72273e-12,-1.85,0.0,0.1
-2.718e-12,-6.8e-14,6.70731e-12,-1.9,0.0,0.1
-2.652e-12,-5.42e-13,6.72666e-12,-1.95,0.0,0.1
-2.876e-12,-7.54e-13,6.76067e-12,-2.0,0.0,0.1
-2.584e-12,-4.8e-14,6.7237e-12,-2.05,0.0,0.1
-2.982e-12,-2.3e-13,6.73061e-12,-2.1,0.0,0.1
-3.066e-12,-4.38e-13,6.74998e-12,-2.15,0.0,0.1
-2.964e-12,-3.38e-13,6.71155e-12,-2.2,0.0,0.1
-2.636e-12,-9.64e-13,6.73865e-12,-2.25,0.0,0.1
-2.826e-12,-5.5e-13,6.73538e-12,-2.3,0.0,0.1
-2.508e-12,-4.32e-13,6.76313e-12,-2.35,0.0,0.1
-3.262e-12,-3.56e-13,6.78418e-12,-2.4,0.0,0.1
-2.89e-12,-3.14e-13,6.78617e-12,-2.45,0.0,0.1
-2.706e-12,-4.38e-13,6.80204e-12,-2.5,0.0,0.1
-2.73e-12,-2.36e-13,6.8077e-12,-2.55,0.0,0.1
-2.586e-12,-4.78e-13,6.80457e-12,-2.6,0.0,0.1
-2.858e-12,-1.66e-13,6.81576e-12,-2.65,0.0,0.1
-3.11e-12,-2.6e-14,6.80249e-12,-2.7,0.0,0.1
-3.51e-12,-1.6e-13,6.81037e-12,-2.75,0.0,0.1
-3.268e-12,-5.16e-13,6.81746e-12,-2.8,0.0,0.1
-2.692e-12,-2.48e-13,6.80038e-12,-2.85,0.0,0.1
-3.026e-12,-7.8e-14,6.79558e-12,-2.9,0.0,0.1
-2.876e-12,7e-14,6.81632e-12,-2.95,0.0,0.1
-3.158e-12,4.86e-13,6.8262e-12,-3.0,0.0,0.1
